Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
032019Abl_EU7,4,TE,I,6975,210.32,193.59,4.9692,2902.5,2.02E+07,48.524,3.38E+05,371.24,2.59E+06,1173.4,8.18E+06,536.06,3.74E+06
032019Abl_EU7,6,TE,I,12247,273.27,225.04,4.7951,2601.9,3.19E+07,51.044,6.25E+05,195.32,2.39E+06,1231,1.51E+07,252.35,3.09E+06
032019Abl_EU7,8,TE,I,12749,210.59,305.56,5.334,2073.9,2.64E+07,41.008,5.23E+05,220.7,2.81E+06,1176.5,1.50E+07,243.75,3.11E+06
032019Abl_EU7,10,TE,I,12188,174.07,240.63,6.4661,2134.8,2.60E+07,40.231,4.90E+05,219.1,2.67E+06,1238.9,1.51E+07,295.54,3.60E+06
032019Abl_EU7,12,TE,I,7884,252.66,155.44,7.9472,2278.2,1.80E+07,43.68,3.44E+05,286.42,2.26E+06,1213.4,9.57E+06,275.99,2.18E+06
032019Abl_EU7,13,TE,I,11497,339.07,290.21,7.2358,2388.3,2.75E+07,36.24,4.17E+05,179.67,2.07E+06,1192.5,1.37E+07,589.89,6.78E+06
032019Abl_EU7,14,TE,I,8983,224.83,359.45,12.445,2673.9,2.40E+07,37.83,3.40E+05,209.66,1.88E+06,1203.9,1.08E+07,255.27,2.29E+06
032019Abl_EU7,16,TE,I,13486,280.14,363.02,14.424,2723.7,3.67E+07,39.239,5.29E+05,201.65,2.72E+06,1208.2,1.63E+07,195.25,2.63E+06
032019Abl_EU7,17,TE,I,10957,136.93,284.85,16.557,2408.8,2.64E+07,37.099,4.07E+05,270.09,2.96E+06,1173.2,1.29E+07,217.74,2.39E+06
032019Abl_EU7,20,TE,I,14113,327.88,146.39,17.942,1929.3,2.72E+07,35.988,5.08E+05,194.64,2.75E+06,1231.1,1.74E+07,209.31,2.95E+06
032019Abl_EU7,21,TE,I,9189,157.1,163.12,17.758,2105.1,1.93E+07,42.148,3.87E+05,197.65,1.82E+06,1200.9,1.10E+07,224.24,2.06E+06
032019Abl_EU7,22,TE,I,7446,210.53,124.27,20.379,2081.9,1.55E+07,36.72,2.73E+05,219.02,1.63E+06,1180.4,8.79E+06,343.43,2.56E+06
032019Abl_EU7,23,TE,I,9472,174.16,366.92,22.065,2402.3,2.28E+07,35.465,3.36E+05,218.97,2.07E+06,1196.2,1.13E+07,194.25,1.84E+06
032019Abl_EU7,24,TE,I,11417,388.5,136.25,24.348,1625.5,1.86E+07,34.397,3.93E+05,131.34,1.50E+06,1218.5,1.39E+07,177.9,2.03E+06
032019Abl_EU7,25,TE,I,11303,401.49,207.52,24.521,2162.4,2.44E+07,34.107,3.86E+05,185.43,2.10E+06,1211.5,1.37E+07,211.43,2.39E+06
032019Abl_EU7,26,ICM,I,8093,128.78,233.48,25.993,2275.8,1.84E+07,40.926,3.31E+05,1498.2,1.21E+07,1042.9,8.44E+06,886.38,7.17E+06
032019Abl_EU7,27,TE,I,13847,95.563,259.31,28.81,2256.2,3.12E+07,198.44,2.75E+06,219.68,3.04E+06,1211.5,1.68E+07,170.87,2.37E+06
032019Abl_EU7,28,TE,I,9535,409.02,300.36,25.447,2722.8,2.60E+07,39.492,3.77E+05,175.38,1.67E+06,1258.9,1.20E+07,225.6,2.15E+06
032019Abl_EU7,30,ICM,I,7298,124.52,198.18,26.493,2256,1.65E+07,36.303,2.65E+05,1560.9,1.14E+07,1103,8.05E+06,1002.1,7.31E+06
032019Abl_EU7,31,TE,I,9719,116.66,338.98,29.514,2653.5,2.58E+07,47.961,4.66E+05,143.21,1.39E+06,1173.4,1.14E+07,171.05,1.66E+06
032019Abl_EU7,32,TE,I,7642,215.54,405.14,29.419,2442,1.87E+07,35.748,2.73E+05,163.67,1.25E+06,1206.6,9.22E+06,144.58,1.10E+06
032019Abl_EU7,33,ICM,I,8864,129.92,282.3,29.98,2330.9,2.07E+07,31.968,2.83E+05,1474.9,1.31E+07,1054.6,9.35E+06,1434,1.27E+07
032019Abl_EU7,34,TE,I,6958,88.712,190.97,31.885,2478.4,1.72E+07,34.46,2.40E+05,228.58,1.59E+06,1287.7,8.96E+06,182.29,1.27E+06
