Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
011216_FGF4fl_B4,94,7,TE,11032,223.01,221.22,6.8198,2478.6,2.73E+07,2345.2,2.59E+07,185.8,2.05E+06,709.61,7.83E+06,699.37,7.72E+06
011216_FGF4fl_B4,94,8,TE,6576,323.58,267.76,5.7523,1878.8,1.24E+07,1631.7,1.07E+07,179.55,1.18E+06,753.94,4.96E+06,736.32,4.84E+06
011216_FGF4fl_B4,94,9,TE,5610,293.73,306.08,6.1533,2365.7,1.33E+07,1539.5,8.64E+06,125.7,7.05E+05,747.04,4.19E+06,340.05,1.91E+06
011216_FGF4fl_B4,94,10,TE,5500,264.59,300.97,8.1133,2393.2,1.32E+07,2536.6,1.40E+07,134.32,7.39E+05,715.97,3.94E+06,436.05,2.40E+06
011216_FGF4fl_B4,94,11,TE,10242,231.81,304.66,7.9217,2724.2,2.79E+07,2104.7,2.16E+07,121.97,1.25E+06,747.78,7.66E+06,261.55,2.68E+06
011216_FGF4fl_B4,94,12,TE,10033,258.94,197.99,9.9424,2140.8,2.15E+07,2442.8,2.45E+07,164,1.65E+06,715.25,7.18E+06,744.66,7.47E+06
011216_FGF4fl_B4,94,13,TE,8654,185.29,202.27,9.442,2063.8,1.79E+07,2358.9,2.04E+07,166.28,1.44E+06,808.68,7.00E+06,709.74,6.14E+06
011216_FGF4fl_B4,94,14,TE,6152,273.86,240.16,8.6578,1850.5,1.14E+07,2322.7,1.43E+07,170.13,1.05E+06,666.64,4.10E+06,846.1,5.21E+06
011216_FGF4fl_B4,94,15,TE,5250,283.68,339.6,10.353,2457.6,1.29E+07,1657.4,8.70E+06,113.6,5.96E+05,794.98,4.17E+06,254.33,1.34E+06
011216_FGF4fl_B4,94,16,PRE,6197,232.72,256.12,11.585,1634.2,1.01E+07,103.91,6.44E+05,157.46,9.76E+05,871.73,5.40E+06,1240.8,7.69E+06
011216_FGF4fl_B4,94,17,TE,6936,178.06,283,9.997,2467,1.71E+07,2108.2,1.46E+07,125.08,8.68E+05,756.74,5.25E+06,252.66,1.75E+06
011216_FGF4fl_B4,94,18,TE,6119,302.52,226.35,13.245,1698.9,1.04E+07,2145.4,1.31E+07,169.4,1.04E+06,784.32,4.80E+06,761.2,4.66E+06
011216_FGF4fl_B4,94,19,TE,7398,357.54,263.02,11.94,1482.3,1.10E+07,1644.6,1.22E+07,143.23,1.06E+06,792.84,5.87E+06,669.18,4.95E+06
011216_FGF4fl_B4,94,20,TE,3539,332.02,237.21,14.663,1573.9,5.57E+06,1804.3,6.39E+06,150.57,5.33E+05,775.52,2.74E+06,531.79,1.88E+06
011216_FGF4fl_B4,94,21,EPI,7155,160.08,219.71,16.237,1406.7,1.01E+07,92.44,6.61E+05,1738.9,1.24E+07,798.61,5.71E+06,467.5,3.34E+06
011216_FGF4fl_B4,94,22,TE,8189,212.89,320.29,18.079,2700.2,2.21E+07,2082.2,1.71E+07,136.03,1.11E+06,784.92,6.43E+06,242.48,1.99E+06
011216_FGF4fl_B4,94,23,TE,10140,240.07,162.45,18.298,1606.7,1.63E+07,1192.1,1.21E+07,119.54,1.21E+06,792.15,8.03E+06,603.39,6.12E+06
011216_FGF4fl_B4,94,24,PRE,3317,235.93,220.67,17.621,1389.9,4.61E+06,151.22,5.02E+05,128.53,4.26E+05,826.38,2.74E+06,1292.7,4.29E+06
011216_FGF4fl_B4,94,25,TE,8853,403.08,240.82,21.307,2102.1,1.86E+07,1285.5,1.14E+07,85.897,7.60E+05,769.99,6.82E+06,134.43,1.19E+06
011216_FGF4fl_B4,94,26,TE,7428,323.41,319.86,20.384,1191.2,8.85E+06,912.99,6.78E+06,88.224,6.55E+05,809.65,6.01E+06,293.86,2.18E+06
011216_FGF4fl_B4,94,27,TE,9436,252.05,345.83,21.781,2030.1,1.92E+07,1805.5,1.70E+07,96.826,9.14E+05,794.37,7.50E+06,208.63,1.97E+06
011216_FGF4fl_B4,94,28,TE,5437,284.57,191.57,22.372,1452.9,7.90E+06,1489.4,8.10E+06,115.04,6.25E+05,700.65,3.81E+06,541.95,2.95E+06
011216_FGF4fl_B4,94,29,TE,3975,355.27,230.95,21.056,2090.7,8.31E+06,1105.6,4.39E+06,108.7,4.32E+05,888.93,3.53E+06,403.11,1.60E+06
011216_FGF4fl_B4,94,30,TE,7165,198.33,160.95,22.373,1532.2,1.10E+07,1605.7,1.15E+07,113.24,8.11E+05,685.05,4.91E+06,444.96,3.19E+06
011216_FGF4fl_B4,94,31,PRE,2987,190.84,188.91,18.864,2009.3,6.00E+06,226.36,6.76E+05,125.21,3.74E+05,729.23,2.18E+06,1564.7,4.67E+06
011216_FGF4fl_B4,94,32,PRE,5792,169.73,248.73,22.959,1254.6,7.27E+06,55.89,3.24E+05,229.2,1.33E+06,785.68,4.55E+06,1015,5.88E+06
011216_FGF4fl_B4,94,34,PRE,4381,225.57,254.65,21.724,1281.1,5.61E+06,61.614,2.70E+05,105.98,4.64E+05,793.96,3.48E+06,1102,4.83E+06
011216_FGF4fl_B4,94,34.2,EPI,4381,200,243,19,928.091,,71.853,,1808.659,,708.562,,209.242,
011216_FGF4fl_B4,94,35,PRE,9065,249.72,269.9,24.346,638.9,5.79E+06,68.034,6.17E+05,87.529,7.93E+05,746.34,6.77E+06,711.95,6.45E+06
011216_FGF4fl_B4,94,36,PRE,10648,270.81,317.15,25.725,1255.9,1.34E+07,80.687,8.59E+05,70.75,7.53E+05,747.61,7.96E+06,718.27,7.65E+06
011216_FGF4fl_B4,94,37,TE,9250,294.76,346.89,25.269,1605.8,1.49E+07,1228.8,1.14E+07,83.271,7.70E+05,771.22,7.13E+06,142.64,1.32E+06
011216_FGF4fl_B4,94,38,DP,4733,169.83,289.06,24.383,1276.3,6.04E+06,94.703,4.48E+05,606.33,2.87E+06,620.79,2.94E+06,366.88,1.74E+06
