Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
091415_FGF4ko_H6,78,3,TE,18954,306.17,206.88,6.7139,1543.6,2.93E+07,473.28,8.97E+06,421.07,7.98E+06,733.67,1.39E+07,296.79,5.63E+06,
091415_FGF4ko_H6,78,4,TE,8543,220.15,213.02,4.9766,1966.8,1.68E+07,718.4,6.14E+06,165.7,1.42E+06,697.57,5.96E+06,534.99,4.57E+06,
091415_FGF4ko_H6,78,5,TE,7039,201.35,272.42,4.3721,2160.2,1.52E+07,720.72,5.07E+06,220.14,1.55E+06,610.66,4.30E+06,561.64,3.95E+06,
091415_FGF4ko_H6,78,6,TE,6892,232.62,303.93,3.2158,2223.2,1.53E+07,882.58,6.08E+06,157.8,1.09E+06,700.09,4.83E+06,558.46,3.85E+06,
091415_FGF4ko_H6,78,7,TE,9607,316.96,313.51,4.4902,1575.9,1.51E+07,806.32,7.75E+06,508.16,4.88E+06,701.07,6.74E+06,562.82,5.41E+06,
091415_FGF4ko_H6,78,11,TE,17569,135.95,245.02,11.496,2033.8,3.57E+07,706.78,1.24E+07,164.9,2.90E+06,722.27,1.27E+07,408.04,7.17E+06,
091415_FGF4ko_H6,78,12,EPI,13697,171.17,278.46,10.8,1982.3,2.72E+07,94.518,1.29E+06,1087.3,1.49E+07,677.99,9.29E+06,332.16,4.55E+06,
091415_FGF4ko_H6,78,13,TE,7550,224.39,345.39,10.531,2015.2,1.52E+07,573.85,4.33E+06,154.21,1.16E+06,719.53,5.43E+06,379.02,2.86E+06,
091415_FGF4ko_H6,78,14,PRE,11953,200.98,247.34,13.865,1882.1,2.25E+07,80.703,9.65E+05,229.99,2.75E+06,615.67,7.36E+06,1080.9,1.29E+07,
091415_FGF4ko_H6,78,15,TE,5847,360.06,297.23,12.108,2275.6,1.33E+07,688.85,4.03E+06,282.82,1.65E+06,738.36,4.32E+06,308.62,1.80E+06,
091415_FGF4ko_H6,78,16,TE,11834,176.32,331.04,13.608,1904.6,2.25E+07,651.05,7.70E+06,130.06,1.54E+06,696.06,8.24E+06,443.31,5.25E+06,
091415_FGF4ko_H6,78,17,EPI,9907,169.22,219.73,15.979,1773.7,1.76E+07,101.5,1.01E+06,1579.3,1.56E+07,719.69,7.13E+06,273.1,2.71E+06,
091415_FGF4ko_H6,78,18,TE,14476,193.42,173.53,18.391,1885.2,2.73E+07,592.28,8.57E+06,139.02,2.01E+06,668.22,9.67E+06,433.4,6.27E+06,
091415_FGF4ko_H6,78,20,TE,5542,381.69,248.3,18.233,2073.5,1.15E+07,489.88,2.71E+06,110.95,6.15E+05,653.01,3.62E+06,249.88,1.38E+06,
091415_FGF4ko_H6,78,22,TE,6000,272.18,148.47,19.836,1664.1,9.98E+06,672.68,4.04E+06,86.832,5.21E+05,744.58,4.47E+06,365.98,2.20E+06,
091415_FGF4ko_H6,78,23,TE,9295,326.09,363.05,21.946,1481.2,1.38E+07,460.1,4.28E+06,86.657,8.05E+05,749.07,6.96E+06,281.87,2.62E+06,
091415_FGF4ko_H6,78,24,TE,5909,346.15,176.36,21.597,1820.6,1.08E+07,658.76,3.89E+06,87.65,5.18E+05,738.23,4.36E+06,436.68,2.58E+06,
091415_FGF4ko_H6,78,25,DP,6835,147.19,257.47,20.461,1958.7,1.34E+07,113.41,7.75E+05,862.92,5.90E+06,762.9,5.21E+06,508.21,3.47E+06,
091415_FGF4ko_H6,78,26,EPI,8318,170.5,298.52,19.407,1770.5,1.47E+07,87.457,7.27E+05,1004.8,8.36E+06,720.28,5.99E+06,267,2.22E+06,
091415_FGF4ko_H6,78,28,PRE,5414,179.53,259.59,22.679,1505.7,8.15E+06,62.236,3.37E+05,158.69,8.59E+05,542.13,2.94E+06,922.43,4.99E+06,
091415_FGF4ko_H6,78,29,DP,11696,118.2,263.63,23.512,1668.4,1.95E+07,87.6,1.02E+06,441.23,5.16E+06,662.57,7.75E+06,596.5,6.98E+06,
091415_FGF4ko_H6,78,30,TE,13305,216.14,139.05,30.753,1421.4,1.89E+07,539.87,7.18E+06,84.884,1.13E+06,843.69,1.12E+07,291.34,3.88E+06,
091415_FGF4ko_H6,78,31,EPI,9575,183.74,204.82,26.463,1373.6,1.32E+07,72.676,6.96E+05,1223.4,1.17E+07,677.39,6.49E+06,137.52,1.32E+06,
091415_FGF4ko_H6,78,32,TE,7434,177.6,363.82,29.161,1442.3,1.07E+07,537.35,3.99E+06,167.12,1.24E+06,732.05,5.44E+06,322.19,2.40E+06,
091415_FGF4ko_H6,78,33,TE,10816,240.34,384.18,32.905,1161.1,1.26E+07,336.85,3.64E+06,279.05,3.02E+06,718.9,7.78E+06,247.43,2.68E+06,
091415_FGF4ko_H6,78,34,EPI,8698,157.01,223.24,28.533,1205.1,1.05E+07,63.231,5.50E+05,1180.7,1.03E+07,639.2,5.56E+06,181.87,1.58E+06,
091415_FGF4ko_H6,78,35,EPI,10305,149.84,296.77,31.867,1116.6,1.15E+07,57.428,5.92E+05,878.98,9.06E+06,753.89,7.77E+06,134.05,1.38E+06,
091415_FGF4ko_H6,78,36,PRE,6365,178.89,326.94,29.938,1020.7,6.50E+06,60.586,3.86E+05,103.21,6.57E+05,563.82,3.59E+06,583.68,3.72E+06,
091415_FGF4ko_H6,78,37,TE,10969,96.923,276.44,37.054,1322.5,1.45E+07,446.69,4.90E+06,100.84,1.11E+06,720.12,7.90E+06,276.63,3.03E+06,
091415_FGF4ko_H6,78,38,TE,7893,380,187.7,34.49,1136.4,8.97E+06,266.64,2.10E+06,69.981,5.52E+05,720.64,5.69E+06,127.29,1.00E+06,
091415_FGF4ko_H6,78,39,TE,6565,404.94,284.26,33.614,1246.8,8.19E+06,228.3,1.50E+06,62.14,4.08E+05,778.99,5.11E+06,139.52,9.16E+05,
091415_FGF4ko_H6,78,40,PRE,7837,183.44,284.79,33.223,817.07,6.40E+06,49.605,3.89E+05,110.12,8.63E+05,582.62,4.57E+06,599.17,4.70E+06,
091415_FGF4ko_H6,78,42,EPI,14308,145.36,332.46,35.509,1005.3,1.44E+07,56.492,8.08E+05,702.47,1.01E+07,625.15,8.94E+06,153.06,2.19E+06,
091415_FGF4ko_H6,78,42.2,EPI,14308,146,316,43,733.284,,42.857,,655.907,,689.118,,120.649,,
091415_FGF4ko_H6,78,43,DP,13397,135.53,203.35,35.378,840.37,1.13E+07,52.05,6.97E+05,189.65,2.54E+06,645.8,8.65E+06,513.97,6.89E+06,
091415_FGF4ko_H6,78,44,PRE,9736,191.71,169.88,35.75,1031.5,1.00E+07,71.898,7.00E+05,112.59,1.10E+06,576.75,5.62E+06,583.86,5.68E+06,
091415_FGF4ko_H6,78,45,DP,7793,123.86,247.66,33.645,1183.4,9.22E+06,54.281,4.23E+05,523.89,4.08E+06,629.76,4.91E+06,278.23,2.17E+06,
091415_FGF4ko_H6,78,46,TE,9066,384.89,341.34,38.036,1136.1,1.03E+07,241.49,2.19E+06,132.52,1.20E+06,756.37,6.86E+06,157.78,1.43E+06,
091415_FGF4ko_H6,78,48,EPI,14304,160.97,169.21,42.313,968.62,1.39E+07,55.787,7.98E+05,826.55,1.18E+07,739.32,1.06E+07,96.722,1.38E+06,
091415_FGF4ko_H6,78,49,PRE,4876,173.04,245.93,37.73,657.18,3.20E+06,40.733,1.99E+05,114.33,5.57E+05,745.54,3.64E+06,471.77,2.30E+06,
091415_FGF4ko_H6,78,51,TE,11317,412.85,254.06,44.408,1211,1.37E+07,288.19,3.26E+06,87.457,9.90E+05,708.2,8.01E+06,116.24,1.32E+06,
091415_FGF4ko_H6,78,52,TE,16929,325.61,136.52,45.47,867.11,1.47E+07,299.22,5.07E+06,90.312,1.53E+06,707.63,1.20E+07,150.82,2.55E+06,
091415_FGF4ko_H6,78,53,PRE,10694,199.64,228.42,43.602,548.97,5.87E+06,32.912,3.52E+05,92.994,9.94E+05,524.31,5.61E+06,323.37,3.46E+06,
091415_FGF4ko_H6,78,54,DP,10957,150.77,258.92,44.321,678.83,7.44E+06,39.319,4.31E+05,386.02,4.23E+06,734.77,8.05E+06,259.11,2.84E+06,
091415_FGF4ko_H6,78,55,EPI,15321,112.08,233.38,46.445,770.71,1.18E+07,46.375,7.11E+05,520.88,7.98E+06,591.21,9.06E+06,111.06,1.70E+06,
091415_FGF4ko_H6,78,56,TE,7732,348.65,375.99,44.891,1056.7,8.17E+06,277.49,2.15E+06,60.952,4.71E+05,651.79,5.04E+06,196.46,1.52E+06,
091415_FGF4ko_H6,78,57,TE,8834,400.25,204.5,47.219,751.52,6.64E+06,280.68,2.48E+06,99.592,8.80E+05,649.9,5.74E+06,145.06,1.28E+06,
091415_FGF4ko_H6,78,58,TE,18345,394.52,328.05,51.149,874.34,1.60E+07,230.75,4.23E+06,207.48,3.81E+06,600.35,1.10E+07,122.31,2.24E+06,
091415_FGF4ko_H6,78,59,DP,7078,157.28,212.32,47.988,474.17,3.36E+06,51.969,3.68E+05,125.42,8.88E+05,637.66,4.51E+06,330.55,2.34E+06,
091415_FGF4ko_H6,78,60,DP,13243,156.67,294.93,49.376,571.69,7.57E+06,40.185,5.32E+05,355.46,4.71E+06,659.21,8.73E+06,219.53,2.91E+06,
091415_FGF4ko_H6,78,61,EPI,9270,118.95,284.45,51.038,590.36,5.47E+06,48.672,4.51E+05,464.98,4.31E+06,579.53,5.37E+06,155.53,1.44E+06,
091415_FGF4ko_H6,78,62,TE,12765,150.93,164.05,55.793,664.95,8.49E+06,225.54,2.88E+06,146.37,1.87E+06,698.56,8.92E+06,140.62,1.80E+06,
091415_FGF4ko_H6,78,63,TE,11691,177.25,353.33,54.217,396.67,4.64E+06,169.87,1.99E+06,68.669,8.03E+05,548.46,6.41E+06,133.03,1.56E+06,
091415_FGF4ko_H6,78,64,EPI,14293,171.89,183.11,56.944,520.63,7.44E+06,36.44,5.21E+05,636.34,9.10E+06,675.53,9.66E+06,83.776,1.20E+06,
091415_FGF4ko_H6,78,65,TE,6536,400.19,233.98,58.26,759.16,4.96E+06,148.13,9.68E+05,85.089,5.56E+05,584.69,3.82E+06,88.903,5.81E+05,
091415_FGF4ko_H6,78,66,EPI,10767,170.35,301.88,58.357,432.37,4.66E+06,34.722,3.74E+05,425.06,4.58E+06,545.6,5.87E+06,99.549,1.07E+06,
091415_FGF4ko_H6,78,67,TE,20411,213.29,141.43,61.279,411.83,8.41E+06,141.79,2.89E+06,47.675,9.73E+05,623.17,1.27E+07,98.966,2.02E+06,
091415_FGF4ko_H6,78,68,TE,8607,349.52,159.72,60.579,648.86,5.58E+06,189.9,1.63E+06,71.497,6.15E+05,541.99,4.66E+06,99.099,8.53E+05,
091415_FGF4ko_H6,78,69,EPI,16695,179.15,235.6,60.416,336.05,5.61E+06,29.345,4.90E+05,525.01,8.77E+06,595.88,9.95E+06,83.224,1.39E+06,
091415_FGF4ko_H6,78,70,DP,16054,140.02,254.9,61.776,375.42,6.03E+06,37.262,5.98E+05,252.09,4.05E+06,624.29,1.00E+07,141.92,2.28E+06,
091415_FGF4ko_H6,78,71,TE,15866,144.85,314.3,63.736,350.82,5.57E+06,119.69,1.90E+06,92.99,1.48E+06,587.89,9.33E+06,111.98,1.78E+06,
091415_FGF4ko_H6,78,72,TE,20163,309.18,367.4,66.48,535.76,1.08E+07,175.81,3.54E+06,70.086,1.41E+06,741.02,1.49E+07,141.94,2.86E+06,
091415_FGF4ko_H6,78,73,TE,10258,285.44,136.66,63.341,479.62,4.92E+06,168.27,1.73E+06,42.508,4.36E+05,690.42,7.08E+06,93.135,9.55E+05,
091415_FGF4ko_H6,78,74,TE,7879,395.84,303.37,63.023,644.05,5.07E+06,156.37,1.23E+06,96.181,7.58E+05,603.42,4.75E+06,89.051,7.02E+05,
091415_FGF4ko_H6,78,76,TE,8399,385.66,217.98,69.409,478.14,4.02E+06,138.51,1.16E+06,39.971,3.36E+05,608.47,5.11E+06,62.608,5.26E+05,
091415_FGF4ko_H6,78,77,TE,14771,192.99,332.81,72.066,325.62,4.81E+06,112.06,1.66E+06,38.146,5.63E+05,737.25,1.09E+07,74.634,1.10E+06,
091415_FGF4ko_H6,78,78,TE,10301,374.49,304.55,73.932,400.84,4.13E+06,96.267,9.92E+05,34.18,3.52E+05,769.66,7.93E+06,53.713,5.53E+05,
091415_FGF4ko_H6,78,79,TE,7855,168.41,213.66,71.773,250.09,1.96E+06,36.34,2.85E+05,138.09,1.08E+06,667.59,5.24E+06,155.74,1.22E+06,
091415_FGF4ko_H6,78,80,TE,20523,348.59,194.19,78.295,386.74,7.94E+06,142.45,2.92E+06,63.404,1.30E+06,780.55,1.60E+07,83.493,1.71E+06,
091415_FGF4ko_H6,78,81,TE,10402,359.86,242.13,79.52,376.32,3.91E+06,100.06,1.04E+06,30.349,3.16E+05,794.91,8.27E+06,84.741,8.81E+05,
091415_FGF4ko_H6,78,82,TE,15318,155.94,250.55,78.263,154.93,2.37E+06,47.469,7.27E+05,81.182,1.24E+06,557.44,8.54E+06,83.077,1.27E+06,
091415_FGF4ko_H6,78,83,TE,12064,291.9,178.39,79.648,346.9,4.19E+06,112.82,1.36E+06,27.746,3.35E+05,756.98,9.13E+06,65.301,7.88E+05,
091415_FGF4ko_H6,78,84,TE,18469,212.28,293.39,80.662,220.62,4.07E+06,65.822,1.22E+06,39.224,7.24E+05,760.77,1.41E+07,73.972,1.37E+06,
091415_FGF4ko_H6,78,85,TE,17902,232.67,200.93,81.39,195.82,3.51E+06,61.757,1.11E+06,34.72,6.22E+05,846.57,1.52E+07,78.917,1.41E+06,
091415_FGF4ko_H6,78,86,TE,15481,334.13,309.08,81.597,273.2,4.23E+06,88.706,1.37E+06,28.863,4.47E+05,750.61,1.16E+07,93.16,1.44E+06,
091415_FGF4ko_H6,78,87,TE,9810,228.88,252.6,81.965,250.45,2.46E+06,59.96,5.88E+05,24.546,2.41E+05,813.86,7.98E+06,48.136,4.72E+05,
091415_FGF4ko_H6,78,88,TE,6385,301.75,224.33,83.66,511.17,3.26E+06,102.03,6.51E+05,27.73,1.77E+05,765.36,4.89E+06,79.059,5.05E+05,
