Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
011216_FGF4fl_B5,107,21,EPI,5836,167.99,178.79,17.885,1612.4,9.41E+06,63.124,3.68E+05,957.53,5.59E+06,748.56,4.37E+06,199.28,1.16E+06
011216_FGF4fl_B5,107,22,TE,6770,297.86,180.6,17.931,1769.9,1.20E+07,1517.1,1.03E+07,115.47,7.82E+05,756.93,5.12E+06,321.56,2.18E+06
011216_FGF4fl_B5,107,23,EPI,8038,164.35,211.05,18.874,1790,1.44E+07,77.052,6.19E+05,1542,1.24E+07,774.53,6.23E+06,244.09,1.96E+06
011216_FGF4fl_B5,107,24,EPI,6640,141.39,278.08,17.978,1354.9,9.00E+06,61.726,4.10E+05,849.76,5.64E+06,893.63,5.93E+06,233.79,1.55E+06
011216_FGF4fl_B5,107,25,TE,7065,222.96,319.9,18.676,2715.4,1.92E+07,1506.4,1.06E+07,142.25,1.01E+06,843.08,5.96E+06,468.48,3.31E+06
011216_FGF4fl_B5,107,26,TE,5722,256.02,156.78,19.508,2387.1,1.37E+07,2569.9,1.47E+07,139.74,8.00E+05,779.68,4.46E+06,379.89,2.17E+06
011216_FGF4fl_B5,107,27,EPI,9301,125.27,224.81,20.451,1655.4,1.54E+07,59.491,5.53E+05,1742.9,1.62E+07,797.23,7.42E+06,186.59,1.74E+06
011216_FGF4fl_B5,107,28,TE,5677,236.74,370.18,21.582,1970.7,1.12E+07,1280.5,7.27E+06,134.85,7.66E+05,651.61,3.70E+06,509.41,2.89E+06
011216_FGF4fl_B5,107,29,TE,7641,299.73,411.52,20.729,1594.3,1.22E+07,1104.4,8.44E+06,104.7,8.00E+05,854.8,6.53E+06,380.7,2.91E+06
011216_FGF4fl_B5,107,30,TE,6380,342.59,379.79,22.68,1724.3,1.10E+07,907.88,5.79E+06,120.44,7.68E+05,801.3,5.11E+06,188.05,1.20E+06
011216_FGF4fl_B5,107,31,PRE,11616,225.45,270.7,24.096,1569.2,1.82E+07,100.88,1.17E+06,164.7,1.91E+06,828.69,9.63E+06,1391.3,1.62E+07
011216_FGF4fl_B5,107,31.2,PRE,11616,225,280,35,592.831,,86.382,,164.199,,729.28,,840.533,
011216_FGF4fl_B5,107,32,TE,5896,227.69,157.82,24.333,1968.2,1.16E+07,1966.9,1.16E+07,224.69,1.32E+06,690.92,4.07E+06,242.73,1.43E+06
011216_FGF4fl_B5,107,33,EPI,2870,200.22,207.84,22.007,1153.6,3.31E+06,77.742,2.23E+05,748.74,2.15E+06,733.45,2.11E+06,230.16,6.61E+05
011216_FGF4fl_B5,107,34,TE,8241,343.76,227.96,25.555,1890.6,1.56E+07,947.42,7.81E+06,130.58,1.08E+06,880.76,7.26E+06,270.49,2.23E+06
011216_FGF4fl_B5,107,35,EPI,8177,178.34,262.15,24.024,1186.7,9.70E+06,54.039,4.42E+05,1446.2,1.18E+07,753.68,6.16E+06,179.1,1.46E+06
011216_FGF4fl_B5,107,36,EPI,6063,176.34,288.44,23.276,1340.2,8.13E+06,90.363,5.48E+05,1629.5,9.88E+06,843.9,5.12E+06,240.4,1.46E+06
011216_FGF4fl_B5,107,37,TE,5469,325.84,185.36,27.294,1594.4,8.72E+06,997.79,5.46E+06,117.72,6.44E+05,892.61,4.88E+06,316.99,1.73E+06
011216_FGF4fl_B5,107,38,EPI,8651,192.86,169.95,28.108,1379.3,1.19E+07,64.091,5.54E+05,1441.9,1.25E+07,794.08,6.87E+06,200.8,1.74E+06
011216_FGF4fl_B5,107,39,TE,6912,107.65,252.72,27.347,1990.1,1.38E+07,2087.1,1.44E+07,129.33,8.94E+05,800.39,5.53E+06,225.8,1.56E+06
011216_FGF4fl_B5,107,40,TE,6679,367.28,327.4,27.089,1262.8,8.43E+06,967.62,6.46E+06,102.95,6.88E+05,897.22,5.99E+06,352.41,2.35E+06
011216_FGF4fl_B5,107,41,DN,8147,241.34,318.05,28.187,1855.5,1.51E+07,120.23,9.79E+05,198.46,1.62E+06,769.31,6.27E+06,97.206,7.92E+05
011216_FGF4fl_B5,107,42,EPI,9256,145.99,229.95,29.64,1027.7,9.51E+06,40.815,3.78E+05,1395.5,1.29E+07,838.47,7.76E+06,176.89,1.64E+06
011216_FGF4fl_B5,107,43,EPI,8950,149.4,176.41,29.34,1112.7,9.96E+06,71.671,6.41E+05,706.43,6.32E+06,753.91,6.75E+06,266.74,2.39E+06
011216_FGF4fl_B5,107,44,PRE,4035,214.72,238.68,25.005,1044.7,4.22E+06,72.061,2.91E+05,214.83,8.67E+05,853.2,3.44E+06,1148.9,4.64E+06
011216_FGF4fl_B5,107,45,TE,6859,198.17,335.57,31.013,1580.8,1.08E+07,1314.1,9.01E+06,118.86,8.15E+05,824.5,5.66E+06,194.04,1.33E+06
011216_FGF4fl_B5,107,46,TE,5915,250.44,416.08,29.778,1821.9,1.08E+07,1438.7,8.51E+06,195.5,1.16E+06,826.71,4.89E+06,232.93,1.38E+06
011216_FGF4fl_B5,107,48,TE,6293,367.49,278.22,31.114,1159.4,7.30E+06,460.68,2.90E+06,86.512,5.44E+05,737.76,4.64E+06,160.93,1.01E+06
011216_FGF4fl_B5,107,49,EPI,6826,145.07,284.69,30.114,760.97,5.19E+06,44.015,3.00E+05,893.74,6.10E+06,733.86,5.01E+06,187.54,1.28E+06
011216_FGF4fl_B5,107,50,TE,5122,229.19,346.74,33.296,1023.2,5.24E+06,1341.9,6.87E+06,84.916,4.35E+05,846.3,4.33E+06,316.3,1.62E+06
011216_FGF4fl_B5,107,51,TE,4781,278.76,437,33.65,2013.7,9.63E+06,1378.4,6.59E+06,93.734,4.48E+05,776.65,3.71E+06,196.68,9.40E+05
011216_FGF4fl_B5,107,52,TE,9281,310.15,399.8,36.693,1004.8,9.33E+06,628.97,5.84E+06,94.909,8.81E+05,696.88,6.47E+06,223.59,2.08E+06
011216_FGF4fl_B5,107,53,TE,5230,274.42,148.21,35.974,1373.9,7.19E+06,736.47,3.85E+06,100.47,5.25E+05,816.44,4.27E+06,338.12,1.77E+06
011216_FGF4fl_B5,107,54,EPI,3332,223.94,165.57,32.907,1272.7,4.24E+06,232.7,7.75E+05,1141.1,3.80E+06,727.47,2.42E+06,147.65,4.92E+05
011216_FGF4fl_B5,107,55,PRE,5602,198.08,211.4,32.359,747.55,4.19E+06,45.801,2.57E+05,136.52,7.65E+05,714.09,4.00E+06,841.99,4.72E+06
011216_FGF4fl_B5,107,55.2,EPI,5602,173,196,31,759.232,,43.377,,1011.252,,749.664,,166.858,
011216_FGF4fl_B5,107,56,EPI,6528,128.58,221.69,35.729,820.32,5.36E+06,54.323,3.55E+05,1211.9,7.91E+06,745.11,4.86E+06,188.23,1.23E+06
011216_FGF4fl_B5,107,57,TE,5751,147.97,157.86,38.162,1061.8,6.11E+06,1013.4,5.83E+06,127.1,7.31E+05,874.82,5.03E+06,203.23,1.17E+06
011216_FGF4fl_B5,107,58,TE,6106,229.77,398.38,38.767,1264.4,7.72E+06,873.81,5.34E+06,116.35,7.10E+05,954.78,5.83E+06,180.22,1.10E+06
011216_FGF4fl_B5,107,59,EPI,1719,140.7,263.44,35.274,723.19,1.24E+06,41.266,70936,609.3,1.05E+06,715.65,1.23E+06,116.06,2.00E+05
011216_FGF4fl_B5,107,60,EPI,7205,182.32,301.97,38.719,600.09,4.32E+06,46.417,3.34E+05,658.46,4.74E+06,784.01,5.65E+06,98.537,7.10E+05
011216_FGF4fl_B5,107,61,TE,9206,328.97,361.77,39.284,676.4,6.23E+06,465.76,4.29E+06,77.637,7.15E+05,702.5,6.47E+06,117.67,1.08E+06
011216_FGF4fl_B5,107,62,TE,6150,305.51,160.26,40.33,878.13,5.40E+06,511.69,3.15E+06,66.178,4.07E+05,752.11,4.63E+06,153.29,9.43E+05
011216_FGF4fl_B5,107,63,TE,7488,215.98,142.92,42.343,943.14,7.06E+06,672.86,5.04E+06,117.48,8.80E+05,799.55,5.99E+06,108.31,8.11E+05
011216_FGF4fl_B5,107,64,PRE,5222,216.93,212,40.773,488.36,2.55E+06,40.633,2.12E+05,77.736,4.06E+05,646.5,3.38E+06,551.4,2.88E+06
011216_FGF4fl_B5,107,64.2,PRE,5222,196,252,37,464.752,,29.836,,103.354,,746.43,,409.184,
011216_FGF4fl_B5,107,65,TE,13882,347.13,238.15,40.488,719.48,9.99E+06,354.45,4.92E+06,62.032,8.61E+05,658.71,9.14E+06,113.89,1.58E+06
011216_FGF4fl_B5,107,66,TE,8551,361,327.87,40.151,727.99,6.23E+06,651.4,5.57E+06,67.767,5.79E+05,710.69,6.08E+06,220.55,1.89E+06
011216_FGF4fl_B5,107,67,TE,9113,331.38,191.06,41.564,574.38,5.23E+06,395.09,3.60E+06,59.758,5.45E+05,630.16,5.74E+06,136.21,1.24E+06
011216_FGF4fl_B5,107,68,TE,7049,349.57,286.5,45.001,625.56,4.41E+06,381.23,2.69E+06,45.501,3.21E+05,785.96,5.54E+06,148.69,1.05E+06
011216_FGF4fl_B5,107,69,PRE,1834,227.23,186.89,40.535,686.12,1.26E+06,80.323,1.47E+05,110.89,2.03E+05,879.5,1.61E+06,740.69,1.36E+06
011216_FGF4fl_B5,107,70,PRE,5719,183.59,231.74,45.269,373.39,2.14E+06,29.998,1.72E+05,120.17,6.87E+05,730.67,4.18E+06,439.42,2.51E+06
011216_FGF4fl_B5,107,71,PRE,10613,236,254.12,47.278,308.91,3.28E+06,39.919,4.24E+05,52.464,5.57E+05,674.59,7.16E+06,340.85,3.62E+06
011216_FGF4fl_B5,107,72,EPI,13402,150.81,271.24,44.517,474.01,6.35E+06,40.323,5.40E+05,659.74,8.84E+06,654.52,8.77E+06,110.95,1.49E+06
011216_FGF4fl_B5,107,73,PRE,9567,225.31,309.13,43.43,405.5,3.88E+06,76.573,7.33E+05,69.926,6.69E+05,569.68,5.45E+06,510.5,4.88E+06
011216_FGF4fl_B5,107,74,TE,10054,199.88,343.65,46.104,777.6,7.82E+06,605.1,6.08E+06,61.092,6.14E+05,771.68,7.76E+06,107.43,1.08E+06
011216_FGF4fl_B5,107,75,EPI,6394,165.42,306.34,47.023,426.38,2.73E+06,68.181,4.36E+05,564.53,3.61E+06,651.48,4.17E+06,104.51,6.68E+05
011216_FGF4fl_B5,107,76,TE,8671,267.04,419.04,46.54,753.25,6.53E+06,434.31,3.77E+06,78.124,6.77E+05,748.36,6.49E+06,173.61,1.51E+06
011216_FGF4fl_B5,107,77,TE,5869,253.51,154.02,46.243,599.14,3.52E+06,572.8,3.36E+06,61.069,3.58E+05,744.46,4.37E+06,159.84,9.38E+05
011216_FGF4fl_B5,107,78,TE,7160,323.22,259.12,49.457,571.33,4.09E+06,343.76,2.46E+06,50.468,3.61E+05,819.42,5.87E+06,108.63,7.78E+05
011216_FGF4fl_B5,107,79,EPI,1967,154.87,233.79,42.932,470.64,9.26E+05,34.778,68408,865.1,1.70E+06,710.68,1.40E+06,92.528,1.82E+05
011216_FGF4fl_B5,107,80,TE,6949,331.01,329.61,50.02,642.05,4.46E+06,396.47,2.76E+06,58.296,4.05E+05,876.38,6.09E+06,120.98,8.41E+05
011216_FGF4fl_B5,107,81,TE,5090,311.1,307.55,50.115,940.02,4.78E+06,453.57,2.31E+06,56.493,2.88E+05,798.16,4.06E+06,83.528,4.25E+05
011216_FGF4fl_B5,107,82,TE,7181,302.63,390.09,49.225,670.18,4.81E+06,293.89,2.11E+06,65.264,4.69E+05,808.23,5.80E+06,125.58,9.02E+05
011216_FGF4fl_B5,107,83,TE,11928,238.13,194,55.97,288.79,3.44E+06,248.54,2.96E+06,47.524,5.67E+05,655.88,7.82E+06,129.54,1.55E+06
011216_FGF4fl_B5,107,84,EPI,4228,181.98,193.68,47.712,362.01,1.53E+06,31.961,1.35E+05,530.81,2.24E+06,687.23,2.91E+06,107.69,4.55E+05
011216_FGF4fl_B5,107,84.2,EPI,4228,160,182,40,574.546,,34.607,,748.101,,780.928,,134.414,
011216_FGF4fl_B5,107,85,TE,8602,234.2,401.51,51.826,670.78,5.77E+06,547.42,4.71E+06,78.729,6.77E+05,683.62,5.88E+06,255.46,2.20E+06
011216_FGF4fl_B5,107,86,TE,10432,285.09,166.56,54.257,314.85,3.28E+06,324.2,3.38E+06,44.971,4.69E+05,816.09,8.51E+06,103.53,1.08E+06
011216_FGF4fl_B5,107,87,TE,4078,217.05,181.8,49.684,379.78,1.55E+06,311.15,1.27E+06,76.192,3.11E+05,748.97,3.05E+06,250.71,1.02E+06
011216_FGF4fl_B5,107,88,TE,8943,323.24,210.47,55.471,349.97,3.13E+06,261.4,2.34E+06,42.225,3.78E+05,624.04,5.58E+06,106.88,9.56E+05
011216_FGF4fl_B5,107,89,PRE,1646,215.07,232,50.207,309.51,5.09E+05,31.874,52465,68.596,1.13E+05,830.72,1.37E+06,479.94,7.90E+05
011216_FGF4fl_B5,107,90,TE,7331,293.7,250.12,58.153,416.95,3.06E+06,230.65,1.69E+06,38.229,2.80E+05,802.26,5.88E+06,63.235,4.64E+05
011216_FGF4fl_B5,107,91,TE,10625,163.69,287.24,57.666,333.8,3.55E+06,354.71,3.77E+06,210.15,2.23E+06,662.68,7.04E+06,91.886,9.76E+05
011216_FGF4fl_B5,107,92,TE,6259,303.42,284.34,57.488,474.17,2.97E+06,245.24,1.54E+06,43.413,2.72E+05,807.59,5.05E+06,70.571,4.42E+05
011216_FGF4fl_B5,107,93,TE,11554,158.93,217.7,56.9,235.5,2.72E+06,205.09,2.37E+06,194.33,2.25E+06,737.21,8.52E+06,91.372,1.06E+06
011216_FGF4fl_B5,107,94,TE,7458,263.41,215.91,60.323,229.91,1.71E+06,154.21,1.15E+06,33.132,2.47E+05,810.63,6.05E+06,73.739,5.50E+05
011216_FGF4fl_B5,107,95,TE,6233,269.94,391.52,59.614,447.66,2.79E+06,284.44,1.77E+06,46.601,2.90E+05,882.68,5.50E+06,93.609,5.83E+05
011216_FGF4fl_B5,107,96,TE,10764,303.67,189.21,59.401,266.85,2.87E+06,243.18,2.62E+06,34.488,3.71E+05,910.19,9.80E+06,68.88,7.41E+05
011216_FGF4fl_B5,107,97,EPI,5745,196.16,221,60.014,186.26,1.07E+06,25.238,1.45E+05,281.73,1.62E+06,765.33,4.40E+06,101.26,5.82E+05
011216_FGF4fl_B5,107,97.2,EPI,5745,184,252,55,211.678,,27.591,,429.268,,768.418,,95.483,
011216_FGF4fl_B5,107,97.3,EPI,5745,199,283,55,235.176,,44.338,,357.176,,697.155,,83.049,
011216_FGF4fl_B5,107,98,TE,8467,223.56,362.24,60.527,314.89,2.67E+06,259.04,2.19E+06,34.857,2.95E+05,829.7,7.03E+06,109.42,9.26E+05
011216_FGF4fl_B5,107,98.2,TE,8467,223.56,362.24,60.527,314.89,2.67E+06,259.04,2.19E+06,34.857,2.95E+05,829.7,7.03E+06,109.42,9.26E+05
011216_FGF4fl_B5,107,99,TE,8448,199.67,304.92,61.164,274.15,2.32E+06,258.42,2.18E+06,91.96,7.77E+05,776.48,6.56E+06,75.605,6.39E+05
011216_FGF4fl_B5,107,99.2,TE,8448,199.67,304.92,61.164,274.15,2.32E+06,258.42,2.18E+06,91.96,7.77E+05,776.48,6.56E+06,75.605,6.39E+05
011216_FGF4fl_B5,107,100,TE,1700,277.24,304.95,61.14,408.18,6.94E+05,196.2,3.34E+05,33.962,57735,916.19,1.56E+06,55.111,93689
011216_FGF4fl_B5,107,101,TE,3820,323.92,330.32,62.519,337.77,1.29E+06,219.57,8.39E+05,34.141,1.30E+05,846.37,3.23E+06,54.252,2.07E+05
011216_FGF4fl_B5,107,102,TE,3190,288.02,344.72,63.486,344.34,1.10E+06,119.11,3.80E+05,31.776,1.01E+05,978.6,3.12E+06,72.158,2.30E+05
011216_FGF4fl_B5,107,103,TE,3076,264.9,359.68,63.409,354.27,1.09E+06,150.63,4.63E+05,35.447,1.09E+05,854.39,2.63E+06,68.609,2.11E+05
011216_FGF4fl_B5,107,104,TE,2982,269.24,255.07,63.751,278.11,8.29E+05,160.2,4.78E+05,31.334,93437,892.81,2.66E+06,54.833,1.64E+05
011216_FGF4fl_B5,107,105,TE,2049,266.22,301.15,64.308,333.31,6.83E+05,166.31,3.41E+05,33.895,69451,1021.3,2.09E+06,51.667,1.06E+05
