Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
012216_mzFGF4_G1,121,16,EPI,8652,167.62,236.89,11.144,1750.1,1.51E+07,58.153,5.03E+05,1641.9,1.42E+07,850.93,7.36E+06,135.8,1.18E+06
012216_mzFGF4_G1,121,18,TE,4904,284.48,380.72,11.303,962.25,4.72E+06,203.9,1.00E+06,53.553,2.63E+05,806.47,3.95E+06,74.824,3.67E+05
012216_mzFGF4_G1,121,19,EPI,5352,169.94,266.18,14.278,1552.9,8.31E+06,48.304,2.59E+05,1688.6,9.04E+06,822.96,4.40E+06,146.85,7.86E+05
012216_mzFGF4_G1,121,20,EPI,4528,252.92,331.64,15.408,1594.9,7.22E+06,106.11,4.80E+05,1443.4,6.54E+06,776.21,3.51E+06,88.079,3.99E+05
012216_mzFGF4_G1,121,20.2,EPI,4528,225,343,13,1064.667,,83.948,,2675.919,,806.633,,134.815,
012216_mzFGF4_G1,121,23,TE,4772,343.74,389.37,14.939,938.2,4.48E+06,119.42,5.70E+05,42.516,2.03E+05,715.96,3.42E+06,67.044,3.20E+05
012216_mzFGF4_G1,121,24,TE,7879,293.84,227.11,16.809,1709,1.35E+07,174.01,1.37E+06,53.419,4.21E+05,778.71,6.14E+06,92.803,7.31E+05
012216_mzFGF4_G1,121,25,EPI,1531,196.62,274.71,11.657,1452.3,2.22E+06,54.641,83655,1902.2,2.91E+06,714.9,1.09E+06,145.46,2.23E+05
012216_mzFGF4_G1,121,26,EPI,3105,177.18,321.04,13.927,1289.3,4.00E+06,45.248,1.40E+05,2769.6,8.60E+06,797.7,2.48E+06,125.67,3.90E+05
012216_mzFGF4_G1,121,28,TE,19324,146,178,17,1353.199,,160.24,,89.531,,750.213,,88.897,
012216_mzFGF4_G1,121,28.2,EPI,19324,164,190,21,1611.193,,54.988,,2391.041,,891.681,,140.642,
012216_mzFGF4_G1,121,29,EPI,6568,200.49,244.22,17.834,1668.2,1.10E+07,48.329,3.17E+05,2298.5,1.51E+07,778.37,5.11E+06,139.31,9.15E+05
012216_mzFGF4_G1,121,30,EPI,8019,138.27,276.17,18.437,843.66,6.77E+06,49.221,3.95E+05,1050.3,8.42E+06,864.93,6.94E+06,100.64,8.07E+05
012216_mzFGF4_G1,121,31,EPI,3080,237.2,252.55,16.553,1685.3,5.19E+06,57.87,1.78E+05,1752.2,5.40E+06,858.22,2.64E+06,122.17,3.76E+05
012216_mzFGF4_G1,121,32,EPI,5410,272.3,265.14,17.757,1110.4,6.01E+06,52.689,2.85E+05,1381.2,7.47E+06,699.87,3.79E+06,60.389,3.27E+05
012216_mzFGF4_G1,121,33,TE,11693,358.69,330.52,20.301,784.29,9.17E+06,96.221,1.13E+06,34.8,4.07E+05,768.16,8.98E+06,48.07,5.62E+05
012216_mzFGF4_G1,121,35,EPI,6158,207.7,192.19,20.713,1632.2,1.01E+07,61.292,3.77E+05,1606.6,9.89E+06,742.03,4.57E+06,71.951,4.43E+05
012216_mzFGF4_G1,121,36,EPI,2873,174.75,216.96,19.149,1738.9,5.00E+06,39.307,1.13E+05,830.61,2.39E+06,888.16,2.55E+06,104.95,3.02E+05
012216_mzFGF4_G1,121,37,TE,8217,358.89,285.34,21.874,1211.2,9.95E+06,104,8.55E+05,44.046,3.62E+05,803.01,6.60E+06,66.049,5.43E+05
012216_mzFGF4_G1,121,38,EPI,4910,243.25,285.1,20.63,1077.2,5.29E+06,43.607,2.14E+05,1046.1,5.14E+06,712.26,3.50E+06,90.661,4.45E+05
012216_mzFGF4_G1,121,40,TE,18133,116.83,238,26.65,809.34,1.47E+07,133.11,2.41E+06,51.793,9.39E+05,793.15,1.44E+07,66.821,1.21E+06
012216_mzFGF4_G1,121,41,TE,7388,210.4,379.14,22.529,589.7,4.36E+06,91.587,6.77E+05,39.4,2.91E+05,884.84,6.54E+06,49.787,3.68E+05
012216_mzFGF4_G1,121,42,EPI,4667,216.89,300.21,19.542,1105.8,5.16E+06,36.12,1.69E+05,1701.2,7.94E+06,840.04,3.92E+06,114.49,5.34E+05
012216_mzFGF4_G1,121,43,EPI,8539,200.55,339.1,22.186,908.06,7.75E+06,35.732,3.05E+05,990.74,8.46E+06,806.11,6.88E+06,91.422,7.81E+05
012216_mzFGF4_G1,121,44,EPI,8175,221.09,220.29,25.038,1205,9.85E+06,39.354,3.22E+05,1217.5,9.95E+06,775.25,6.34E+06,100.39,8.21E+05
012216_mzFGF4_G1,121,45,TE,12854,412.88,297.99,27.332,1011.5,1.30E+07,81.766,1.05E+06,33.792,4.34E+05,723.14,9.30E+06,50.674,6.51E+05
012216_mzFGF4_G1,121,46,EPI,9692,153.18,301.44,27.598,880.63,8.54E+06,30.551,2.96E+05,1154.7,1.12E+07,695.64,6.74E+06,91.825,8.90E+05
012216_mzFGF4_G1,121,47,EPI,7323,226.57,320.43,23.502,851.28,6.23E+06,31.87,2.33E+05,1248.9,9.15E+06,749.51,5.49E+06,87.944,6.44E+05
012216_mzFGF4_G1,121,48,EPI,3608,189.67,177.09,25.524,1456.9,5.26E+06,70.597,2.55E+05,1762.9,6.36E+06,761.62,2.75E+06,77.724,2.80E+05
012216_mzFGF4_G1,121,50,EPI,8132,263.2,244,26.632,608.81,4.95E+06,33.239,2.70E+05,695.94,5.66E+06,835.15,6.79E+06,49.795,4.05E+05
012216_mzFGF4_G1,121,52,TE,10330,212.44,158,30.517,1116,1.15E+07,132.24,1.37E+06,53.338,5.51E+05,879.59,9.09E+06,59.15,6.11E+05
012216_mzFGF4_G1,121,54,EPI,4585,144.8,245.8,27.572,884.8,4.06E+06,30.771,1.41E+05,900.52,4.13E+06,762.78,3.50E+06,81.543,3.74E+05
012216_mzFGF4_G1,121,54.2,EPI,4585,156,216,26,940.176,,33.332,,1154.576,,825.666,,96.896,
012216_mzFGF4_G1,121,55,TE,7422,261.7,169.04,30.241,1281.2,9.51E+06,143.77,1.07E+06,44.736,3.32E+05,796.11,5.91E+06,84.444,6.27E+05
012216_mzFGF4_G1,121,56,EPI,5297,213.46,256.37,26.097,1042.1,5.52E+06,32.686,1.73E+05,1196.3,6.34E+06,813.87,4.31E+06,93.767,4.97E+05
012216_mzFGF4_G1,121,57,EPI,4269,155.85,272.02,28.273,1017.8,4.35E+06,38.373,1.64E+05,607.29,2.59E+06,861.34,3.68E+06,92.028,3.93E+05
012216_mzFGF4_G1,121,58,TE,11921,291.65,410.16,26.441,457.45,5.45E+06,104.42,1.24E+06,38.445,4.58E+05,693.43,8.27E+06,41.101,4.90E+05
012216_mzFGF4_G1,121,58.2,TE,11921,261,390,29,457.45,5.45E+06,104.42,1.24E+06,38.445,4.58E+05,693.43,8.27E+06,41.101,4.90E+05
012216_mzFGF4_G1,121,60,EPI,7144,198.33,293.81,29.158,803.19,5.74E+06,27.813,1.99E+05,781.19,5.58E+06,873.38,6.24E+06,86.869,6.21E+05
012216_mzFGF4_G1,121,60.2,EPI,7144,179,281,27,815.214,,28.912,,1059.337,,747.148,,106.673,
012216_mzFGF4_G1,121,61,EPI,7965,171.56,330.77,30.707,595.77,4.75E+06,33.292,2.65E+05,776.7,6.19E+06,793.19,6.32E+06,85.455,6.81E+05
012216_mzFGF4_G1,121,63,TE,16107,347.96,250.41,32.583,650.2,1.05E+07,201.62,3.25E+06,44.99,7.25E+05,760.77,1.23E+07,68.696,1.11E+06
012216_mzFGF4_G1,121,64,EPI,3758,292.51,291.09,29.834,886.74,3.33E+06,30.105,1.13E+05,710.33,2.67E+06,859.87,3.23E+06,34.952,1.31E+05
012216_mzFGF4_G1,121,65,TE,6381,376.17,394.68,31.794,285.59,1.82E+06,54.068,3.45E+05,32.041,2.04E+05,875,5.58E+06,34.382,2.19E+05
012216_mzFGF4_G1,121,66,TE,13093,333.29,408.32,30.849,420.28,5.50E+06,66.382,8.69E+05,28.232,3.70E+05,754.6,9.88E+06,42.417,5.55E+05
012216_mzFGF4_G1,121,67,EPI,5460,268.72,293.1,32.682,653.34,3.57E+06,28.301,1.55E+05,415.82,2.27E+06,832.02,4.54E+06,35.985,1.96E+05
012216_mzFGF4_G1,121,68,EPI,9556,197.37,323.43,36.529,632.37,6.04E+06,27.145,2.59E+05,588.35,5.62E+06,814.91,7.79E+06,75.099,7.18E+05
012216_mzFGF4_G1,121,69,EPI,4546,179.57,214.86,32.184,729.7,3.32E+06,28.574,1.30E+05,421.68,1.92E+06,912.68,4.15E+06,75.766,3.44E+05
012216_mzFGF4_G1,121,70,TE,7063,404.63,262.04,36.869,1418.9,1.00E+07,561.1,3.96E+06,74.401,5.26E+05,813.3,5.74E+06,166.57,1.18E+06
012216_mzFGF4_G1,121,71,EPI,6710,254.47,341.22,30.249,520.67,3.49E+06,43.812,2.94E+05,403.78,2.71E+06,754.51,5.06E+06,53.258,3.57E+05
012216_mzFGF4_G1,121,72,TE,7254,288,167.82,38.722,782.86,5.68E+06,165.36,1.20E+06,42.293,3.07E+05,869.73,6.31E+06,70.247,5.10E+05
012216_mzFGF4_G1,121,72.2,TE,7254,290,189,50,782.86,5.68E+06,165.36,1.20E+06,42.293,3.07E+05,869.73,6.31E+06,70.247,5.10E+05
012216_mzFGF4_G1,121,73,EPI,4508,154.68,243.77,36.437,741.27,3.34E+06,29.052,1.31E+05,428.51,1.93E+06,813.91,3.67E+06,68.582,3.09E+05
012216_mzFGF4_G1,121,74,EPI,5591,233.35,274.67,33.991,568.42,3.18E+06,26.496,1.48E+05,621.69,3.48E+06,730.69,4.09E+06,64.672,3.62E+05
012216_mzFGF4_G1,121,76,EPI,9221,171,198.28,40.005,712.91,6.57E+06,29.074,2.68E+05,867.19,8.00E+06,839.37,7.74E+06,79.101,7.29E+05
012216_mzFGF4_G1,121,76.2,EPI,9221,148,216,35,613.747,,27.133,,947.886,,797.917,,70.357,
012216_mzFGF4_G1,121,77,TE,8340,447.03,316.53,38.964,1782.3,1.49E+07,145.99,1.22E+06,53.387,4.45E+05,801.57,6.69E+06,46.964,3.92E+05
012216_mzFGF4_G1,121,78,EPI,5297,209.26,236.08,37.247,678.85,3.60E+06,25.733,1.36E+05,675.98,3.58E+06,874.38,4.63E+06,71.4,3.78E+05
012216_mzFGF4_G1,121,79,EPI,5701,210.02,350.41,37.078,442.14,2.52E+06,30.053,1.71E+05,516.65,2.95E+06,668.37,3.81E+06,47.901,2.73E+05
012216_mzFGF4_G1,121,81,TE,12977,122.33,178.66,41.066,596.88,7.75E+06,87.154,1.13E+06,50.734,6.58E+05,846.81,1.10E+07,63.984,8.30E+05
012216_mzFGF4_G1,121,83,EPI,5480,241.92,253.24,38.951,463.12,2.54E+06,22.553,1.24E+05,607.86,3.33E+06,888.79,4.87E+06,53.652,2.94E+05
012216_mzFGF4_G1,121,84,EPI,7197,200.05,267.1,39.212,625.44,4.50E+06,25.292,1.82E+05,511.77,3.68E+06,757.27,5.45E+06,72.261,5.20E+05
012216_mzFGF4_G1,121,85,EPI,4937,226,328,43,314.075,,23.82,,650.908,,863.957,,45.918,
012216_mzFGF4_G1,121,85.2,EPI,4937,236,351,43,250.352,,25.927,,514.619,,797.853,,41.047,
012216_mzFGF4_G1,121,86,EPI,2336,153.86,176.04,38.504,608.65,1.42E+06,30.076,70257,731.75,1.71E+06,815.72,1.91E+06,51.417,1.20E+05
012216_mzFGF4_G1,121,87,EPI,5774,236.3,225.64,39.702,449.97,2.60E+06,23.954,1.38E+05,507.07,2.93E+06,801.58,4.63E+06,52.18,3.01E+05
012216_mzFGF4_G1,121,88,TE,15163,377.34,232.12,45.205,636.55,9.65E+06,118.12,1.79E+06,32.126,4.87E+05,820.42,1.24E+07,50.986,7.73E+05
012216_mzFGF4_G1,121,89,EPI,6396,232.41,301.22,40.273,390.84,2.50E+06,23.376,1.50E+05,582.35,3.72E+06,768.56,4.92E+06,55.597,3.56E+05
012216_mzFGF4_G1,121,90,TE,13834,168.74,143.25,44.359,502.67,6.95E+06,45.968,6.36E+05,31.719,4.39E+05,864.05,1.20E+07,41.643,5.76E+05
012216_mzFGF4_G1,121,91,TE,3044,329.12,205.52,40.543,630.26,1.92E+06,267.61,8.15E+05,45.66,1.39E+05,780.85,2.38E+06,84.73,2.58E+05
012216_mzFGF4_G1,121,92,EPI,5041,162.16,287.91,40.195,535.38,2.70E+06,27.088,1.37E+05,781.46,3.94E+06,823.39,4.15E+06,76.719,3.87E+05
012216_mzFGF4_G1,121,93,TE,11548,337.19,368.54,43.973,160.12,1.85E+06,29.233,3.38E+05,17.616,2.03E+05,794.12,9.17E+06,24.347,2.81E+05
012216_mzFGF4_G1,121,94,EPI,2559,204,216.31,41.925,500.63,1.28E+06,24.916,63760,465.4,1.19E+06,830.8,2.13E+06,57.079,1.46E+05
012216_mzFGF4_G1,121,95,TE,16571,399.67,356.58,46.866,272.56,4.52E+06,73.669,1.22E+06,26.877,4.45E+05,793.25,1.31E+07,32.813,5.44E+05
012216_mzFGF4_G1,121,96,EPI,4814,149.11,276.09,43.964,472.73,2.28E+06,26.285,1.27E+05,556.84,2.68E+06,794.45,3.82E+06,61.607,2.97E+05
012216_mzFGF4_G1,121,97,EPI,9132,171.28,243.22,43.071,557.23,5.09E+06,23.204,2.12E+05,650.97,5.94E+06,799.82,7.30E+06,63.883,5.83E+05
012216_mzFGF4_G1,121,98,EPI,5492,194.17,301.3,46.481,628.77,3.45E+06,21.953,1.21E+05,251.02,1.38E+06,900.97,4.95E+06,50.783,2.79E+05
012216_mzFGF4_G1,121,99,TE,13231,434.11,254.36,49.273,757.12,1.00E+07,394.81,5.22E+06,60.559,8.01E+05,840.12,1.11E+07,102.46,1.36E+06
012216_mzFGF4_G1,121,101,TE,8145,302.54,326.67,48.62,158.1,1.29E+06,30.992,2.52E+05,20.736,1.69E+05,946.37,7.71E+06,21.872,1.78E+05
012216_mzFGF4_G1,121,102,EPI,7264,220.01,199.06,47.873,294.03,2.14E+06,22.092,1.60E+05,478.87,3.48E+06,720.7,5.24E+06,39.035,2.84E+05
012216_mzFGF4_G1,121,104,TE,3122,370,400.71,47.316,260.68,8.14E+05,67.418,2.10E+05,21.303,66507,897.67,2.80E+06,19.497,60871
012216_mzFGF4_G1,121,105,TE,10257,223.89,156.15,49.664,310.5,3.18E+06,51.471,5.28E+05,33.11,3.40E+05,798.77,8.19E+06,33.065,3.39E+05
012216_mzFGF4_G1,121,105.2,TE,10257,260,160,48,310.5,3.18E+06,51.471,5.28E+05,33.11,3.40E+05,798.77,8.19E+06,33.065,3.39E+05
012216_mzFGF4_G1,121,106,EPI,6055,184.35,172.38,52.937,474.43,2.87E+06,24.782,1.50E+05,180.17,1.09E+06,843.05,5.10E+06,27.798,1.68E+05
012216_mzFGF4_G1,121,107,EPI,10923,260.19,261.73,51.204,235.25,2.57E+06,19.617,2.14E+05,319,3.48E+06,754.92,8.25E+06,24.857,2.72E+05
012216_mzFGF4_G1,121,108,EPI,5125,142.38,220.02,49.409,349.02,1.79E+06,28.017,1.44E+05,397.87,2.04E+06,804.73,4.12E+06,36.421,1.87E+05
012216_mzFGF4_G1,121,109,EPI,3412,216.12,247.12,50.035,341.88,1.17E+06,19.215,65562,562.57,1.92E+06,843.59,2.88E+06,48.841,1.67E+05
012216_mzFGF4_G1,121,110,EPI,1721,225.71,275.96,48.211,327.6,5.64E+05,19.777,34037,446.79,7.69E+05,760.12,1.31E+06,42.752,73577
012216_mzFGF4_G1,121,111,EPI,3713,173.84,274.41,54.467,338.2,1.26E+06,27.783,1.03E+05,356.87,1.33E+06,735.3,2.73E+06,41.024,1.52E+05
012216_mzFGF4_G1,121,112,EPI,7749,192.91,209.19,55.712,293.46,2.27E+06,19.238,1.49E+05,483.25,3.74E+06,835.01,6.47E+06,42.403,3.29E+05
012216_mzFGF4_G1,121,113,EPI,3244,219.38,301.62,55.438,260.37,8.45E+05,25.408,82423,450.85,1.46E+06,744.64,2.42E+06,43.569,1.41E+05
012216_mzFGF4_G1,121,114,EPI,8186,176.96,239.43,56.793,294.66,2.41E+06,19.654,1.61E+05,306.94,2.51E+06,793.08,6.49E+06,41.522,3.40E+05
012216_mzFGF4_G1,121,115,TE,7933,440.26,324.74,52.975,397.4,3.15E+06,67.712,5.37E+05,24.879,1.97E+05,847.48,6.72E+06,34.654,2.75E+05
012216_mzFGF4_G1,121,116,TE,15748,329.82,183.32,57.009,154.31,2.43E+06,124.3,1.96E+06,25.752,4.06E+05,690.87,1.09E+07,30.824,4.85E+05
012216_mzFGF4_G1,121,118,TE,10413,258.46,306.69,60.666,120.82,1.26E+06,19.521,2.03E+05,35.996,3.75E+05,857.23,8.93E+06,20.862,2.17E+05
012216_mzFGF4_G1,121,119,TE,9768,195.94,322.92,61.167,169.35,1.65E+06,28.785,2.81E+05,51.512,5.03E+05,795.74,7.77E+06,26.918,2.63E+05
012216_mzFGF4_G1,121,120,EPI,6683,214.39,262.67,64.882,160.86,1.08E+06,19.123,1.28E+05,233.11,1.56E+06,766.46,5.12E+06,32.252,2.16E+05
012216_mzFGF4_G1,121,122,TE,13703,446.56,250.44,63.292,277.22,3.80E+06,167.95,2.30E+06,32.887,4.51E+05,817.23,1.12E+07,46.816,6.42E+05
012216_mzFGF4_G1,121,123,EPI,2337,222.41,249.41,60.175,223.13,5.21E+05,16.454,38452,343.18,8.02E+05,780.3,1.82E+06,33.938,79314
012216_mzFGF4_G1,121,124,TE,11103,387.25,233.66,63.693,215.9,2.40E+06,76.271,8.47E+05,22.199,2.46E+05,832.39,9.24E+06,30.732,3.41E+05
012216_mzFGF4_G1,121,125,TE,2911,355.99,209.87,65.18,155.86,4.54E+05,43.237,1.26E+05,16.957,49363,756.8,2.20E+06,22.071,64249
012216_mzFGF4_G1,121,126,EPI,4083,182.26,218.41,69.102,148.07,6.05E+05,17.649,72062,306.79,1.25E+06,883.49,3.61E+06,30.893,1.26E+05
012216_mzFGF4_G1,121,128,TE,8311,290.3,276.22,69.416,129,1.07E+06,20.292,1.69E+05,24.526,2.04E+05,945.82,7.86E+06,18.373,1.53E+05
012216_mzFGF4_G1,121,129,TE,5331,429.64,305.75,68.493,176.92,9.43E+05,34.523,1.84E+05,19.276,1.03E+05,651.48,3.47E+06,21.045,1.12E+05
012216_mzFGF4_G1,121,130,TE,8282,337.64,272.67,69.494,124.58,1.03E+06,20.221,1.67E+05,15.577,1.29E+05,887.93,7.35E+06,18.23,1.51E+05
012216_mzFGF4_G1,121,131,TE,5139,379.34,271.35,70.801,99.985,5.14E+05,28.776,1.48E+05,14.731,75701,800.23,4.11E+06,19.318,99276
012216_mzFGF4_G1,121,132,TE,2453,230.16,308.73,70.377,185.47,4.55E+05,47.868,1.17E+05,48.587,1.19E+05,796.13,1.95E+06,19.209,47119
012216_mzFGF4_G1,121,133,TE,3772,250.39,249.55,71.726,123.86,4.67E+05,21.224,80057,52.094,1.97E+05,779.63,2.94E+06,23.751,89588
