Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
011916_mzFGF4_F2,72,1,TE,15242,210.48,265,4,3216.028,,1547.241,,266.272,,754.077,,428.015,
011916_mzFGF4_F2,72,1.2,EPI,15242,206,281,11,2718.136,,107.045,,1604.354,,760.845,,188.794,
011916_mzFGF4_F2,72,2,TE,6570,254.03,254.61,7.9954,2136.2,1.40E+07,1421.5,9.34E+06,154.69,1.02E+06,750.05,4.93E+06,274.18,1.80E+06
011916_mzFGF4_F2,72,3,TE,6137,258.07,288.98,8.8504,2238.2,1.37E+07,1256.6,7.71E+06,154.57,9.49E+05,596.34,3.66E+06,343.44,2.11E+06
011916_mzFGF4_F2,72,4,TE,7421,284.6,233.76,11.582,1950.2,1.45E+07,2060.9,1.53E+07,164.47,1.22E+06,698.86,5.19E+06,398.69,2.96E+06
011916_mzFGF4_F2,72,5,TE,5314,305.22,280.94,10.63,2568.3,1.36E+07,1440.6,7.66E+06,150.36,7.99E+05,721.26,3.83E+06,343.72,1.83E+06
011916_mzFGF4_F2,72,6,TE,15615,223.3,337.8,11.998,2793.861,,870.573,,249.733,,802.326,,269.365,
011916_mzFGF4_F2,72,7,TE,5248,241.5,220.53,12.833,2170.5,1.14E+07,1592.1,8.36E+06,158.8,8.33E+05,590.77,3.10E+06,465.01,2.44E+06
011916_mzFGF4_F2,72,8,EPI,17640,181.2,242.11,12.654,1464.7,2.58E+07,93.608,1.65E+06,2702,4.77E+07,644.84,1.14E+07,269.46,4.75E+06
011916_mzFGF4_F2,72,9,TE,10943,283.51,328.66,12.381,2109.1,2.31E+07,799.5,8.75E+06,77.149,8.44E+05,732.45,8.02E+06,162.2,1.78E+06
011916_mzFGF4_F2,72,10,EPI,10467,165.83,326.03,16.226,2093,2.19E+07,63.254,6.62E+05,2660.3,2.78E+07,702.23,7.35E+06,212.04,2.22E+06
011916_mzFGF4_F2,72,11,TE,6838,322.32,258.96,17.448,2445.2,1.67E+07,1153.3,7.89E+06,133.37,9.12E+05,694.62,4.75E+06,295.91,2.02E+06
011916_mzFGF4_F2,72,12,TE,10122,115.83,280.38,17.012,2278.3,2.31E+07,1296.2,1.31E+07,110.62,1.12E+06,636.02,6.44E+06,180.02,1.82E+06
011916_mzFGF4_F2,72,13,TE,8988,289.83,199.39,18.986,1359.4,1.22E+07,1278.3,1.15E+07,115.79,1.04E+06,782.03,7.03E+06,436.05,3.92E+06
011916_mzFGF4_F2,72,14,EPI,2016,209.11,333.48,17.378,2066.7,4.17E+06,91.057,1.84E+05,3236,6.52E+06,755.2,1.52E+06,222.45,4.48E+05
011916_mzFGF4_F2,72,15,TE,10309,197.28,192.49,20.67,2117.2,2.18E+07,1753.4,1.81E+07,131.9,1.36E+06,771.45,7.95E+06,396.7,4.09E+06
011916_mzFGF4_F2,72,16,EPI,4491,242.34,252.09,18.591,1530.8,6.87E+06,106.64,4.79E+05,953.42,4.28E+06,712.97,3.20E+06,151.76,6.82E+05
011916_mzFGF4_F2,72,17,EPI,8931,172,294.46,19.395,1479.5,1.32E+07,56.436,5.04E+05,3439.9,3.07E+07,706.53,6.31E+06,202.86,1.81E+06
011916_mzFGF4_F2,72,18,TE,10688,337.43,305.95,20.841,1875.7,2.00E+07,922.45,9.86E+06,78.01,8.34E+05,692.47,7.40E+06,176.62,1.89E+06
011916_mzFGF4_F2,72,19,EPI,726,231,301.47,17.733,1652.011,,75.215,,3057.173,,757.462,,265.063,
011916_mzFGF4_F2,72,20,TE,7361,256.87,189.34,24.663,1327.1,9.77E+06,1003.4,7.39E+06,105.41,7.76E+05,833.27,6.13E+06,280.01,2.06E+06
011916_mzFGF4_F2,72,21,TE,4729,324.92,229.67,22.348,1551.7,7.34E+06,1768.4,8.36E+06,262.23,1.24E+06,660.66,3.12E+06,470.99,2.23E+06
011916_mzFGF4_F2,72,22,EPI,12151,145.75,248.42,24.721,1567.2,1.90E+07,46.131,5.61E+05,2094.1,2.54E+07,714.17,8.68E+06,164.18,1.99E+06
011916_mzFGF4_F2,72,23,EPI,11435,208.78,232.17,24.511,1235.9,1.41E+07,79.24,9.06E+05,2830.4,3.24E+07,685.56,7.84E+06,190.72,2.18E+06
011916_mzFGF4_F2,72,24,TE,11502,270.28,373.21,25.936,1909.6,2.20E+07,735.52,8.46E+06,87.887,1.01E+06,768.6,8.84E+06,195.74,2.25E+06
011916_mzFGF4_F2,72,25,EPI,13711,213.95,271.86,24.866,971.06,1.33E+07,61.069,8.37E+05,3110.5,4.26E+07,737.6,1.01E+07,173.05,2.37E+06
011916_mzFGF4_F2,72,26,TE,5993,346.82,266,27.279,1418.3,8.50E+06,709.46,4.25E+06,253.83,1.52E+06,701.5,4.20E+06,317.06,1.90E+06
011916_mzFGF4_F2,72,27,EPI,9444,133.96,318.24,27.043,1329.9,1.26E+07,45.022,4.25E+05,2312.7,2.18E+07,654.28,6.18E+06,219.29,2.07E+06
011916_mzFGF4_F2,72,28,EPI,629,201,325,24,1407.508,,58.788,,2172.37,,736.6,,214.941,
011916_mzFGF4_F2,72,29,EPI,16117,205.1,330.4,27.775,1255.4,2.02E+07,53.578,8.64E+05,1844.6,2.97E+07,735.73,1.19E+07,210.63,3.39E+06
011916_mzFGF4_F2,72,29.2,EPI,16117,212,302,29,961.923,,41.621,,1658.737,,715.722,,113.479,
011916_mzFGF4_F2,72,30,TE,8383,319.94,195.98,29.523,882.88,7.40E+06,1010.8,8.47E+06,101.97,8.55E+05,686.29,5.75E+06,514.66,4.31E+06
011916_mzFGF4_F2,72,31,EPI,11622,168.82,214.48,32.827,1109.1,1.29E+07,60.235,7.00E+05,2751.3,3.20E+07,755.36,8.78E+06,156.32,1.82E+06
011916_mzFGF4_F2,72,32,TE,6819,145.87,357.41,33.287,1497.9,1.02E+07,861.94,5.88E+06,122.16,8.33E+05,734.83,5.01E+06,371.53,2.53E+06
011916_mzFGF4_F2,72,33,TE,11446,350.5,213.96,34.626,1395.1,1.60E+07,771.67,8.83E+06,89.866,1.03E+06,719.14,8.23E+06,247.02,2.83E+06
011916_mzFGF4_F2,72,35,TE,5323,218.1,183.84,32.373,1161,6.18E+06,629.1,3.35E+06,76.762,4.09E+05,735.21,3.91E+06,202.63,1.08E+06
011916_mzFGF4_F2,72,36,EPI,8557,158.5,309.13,33.452,856.59,7.33E+06,33.969,2.91E+05,2117.9,1.81E+07,768.32,6.57E+06,156.25,1.34E+06
011916_mzFGF4_F2,72,37,TE,9737,225.57,381.13,35.071,1524,1.48E+07,571.33,5.56E+06,62.361,6.07E+05,743.08,7.24E+06,112.36,1.09E+06
011916_mzFGF4_F2,72,38,EPI,270,162,264,29,1018.642,,40.917,,2108.804,,696.156,,141.426,
011916_mzFGF4_F2,72,39,TE,10755,357.88,299.04,38.049,884.06,9.51E+06,477.63,5.14E+06,96.6,1.04E+06,730.72,7.86E+06,200.63,2.16E+06
011916_mzFGF4_F2,72,40,TE,13510,239.02,177.53,38.008,860.78,1.16E+07,600.74,8.12E+06,71.151,9.61E+05,767.61,1.04E+07,233.91,3.16E+06
011916_mzFGF4_F2,72,41,TE,10318,374.96,259.52,41.524,1399,1.44E+07,536.8,5.54E+06,80.496,8.31E+05,816.88,8.43E+06,250.56,2.59E+06
011916_mzFGF4_F2,72,42,TE,11901,301.67,352.46,37.835,847.52,1.01E+07,239.24,2.85E+06,65.579,7.80E+05,578.79,6.89E+06,132.35,1.58E+06
011916_mzFGF4_F2,72,43,EPI,11424,180.93,252.79,40.584,650.42,7.43E+06,44.043,5.03E+05,1386,1.58E+07,645.36,7.37E+06,112.23,1.28E+06
011916_mzFGF4_F2,72,44,TE,14040,294.59,182.81,41.411,677.78,9.52E+06,437.54,6.14E+06,59.789,8.39E+05,622.33,8.74E+06,192.11,2.70E+06
011916_mzFGF4_F2,72,45,TE,14623,145.91,216.83,43.355,721.22,1.05E+07,610.98,8.93E+06,251.61,3.68E+06,737.28,1.08E+07,175.24,2.56E+06
011916_mzFGF4_F2,72,46,EPI,16275,139.01,271.24,42.787,551.76,8.98E+06,30.874,5.02E+05,1348.5,2.19E+07,685.45,1.12E+07,113.93,1.85E+06
011916_mzFGF4_F2,72,47,TE,6852,182.22,192.12,43.312,697.98,4.78E+06,400.08,2.74E+06,153.16,1.05E+06,676.46,4.64E+06,137.27,9.41E+05
011916_mzFGF4_F2,72,48,EPI,15565,221.2,260.46,41.349,383.55,5.97E+06,42.523,6.62E+05,1213.5,1.89E+07,722.58,1.12E+07,76.234,1.19E+06
011916_mzFGF4_F2,72,49,EPI,14493,184.93,342.21,41.761,704.22,1.02E+07,34.688,5.03E+05,1695.7,2.46E+07,683.42,9.90E+06,126.52,1.83E+06
011916_mzFGF4_F2,72,50,TE,5695,271.76,365.74,41.491,1027.6,5.85E+06,225.61,1.28E+06,53.698,3.06E+05,661.87,3.77E+06,128.04,7.29E+05
011916_mzFGF4_F2,72,51,EPI,4929,193.88,288.5,41.204,549.88,2.71E+06,34.254,1.69E+05,1934.7,9.54E+06,649.76,3.20E+06,92.793,4.57E+05
011916_mzFGF4_F2,72,52,TE,6784,192.59,368.64,44.536,694.64,4.71E+06,361.84,2.45E+06,114.77,7.79E+05,702.29,4.76E+06,213.96,1.45E+06
011916_mzFGF4_F2,72,53,EPI,11663,159,306.26,46.94,471,5.49E+06,30.272,3.53E+05,1348.4,1.57E+07,718.25,8.38E+06,123.18,1.44E+06
011916_mzFGF4_F2,72,54,EPI,9811,207.62,311.63,45.771,531.84,5.22E+06,35.348,3.47E+05,1651.6,1.62E+07,697.83,6.85E+06,100.25,9.84E+05
011916_mzFGF4_F2,72,55,TE,12378,327.89,333.47,47.846,507.73,6.28E+06,323.71,4.01E+06,75.624,9.36E+05,704.12,8.72E+06,140.16,1.73E+06
011916_mzFGF4_F2,72,56,TE,12547,214.51,210.03,54.482,413.24,5.19E+06,125.01,1.57E+06,60.145,7.55E+05,672.6,8.44E+06,68.094,8.54E+05
011916_mzFGF4_F2,72,57,TE,6541,257.66,197.71,49.701,403.45,2.64E+06,269.09,1.76E+06,45.865,3.00E+05,666.38,4.36E+06,103.06,6.74E+05
011916_mzFGF4_F2,72,58,TE,7354,361.15,295.97,50.457,744.79,5.48E+06,430.58,3.17E+06,63.407,4.66E+05,605.32,4.45E+06,204.7,1.51E+06
011916_mzFGF4_F2,72,59,TE,8777,301.01,216.49,53.441,353.08,3.10E+06,175.06,1.54E+06,36.927,3.24E+05,745.59,6.54E+06,89.292,7.84E+05
011916_mzFGF4_F2,72,60,TE,13625,259.95,234.92,55.414,308.52,4.20E+06,178.33,2.43E+06,49.86,6.79E+05,759.9,1.04E+07,64.725,8.82E+05
011916_mzFGF4_F2,72,61,TE,12138,289.83,340.93,54.676,414.6,5.03E+06,232.37,2.82E+06,48.453,5.88E+05,581.12,7.05E+06,98.15,1.19E+06
011916_mzFGF4_F2,72,62,TE,15485,215.14,337.48,56.894,337.44,5.23E+06,255.21,3.95E+06,206.15,3.19E+06,610.67,9.46E+06,132.7,2.05E+06
011916_mzFGF4_F2,72,63,TE,13463,238.23,300.95,59.874,249.33,3.36E+06,191.05,2.57E+06,90.291,1.22E+06,604.1,8.13E+06,66.348,8.93E+05
011916_mzFGF4_F2,72,64,TE,18770,223.15,262.25,59.094,245.87,4.62E+06,189.97,3.57E+06,206.71,3.88E+06,621.63,1.17E+07,87.017,1.63E+06
011916_mzFGF4_F2,72,65,TE,29356,171.6,274.92,60.166,215.93,6.34E+06,138.9,4.08E+06,202.02,5.93E+06,648.49,1.90E+07,74.252,2.18E+06
011916_mzFGF4_F2,72,66,TE,6725,321.78,318.83,62.16,318.65,2.14E+06,262.02,1.76E+06,42.306,2.85E+05,726.59,4.89E+06,118.78,7.99E+05
011916_mzFGF4_F2,72,67,TE,13302,370.02,268.62,61.95,471.42,6.27E+06,213.61,2.84E+06,35.366,4.70E+05,609.44,8.11E+06,79.537,1.06E+06
011916_mzFGF4_F2,72,68,TE,7554,267.8,324.19,62.547,250.93,1.90E+06,205.84,1.55E+06,46.024,3.48E+05,869.8,6.57E+06,103.66,7.83E+05
011916_mzFGF4_F2,72,68.2,TE,7554,252,340,54,299.365,,165.415,,48.343,,836.197,,88.988,
011916_mzFGF4_F2,72,69,TE,8489,294.04,263.58,65.446,324.13,2.75E+06,148.77,1.26E+06,27.029,2.29E+05,786.23,6.67E+06,37.04,3.14E+05
011916_mzFGF4_F2,72,70,TE,3669,302.42,300.73,64.548,281.75,1.03E+06,273.11,1.00E+06,42.108,1.54E+05,882.46,3.24E+06,127.22,4.67E+05
