Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
091415_FGF4ko_H8,76,41,EPI,7469,192.16,231.23,35.322,715.92,5.35E+06,60.302,4.50E+05,719.97,5.38E+06,702.79,5.25E+06,198.8,1.48E+06
091415_FGF4ko_H8,76,42,EPI,8682,164.4,250.74,35.024,907.06,7.88E+06,53.173,4.62E+05,1407.5,1.22E+07,742.99,6.45E+06,87.465,7.59E+05
091415_FGF4ko_H8,76,43,TE,14239,209.16,386.49,37.593,1132.4,1.61E+07,362.54,5.16E+06,152.45,2.17E+06,605.41,8.62E+06,184.07,2.62E+06
091415_FGF4ko_H8,76,44,EPI,9942,197.33,191.66,40.024,686.85,6.83E+06,64.882,6.45E+05,1608.3,1.60E+07,657.45,6.54E+06,100.04,9.95E+05
091415_FGF4ko_H8,76,45,TE,11330,385.85,339.14,45.091,719.28,8.15E+06,217.67,2.47E+06,200.22,2.27E+06,676.91,7.67E+06,175.8,1.99E+06
091415_FGF4ko_H8,76,46,EPI,13035,172.45,337.09,43.182,635.54,8.28E+06,52.158,6.80E+05,1272.3,1.66E+07,565.23,7.37E+06,95.052,1.24E+06
091415_FGF4ko_H8,76,47,TE,11631,361.27,154.5,44.202,608.79,7.08E+06,280.51,3.26E+06,223.29,2.60E+06,731.3,8.51E+06,173.81,2.02E+06
091415_FGF4ko_H8,76,48,TE,6851,114.62,269.37,45.141,823.19,5.64E+06,234.4,1.61E+06,119.88,8.21E+05,600.07,4.11E+06,168.12,1.15E+06
091415_FGF4ko_H8,76,49,EPI,10425,146.06,276.65,43.284,855.02,8.91E+06,55.107,5.75E+05,1262.5,1.32E+07,662.55,6.91E+06,90.905,9.48E+05
091415_FGF4ko_H8,76,50,EPI,10400,145.15,221.48,45.394,565.01,5.88E+06,44.631,4.64E+05,1029.7,1.07E+07,620.83,6.46E+06,72.341,7.52E+05
091415_FGF4ko_H8,76,51,TE,16976,249.54,136.37,49.088,769.03,1.31E+07,238.83,4.05E+06,526.76,8.94E+06,604.13,1.03E+07,155.55,2.64E+06
091415_FGF4ko_H8,76,52,EPI,10614,171.6,200.37,47.15,542.81,5.76E+06,42.542,4.52E+05,1025.9,1.09E+07,623.86,6.62E+06,70.975,7.53E+05
091415_FGF4ko_H8,76,53,EPI,11415,182.04,250.72,46.432,503.33,5.75E+06,38.598,4.41E+05,879.34,1.00E+07,686.01,7.83E+06,75.929,8.67E+05
091415_FGF4ko_H8,76,54,EPI,12499,178.43,297.98,46.996,526.57,6.58E+06,44.306,5.54E+05,998.14,1.25E+07,651.51,8.14E+06,73.709,9.21E+05
091415_FGF4ko_H8,76,55,TE,14845,189.63,162.21,50.355,485.41,7.21E+06,155.31,2.31E+06,107.88,1.60E+06,671.68,9.97E+06,119.12,1.77E+06
091415_FGF4ko_H8,76,56,TE,10147,405.59,208.68,48.244,717.38,7.28E+06,283.35,2.88E+06,157.95,1.60E+06,638.26,6.48E+06,170.07,1.73E+06
091415_FGF4ko_H8,76,57,TE,13286,139.32,210.8,56.572,429.1,5.70E+06,128.83,1.71E+06,218.05,2.90E+06,498.78,6.63E+06,95.699,1.27E+06
091415_FGF4ko_H8,76,58,TE,7829,350.32,373.4,51.023,677.56,5.30E+06,191.09,1.50E+06,88.836,6.96E+05,501.77,3.93E+06,149.66,1.17E+06
091415_FGF4ko_H8,76,59,TE,15878,185.93,357.26,55.079,463.58,7.36E+06,175.15,2.78E+06,337.22,5.35E+06,497.03,7.89E+06,114.18,1.81E+06
091415_FGF4ko_H8,76,60,TE,7710,262.64,390.55,54.881,733.89,5.66E+06,224.73,1.73E+06,96.961,7.48E+05,624.42,4.81E+06,150.66,1.16E+06
091415_FGF4ko_H8,76,61,TE,21571,402.68,266.24,56.9,465.29,1.00E+07,167.33,3.61E+06,48.797,1.05E+06,584.39,1.26E+07,103.04,2.22E+06
091415_FGF4ko_H8,76,62,EPI,10148,141.12,274.81,54.71,556.07,5.64E+06,51.465,5.22E+05,816.16,8.28E+06,638.09,6.48E+06,77.953,7.91E+05
091415_FGF4ko_H8,76,63,EPI,10425,182.42,223.67,61.498,326.5,3.40E+06,38.378,4.00E+05,932.51,9.72E+06,602.14,6.28E+06,70.398,7.34E+05
091415_FGF4ko_H8,76,64,TE,12542,362.87,171.68,63.936,475.24,5.96E+06,212.08,2.66E+06,75.447,9.46E+05,650.36,8.16E+06,136.87,1.72E+06
091415_FGF4ko_H8,76,65,EPI,6498,175.26,268.71,61.273,326.98,2.12E+06,34.012,2.21E+05,750.77,4.88E+06,628.39,4.08E+06,55.404,3.60E+05
091415_FGF4ko_H8,76,66,TE,19936,288.61,147.61,63.894,421.79,8.41E+06,155.26,3.10E+06,144.68,2.88E+06,704.54,1.40E+07,101.24,2.02E+06
091415_FGF4ko_H8,76,67,TE,20577,223.43,358.15,68.76,310.61,6.39E+06,114.33,2.35E+06,163.18,3.36E+06,796.9,1.64E+07,73.316,1.51E+06
091415_FGF4ko_H8,76,68,TE,18975,164.62,304.11,68.78,281.16,5.34E+06,72.278,1.37E+06,149.68,2.84E+06,578.88,1.10E+07,65.049,1.23E+06
091415_FGF4ko_H8,76,69,TE,16112,357.96,345.4,66.416,341.2,5.50E+06,112.82,1.82E+06,112.99,1.82E+06,606.9,9.78E+06,104.2,1.68E+06
091415_FGF4ko_H8,76,70,TE,22504,204.55,186.23,72.704,233.05,5.24E+06,88.068,1.98E+06,161.74,3.64E+06,575.3,1.29E+07,68.856,1.55E+06
091415_FGF4ko_H8,76,71,TE,12661,295.74,354.75,74.089,328.14,4.15E+06,112.61,1.43E+06,46.816,5.93E+05,751.32,9.51E+06,91.192,1.15E+06
091415_FGF4ko_H8,76,72,TE,18103,167.15,240.77,76.667,202.13,3.66E+06,65.63,1.19E+06,263.12,4.76E+06,589.29,1.07E+07,62.16,1.13E+06
091415_FGF4ko_H8,76,73,TE,19027,347.02,195.97,79.048,344.73,6.56E+06,98.628,1.88E+06,80.808,1.54E+06,752.5,1.43E+07,94.996,1.81E+06
091415_FGF4ko_H8,76,74,TE,21850,348.84,312.35,80.47,268.09,5.86E+06,79.827,1.74E+06,97.311,2.13E+06,798.57,1.74E+07,85.222,1.86E+06
091415_FGF4ko_H8,76,75,TE,21089,212.35,237.5,80.805,159.42,3.36E+06,62.329,1.31E+06,76.124,1.61E+06,650.25,1.37E+07,49.245,1.04E+06
091415_FGF4ko_H8,76,76,TE,18164,225.07,291.15,82.814,157.67,2.86E+06,49.526,9.00E+05,65.968,1.20E+06,741.39,1.35E+07,42.744,7.76E+05
091415_FGF4ko_H8,76,77,TE,9300,283.05,298.68,84.383,308.81,2.87E+06,80.809,7.52E+05,43.231,4.02E+05,781.89,7.27E+06,54.545,5.07E+05
091415_FGF4ko_H8,76,78,TE,14511,293.25,238.87,84.783,271.92,3.95E+06,71.501,1.04E+06,37.7,5.47E+05,785.38,1.14E+07,45.918,6.66E+05
