Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
072316_mzFGF4_J3,60,2,TE,8737,261.91,220.68,3.4275,1510.4,1.32E+07,1057.4,9.24E+06,159.27,1.39E+06,1208.1,1.06E+07,918.35,8.02E+06,
072316_mzFGF4_J3,60,3,TE,11306,211.03,296.17,5.1948,1467.5,1.66E+07,1315.2,1.49E+07,211.89,2.40E+06,1126.7,1.27E+07,1090.1,1.23E+07,
072316_mzFGF4_J3,60,4,TE,8665,262.4,315.24,3.6652,1501.3,1.30E+07,1154.1,1.00E+07,333.17,2.89E+06,1206,1.05E+07,1047.8,9.08E+06,
072316_mzFGF4_J3,60,5,TE,14398,358.99,277,7.959,1100.7,1.58E+07,815.86,1.17E+07,421.81,6.07E+06,1223.2,1.76E+07,668.04,9.62E+06,
072316_mzFGF4_J3,60,6,TE,13533,168.03,244.4,10.707,1345.6,1.82E+07,1145.7,1.55E+07,161.73,2.19E+06,1217.9,1.65E+07,591.92,8.01E+06,
072316_mzFGF4_J3,60,7,EPI,11685,185.06,284.32,14.057,1068.5,1.25E+07,73.009,8.53E+05,1630.1,1.90E+07,1290.7,1.51E+07,557.3,6.51E+06,
072316_mzFGF4_J3,60,8,TE,10296,344.73,175.15,16.739,1152.8,1.19E+07,856.28,8.82E+06,330.62,3.40E+06,1218.6,1.25E+07,603.71,6.22E+06,
072316_mzFGF4_J3,60,9,TE,10933,200.86,198.26,16.453,1217.6,1.33E+07,854.61,9.34E+06,297.18,3.25E+06,1350.5,1.48E+07,633.02,6.92E+06,
072316_mzFGF4_J3,60,10,DP,16718,206.53,331.09,20.253,743.56,1.24E+07,309.94,5.18E+06,770.95,1.29E+07,1274.9,2.13E+07,550.06,9.20E+06,
072316_mzFGF4_J3,60,11,TE,11200,358.42,345.23,17.635,1275.9,1.43E+07,848.56,9.50E+06,294.68,3.30E+06,1180.5,1.32E+07,646.75,7.24E+06,
072316_mzFGF4_J3,60,12,TE,10513,246.19,374.08,19.044,1106.2,1.16E+07,829.73,8.72E+06,219.95,2.31E+06,1237.6,1.30E+07,483.78,5.09E+06,
072316_mzFGF4_J3,60,13,TE,14340,257.7,154.67,20.745,1018.7,1.46E+07,802.81,1.15E+07,420.4,6.03E+06,1213.3,1.74E+07,618.63,8.87E+06,
072316_mzFGF4_J3,60,14,TE,13973,162.87,336.14,21.507,1076.9,1.50E+07,788.23,1.10E+07,199.57,2.79E+06,1197.7,1.67E+07,677.61,9.47E+06,
072316_mzFGF4_J3,60,15,TE,12117,388.27,211.09,23.588,1030,1.25E+07,576.53,6.99E+06,563.23,6.82E+06,1166.8,1.41E+07,607.05,7.36E+06,
072316_mzFGF4_J3,60,16,DP,10202,182.75,253.29,23.753,927.06,9.46E+06,91.434,9.33E+05,690.15,7.04E+06,1236.6,1.26E+07,788.09,8.04E+06,
072316_mzFGF4_J3,60,17,DP,10341,184.37,201.45,25.425,1050.6,1.09E+07,92.328,9.55E+05,1252.4,1.30E+07,1315.6,1.36E+07,806.45,8.34E+06,
072316_mzFGF4_J3,60,18,DP,14276,188.49,292.11,29.949,696.07,9.94E+06,169.91,2.43E+06,340.86,4.87E+06,1286.9,1.84E+07,505.48,7.22E+06,
072316_mzFGF4_J3,60,19,DP,11801,144.18,267.68,29.069,653.85,7.72E+06,73.438,8.67E+05,659.24,7.78E+06,1215.7,1.43E+07,550.29,6.49E+06,
072316_mzFGF4_J3,60,20,DP,11599,146.07,317.14,31.292,846.82,9.82E+06,88.57,1.03E+06,1148.9,1.33E+07,1194.1,1.39E+07,671.09,7.78E+06,
072316_mzFGF4_J3,60,21,TE,8745,400.37,321.34,31.873,1152.2,1.01E+07,538.98,4.71E+06,519.5,4.54E+06,1216.9,1.06E+07,559.53,4.89E+06,
072316_mzFGF4_J3,60,22,TE,14240,317.36,134.37,35.893,856.86,1.22E+07,496.41,7.07E+06,393.24,5.60E+06,1261.7,1.80E+07,577.06,8.22E+06,
072316_mzFGF4_J3,60,23,TE,14768,265.54,397.88,36.663,776.64,1.15E+07,515.97,7.62E+06,134.37,1.98E+06,1221.6,1.80E+07,564.54,8.34E+06,
072316_mzFGF4_J3,60,24,TE,13498,157.63,179.4,36.276,826.95,1.12E+07,682,9.21E+06,110.72,1.49E+06,1243.4,1.68E+07,383.37,5.17E+06,
072316_mzFGF4_J3,60,25,EPI,11229,177.24,231.71,34.216,667.83,7.50E+06,43.395,4.87E+05,1100,1.24E+07,1196.1,1.34E+07,428.45,4.81E+06,
072316_mzFGF4_J3,60,26,TE,13628,349.12,383.19,39.16,848.66,1.16E+07,582.92,7.94E+06,251.78,3.43E+06,1174.9,1.60E+07,506.65,6.90E+06,
072316_mzFGF4_J3,60,27,TE,13412,114.29,267.5,40.209,757.06,1.02E+07,473.86,6.36E+06,120.11,1.61E+06,1200.3,1.61E+07,398.03,5.34E+06,
072316_mzFGF4_J3,60,28,DP,16842,187.98,346.72,39.1,640.76,1.08E+07,66.326,1.12E+06,676.63,1.14E+07,1140.9,1.92E+07,559.21,9.42E+06,
072316_mzFGF4_J3,60,29,TE,13055,193.88,386.47,41.786,678.21,8.85E+06,440.1,5.75E+06,119.95,1.57E+06,1162.8,1.52E+07,456.61,5.96E+06,
072316_mzFGF4_J3,60,30,TE,13527,214.09,151.49,43.26,577.75,7.82E+06,438.42,5.93E+06,105.24,1.42E+06,1217.3,1.65E+07,433.55,5.86E+06,
072316_mzFGF4_J3,60,31,EPI,11770,168.09,302.43,41.316,537.06,6.32E+06,46.989,5.53E+05,1105.3,1.30E+07,1131.6,1.33E+07,249.15,2.93E+06,
072316_mzFGF4_J3,60,32,TE,14472,400.72,202.33,46.325,688.36,9.96E+06,388.45,5.62E+06,88.112,1.28E+06,1127.7,1.63E+07,497,7.19E+06,
072316_mzFGF4_J3,60,33,EPI,13333,196.1,204.64,44,411.86,5.49E+06,31.675,4.22E+05,723.73,9.65E+06,1190.9,1.59E+07,267.79,3.57E+06,
072316_mzFGF4_J3,60,34,DP,8516,139.56,248.34,45.419,592.36,5.04E+06,52.478,4.47E+05,661.79,5.64E+06,1190.3,1.01E+07,440.63,3.75E+06,
072316_mzFGF4_J3,60,35,DP,8142,182.42,252.98,45.558,455.28,3.71E+06,38.513,3.14E+05,400.78,3.26E+06,1165.5,9.49E+06,480.95,3.92E+06,
072316_mzFGF4_J3,60,36,TE,14390,137.87,348.53,48.42,556.53,8.01E+06,411.3,5.92E+06,231.33,3.33E+06,1123.4,1.62E+07,365.43,5.26E+06,
072316_mzFGF4_J3,60,37,DP,11411,161.34,199.64,48.761,535.18,6.11E+06,60.644,6.92E+05,824.62,9.41E+06,1136.7,1.30E+07,423.75,4.84E+06,
072316_mzFGF4_J3,60,38,TE,12405,229.84,386.35,50.315,498.7,6.19E+06,316.18,3.92E+06,102.37,1.27E+06,1191.4,1.48E+07,387.31,4.80E+06,
072316_mzFGF4_J3,60,39,TE,13129,346.46,148.42,55.466,478.5,6.28E+06,350.76,4.61E+06,132.92,1.75E+06,997.42,1.31E+07,354.94,4.66E+06,
072316_mzFGF4_J3,60,40,DP,14584,177.64,280.4,52.952,392.68,5.73E+06,37.263,5.43E+05,327.01,4.77E+06,1141.3,1.66E+07,434.92,6.34E+06,
072316_mzFGF4_J3,60,41,EPI,14767,151.45,320.6,56.471,477.09,7.05E+06,55.452,8.19E+05,744.68,1.10E+07,1111.3,1.64E+07,333.93,4.93E+06,
072316_mzFGF4_J3,60,42,DP,15058,190.87,350.03,54.822,408.45,6.15E+06,56.91,8.57E+05,398.64,6.00E+06,1042.2,1.57E+07,333.39,5.02E+06,
072316_mzFGF4_J3,60,43,TE,15424,139.49,210.45,60.3,381.93,5.89E+06,310.78,4.79E+06,176.65,2.72E+06,1050.2,1.62E+07,269.81,4.16E+06,
072316_mzFGF4_J3,60,44,TE,17348,224.42,155.23,59.169,364.52,6.32E+06,253.85,4.40E+06,205.72,3.57E+06,1165.7,2.02E+07,362.33,6.29E+06,
072316_mzFGF4_J3,60,45,EPI,8324,137.6,246.09,56.165,474.94,3.95E+06,38.24,3.18E+05,766.88,6.38E+06,1142.7,9.51E+06,294.77,2.45E+06,
072316_mzFGF4_J3,60,46,TE,15942,384.74,344.15,62.871,553.24,8.82E+06,378.54,6.03E+06,107.65,1.72E+06,1136.2,1.81E+07,357.59,5.70E+06,
072316_mzFGF4_J3,60,47,DP,10017,184.35,218.07,61.42,310.6,3.11E+06,34.571,3.46E+05,382.7,3.83E+06,1067.1,1.07E+07,363.91,3.65E+06,
072316_mzFGF4_J3,60,48,TE,13487,406.19,272.43,64.645,551.74,7.44E+06,387.6,5.23E+06,105.86,1.43E+06,1284.7,1.73E+07,292.91,3.95E+06,
072316_mzFGF4_J3,60,49,TE,17025,241.21,387.21,63,341.79,5.82E+06,205.32,3.50E+06,224.08,3.82E+06,1005.1,1.71E+07,326.93,5.57E+06,
072316_mzFGF4_J3,60,50,DP,11609,184.77,289.95,65.124,458.09,5.32E+06,28.269,3.28E+05,240.5,2.79E+06,1080,1.25E+07,234.68,2.72E+06,
072316_mzFGF4_J3,60,51,TE,18175,201.09,181.4,70.368,251.87,4.58E+06,214.44,3.90E+06,85.561,1.56E+06,976.13,1.77E+07,230.17,4.18E+06,
072316_mzFGF4_J3,60,52,TE,18230,137.46,277.44,70.849,263.51,4.80E+06,191.99,3.50E+06,136.39,2.49E+06,1040.3,1.90E+07,218.43,3.98E+06,
072316_mzFGF4_J3,60,53,EPI,8011,179.34,247.82,71.089,253.53,2.03E+06,25.712,2.06E+05,553.83,4.44E+06,1045,8.37E+06,185.13,1.48E+06,
072316_mzFGF4_J3,60,54,DP,14795,187.93,347.12,68.28,282.77,4.18E+06,138.19,2.04E+06,294.8,4.36E+06,1002.4,1.48E+07,277.02,4.10E+06,
072316_mzFGF4_J3,60,55,TE,23082,288.91,161.03,76.348,307.12,7.09E+06,193.92,4.48E+06,67.709,1.56E+06,1440.3,3.32E+07,226.35,5.22E+06,
072316_mzFGF4_J3,60,56,TE,24404,225.88,344.82,79.41,248.16,6.06E+06,161.31,3.94E+06,189.35,4.62E+06,1157,2.82E+07,216.93,5.29E+06,
072316_mzFGF4_J3,60,57,TE,18189,290.99,362.16,78.771,314.05,5.71E+06,203.28,3.70E+06,59.109,1.08E+06,1368.6,2.49E+07,181.56,3.30E+06,
