Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
011216_FGF4fl_B2,104,1,TE,7144,295.73,232.39,5.1485,1922.4,1.37E+07,2002.2,1.43E+07,170.81,1.22E+06,798.7,5.71E+06,508.76,3.63E+06
011216_FGF4fl_B2,104,2,TE,12379,297.97,189.99,7.5493,1935,2.40E+07,1474.2,1.83E+07,147.3,1.82E+06,710.08,8.79E+06,458.8,5.68E+06
011216_FGF4fl_B2,104,3,TE,7264,328.69,211.15,7.4224,1673.4,1.22E+07,1428,1.04E+07,136.27,9.90E+05,732.28,5.32E+06,497.02,3.61E+06
011216_FGF4fl_B2,104,4,TE,7428,245.05,228.38,7.1711,1587.8,1.18E+07,1957.8,1.45E+07,162.31,1.21E+06,649.69,4.83E+06,582.32,4.33E+06
011216_FGF4fl_B2,104,5,TE,6501,270.12,262.55,5.6101,1767.3,1.15E+07,2054.2,1.34E+07,171.18,1.11E+06,803.18,5.22E+06,696.85,4.53E+06
011216_FGF4fl_B2,104,6,TE,11534,251.71,190.83,8.6221,1638.4,1.89E+07,1726.8,1.99E+07,161.31,1.86E+06,774.22,8.93E+06,502.12,5.79E+06
011216_FGF4fl_B2,104,7,TE,16183,206,221,12,2313.87,,3278.49,,189.88,,847.775,,767.719,
011216_FGF4fl_B2,104,7.2,PRE,16183,204,237,19,1258.136,,232.588,,126.671,,775.712,,1290.259,
011216_FGF4fl_B2,104,8,TE,8554,329.9,253.82,7.8955,1541.7,1.32E+07,1475.9,1.26E+07,153.16,1.31E+06,820.41,7.02E+06,553.35,4.73E+06
011216_FGF4fl_B2,104,9,TE,12390,229.1,270.64,8.6762,2264,2.81E+07,2074.6,2.57E+07,151.61,1.88E+06,836.04,1.04E+07,543.99,6.74E+06
011216_FGF4fl_B2,104,10,TE,5864,275.76,292.32,11.502,2110.3,1.24E+07,1910.6,1.12E+07,153.19,8.98E+05,919.72,5.39E+06,559.78,3.28E+06
011216_FGF4fl_B2,104,11,TE,13006,196.74,181.64,14.733,1942.5,2.53E+07,2138.6,2.78E+07,149.09,1.94E+06,818.39,1.06E+07,409.74,5.33E+06
011216_FGF4fl_B2,104,12,TE,4989,342.58,188.76,14.575,1981.6,9.89E+06,1488,7.42E+06,145.87,7.28E+05,948.58,4.73E+06,548.61,2.74E+06
011216_FGF4fl_B2,104,13,TE,4034,295.03,156.59,13.449,1285.5,5.19E+06,905.2,3.65E+06,138.74,5.60E+05,925.91,3.74E+06,473.12,1.91E+06
011216_FGF4fl_B2,104,14,TE,5222,355.76,239.33,14.599,1676.2,8.75E+06,1725.2,9.01E+06,188.39,9.84E+05,954.79,4.99E+06,599.66,3.13E+06
011216_FGF4fl_B2,104,15,TE,6550,331.64,293.08,15.668,1697.4,1.11E+07,1497.9,9.81E+06,142.64,9.34E+05,755.39,4.95E+06,577.87,3.79E+06
011216_FGF4fl_B2,104,16,TE,6447,298.61,311.52,14.77,1916.5,1.24E+07,1678.1,1.08E+07,159.37,1.03E+06,689.76,4.45E+06,615.03,3.97E+06
011216_FGF4fl_B2,104,17,PRE,2951,216.54,278.14,16.352,3158.99,,307.171,,137.095,,944.272,,1370.159,
011216_FGF4fl_B2,104,18,TE,13308,232.63,334.76,18.751,2222.2,2.96E+07,1272.1,1.69E+07,125.38,1.67E+06,808.62,1.08E+07,503.1,6.70E+06
011216_FGF4fl_B2,104,19,TE,7411,255.2,169.2,19.799,1535.4,1.14E+07,1913.9,1.42E+07,132.12,9.79E+05,875.16,6.49E+06,465.83,3.45E+06
011216_FGF4fl_B2,104,20,TE,9690,164.83,247.2,18.335,1510,1.46E+07,1908.4,1.85E+07,192.05,1.86E+06,804.53,7.80E+06,328.38,3.18E+06
011216_FGF4fl_B2,104,21,TE,12542,174.24,297.38,19.261,1777.7,2.23E+07,2014.8,2.53E+07,232.8,2.92E+06,837.32,1.05E+07,411.67,5.16E+06
011216_FGF4fl_B2,104,22,TE,5269,375.29,216.33,20.404,1493.5,7.87E+06,1802.7,9.50E+06,131.86,6.95E+05,774.96,4.08E+06,517.35,2.73E+06
011216_FGF4fl_B2,104,23,TE,5220,358.82,281.06,18.644,1839,9.60E+06,1218.2,6.36E+06,185.73,9.70E+05,905.13,4.72E+06,546.4,2.85E+06
011216_FGF4fl_B2,104,24,TE,13431,292.75,154.36,24.527,1576.7,2.12E+07,1307.9,1.76E+07,115.83,1.56E+06,776.7,1.04E+07,375.98,5.05E+06
011216_FGF4fl_B2,104,25,TE,7852,359.47,186.34,23.222,1306.2,1.03E+07,942.33,7.40E+06,120.96,9.50E+05,896.81,7.04E+06,358.33,2.81E+06
011216_FGF4fl_B2,104,26,PRE,6883,223.94,201.95,23.809,998.74,6.87E+06,134.81,9.28E+05,114.34,7.87E+05,831.94,5.73E+06,809.37,5.57E+06
