Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
012216_mzFGF4_G3,150,1,TE,6105,181.37,203.24,7.1022,1486.3,9.07E+06,810.36,4.95E+06,89.899,5.49E+05,725.84,4.43E+06,185.13,1.13E+06
012216_mzFGF4_G3,150,3,TE,5817,202.92,235.57,4.9113,1415.7,8.24E+06,288.39,1.68E+06,79.27,4.61E+05,793.28,4.61E+06,116.73,6.79E+05
012216_mzFGF4_G3,150,4,TE,9517,411.89,248.45,8.0115,1504.6,1.43E+07,303.1,2.88E+06,78.06,7.43E+05,766.47,7.29E+06,162.3,1.54E+06
012216_mzFGF4_G3,150,5,TE,4588,251.39,246.54,7.7171,1782.2,8.18E+06,267.64,1.23E+06,77.155,3.54E+05,864.41,3.97E+06,106.37,4.88E+05
012216_mzFGF4_G3,150,7,TE,10511,385.06,197.7,12.802,1205.1,1.27E+07,190.09,2.00E+06,62.598,6.58E+05,857.46,9.01E+06,119.5,1.26E+06
012216_mzFGF4_G3,150,8,TE,4298,238.38,212.51,8.7904,1979.3,8.51E+06,1053.6,4.53E+06,105.99,4.56E+05,847.24,3.64E+06,208.08,8.94E+05
012216_mzFGF4_G3,150,9,TE,9725,131.8,253.61,9.1612,1462.7,1.42E+07,582.74,5.67E+06,86.667,8.43E+05,829.94,8.07E+06,200.48,1.95E+06
012216_mzFGF4_G3,150,10,TE,14083,313.7,260.46,12.395,1771.9,2.50E+07,296.22,4.17E+06,90.716,1.28E+06,803.64,1.13E+07,161.02,2.27E+06
012216_mzFGF4_G3,150,11,TE,4230,198.15,279.38,11.288,2342.9,9.91E+06,784.69,3.32E+06,109.12,4.62E+05,788.83,3.34E+06,166.59,7.05E+05
012216_mzFGF4_G3,150,12,TE,3785,220.94,292.21,10.473,2108.9,7.98E+06,619.97,2.35E+06,83.047,3.14E+05,732.03,2.77E+06,151.18,5.72E+05
012216_mzFGF4_G3,150,14,PRE,2578,166.26,243.43,11.567,2491.1,6.42E+06,46.702,1.20E+05,96.256,2.48E+05,736.39,1.90E+06,949.73,2.45E+06
012216_mzFGF4_G3,150,15,TE,4689,159.69,292,11.853,2330.9,1.09E+07,955.09,4.48E+06,106.95,5.01E+05,1056.2,4.95E+06,184.39,8.65E+05
012216_mzFGF4_G3,150,16,TE,7419,385.38,291.96,12.535,1705.1,1.27E+07,363.36,2.70E+06,72.869,5.41E+05,856.49,6.35E+06,117.13,8.69E+05
012216_mzFGF4_G3,150,17,TE,21801,251.02,172.27,18.091,863.22,1.88E+07,72.992,1.59E+06,41.566,9.06E+05,806.86,1.76E+07,65.657,1.43E+06
012216_mzFGF4_G3,150,18,TE,11949,287.41,210.98,16.172,2025.3,2.42E+07,293.19,3.50E+06,81.046,9.68E+05,811.02,9.69E+06,173.98,2.08E+06
012216_mzFGF4_G3,150,19,TE,12071,288.92,298.1,17.049,1776.1,2.14E+07,361.14,4.36E+06,78.476,9.47E+05,790.13,9.54E+06,141.77,1.71E+06
012216_mzFGF4_G3,150,20,TE,5737,156.12,177.41,15.017,1706.9,9.79E+06,801.62,4.60E+06,81.093,4.65E+05,1176.8,6.75E+06,138.87,7.97E+05
012216_mzFGF4_G3,150,21,TE,7548,451.02,257.15,16.486,1145.2,8.64E+06,334.49,2.52E+06,103.3,7.80E+05,721.37,5.44E+06,222.4,1.68E+06
012216_mzFGF4_G3,150,22,TE,4197,447.26,218.79,16.607,2249.7,9.44E+06,341.91,1.44E+06,74.262,3.12E+05,837.7,3.52E+06,106.3,4.46E+05
012216_mzFGF4_G3,150,23,TE,8415,362.23,250.83,16.805,1768.7,1.49E+07,189.12,1.59E+06,89.269,7.51E+05,823.24,6.93E+06,132.74,1.12E+06
012216_mzFGF4_G3,150,25,TE,7304,108.18,276.71,17.394,1565.8,1.14E+07,549.77,4.02E+06,75.889,5.54E+05,970.81,7.09E+06,230.36,1.68E+06
012216_mzFGF4_G3,150,26,TE,3399,185.12,300.96,17.974,1922.5,6.53E+06,498.93,1.70E+06,82.811,2.81E+05,868.24,2.95E+06,151.49,5.15E+05
012216_mzFGF4_G3,150,27,TE,12139,344.52,170.76,21.885,788.05,9.57E+06,65.102,7.90E+05,36.374,4.42E+05,891.54,1.08E+07,47.702,5.79E+05
012216_mzFGF4_G3,150,28,TE,6080,186.66,158.51,21.31,1348.5,8.20E+06,885.02,5.38E+06,74.392,4.52E+05,782.57,4.76E+06,147.56,8.97E+05
012216_mzFGF4_G3,150,29,TE,6421,111.51,184.49,20.98,1342,8.62E+06,790.39,5.08E+06,58.587,3.76E+05,793.9,5.10E+06,101.5,6.52E+05
012216_mzFGF4_G3,150,30,PRE,2973,149.11,220.58,20.197,1077.8,3.20E+06,45.466,1.35E+05,89.828,2.67E+05,912.55,2.71E+06,1032,3.07E+06
012216_mzFGF4_G3,150,31,PRE,2405,173.77,202.03,20.722,2565.4,6.17E+06,53.16,1.28E+05,77.572,1.87E+05,593.23,1.43E+06,857.26,2.06E+06
012216_mzFGF4_G3,150,32,PRE,1123,138.54,265.26,16.798,1437.4,1.61E+06,107.33,1.21E+05,105.09,1.18E+05,787.02,8.84E+05,1604.3,1.80E+06
012216_mzFGF4_G3,150,33,TE,8754,355.33,314.1,23.175,1419.6,1.24E+07,218.74,1.91E+06,82.956,7.26E+05,832.77,7.29E+06,129.07,1.13E+06
012216_mzFGF4_G3,150,34,PRE,4519,126.68,239.77,21.739,1173.8,5.30E+06,48.139,2.18E+05,75.436,3.41E+05,852.67,3.85E+06,653.24,2.95E+06
