
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-43282.8,-3087.35,-77.229,um,Spot,Position,1,DP,1000000000,0,
-43291.9,-3086.78,-75.7866,um,Spot,Position,1,DP,1000000001,1,
-43287.5,-3076.07,-69.0301,um,Spot,Position,1,DP,1000000002,2,
-43276.1,-3096.06,-67.5279,um,Spot,Position,1,DP,1000000006,6,
-43281.4,-3065.19,-61.2705,um,Spot,Position,1,DP,1000000012,12,
-43264.6,-3092.67,-61.5089,um,Spot,Position,1,DP,1000000013,13,
-43263.1,-3091.33,-48.1224,um,Spot,Position,1,DP,1000000024,24,
-43262.2,-3072.47,-46.2865,um,Spot,Position,1,DP,1000002988,2988,
-43283.1,-3101.68,-63.3376,um,Spot,Position,1,EPI,1000000007,7,
-43269.7,-3100.7,-57.514,um,Spot,Position,1,EPI,1000000015,15,
-43273.3,-3090.46,-52.6344,um,Spot,Position,1,EPI,1000000018,18,
-43268.1,-3059.72,-50.5901,um,Spot,Position,1,EPI,1000000019,19,
-43258.4,-3079.46,-55.4009,um,Spot,Position,1,EPI,1000000020,20,
-43268.6,-3098.21,-42.8595,um,Spot,Position,1,EPI,1000000026,26,
-43271.1,-3063.89,-62.1378,um,Spot,Position,1,EPI,1000003152,3152,
-43271.2,-3084.41,-72.9392,um,Spot,Position,1,PRE,1000000003,3,
-43277.9,-3081.15,-71.64,um,Spot,Position,1,PRE,1000000004,4,
-43276.5,-3066.38,-71.1994,um,Spot,Position,1,PRE,1000000005,5,
-43274.8,-3068.79,-43.412,um,Spot,Position,1,PRE,1000000028,28,
-43264.5,-3067.66,-33.4615,um,Spot,Position,1,PRE,1000000030,30,
-43290.4,-3098.21,-67.6695,um,Spot,Position,1,PRE;targeted,1000000008,8,
-43283.3,-3088.8,-66.3017,um,Spot,Position,1,PRE;targeted,1000000009,9,
-43265.5,-3082.99,-66.5243,um,Spot,Position,1,PRE;targeted,1000000010,10,
-43273.9,-3074.57,-60.1369,um,Spot,Position,1,PRE;targeted,1000000014,14,
-43282.9,-3101.53,-50.5602,um,Spot,Position,1,PRE;targeted,1000000017,17,
-43267.2,-3079.11,-53.1259,um,Spot,Position,1,PRE;targeted,1000000021,21,
-43282.5,-3086.32,-53.0933,um,Spot,Position,1,PRE;targeted,1000000022,22,
-43264.3,-3081.61,-32.413,um,Spot,Position,1,PRE;targeted,1000000031,31,
-43285.6,-3076.22,-70.4493,um,Spot,Position,2,DP,1000000002,32,
-43291,-3086.58,-74.4628,um,Spot,Position,2,DP,1000000001,58,
-43280.9,-3085.7,-77.5409,um,Spot,Position,2,DP,1000000000,92,
-43260.7,-3088.8,-47.0751,um,Spot,Position,2,DP,1000000024,148,
-43263.8,-3090.46,-61.2182,um,Spot,Position,2,DP,1000000013,445,
-43273.9,-3095.95,-69.3547,um,Spot,Position,2,DP,1000000006,656,
-43280.2,-3063.06,-62.411,um,Spot,Position,2,DP,1000000012,1787,
-43258.7,-3069.12,-45.8568,um,Spot,Position,2,DP,1000002988,3031,
-43256.1,-3076.62,-51.955,um,Spot,Position,2,EPI,1000000020,510,
-43271.4,-3086.31,-52.1939,um,Spot,Position,2,EPI,1000000018,578,
-43266.5,-3096,-43.4801,um,Spot,Position,2,EPI,1000000026,1256,
-43268.3,-3099.59,-56.739,um,Spot,Position,2,EPI,1000000015,1358,
-43281.7,-3101.54,-61.6689,um,Spot,Position,2,EPI,1000000007,1380,
-43265.6,-3056.56,-49.9488,um,Spot,Position,2,EPI,1000000019,1427,
