
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
16156.4,1767.61,-200.359,um,Spot,Position,1,PRE,1000000007,7,
16144.6,1794.45,-201.441,um,Spot,Position,1,PRE,1000001054,1054,
16141.6,1781.5,-195.22,um,Spot,Position,1,PRE,1000001055,1055,
16148.9,1780.62,-208.703,um,Spot,Position,1,PRE,1000001056,1056,
16138.3,1804.97,-178.727,um,Spot,Position,1,PRE,1000001057,1057,
16134.2,1799.45,-192.851,um,Spot,Position,1,PRE,1000001058,1058,
16126.7,1795.03,-179.937,um,Spot,Position,1,PRE,1000001060,1060,
16145.8,1792.4,-182.55,um,Spot,Position,1,PRE,1000001061,1061,
16134.2,1764.27,-197.53,um,Spot,Position,1,PRE,1000001062,1062,
16130,1769.26,-181.393,um,Spot,Position,1,PRE,1000001063,1063,
16128.3,1777.71,-191.23,um,Spot,Position,1,PRE,1000001627,1627,
16143.3,1795.65,-197.622,um,Spot,Position,2,PRE,1000001054,1629,
16149.3,1778.68,-207.806,um,Spot,Position,2,PRE,1000001056,1630,
16141.9,1781.92,-195.497,um,Spot,Position,2,PRE,1000001055,1631,
16135.3,1764.31,-181.914,um,Spot,Position,2,PRE,1000001063,1633,
16133.1,1795.17,-194.854,um,Spot,Position,2,PRE,1000001058,1634,
16141.5,1802.76,-177.212,um,Spot,Position,2,PRE,1000001057,1635,
16147.9,1791.13,-184.261,um,Spot,Position,2,PRE,1000001061,1636,
16126.7,1787.66,-179.115,um,Spot,Position,2,PRE,1000001060,1637,
16131.4,1772.13,-192.955,um,Spot,Position,2,PRE,1000001627,1638,
16157.4,1771.37,-200.455,um,Spot,Position,2,Apoptosis;PRE,1000000007,1628,
16132,1759.99,-197.603,um,Spot,Position,2,Apoptosis;PRE,1000001062,1632,
16141.9,1795.47,-200.076,um,Spot,Position,3,PRE,1000001054,1639,
16141.7,1780.99,-195.116,um,Spot,Position,3,PRE,1000001055,1640,
16147.5,1779.78,-209.193,um,Spot,Position,3,PRE,1000001056,1641,
16133.6,1796.77,-190.916,um,Spot,Position,3,PRE,1000001058,1642,
16126.2,1785.39,-176.789,um,Spot,Position,3,PRE,1000001060,1643,
16141.6,1800.54,-175.297,um,Spot,Position,3,PRE,1000001057,1644,
16147.5,1791.69,-184.542,um,Spot,Position,3,PRE,1000001061,1645,
16129.4,1772.28,-192.538,um,Spot,Position,3,PRE,1000001627,1646,
16136.9,1762.81,-183.397,um,Spot,Position,3,PRE,1000001063,1851,
16140.8,1794.82,-200.968,um,Spot,Position,4,PRE,1000001054,1852,
16140,1780.64,-196.241,um,Spot,Position,4,PRE,1000001055,1853,
16149.1,1777.56,-208.11,um,Spot,Position,4,PRE,1000001056,1854,
16130.4,1797.78,-193.385,um,Spot,Position,4,PRE,1000001058,1855,
16125.1,1785.55,-175.009,um,Spot,Position,4,PRE,1000001060,1856,
16135.5,1801.93,-177.386,um,Spot,Position,4,PRE,1000001057,1857,
16143.7,1791.69,-183.169,um,Spot,Position,4,PRE,1000001061,1858,
16128.1,1773.78,-192.175,um,Spot,Position,4,PRE,1000001627,1859,
16133.6,1763.66,-181.877,um,Spot,Position,4,PRE,1000001063,1860,
16140.3,1793.57,-200.659,um,Spot,Position,5,PRE,1000001054,1861,
16138.9,1780.54,-195.912,um,Spot,Position,5,PRE,1000001055,1862,
16150,1774.53,-208.402,um,Spot,Position,5,PRE,1000001056,1863,
16127.5,1795.84,-193.423,um,Spot,Position,5,PRE,1000001058,1864,
16122.8,1785.67,-174.98,um,Spot,Position,5,PRE,1000001060,1865,
16133.6,1800.82,-177.117,um,Spot,Position,5,PRE,1000001057,1866,
16141,1791.96,-181.961,um,Spot,Position,5,PRE,1000001061,1867,
16127.2,1772.45,-194.156,um,Spot,Position,5,PRE,1000001627,1868,
16132.5,1765.2,-180.882,um,Spot,Position,5,PRE,1000001063,1869,
16139.2,1794.73,-201.949,um,Spot,Position,6,PRE,1000001054,1870,
