
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-42068.7,-3319.56,-65.5175,um,Spot,Position,1,DP,1000000005,5,
-42045.3,-3299.08,-61.0384,um,Spot,Position,1,DP,1000000012,12,
-42056,-3330.9,-81.5722,um,Spot,Position,1,DP,1000000013,13,
-42043,-3307.61,-63.811,um,Spot,Position,1,DP,1000000015,15,
-42054.4,-3318.04,-56.1355,um,Spot,Position,1,DP,1000000017,17,
-42033.9,-3310.9,-46.1029,um,Spot,Position,1,DP,1000000018,18,
-42033,-3314.57,-61.8724,um,Spot,Position,1,EPI,1000000016,16,
-42037.1,-3320.38,-72.4532,um,Spot,Position,1,EPI,1000000760,760,
-42066.7,-3316.23,-51.5963,um,Spot,Position,1,EPI,1000000761,761,
-42056.9,-3304.49,-43.4395,um,Spot,Position,1,EPI,1000000762,762,
-42046,-3301.84,-43.4036,um,Spot,Position,1,EPI,1000000763,763,
-42057,-3325.64,-73.2256,um,Spot,Position,1,PRE,1000000001,1,
-42046,-3327.86,-69.1278,um,Spot,Position,1,PRE,1000000002,2,
-42044.5,-3317.34,-73.1138,um,Spot,Position,1,PRE,1000000003,3,
-42059.2,-3319.56,-63.7214,um,Spot,Position,1,PRE,1000000004,4,
-42056.6,-3330.7,-51.1466,um,Spot,Position,1,PRE,1000000007,7,
-42046.7,-3328.2,-50.4001,um,Spot,Position,1,PRE,1000000008,8,
-42063.7,-3310.76,-63.64,um,Spot,Position,1,PRE,1000000009,9,
-42055.3,-3302.67,-60.3175,um,Spot,Position,1,PRE,1000000010,10,
-42038.4,-3301.84,-49.9264,um,Spot,Position,1,PRE,1000000011,11,
-42048.8,-3307.83,-76.6264,um,Spot,Position,1,DP;Mito,1000000014,14,
-42070.6,-3329.76,-73.64,um,Spot,Position,1,Apoptosis;EPI;PRE,,0,
-42058.4,-3330.9,-81.1255,um,Spot,Position,2,DP,1000000013,764,
-42065.3,-3319.34,-65.64,um,Spot,Position,2,DP,1000000005,769,
-42044.2,-3308.48,-50.39,um,Spot,Position,2,DP,1000000012,777,
-42030,-3310.8,-48.0166,um,Spot,Position,2,DP,1000000018,778,
-42038.9,-3307.36,-64.5331,um,Spot,Position,2,DP,1000000015,780,
-42049,-3314.29,-57.6965,um,Spot,Position,2,DP,1000000017,781,
-42030.3,-3313.46,-63.2068,um,Spot,Position,2,EPI,1000000016,779,
-42034.9,-3319,-74.9593,um,Spot,Position,2,EPI,1000000760,782,
-42063.7,-3313.46,-51.9888,um,Spot,Position,2,EPI,1000000761,864,
-42052.9,-3302.39,-42.6705,um,Spot,Position,2,EPI,1000000762,928,
-42042.9,-3300.46,-43.0256,um,Spot,Position,2,EPI,1000000763,993,
-42045.8,-3326.47,-72.3105,um,Spot,Position,2,PRE,1000000002,767,
-42042.5,-3315.76,-75.6508,um,Spot,Position,2,PRE,1000000003,768,
-42056.2,-3318.45,-64.9971,um,Spot,Position,2,PRE,1000000004,770,
-42057.4,-3326.75,-73.4276,um,Spot,Position,2,PRE,1000000001,771,
-42059.5,-3308.21,-62.682,um,Spot,Position,2,PRE,1000000009,772,
-42052.8,-3300.46,-59.235,um,Spot,Position,2,PRE,1000000010,773,
-42044.4,-3326.28,-52.7932,um,Spot,Position,2,PRE,1000000008,774,
-42054.1,-3330.35,-54.1541,um,Spot,Position,2,PRE,1000000007,775,
-42034.5,-3298.67,-51.4767,um,Spot,Position,2,PRE,1000000011,776,
-42041.4,-3304.89,-69.4109,um,Spot,Position,2,DP;d1,1000000014,766,
-42051.3,-3311.22,-81.1967,um,Spot,Position,2,DP;d2,1000000014,765,
-42060.6,-3328.96,-81.0757,um,Spot,Position,3,DP,1000000013,994,
-42066.8,-3317.18,-61.7595,um,Spot,Position,3,DP,1000000005,999,
-42041.3,-3294.37,-60.8351,um,Spot,Position,3,DP,1000000012,1007,
-42030.6,-3310.35,-49.8019,um,Spot,Position,3,DP,1000000018,1008,
-42037.8,-3303.98,-65.3345,um,Spot,Position,3,DP,1000000015,1010,
-42049.2,-3311.25,-58.6803,um,Spot,Position,3,DP,1000000017,1011,
-42030.7,-3311.8,-63.6937,um,Spot,Position,3,EPI,1000000016,1009,
-42035.9,-3316.79,-72.8052,um,Spot,Position,3,EPI,1000000760,1012,
-42064.2,-3310.97,-51.727,um,Spot,Position,3,EPI,1000000761,1013,
-42052.6,-3297.41,-42.0168,um,Spot,Position,3,EPI,1000000762,1014,
-42040.4,-3298.24,-42.5509,um,Spot,Position,3,EPI,1000000763,1015,
-42047.6,-3324.53,-71.5361,um,Spot,Position,3,PRE,1000000002,997,
-42045,-3311.25,-73.9059,um,Spot,Position,3,PRE,1000000003,998,
-42057.1,-3316.23,-64.9009,um,Spot,Position,3,PRE,1000000004,1000,
-42058.8,-3324.26,-74.2603,um,Spot,Position,3,PRE,1000000001,1001,
-42059.4,-3306.55,-62.6626,um,Spot,Position,3,PRE,1000000009,1002,
-42053,-3297.97,-60.4114,um,Spot,Position,3,PRE,1000000010,1003,
-42046.4,-3324.34,-52.8744,um,Spot,Position,3,PRE,1000000008,1004,
-42055.7,-3328.41,-53.1822,um,Spot,Position,3,PRE,1000000007,1005,
-42032.8,-3296.73,-51.0907,um,Spot,Position,3,PRE,1000000011,1006,
