
Time
 ==================== 
Time,Unit,Category,Time,NS-labs,TrackID,ID,
0,min,Spot,1,PRE,1000000001,1,
0,min,Spot,1,PRE,1000000072,72,
0,min,Spot,1,PRE,1000000177,177,
0,min,Spot,1,PRE,1000000306,306,
0,min,Spot,1,PRE,1000000378,378,
0,min,Spot,1,PRE,1000000486,486,
0,min,Spot,1,PRE,1000000587,587,
0,min,Spot,1,PRE,1000000650,650,
0,min,Spot,1,PRE,1000000724,724,
14.9879,min,Spot,2,PRE,1000000001,725,
14.9879,min,Spot,2,PRE,1000000072,726,
14.9879,min,Spot,2,PRE,1000000177,727,
14.9879,min,Spot,2,PRE,1000000306,728,
14.9879,min,Spot,2,PRE,1000000378,729,
14.9879,min,Spot,2,PRE,1000000486,730,
14.9879,min,Spot,2,PRE,1000000587,731,
14.9879,min,Spot,2,PRE,1000000650,732,
14.9879,min,Spot,2,PRE,1000000724,733,
29.9876,min,Spot,3,PRE,1000000001,734,
29.9876,min,Spot,3,PRE,1000000072,735,
29.9876,min,Spot,3,PRE,1000000177,736,
29.9876,min,Spot,3,PRE,1000000306,737,
29.9876,min,Spot,3,PRE,1000000378,738,
29.9876,min,Spot,3,PRE,1000000486,739,
29.9876,min,Spot,3,PRE,1000000587,740,
29.9876,min,Spot,3,PRE,1000000650,741,
29.9876,min,Spot,3,PRE,1000000724,742,
44.9874,min,Spot,4,PRE,1000000001,743,
44.9874,min,Spot,4,PRE,1000000072,744,
44.9874,min,Spot,4,PRE,1000000177,745,
44.9874,min,Spot,4,PRE,1000000306,746,
44.9874,min,Spot,4,PRE,1000000378,747,
44.9874,min,Spot,4,PRE,1000000486,748,
44.9874,min,Spot,4,PRE,1000000587,749,
44.9874,min,Spot,4,PRE,1000000650,750,
44.9874,min,Spot,4,PRE,1000000724,751,
59.9873,min,Spot,5,PRE,1000000001,752,
59.9873,min,Spot,5,PRE,1000000072,753,
59.9873,min,Spot,5,PRE,1000000177,754,
59.9873,min,Spot,5,PRE,1000000306,755,
59.9873,min,Spot,5,PRE,1000000378,756,
59.9873,min,Spot,5,PRE,1000000486,757,
59.9873,min,Spot,5,PRE,1000000587,758,
59.9873,min,Spot,5,PRE,1000000650,759,
59.9873,min,Spot,5,PRE,1000000724,760,
74.9869,min,Spot,6,PRE,1000000001,761,
74.9869,min,Spot,6,PRE,1000000072,762,
74.9869,min,Spot,6,PRE,1000000177,763,
74.9869,min,Spot,6,PRE,1000000306,764,
74.9869,min,Spot,6,PRE,1000000378,765,
74.9869,min,Spot,6,PRE,1000000486,766,
74.9869,min,Spot,6,PRE,1000000587,767,
74.9869,min,Spot,6,PRE,1000000650,768,
74.9869,min,Spot,6,PRE,1000000724,769,
89.9869,min,Spot,7,PRE,1000000001,770,
89.9869,min,Spot,7,PRE,1000000072,771,
89.9869,min,Spot,7,PRE,1000000177,772,
89.9869,min,Spot,7,PRE,1000000306,773,
89.9869,min,Spot,7,PRE,1000000378,774,
89.9869,min,Spot,7,PRE,1000000486,775,
89.9869,min,Spot,7,PRE,1000000587,776,
89.9869,min,Spot,7,PRE,1000000650,777,
89.9869,min,Spot,7,PRE,1000000724,778,
104.987,min,Spot,8,PRE,1000000001,779,
104.987,min,Spot,8,PRE,1000000072,780,
104.987,min,Spot,8,PRE,1000000177,781,
104.987,min,Spot,8,PRE,1000000306,782,
104.987,min,Spot,8,PRE,1000000378,783,
104.987,min,Spot,8,PRE,1000000486,784,
104.987,min,Spot,8,PRE,1000000587,785,
104.987,min,Spot,8,PRE,1000000650,786,
104.987,min,Spot,8,PRE,1000000724,787,
119.986,min,Spot,9,PRE,1000000001,788,
119.986,min,Spot,9,PRE,1000000072,789,
119.986,min,Spot,9,PRE,1000000177,790,
119.986,min,Spot,9,PRE,1000000306,791,
119.986,min,Spot,9,PRE,1000000378,792,
119.986,min,Spot,9,PRE,1000000486,793,
119.986,min,Spot,9,PRE,1000000587,794,
119.986,min,Spot,9,PRE,1000000650,795,
119.986,min,Spot,9,PRE,1000000724,796,
134.986,min,Spot,10,PRE,1000000001,797,
134.986,min,Spot,10,PRE,1000000072,798,
134.986,min,Spot,10,PRE,1000000177,799,
134.986,min,Spot,10,PRE,1000000306,800,
134.986,min,Spot,10,PRE,1000000378,801,
134.986,min,Spot,10,PRE,1000000486,802,
134.986,min,Spot,10,PRE,1000000587,803,
134.986,min,Spot,10,PRE,1000000650,804,
134.986,min,Spot,10,PRE,1000000724,805,
149.986,min,Spot,11,PRE,1000000001,806,
149.986,min,Spot,11,PRE,1000000072,807,
149.986,min,Spot,11,PRE,1000000177,808,
149.986,min,Spot,11,PRE,1000000306,809,
149.986,min,Spot,11,PRE,1000000378,810,
149.986,min,Spot,11,PRE,1000000486,811,
149.986,min,Spot,11,PRE,1000000587,812,
149.986,min,Spot,11,PRE,1000000650,813,
149.986,min,Spot,11,PRE,1000000724,814,
164.986,min,Spot,12,PRE,1000000001,815,
164.986,min,Spot,12,PRE,1000000072,816,
164.986,min,Spot,12,PRE,1000000177,817,
164.986,min,Spot,12,PRE,1000000306,818,
164.986,min,Spot,12,PRE,1000000378,819,
164.986,min,Spot,12,PRE,1000000486,820,
164.986,min,Spot,12,PRE,1000000587,821,
164.986,min,Spot,12,PRE,1000000650,822,
164.986,min,Spot,12,PRE,1000000724,823,
179.986,min,Spot,13,PRE,1000000001,824,
179.986,min,Spot,13,PRE,1000000072,825,
179.986,min,Spot,13,PRE,1000000177,826,
179.986,min,Spot,13,PRE,1000000306,827,
179.986,min,Spot,13,PRE,1000000378,828,
179.986,min,Spot,13,PRE,1000000486,829,
179.986,min,Spot,13,PRE,1000000587,830,
179.986,min,Spot,13,PRE,1000000650,831,
179.986,min,Spot,13,PRE,1000000724,832,
194.985,min,Spot,14,PRE,1000000001,833,
194.985,min,Spot,14,PRE,1000000072,834,
194.985,min,Spot,14,PRE,1000000177,835,
194.985,min,Spot,14,PRE,1000000306,836,
194.985,min,Spot,14,PRE,1000000378,837,
194.985,min,Spot,14,PRE,1000000486,838,
194.985,min,Spot,14,PRE,1000000587,839,
194.985,min,Spot,14,PRE,1000000650,840,
194.985,min,Spot,14,PRE,1000000724,841,
209.985,min,Spot,15,PRE,1000000001,842,
209.985,min,Spot,15,PRE,1000000072,843,
209.985,min,Spot,15,PRE,1000000177,844,
209.985,min,Spot,15,PRE,1000000306,845,
209.985,min,Spot,15,PRE,1000000378,846,
209.985,min,Spot,15,PRE,1000000486,847,
209.985,min,Spot,15,PRE,1000000587,848,
209.985,min,Spot,15,PRE,1000000650,849,
209.985,min,Spot,15,PRE,1000000724,850,
224.985,min,Spot,16,PRE,1000000001,851,
224.985,min,Spot,16,PRE,1000000072,852,
224.985,min,Spot,16,PRE,1000000177,853,
224.985,min,Spot,16,PRE,1000000306,854,
224.985,min,Spot,16,PRE,1000000378,855,
224.985,min,Spot,16,PRE,1000000486,856,
224.985,min,Spot,16,PRE,1000000587,857,
224.985,min,Spot,16,PRE,1000000650,858,
224.985,min,Spot,16,PRE,1000000724,859,
239.985,min,Spot,17,PRE,1000000001,860,
239.985,min,Spot,17,PRE,1000000072,861,
239.985,min,Spot,17,PRE,1000000177,862,
239.985,min,Spot,17,PRE,1000000306,863,
239.985,min,Spot,17,PRE,1000000378,864,
239.985,min,Spot,17,PRE,1000000486,865,
239.985,min,Spot,17,PRE,1000000587,866,
239.985,min,Spot,17,PRE,1000000650,867,
239.985,min,Spot,17,PRE,1000000724,868,
254.985,min,Spot,18,PRE,1000000001,869,
254.985,min,Spot,18,PRE,1000000072,870,
254.985,min,Spot,18,PRE,1000000177,871,
254.985,min,Spot,18,PRE,1000000306,872,
254.985,min,Spot,18,PRE,1000000378,873,
254.985,min,Spot,18,PRE,1000000486,874,
254.985,min,Spot,18,PRE,1000000587,875,
254.985,min,Spot,18,PRE,1000000650,876,
254.985,min,Spot,18,PRE,1000000724,877,
269.984,min,Spot,19,PRE,1000000001,878,
269.984,min,Spot,19,PRE,1000000072,879,
269.984,min,Spot,19,PRE,1000000177,880,
269.984,min,Spot,19,PRE,1000000306,881,
269.984,min,Spot,19,PRE,1000000378,882,
269.984,min,Spot,19,PRE,1000000486,883,
269.984,min,Spot,19,PRE,1000000587,884,
269.984,min,Spot,19,PRE,1000000650,885,
269.984,min,Spot,19,PRE,1000000724,886,
284.984,min,Spot,20,PRE,1000000001,887,
284.984,min,Spot,20,PRE,1000000072,888,
284.984,min,Spot,20,PRE,1000000177,889,
284.984,min,Spot,20,PRE,1000000306,890,
284.984,min,Spot,20,PRE,1000000378,891,
284.984,min,Spot,20,PRE,1000000486,892,
284.984,min,Spot,20,PRE,1000000587,893,
284.984,min,Spot,20,PRE,1000000650,894,
284.984,min,Spot,20,PRE,1000000724,895,
299.984,min,Spot,21,PRE,1000000001,896,
299.984,min,Spot,21,PRE,1000000072,897,
299.984,min,Spot,21,PRE,1000000177,898,
299.984,min,Spot,21,PRE,1000000306,899,
299.984,min,Spot,21,PRE,1000000378,900,
299.984,min,Spot,21,PRE,1000000486,901,
299.984,min,Spot,21,PRE,1000000587,902,
299.984,min,Spot,21,PRE,1000000650,903,
299.984,min,Spot,21,PRE,1000000724,904,
314.984,min,Spot,22,PRE,1000000001,905,
314.984,min,Spot,22,PRE,1000000072,906,
314.984,min,Spot,22,PRE,1000000177,907,
314.984,min,Spot,22,PRE,1000000306,908,
314.984,min,Spot,22,PRE,1000000378,909,
314.984,min,Spot,22,PRE,1000000486,910,
314.984,min,Spot,22,PRE,1000000587,911,
314.984,min,Spot,22,PRE,1000000650,912,
314.984,min,Spot,22,PRE,1000000724,913,
329.984,min,Spot,23,PRE,1000000001,914,
329.984,min,Spot,23,PRE,1000000072,915,
329.984,min,Spot,23,PRE,1000000177,916,
329.984,min,Spot,23,PRE,1000000306,917,
329.984,min,Spot,23,PRE,1000000378,918,
329.984,min,Spot,23,PRE,1000000486,919,
329.984,min,Spot,23,PRE,1000000587,920,
329.984,min,Spot,23,PRE,1000000650,921,
329.984,min,Spot,23,PRE,1000000724,922,
344.984,min,Spot,24,PRE,1000000001,923,
344.984,min,Spot,24,PRE,1000000072,924,
344.984,min,Spot,24,PRE,1000000177,925,
344.984,min,Spot,24,PRE,1000000306,926,
344.984,min,Spot,24,PRE,1000000378,927,
344.984,min,Spot,24,PRE,1000000486,928,
344.984,min,Spot,24,PRE,1000000587,929,
344.984,min,Spot,24,PRE,1000000650,930,
344.984,min,Spot,24,PRE,1000000724,931,
359.983,min,Spot,25,PRE,1000000001,932,
359.983,min,Spot,25,PRE,1000000072,933,
359.983,min,Spot,25,PRE,1000000177,934,
359.983,min,Spot,25,PRE,1000000306,935,
359.983,min,Spot,25,PRE,1000000378,936,
359.983,min,Spot,25,PRE,1000000486,937,
359.983,min,Spot,25,PRE,1000000587,938,
359.983,min,Spot,25,PRE,1000000650,939,
359.983,min,Spot,25,PRE,1000000724,940,
374.983,min,Spot,26,PRE,1000000001,941,
374.983,min,Spot,26,PRE,1000000072,942,
374.983,min,Spot,26,PRE,1000000177,943,
374.983,min,Spot,26,PRE,1000000306,944,
374.983,min,Spot,26,PRE,1000000378,945,
374.983,min,Spot,26,PRE,1000000486,946,
374.983,min,Spot,26,PRE,1000000587,947,
374.983,min,Spot,26,PRE,1000000650,948,
374.983,min,Spot,26,PRE,1000000724,949,
389.983,min,Spot,27,PRE,1000000001,950,
389.983,min,Spot,27,PRE,1000000072,951,
389.983,min,Spot,27,PRE,1000000177,952,
389.983,min,Spot,27,PRE,1000000306,953,
389.983,min,Spot,27,PRE,1000000378,954,
389.983,min,Spot,27,PRE,1000000486,955,
389.983,min,Spot,27,PRE,1000000587,956,
389.983,min,Spot,27,PRE,1000000650,957,
389.983,min,Spot,27,PRE,1000000724,958,
404.983,min,Spot,28,PRE,1000000001,959,
404.983,min,Spot,28,PRE,1000000072,960,
404.983,min,Spot,28,PRE,1000000177,961,
404.983,min,Spot,28,PRE,1000000306,962,
404.983,min,Spot,28,PRE,1000000378,963,
404.983,min,Spot,28,PRE,1000000486,964,
404.983,min,Spot,28,PRE,1000000587,965,
404.983,min,Spot,28,PRE,1000000650,966,
404.983,min,Spot,28,PRE,1000000724,967,
419.983,min,Spot,29,PRE,1000000001,968,
419.983,min,Spot,29,PRE,1000000072,969,
419.983,min,Spot,29,PRE,1000000177,970,
419.983,min,Spot,29,PRE,1000000306,971,
419.983,min,Spot,29,PRE,1000000378,972,
419.983,min,Spot,29,PRE,1000000486,973,
419.983,min,Spot,29,PRE,1000000587,974,
419.983,min,Spot,29,PRE,1000000650,975,
419.983,min,Spot,29,PRE,1000000724,976,
434.983,min,Spot,30,PRE,1000000001,977,
434.983,min,Spot,30,PRE,1000000072,978,
434.983,min,Spot,30,PRE,1000000177,979,
434.983,min,Spot,30,PRE,1000000306,980,
434.983,min,Spot,30,PRE,1000000378,981,
434.983,min,Spot,30,PRE,1000000486,982,
434.983,min,Spot,30,PRE,1000000587,983,
434.983,min,Spot,30,PRE,1000000650,984,
434.983,min,Spot,30,PRE,1000000724,985,
449.982,min,Spot,31,PRE,1000000001,986,
449.982,min,Spot,31,PRE,1000000072,987,
449.982,min,Spot,31,PRE,1000000177,988,
449.982,min,Spot,31,PRE,1000000306,989,
449.982,min,Spot,31,PRE,1000000378,990,
449.982,min,Spot,31,PRE,1000000486,991,
449.982,min,Spot,31,PRE,1000000587,992,
449.982,min,Spot,31,PRE,1000000650,993,
449.982,min,Spot,31,PRE,1000000724,994,
464.982,min,Spot,32,PRE,1000000001,995,
464.982,min,Spot,32,PRE,1000000072,996,
464.982,min,Spot,32,PRE,1000000177,997,
464.982,min,Spot,32,PRE,1000000306,998,
464.982,min,Spot,32,Mito;PRE,1000000378,999,
464.982,min,Spot,32,PRE,1000000486,1000,
464.982,min,Spot,32,PRE,1000000587,1001,
464.982,min,Spot,32,PRE,1000000650,1002,
464.982,min,Spot,32,PRE,1000000724,1003,
479.982,min,Spot,33,PRE,1000000001,1004,
479.982,min,Spot,33,PRE,1000000072,1005,
479.982,min,Spot,33,PRE,1000000177,1006,
479.982,min,Spot,33,PRE,1000000306,1007,
479.982,min,Spot,33,PRE;d1,1000000378,1008,
479.982,min,Spot,33,PRE;d2,1000000378,1009,
479.982,min,Spot,33,PRE,1000000486,1010,
479.982,min,Spot,33,PRE,1000000587,1011,
479.982,min,Spot,33,PRE,1000000650,1012,
479.982,min,Spot,33,PRE,1000000724,1013,
494.982,min,Spot,34,PRE,1000000001,1014,
494.982,min,Spot,34,PRE,1000000072,1015,
494.982,min,Spot,34,PRE,1000000177,1016,
494.982,min,Spot,34,PRE,1000000306,1017,
494.982,min,Spot,34,PRE;d1,1000000378,1018,
494.982,min,Spot,34,PRE;d2,1000000378,1019,
494.982,min,Spot,34,PRE,1000000486,1020,
494.982,min,Spot,34,PRE,1000000587,1021,
494.982,min,Spot,34,PRE,1000000650,1022,
494.982,min,Spot,34,PRE,1000000724,1023,
509.982,min,Spot,35,PRE,1000000001,1024,
509.982,min,Spot,35,PRE,1000000072,1025,
509.982,min,Spot,35,PRE,1000000177,1026,
509.982,min,Spot,35,PRE,1000000306,1027,
509.982,min,Spot,35,PRE;d1,1000000378,1028,
509.982,min,Spot,35,PRE;d2,1000000378,1029,
509.982,min,Spot,35,PRE,1000000486,1030,
509.982,min,Spot,35,PRE,1000000587,1031,
509.982,min,Spot,35,PRE,1000000650,1032,
509.982,min,Spot,35,PRE,1000000724,1033,
524.981,min,Spot,36,PRE,1000000001,1034,
524.981,min,Spot,36,PRE,1000000072,1035,
524.981,min,Spot,36,PRE,1000000177,1036,
524.981,min,Spot,36,PRE,1000000306,1037,
524.981,min,Spot,36,PRE;d1,1000000378,1038,
524.981,min,Spot,36,PRE;d2,1000000378,1039,
524.981,min,Spot,36,PRE,1000000486,1040,
524.981,min,Spot,36,PRE,1000000587,1041,
524.981,min,Spot,36,PRE,1000000650,1042,
524.981,min,Spot,36,PRE,1000000724,1043,
539.981,min,Spot,37,PRE,1000000001,1044,
539.981,min,Spot,37,PRE,1000000072,1045,
539.981,min,Spot,37,PRE,1000000177,1046,
539.981,min,Spot,37,PRE,1000000306,1047,
539.981,min,Spot,37,PRE;d1,1000000378,1048,
539.981,min,Spot,37,PRE;d2,1000000378,1049,
539.981,min,Spot,37,PRE,1000000486,1050,
539.981,min,Spot,37,PRE,1000000587,1051,
539.981,min,Spot,37,PRE,1000000650,1052,
539.981,min,Spot,37,PRE,1000000724,1053,
554.981,min,Spot,38,PRE,1000000001,1054,
554.981,min,Spot,38,PRE,1000000072,1055,
554.981,min,Spot,38,PRE,1000000177,1056,
554.981,min,Spot,38,PRE,1000000306,1057,
554.981,min,Spot,38,PRE;d1,1000000378,1058,
554.981,min,Spot,38,PRE;d2,1000000378,1059,
554.981,min,Spot,38,PRE,1000000486,1060,
554.981,min,Spot,38,PRE,1000000587,1061,
554.981,min,Spot,38,PRE,1000000650,1062,
554.981,min,Spot,38,PRE,1000000724,1063,
569.981,min,Spot,39,PRE,1000000001,1064,
569.981,min,Spot,39,PRE,1000000072,1065,
569.981,min,Spot,39,PRE,1000000177,1066,
569.981,min,Spot,39,PRE,1000000306,1067,
569.981,min,Spot,39,PRE;d1,1000000378,1068,
569.981,min,Spot,39,PRE;d2,1000000378,1069,
569.981,min,Spot,39,Mito;PRE,1000000486,1070,
569.981,min,Spot,39,PRE,1000000587,1071,
569.981,min,Spot,39,PRE,1000000650,1072,
569.981,min,Spot,39,PRE,1000000724,1073,
584.981,min,Spot,40,PRE,1000000001,1074,
584.981,min,Spot,40,PRE,1000000072,1075,
584.981,min,Spot,40,PRE,1000000177,1076,
584.981,min,Spot,40,PRE,1000000306,1077,
584.981,min,Spot,40,PRE;d1,1000000378,1078,
584.981,min,Spot,40,PRE;d2,1000000378,1079,
584.981,min,Spot,40,PRE;d1,1000000486,1080,
584.981,min,Spot,40,PRE;d2,1000000486,1081,
584.981,min,Spot,40,PRE,1000000587,1082,
584.981,min,Spot,40,PRE,1000000650,1083,
584.981,min,Spot,40,PRE,1000000724,1084,
599.98,min,Spot,41,PRE,1000000001,1085,
599.98,min,Spot,41,PRE,1000000072,1086,
599.98,min,Spot,41,PRE,1000000177,1087,
599.98,min,Spot,41,PRE,1000000306,1088,
599.98,min,Spot,41,PRE;d1,1000000378,1089,
599.98,min,Spot,41,PRE;d2,1000000378,1090,
599.98,min,Spot,41,PRE;d1,1000000486,1091,
599.98,min,Spot,41,PRE;d2,1000000486,1092,
599.98,min,Spot,41,PRE,1000000587,1093,
599.98,min,Spot,41,PRE,1000000650,1094,
599.98,min,Spot,41,PRE,1000000724,1095,
614.98,min,Spot,42,PRE,1000000001,1096,
614.98,min,Spot,42,PRE,1000000072,1097,
614.98,min,Spot,42,PRE,1000000177,1098,
614.98,min,Spot,42,PRE,1000000306,1099,
614.98,min,Spot,42,PRE;d1,1000000378,1100,
614.98,min,Spot,42,PRE;d2,1000000378,1101,
614.98,min,Spot,42,PRE;d1,1000000486,1102,
614.98,min,Spot,42,PRE;d2,1000000486,1103,
614.98,min,Spot,42,PRE,1000000587,1104,
614.98,min,Spot,42,PRE,1000000650,1105,
614.98,min,Spot,42,PRE,1000000724,1106,
629.98,min,Spot,43,PRE,1000000001,1107,
629.98,min,Spot,43,PRE,1000000072,1108,
629.98,min,Spot,43,PRE,1000000177,1109,
629.98,min,Spot,43,PRE,1000000306,1110,
629.98,min,Spot,43,PRE;d1,1000000378,1111,
629.98,min,Spot,43,PRE;d2,1000000378,1112,
629.98,min,Spot,43,PRE;d1,1000000486,1113,
629.98,min,Spot,43,PRE;d2,1000000486,1114,
629.98,min,Spot,43,PRE,1000000587,1115,
629.98,min,Spot,43,PRE,1000000650,1116,
629.98,min,Spot,43,PRE,1000000724,1117,
644.98,min,Spot,44,PRE,1000000001,1118,
644.98,min,Spot,44,Mito;PRE,1000000072,1119,
644.98,min,Spot,44,PRE,1000000177,1120,
644.98,min,Spot,44,PRE,1000000306,1121,
644.98,min,Spot,44,PRE;d1,1000000378,1122,
644.98,min,Spot,44,PRE;d2,1000000378,1123,
644.98,min,Spot,44,PRE;d1,1000000486,1124,
644.98,min,Spot,44,PRE;d2,1000000486,1125,
644.98,min,Spot,44,PRE,1000000587,1126,
644.98,min,Spot,44,PRE,1000000650,1127,
644.98,min,Spot,44,PRE,1000000724,1128,
659.98,min,Spot,45,PRE,1000000001,1129,
659.98,min,Spot,45,PRE;d1,1000000072,1130,
659.98,min,Spot,45,PRE;d2,1000000072,1131,
659.98,min,Spot,45,PRE,1000000177,1132,
659.98,min,Spot,45,PRE,1000000306,1133,
659.98,min,Spot,45,PRE;d1,1000000378,1134,
659.98,min,Spot,45,PRE;d2,1000000378,1135,
659.98,min,Spot,45,PRE;d1,1000000486,1136,
659.98,min,Spot,45,PRE;d2,1000000486,1137,
659.98,min,Spot,45,PRE,1000000587,1138,
659.98,min,Spot,45,PRE,1000000650,1139,
659.98,min,Spot,45,PRE,1000000724,1140,
674.979,min,Spot,46,PRE,1000000001,1141,
674.979,min,Spot,46,PRE;d1,1000000072,1142,
674.979,min,Spot,46,PRE;d2,1000000072,1143,
674.979,min,Spot,46,PRE,1000000177,1144,
674.979,min,Spot,46,PRE,1000000306,1145,
674.979,min,Spot,46,PRE;d1,1000000378,1146,
674.979,min,Spot,46,PRE;d2,1000000378,1147,
674.979,min,Spot,46,PRE;d1,1000000486,1148,
674.979,min,Spot,46,PRE;d2,1000000486,1149,
674.979,min,Spot,46,PRE,1000000587,1150,
674.979,min,Spot,46,PRE,1000000650,1151,
674.979,min,Spot,46,PRE,1000000724,1152,
689.979,min,Spot,47,PRE,1000000001,1153,
689.979,min,Spot,47,PRE;d1,1000000072,1154,
689.979,min,Spot,47,PRE;d2,1000000072,1155,
689.979,min,Spot,47,PRE,1000000177,1156,
689.979,min,Spot,47,PRE,1000000306,1157,
689.979,min,Spot,47,PRE;d1,1000000378,1158,
689.979,min,Spot,47,PRE;d2,1000000378,1159,
689.979,min,Spot,47,PRE;d1,1000000486,1160,
689.979,min,Spot,47,PRE;d2,1000000486,1161,
689.979,min,Spot,47,PRE,1000000587,1162,
689.979,min,Spot,47,PRE,1000000650,1163,
689.979,min,Spot,47,PRE,1000000724,1164,
704.979,min,Spot,48,PRE,1000000001,1165,
704.979,min,Spot,48,PRE;d1,1000000072,1166,
704.979,min,Spot,48,PRE;d2,1000000072,1167,
704.979,min,Spot,48,PRE,1000000177,1168,
704.979,min,Spot,48,PRE,1000000306,1169,
704.979,min,Spot,48,PRE;d1,1000000378,1170,
704.979,min,Spot,48,PRE;d2,1000000378,1171,
704.979,min,Spot,48,PRE;d1,1000000486,1172,
704.979,min,Spot,48,PRE;d2,1000000486,1173,
704.979,min,Spot,48,PRE,1000000587,1174,
704.979,min,Spot,48,PRE,1000000650,1175,
704.979,min,Spot,48,PRE,1000000724,1176,
719.979,min,Spot,49,PRE,1000000001,1177,
719.979,min,Spot,49,PRE;d1,1000000072,1178,
719.979,min,Spot,49,PRE;d2,1000000072,1179,
719.979,min,Spot,49,PRE,1000000177,1180,
719.979,min,Spot,49,PRE,1000000306,1181,
719.979,min,Spot,49,PRE;d1,1000000378,1182,
719.979,min,Spot,49,PRE;d2,1000000378,1183,
719.979,min,Spot,49,PRE;d1,1000000486,1184,
719.979,min,Spot,49,PRE;d2,1000000486,1185,
719.979,min,Spot,49,PRE,1000000587,1186,
719.979,min,Spot,49,PRE,1000000650,1187,
719.979,min,Spot,49,PRE,1000000724,1188,
734.979,min,Spot,50,PRE,1000000001,1189,
734.979,min,Spot,50,PRE;d1,1000000072,1190,
734.979,min,Spot,50,PRE;d2,1000000072,1191,
734.979,min,Spot,50,PRE,1000000177,1192,
734.979,min,Spot,50,PRE,1000000306,1193,
734.979,min,Spot,50,PRE;d1,1000000378,1194,
734.979,min,Spot,50,PRE;d2,1000000378,1195,
734.979,min,Spot,50,PRE;d1,1000000486,1196,
734.979,min,Spot,50,PRE;d2,1000000486,1197,
734.979,min,Spot,50,PRE,1000000587,1198,
734.979,min,Spot,50,PRE,1000000650,1199,
734.979,min,Spot,50,PRE,1000000724,1200,
749.979,min,Spot,51,PRE,1000000001,1201,
749.979,min,Spot,51,PRE;d1,1000000072,1202,
749.979,min,Spot,51,PRE;d2,1000000072,1203,
749.979,min,Spot,51,Mito;PRE,1000000177,1204,
749.979,min,Spot,51,PRE,1000000306,1205,
