
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-8612.34,-5060.64,-3544.16,um,Spot,Position,1,DP,1000000002,2,
-8605.21,-5027.21,-3544.3,um,Spot,Position,1,DP,1000000188,188,
-8598.92,-5034.65,-3551.38,um,Spot,Position,1,DP,1000000189,189,
-8608.47,-5037.78,-3543.94,um,Spot,Position,1,DP,1000000191,191,
-8591.58,-5046.28,-3570.11,um,Spot,Position,1,DP,1000000192,192,
-8614.27,-5064.82,-3562.23,um,Spot,Position,1,DP,1000000193,193,
-8590.77,-5058.45,-3554.66,um,Spot,Position,1,DP,1000000194,194,
-8611.24,-5048.38,-3551.11,um,Spot,Position,1,DP,1000000195,195,
-8592.92,-5049.32,-3552.88,um,Spot,Position,1,DP,1000000196,196,
-8589.21,-5044.06,-3536.35,um,Spot,Position,1,DP,1000000197,197,
-8600.72,-5063.22,-3564.72,um,Spot,Position,1,DP,1000000744,744,
-8583.83,-5043.23,-3555.12,um,Spot,Position,1,DP,1000000748,748,
-8599.06,-5046.52,-3541.45,um,Spot,Position,1,DP,1000000756,756,
-8602.18,-5049.04,-3533.17,um,Spot,Position,1,DP,1000000789,789,
-8605.98,-5038.53,-3572.48,um,Spot,Position,1,EPI,1000000000,0,
-8613.52,-5043.23,-3559.87,um,Spot,Position,1,EPI,1000000001,1,
-8600.72,-5061.04,-3541.31,um,Spot,Position,1,EPI,1000000911,911,
-8598.76,-5033.82,-3536.11,um,Spot,Position,1,PRE,1000000190,190,
-8610.61,-5032.58,-3558.3,um,Spot,Position,1,PRE,1000000745,745,
-8599.95,-5040.74,-3561.98,um,Spot,Position,1,PRE,1000000746,746,
-8594.06,-5050.7,-3560.25,um,Spot,Position,1,PRE,1000000747,747,
-8589.65,-5036.12,-3548.3,um,Spot,Position,1,PRE,1000000749,749,
-8601,-5065.43,-3555.8,um,Spot,Position,1,PRE,1000000750,750,
-8609.85,-5056.34,-3558.11,um,Spot,Position,1,PRE,1000000752,752,
-8603.76,-5056.99,-3545.61,um,Spot,Position,1,PRE,1000000753,753,
-8603.85,-5071.74,-3552.65,um,Spot,Position,1,PRE,1000000754,754,
-8584.67,-5052.1,-3544.93,um,Spot,Position,1,PRE,1000000755,755,
-8608.19,-5061.06,-3542.79,um,Spot,Position,2,DP,1000000002,93,
-8586.42,-5046.55,-3537.28,um,Spot,Position,2,DP,1000000197,198,
-8603.21,-5028.98,-3540.77,um,Spot,Position,2,DP,1000000188,341,
