
Time
 ==================== 
Time,Unit,Category,Time,NS-labs,TrackID,ID,
0,min,Spot,1,EPI,1000000000,0,
0,min,Spot,1,EPI,1000000001,1,
0,min,Spot,1,DP,1000000002,2,
14.9922,min,Spot,2,EPI,1000000000,3,
29.9922,min,Spot,3,EPI,1000000000,4,
44.992,min,Spot,4,EPI,1000000000,5,
59.9918,min,Spot,5,EPI,1000000000,6,
74.9916,min,Spot,6,EPI,1000000000,7,
89.9914,min,Spot,7,EPI,1000000000,8,
104.991,min,Spot,8,EPI,1000000000,9,
119.991,min,Spot,9,EPI,1000000000,10,
134.991,min,Spot,10,EPI,1000000000,11,
149.991,min,Spot,11,EPI,1000000000,12,
164.991,min,Spot,12,EPI,1000000000,13,
179.99,min,Spot,13,EPI,1000000000,14,
194.99,min,Spot,14,EPI,1000000000,15,
209.99,min,Spot,15,EPI,1000000000,16,
224.99,min,Spot,16,EPI,1000000000,17,
239.99,min,Spot,17,EPI,1000000000,18,
254.989,min,Spot,18,EPI,1000000000,19,
269.989,min,Spot,19,EPI,1000000000,20,
284.989,min,Spot,20,EPI,1000000000,21,
299.989,min,Spot,21,EPI,1000000000,22,
314.989,min,Spot,22,EPI,1000000000,23,
329.989,min,Spot,23,EPI,1000000000,24,
344.988,min,Spot,24,EPI,1000000000,25,
359.988,min,Spot,25,EPI,1000000000,26,
374.988,min,Spot,26,EPI,1000000000,27,
389.988,min,Spot,27,EPI,1000000000,28,
404.988,min,Spot,28,EPI,1000000000,29,
419.988,min,Spot,29,EPI,1000000000,30,
434.987,min,Spot,30,EPI,1000000000,31,
449.987,min,Spot,31,EPI,1000000000,32,
464.987,min,Spot,32,EPI,1000000000,33,
479.987,min,Spot,33,EPI,1000000000,34,
494.987,min,Spot,34,EPI,1000000000,35,
509.987,min,Spot,35,EPI,1000000000,36,
524.986,min,Spot,36,EPI,1000000000,37,
539.986,min,Spot,37,EPI,1000000000,38,
554.986,min,Spot,38,EPI,1000000000,39,
569.986,min,Spot,39,EPI,1000000000,40,
584.986,min,Spot,40,EPI,1000000000,41,
599.985,min,Spot,41,EPI,1000000000,42,
614.985,min,Spot,42,EPI,1000000000,43,
629.985,min,Spot,43,EPI,1000000000,44,
644.985,min,Spot,44,EPI,1000000000,45,
659.985,min,Spot,45,EPI,1000000000,46,
674.985,min,Spot,46,EPI,1000000000,47,
689.984,min,Spot,47,EPI,1000000000,48,
704.984,min,Spot,48,EPI,1000000000,49,
719.984,min,Spot,49,EPI,1000000000,50,
734.984,min,Spot,50,EPI,1000000000,51,
749.984,min,Spot,51,EPI,1000000000,52,
764.983,min,Spot,52,EPI,1000000000,53,
779.983,min,Spot,53,EPI,1000000000,54,
794.983,min,Spot,54,EPI;Mito,1000000000,55,
809.983,min,Spot,55,EPI;d1,1000000000,56,
824.983,min,Spot,56,EPI;d1,1000000000,57,
839.983,min,Spot,57,EPI;d1,1000000000,58,
854.982,min,Spot,58,EPI;d1,1000000000,59,
869.982,min,Spot,59,EPI;d1,1000000000,60,
884.982,min,Spot,60,EPI;d1,1000000000,61,
809.983,min,Spot,55,EPI;d2,1000000000,62,
824.983,min,Spot,56,EPI;d2,1000000000,63,
839.983,min,Spot,57,EPI;d2,1000000000,64,
854.982,min,Spot,58,EPI;d2,1000000000,65,
869.982,min,Spot,59,EPI;d2,1000000000,66,
884.982,min,Spot,60,EPI;d2,1000000000,67,
14.9922,min,Spot,2,EPI,1000000001,68,
29.9922,min,Spot,3,EPI,1000000001,69,
44.992,min,Spot,4,EPI,1000000001,70,
59.9918,min,Spot,5,EPI,1000000001,71,
74.9916,min,Spot,6,EPI,1000000001,72,
89.9914,min,Spot,7,EPI,1000000001,73,
104.991,min,Spot,8,EPI,1000000001,74,
119.991,min,Spot,9,EPI,1000000001,75,
134.991,min,Spot,10,EPI,1000000001,76,
149.991,min,Spot,11,EPI,1000000001,77,
164.991,min,Spot,12,EPI,1000000001,78,
179.99,min,Spot,13,EPI,1000000001,79,
194.99,min,Spot,14,EPI,1000000001,80,
209.99,min,Spot,15,EPI,1000000001,81,
224.99,min,Spot,16,EPI,1000000001,82,
239.99,min,Spot,17,EPI,1000000001,83,
254.989,min,Spot,18,EPI,1000000001,84,
269.989,min,Spot,19,EPI,1000000001,85,
284.989,min,Spot,20,EPI,1000000001,86,
299.989,min,Spot,21,EPI,1000000001,87,
314.989,min,Spot,22,EPI,1000000001,88,
329.989,min,Spot,23,EPI,1000000001,89,
344.988,min,Spot,24,EPI,1000000001,90,
359.988,min,Spot,25,EPI,1000000001,91,
374.988,min,Spot,26,Apoptosis;EPI,1000000001,92,
14.9922,min,Spot,2,DP,1000000002,93,
29.9922,min,Spot,3,DP,1000000002,94,
44.992,min,Spot,4,DP,1000000002,95,
59.9918,min,Spot,5,DP,1000000002,96,
74.9916,min,Spot,6,DP,1000000002,97,
89.9914,min,Spot,7,DP,1000000002,98,
104.991,min,Spot,8,DP,1000000002,99,
119.991,min,Spot,9,DP,1000000002,100,
134.991,min,Spot,10,DP,1000000002,101,
149.991,min,Spot,11,DP,1000000002,102,
164.991,min,Spot,12,DP,1000000002,103,
179.99,min,Spot,13,DP,1000000002,104,
194.99,min,Spot,14,DP,1000000002,105,
209.99,min,Spot,15,DP,1000000002,106,
224.99,min,Spot,16,DP,1000000002,107,
239.99,min,Spot,17,DP,1000000002,108,
254.989,min,Spot,18,DP,1000000002,109,
269.989,min,Spot,19,DP,1000000002,110,
284.989,min,Spot,20,DP,1000000002,111,
299.989,min,Spot,21,DP,1000000002,112,
314.989,min,Spot,22,DP,1000000002,113,
