
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
2647.5,-1109.87,-4056.5,um,Spot,Position,1,PRE;targeted,1000000000,0,
2638.66,-1099.07,-4062.7,um,Spot,Position,1,PRE;targeted,1000000009,9,
2631.92,-1112.64,-4060.01,um,Spot,Position,1,PRE;targeted,1000000013,13,
2637.55,-1116.51,-4047.48,um,Spot,Position,1,PRE;targeted,1000000026,26,
2628.46,-1110.7,-4044.98,um,Spot,Position,1,PRE;targeted,1000000046,46,
2652.2,-1111.81,-4057.23,um,Spot,Position,2,PRE;targeted,1000000000,47,
2642.38,-1100.18,-4060.8,um,Spot,Position,2,PRE;targeted,1000000009,48,
2635.51,-1114.57,-4059.4,um,Spot,Position,2,PRE;targeted,1000000013,49,
2645.36,-1119.55,-4048.76,um,Spot,Position,2,PRE;targeted,1000000026,50,
2635.3,-1112.36,-4044.05,um,Spot,Position,2,PRE;targeted,1000000046,51,
2657,-1112.08,-4055.62,um,Spot,Position,3,PRE;targeted,1000000000,52,
2650.15,-1102.67,-4058.91,um,Spot,Position,3,PRE;targeted,1000000009,53,
2641.02,-1115.96,-4056.12,um,Spot,Position,3,PRE;targeted,1000000013,54,
2652.09,-1119.55,-4046.76,um,Spot,Position,3,PRE;targeted,1000000026,55,
2644.25,-1112.91,-4035.67,um,Spot,Position,3,Apoptosis;PRE;targeted,1000000046,56,
2660.66,-1110.98,-4054.45,um,Spot,Position,4,PRE;targeted,1000000000,57,
2644.38,-1114.02,-4053.78,um,Spot,Position,4,PRE;targeted,1000000013,59,
2652.63,-1119,-4042.62,um,Spot,Position,4,PRE;targeted,1000000026,60,
2651.46,-1099.91,-4059.93,um,Spot,Position,4,Apoptosis;PRE;targeted,1000000009,58,
2667.1,-1107.93,-4054.27,um,Spot,Position,5,PRE;targeted,1000000000,61,
2653.3,-1113.19,-4050.9,um,Spot,Position,5,PRE;targeted,1000000013,62,
2662.71,-1114.85,-4040.71,um,Spot,Position,5,PRE;targeted,1000000026,63,
2669.11,-1107.93,-4054.47,um,Spot,Position,6,PRE;targeted,1000000000,64,
2656.14,-1113.47,-4047.98,um,Spot,Position,6,PRE;targeted,1000000013,65,
2666.62,-1115.96,-4039.48,um,Spot,Position,6,PRE;targeted,1000000026,66,
2674.63,-1107.65,-4055.26,um,Spot,Position,7,PRE;targeted,1000000000,67,
2659.74,-1115.96,-4049.93,um,Spot,Position,7,PRE;targeted,1000000013,68,
2669.18,-1118.45,-4043.91,um,Spot,Position,7,PRE;targeted,1000000026,69,
2667.84,-1105.72,-4050.42,um,Spot,Position,8,PRE;targeted,1000000000,70,
2653.25,-1110.98,-4042.17,um,Spot,Position,8,PRE;targeted,1000000013,71,
2661.38,-1113.74,-4034.45,um,Spot,Position,8,PRE;targeted,1000000026,72,
2646.97,-1110.42,-4040.17,um,Spot,Position,9,PRE;targeted,1000000013,74,
2656.89,-1114.57,-4033.69,um,Spot,Position,9,PRE;targeted,1000000026,75,
2663.26,-1104.61,-4041.58,um,Spot,Position,9,Apoptosis;PRE;targeted,1000000000,73,
2640.87,-1110.15,-4035.79,um,Spot,Position,10,PRE;targeted,1000000013,76,
2651.51,-1112.64,-4027.55,um,Spot,Position,10,PRE;targeted,1000000026,77,
2642.57,-1112.91,-4034.32,um,Spot,Position,11,PRE;targeted,1000000013,78,
2652.39,-1114.3,-4025.97,um,Spot,Position,11,PRE;targeted,1000000026,79,
2645.19,-1115.96,-4032.79,um,Spot,Position,12,PRE;targeted,1000000013,80,
2655.25,-1118.72,-4027.47,um,Spot,Position,12,PRE;targeted,1000000026,81,
2663.07,-1120.11,-4030.66,um,Spot,Position,13,PRE;targeted,1000000026,83,
2650.83,-1119,-4030.57,um,Spot,Position,13,Apoptosis;PRE;targeted,1000000013,82,
2666.55,-1120.66,-4028.12,um,Spot,Position,14,PRE;targeted,1000000026,84,
2670.02,-1122.32,-4030.84,um,Spot,Position,15,PRE;targeted,1000000026,85,
2668,-1125.64,-4035.27,um,Spot,Position,16,PRE;targeted,1000000026,86,
2666.23,-1124.26,-4027.81,um,Spot,Position,17,PRE;targeted,1000000026,87,
2667.69,-1132.29,-4032.44,um,Spot,Position,18,PRE;targeted,1000000026,88,
2660.78,-1132.84,-4031.75,um,Spot,Position,19,PRE;targeted,1000000026,89,
2658.04,-1136.44,-4033.03,um,Spot,Position,20,Apoptosis;PRE;targeted,1000000026,90,
