Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
052819Abl_FD1,1,I,12615,247.8,180.69,5.8225,20.567,2.59E+05,134.74,1.70E+06,206.33,2.60E+06,F
052819Abl_FD1,2,I,18480,246.88,276.32,5.4302,20.687,3.82E+05,173.54,3.21E+06,213.93,3.95E+06,F
052819Abl_FD1,3,I,11169,155.19,263.44,6.6728,21.047,2.35E+05,160.19,1.79E+06,197.4,2.20E+06,F
052819Abl_FD1,4,I,21724,154.46,190.24,7.857,20.839,4.53E+05,157.84,3.43E+06,184.2,4.00E+06,F
052819Abl_FD1,5,M,32272,97.431,253.49,8.8986,20.654,6.67E+05,88.986,2.87E+06,214.37,6.92E+06,F
052819Abl_FD1,6,I,14024,353.74,280.81,7.22,21.112,2.96E+05,241.27,3.38E+06,226.9,3.18E+06,F
052819Abl_FD1,7,I,13200,369.15,202.17,9.663,21.141,2.79E+05,195.98,2.59E+06,230.63,3.04E+06,F
052819Abl_FD1,8,I,9352,179.61,246.98,9.9986,20.913,1.96E+05,140.6,1.31E+06,228.03,2.13E+06,F
052819Abl_FD1,9,I,10395,325.27,330.56,9.4255,21.066,2.19E+05,212.17,2.21E+06,228.25,2.37E+06,F
052819Abl_FD1,10,I,11273,274.81,351.39,10.807,21.654,2.44E+05,285.81,3.22E+06,211.14,2.38E+06,F
052819Abl_FD1,11,I,11797,324.26,163.21,13.298,21.139,2.49E+05,197.32,2.33E+06,216.44,2.55E+06,F
052819Abl_FD1,12,I,18139,103.25,191.32,13.428,21.043,3.82E+05,168.68,3.06E+06,219.27,3.98E+06,F
052819Abl_FD1,13,I,9795,415.2,232.35,12.388,21.469,2.10E+05,214.55,2.10E+06,236.97,2.32E+06,F
052819Abl_FD1,14,I,8486,253.52,129,15.084,21.056,1.79E+05,192.31,1.63E+06,177.04,1.50E+06,F
052819Abl_FD1,16,I,9339,419.14,297.55,15.655,21.56,2.01E+05,266.8,2.49E+06,197.38,1.84E+06,F
052819Abl_FD1,17,I,14047,162.65,336.66,17.043,21.379,3.00E+05,164.66,2.31E+06,181.34,2.55E+06,F
052819Abl_FD1,18,I,12159,120.32,130.87,17.891,20.909,2.54E+05,158.83,1.93E+06,244.76,2.98E+06,F
052819Abl_FD1,19,I,4948,163.36,204.84,16.311,20.974,1.04E+05,184.45,9.13E+05,221.83,1.10E+06,F
052819Abl_FD1,21,I,9400,55.617,298.26,17.536,21.354,2.01E+05,177.6,1.67E+06,219.13,2.06E+06,F
052819Abl_FD1,22,I,7483,67.867,212.47,19.161,20.958,1.57E+05,165.82,1.24E+06,299.41,2.24E+06,F
052819Abl_FD1,23,I,7870,51.029,241.42,18.487,20.882,1.64E+05,152.03,1.20E+06,279.06,2.20E+06,F
052819Abl_FD1,24,I,15172,117.09,307.97,19.67,21.078,3.20E+05,207.48,3.15E+06,260.1,3.95E+06,F
052819Abl_FD1,25,I,10610,137.87,259.54,19.654,21.301,2.26E+05,153.67,1.63E+06,205.55,2.18E+06,F
052819Abl_FD1,26,I,11167,356.26,383.54,21.005,21.181,2.37E+05,165.17,1.84E+06,197.1,2.20E+06,F
052819Abl_FD1,27,I,8584,456.94,242.93,22.815,22.04,1.89E+05,313.92,2.69E+06,202.77,1.74E+06,F
052819Abl_FD1,28,I,6416,397.77,155.57,22.998,21.415,1.37E+05,266.29,1.71E+06,207.92,1.33E+06,F
