Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
121018Abl_EC2,1,M,12924,300.51,225.72,4.403,19.143,2.47E+05,132.23,1.71E+06,162.77,2.10E+06,TE
121018Abl_EC2,2,I,17705,155.71,256.88,5.0902,22.661,4.01E+05,156.87,2.78E+06,172.09,3.05E+06,TE
121018Abl_EC2,3,M,17951,214.04,301.8,6.897,19.441,3.49E+05,116.79,2.10E+06,164.08,2.95E+06,TE
121018Abl_EC2,4,I,19358,144.6,174.17,7.3425,19.918,3.86E+05,159.84,3.09E+06,178.46,3.45E+06,TE
121018Abl_EC2,5,I,15764,221.59,189.25,8.5927,20.723,3.27E+05,181.04,2.85E+06,159.39,2.51E+06,TE
121018Abl_EC2,6,I,24299,375.68,249.13,8.4236,19.53,4.75E+05,164.02,3.99E+06,149.43,3.63E+06,TE
121018Abl_EC2,7,I,24661,294.19,329.58,9.0868,19.757,4.87E+05,175.6,4.33E+06,147.66,3.64E+06,TE
121018Abl_EC2,8,I,16536,136.22,201.67,13.404,23.107,3.82E+05,183.3,3.03E+06,188.94,3.12E+06,EPI
121018Abl_EC2,9,I,21734,173.91,260.69,14.143,34.019,7.39E+05,165.68,3.60E+06,183.16,3.98E+06,DP
121018Abl_EC2,10,I,19870,178.45,361.58,11.293,19.104,3.80E+05,160.43,3.19E+06,207.66,4.13E+06,TE
121018Abl_EC2,11,I,18586,330.53,142.6,15.1,20.48,3.81E+05,278,5.17E+06,189.72,3.53E+06,TE
121018Abl_EC2,12,I,14301,89.981,152.21,14.797,20.005,2.86E+05,159.65,2.28E+06,216.91,3.10E+06,TE
121018Abl_EC2,13,I,15190,44.232,218.89,14.674,21.539,3.27E+05,162.65,2.47E+06,159.57,2.42E+06,TE
121018Abl_EC2,14,I,22066,82.927,252.89,13.949,28.473,6.28E+05,126.16,2.78E+06,192.43,4.25E+06,DP
121018Abl_EC2,15,I,18572,57.394,300.79,16.877,19.396,3.60E+05,174.76,3.25E+06,205.9,3.82E+06,TE
121018Abl_EC2,16,I,15790,199.28,187.88,18.548,74.494,1.18E+06,263.69,4.16E+06,186.92,2.95E+06,PRE
121018Abl_EC2,17,I,22905,130.49,328.66,18.605,30.738,7.04E+05,139.76,3.20E+06,196.22,4.49E+06,DP
121018Abl_EC2,18,I,14424,432.8,305.81,19.145,19.085,2.75E+05,167.85,2.42E+06,171.56,2.47E+06,TE
121018Abl_EC2,19,I,17265,198.48,301.87,20.043,22.1,3.82E+05,146.99,2.54E+06,190.8,3.29E+06,EPI
121018Abl_EC2,20,I,11695,359.82,378.31,19.781,19.144,2.24E+05,185.09,2.16E+06,190.15,2.22E+06,TE
121018Abl_EC2,21,I,15801,80.474,188.18,23.218,56.235,8.89E+05,296.97,4.69E+06,176.67,2.79E+06,PRE
121018Abl_EC2,22,I,14131,129.95,158.67,24.274,59.888,8.46E+05,322.74,4.56E+06,155.71,2.20E+06,PRE
121018Abl_EC2,23,I,16689,246.83,390.65,23.428,20.197,3.37E+05,202.62,3.38E+06,198.5,3.31E+06,TE
121018Abl_EC2,24,I,14820,155.64,115.17,26.017,20.421,3.03E+05,319.74,4.74E+06,189.73,2.81E+06,TE
121018Abl_EC2,25,I,18683,195.57,358.4,25.405,21.467,4.01E+05,130.58,2.44E+06,186.53,3.49E+06,EPI
121018Abl_EC2,26,I,16753,153.19,229.12,26.672,20.871,3.50E+05,163.39,2.74E+06,168.73,2.83E+06,EPI
121018Abl_EC2,27,I,17096,113.87,268.83,25.411,38.805,6.63E+05,128.9,2.20E+06,168.4,2.88E+06,DP
