Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
010719Abl_EH8,1,I,21102,225.64,261.9,5.3991,17.464,3.69E+05,36.453,7.69E+05,227.91,4.81E+06,TE
010719Abl_EH8,2,I,28344,313.42,242.56,5.6166,17.677,5.01E+05,32.268,9.15E+05,255.6,7.24E+06,TE
010719Abl_EH8,3,I,25337,301.82,327.03,7.4726,17.847,4.52E+05,38.319,9.71E+05,277.37,7.03E+06,TE
010719Abl_EH8,4,I,28581,250.81,159.66,7.4649,17.724,5.07E+05,32.736,9.36E+05,253.98,7.26E+06,TE
010719Abl_EH8,5,I,23657,332.69,160.44,8.0354,17.682,4.18E+05,32.377,7.66E+05,257.92,6.10E+06,TE
010719Abl_EH8,6,I,24027,406.34,238.44,10.3,17.822,4.28E+05,36.61,8.80E+05,247.03,5.94E+06,TE
010719Abl_EH8,7,I,25807,152.92,268.84,13.172,18.11,4.67E+05,35.892,9.26E+05,218.09,5.63E+06,TE
010719Abl_EH8,8,I,37163,401.11,308.18,14.779,17.784,6.61E+05,37.357,1.39E+06,283.34,1.05E+07,TE
010719Abl_EH8,9,I,27976,396.56,181.77,14.387,17.733,4.96E+05,31.391,8.78E+05,271.88,7.61E+06,TE
010719Abl_EH8,10,I,18094,137.5,191.17,12.683,17.932,3.24E+05,36.17,6.54E+05,244.31,4.42E+06,TE
010719Abl_EH8,11,I,26909,244,371.17,11.516,17.874,4.81E+05,33.43,9.00E+05,250.08,6.73E+06,TE
010719Abl_EH8,12,I,28111,191.33,328.98,13.683,17.82,5.01E+05,35.449,9.97E+05,215.88,6.07E+06,TE
010719Abl_EH8,13,I,37527,302.84,113.27,19.729,17.757,6.66E+05,29.82,1.12E+06,246.58,9.25E+06,TE
010719Abl_EH8,14,I,21015,120.84,238.85,14.283,29.384,6.18E+05,34.913,7.34E+05,333.05,7.00E+06,PRE
