Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
052119Abl_FC4,1,I,14600,313.53,156.7,4.2575,23.73,3.46E+05,343.01,5.01E+06,376.89,5.50E+06,TE,F
052119Abl_FC4,2,I,9274,104.76,201.09,3.8445,24.058,2.23E+05,274.87,2.55E+06,382.1,3.54E+06,TE,F
052119Abl_FC4,3,I,7901,222,222.26,3.1328,22.047,1.74E+05,225.23,1.78E+06,388.1,3.07E+06,TE,F
052119Abl_FC4,4,I,11071,182.34,267.13,4.1608,39.566,4.38E+05,348.5,3.86E+06,480.31,5.32E+06,EPI,F
052119Abl_FC4,5,I,6327,351.65,262.02,3.311,22.871,1.45E+05,182.51,1.15E+06,335.77,2.12E+06,TE,F
052119Abl_FC4,6,I,11082,133.59,251.98,3.9589,32.497,3.60E+05,290.19,3.22E+06,331.15,3.67E+06,EPI,F
052119Abl_FC4,7,I,10217,99.398,302.41,3.5874,23.751,2.43E+05,269.36,2.75E+06,386.45,3.95E+06,TE,F
052119Abl_FC4,9,I,4565,254.47,315.39,2.6394,23.653,1.08E+05,244.48,1.12E+06,402.72,1.84E+06,TE,F
052119Abl_FC4,10,M,17479,357.26,317.45,5.398,22.815,3.99E+05,123.81,2.16E+06,358.46,6.27E+06,TE,F
052119Abl_FC4,11,I,15914,191.2,331.06,4.7853,23.076,3.67E+05,263,4.19E+06,421.33,6.71E+06,TE,F
052119Abl_FC4,12,I,7597,312.7,350.32,4.3339,23.394,1.78E+05,227.35,1.73E+06,327.25,2.49E+06,TE,F
052119Abl_FC4,13,I,10978,190.11,169.35,6.1973,25.412,2.79E+05,234.94,2.58E+06,314.48,3.45E+06,TE,F
052119Abl_FC4,14,M,23488,62.724,257.35,10.044,38.424,9.03E+05,140.2,3.29E+06,433.04,1.02E+07,DP,F
052119Abl_FC4,16,I,9308,99.792,214.79,11.243,29.212,2.72E+05,240.29,2.24E+06,402.33,3.74E+06,DP,T
052119Abl_FC4,17,I,11025,186.83,246.15,10.506,107.26,1.18E+06,272.94,3.01E+06,438.64,4.84E+06,PRE,F
052119Abl_FC4,20,I,11247,138.89,281.81,11.697,32.085,3.61E+05,331.32,3.73E+06,367.54,4.13E+06,EPI,T
052119Abl_FC4,22,I,18100,434.16,239.68,12.859,23.614,4.27E+05,287.37,5.20E+06,460.9,8.34E+06,TE,F
052119Abl_FC4,23,I,15877,107.76,323.13,14.434,100.49,1.60E+06,233.17,3.70E+06,362.78,5.76E+06,PRE,T
052119Abl_FC4,24,I,12779,140.68,191.64,17.031,30.724,3.93E+05,239.97,3.07E+06,386.47,4.94E+06,EPI,T
052119Abl_FC4,25,I,10459,383.25,395.47,16.306,22.962,2.40E+05,215.57,2.25E+06,434.52,4.54E+06,TE,F
052119Abl_FC4,26,I,18031,298.93,432.71,19.632,23.077,4.16E+05,331.85,5.98E+06,361.79,6.52E+06,TE,F
052119Abl_FC4,28,I,8589,29.774,210.53,19.823,22.822,1.96E+05,260.95,2.24E+06,427.75,3.67E+06,TE,F
052119Abl_FC4,29,I,12772,151.41,246.87,20.548,114.35,1.46E+06,224.65,2.87E+06,423.23,5.41E+06,PRE,T
052119Abl_FC4,30,I,9726,165.11,120.38,22.326,23.255,2.26E+05,215.14,2.09E+06,491.13,4.78E+06,TE,F
052119Abl_FC4,31,I,16522,86.077,194.52,22.621,29.795,4.92E+05,184.6,3.05E+06,358.38,5.92E+06,EPI,T
052119Abl_FC4,33,I,9931,32.76,263.03,22.78,97.118,9.64E+05,225.53,2.24E+06,335.7,3.33E+06,PRE,F
052119Abl_FC4,34,I,17526,133.6,315.76,24.315,82.975,1.45E+06,198.85,3.49E+06,287.03,5.03E+06,PRE,F
052119Abl_FC4,35,I,12603,145.64,383.25,24.346,22.843,2.88E+05,242.82,3.06E+06,445.03,5.61E+06,TE,F
052119Abl_FC4,37,I,16374,401.88,104.6,26.742,22.662,3.71E+05,238.92,3.91E+06,405.65,6.64E+06,TE,F
052119Abl_FC4,38,I,11695,258.62,67.272,26.545,25.376,2.97E+05,253.49,2.96E+06,480.72,5.62E+06,TE,F
052119Abl_FC4,39,I,8678,368.95,420.04,26.723,31.919,2.77E+05,244.18,2.12E+06,264.59,2.30E+06,TE,F
052119Abl_FC4,40,I,11363,117.94,166.03,26.838,33.744,3.83E+05,186.92,2.12E+06,414.33,4.71E+06,DP,T
052119Abl_FC4,41,I,15337,456.43,344.67,29.357,24.345,3.73E+05,384.55,5.90E+06,450.07,6.90E+06,TE,F
052119Abl_FC4,42,I,8902,66.626,167.37,28.949,26.087,2.32E+05,162.5,1.45E+06,409.41,3.64E+06,TE,F
052119Abl_FC4,43,I,16932,49.837,220.57,30.944,27.025,4.58E+05,163.45,2.77E+06,330.5,5.60E+06,EPI,F
052119Abl_FC4,44,I,15273,73.68,340.1,30.47,24.839,3.79E+05,200.01,3.05E+06,329.76,5.04E+06,TE,F
052119Abl_FC4,45,I,9375,21.289,286.41,30.882,24.386,2.29E+05,203.53,1.91E+06,419.2,3.93E+06,TE,F
052119Abl_FC4,46,I,8965,56.468,294.32,31.361,25.781,2.31E+05,165.94,1.49E+06,308.49,2.77E+06,EPI,F
052119Abl_FC4,47,I,11896,96.696,282.76,33.923,28.828,3.43E+05,179.49,2.14E+06,413.04,4.91E+06,EPI,T
052119Abl_FC4,48,I,12377,106.84,241.54,35.932,52.989,6.56E+05,122.07,1.51E+06,308.14,3.81E+06,PRE,T
052119Abl_FC4,49,I,13481,110.48,330.75,36.115,45.331,6.11E+05,126.48,1.71E+06,382.16,5.15E+06,PRE,T
052119Abl_FC4,50,I,9729,129.25,123.4,37.78,21.18,2.06E+05,112.24,1.09E+06,405.2,3.94E+06,TE,F
052119Abl_FC4,51,I,10139,421.45,413.13,37.843,27.268,2.76E+05,153.95,1.56E+06,416.11,4.22E+06,TE,F
052119Abl_FC4,52,I,19741,73.976,197.97,40.485,25.529,5.04E+05,134.16,2.65E+06,357.55,7.06E+06,EPI,F
052119Abl_FC4,53,I,11733,91.509,156.61,42.815,21.34,2.50E+05,143.68,1.69E+06,273.67,3.21E+06,TE,F
052119Abl_FC4,54,I,8327,379.97,62.955,43.044,25.182,2.10E+05,174.18,1.45E+06,364.05,3.03E+06,TE,F
052119Abl_FC4,55,I,15821,164.74,434.89,46.306,21.591,3.42E+05,151,2.39E+06,359.63,5.69E+06,TE,F
052119Abl_FC4,56,I,12118,69.402,287.91,45.088,44.129,5.35E+05,106.35,1.29E+06,326.85,3.96E+06,PRE,T
052119Abl_FC4,57,I,17247,315.46,470.75,50.301,21.845,3.77E+05,195.82,3.38E+06,289.86,5.00E+06,TE,F
052119Abl_FC4,58,I,14664,483.58,178.31,48.687,23.26,3.41E+05,321.91,4.72E+06,372.27,5.46E+06,TE,F
052119Abl_FC4,59,I,10159,82.122,247.93,47.767,36.563,3.71E+05,111.99,1.14E+06,375.23,3.81E+06,PRE,F
052119Abl_FC4,60,I,25081,88.585,333.31,50.156,22.277,5.59E+05,59.531,1.49E+06,286.98,7.20E+06,TE,F
052119Abl_FC4,61,I,12528,446.5,403.09,52.198,21.328,2.67E+05,111.3,1.39E+06,330.1,4.14E+06,TE,F
052119Abl_FC4,62,I,9464,231.41,52.97,54.168,21.418,2.03E+05,126.43,1.20E+06,150.17,1.42E+06,TE,F
052119Abl_FC4,63,I,13364,73.849,232.53,55.923,23.097,3.09E+05,107.11,1.43E+06,317.92,4.25E+06,TE,F
052119Abl_FC4,65,I,21531,308.75,56.152,64.007,20.868,4.49E+05,105.84,2.28E+06,287.68,6.19E+06,TE,F
052119Abl_FC4,66,M,14481,132.35,383.9,64.24,20.673,2.99E+05,62.507,9.05E+05,363.7,5.27E+06,TE,F
052119Abl_FC4,67,M,30402,338.18,445.62,69.258,20.824,6.33E+05,73.159,2.22E+06,391.11,1.19E+07,TE,F
052119Abl_FC4,68,I,27512,103.44,309.45,68.194,20.45,5.63E+05,59.887,1.65E+06,243.52,6.70E+06,TE,F
052119Abl_FC4,69,I,20439,476.56,311.46,72.556,21.101,4.31E+05,203.47,4.16E+06,325.45,6.65E+06,TE,F
052119Abl_FC4,70,I,23026,408.74,108.6,72.556,20.699,4.77E+05,110.58,2.55E+06,400.52,9.22E+06,TE,F
052119Abl_FC4,71,I,22785,166.86,131.57,73.864,20.43,4.66E+05,87.027,1.98E+06,433.76,9.88E+06,TE,F
052119Abl_FC4,72,I,14780,210.36,435.25,72.499,20.815,3.08E+05,102.27,1.51E+06,551.3,8.15E+06,TE,F
052119Abl_FC4,73,I,21371,375,391.15,85.239,20.403,4.36E+05,78.531,1.68E+06,414.29,8.85E+06,TE,F
052119Abl_FC4,74,I,17005,262.27,397.32,88.054,20.356,3.46E+05,74.312,1.26E+06,436.69,7.43E+06,TE,F
052119Abl_FC4,75,I,35675,410.09,213.05,93.333,20.6,7.35E+05,102.9,3.67E+06,447.17,1.60E+07,TE,F
052119Abl_FC4,76,I,30129,192.3,299,93.291,20.539,6.19E+05,75.448,2.27E+06,309.51,9.33E+06,TE,F
052119Abl_FC4,77,I,38302,271.26,160.28,94.878,20.49,7.85E+05,83.158,3.19E+06,460.72,1.76E+07,TE,F
052119Abl_FC4,78,I,15451,310.7,303.52,99.42,20.666,3.19E+05,88.338,1.36E+06,479.32,7.41E+06,TE,F
