Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
031919Abl_ET3,1,I,15575,319.45,231.36,4.092,19.587,3.05E+05,188.35,2.93E+06,419.19,6.53E+06,TE
031919Abl_ET3,2,I,12055,158.77,186.27,4.905,20.01,2.41E+05,238.53,2.88E+06,398.11,4.80E+06,TE
031919Abl_ET3,3,I,12500,288.61,181.88,4.6805,19.801,2.48E+05,178.06,2.23E+06,403.28,5.04E+06,TE
031919Abl_ET3,4,I,9897,220.15,200.8,5.7424,19.59,1.94E+05,191.3,1.89E+06,398.17,3.94E+06,TE
031919Abl_ET3,5,I,10591,140.91,289.58,5.3458,19.875,2.11E+05,279.83,2.96E+06,459.47,4.87E+06,TE
031919Abl_ET3,6,I,19789,406.17,307.08,6.4369,19.334,3.83E+05,161.42,3.19E+06,481.4,9.53E+06,TE
031919Abl_ET3,7,I,9010,152,233.49,6.2435,31.882,2.87E+05,246.82,2.22E+06,423.73,3.82E+06,PRE
031919Abl_ET3,8,I,17537,252.46,311.46,5.9478,19.475,3.42E+05,174.55,3.06E+06,423.26,7.42E+06,TE
031919Abl_ET3,9,I,19797,199.47,341.82,8.7319,21.104,4.18E+05,231.35,4.58E+06,447.79,8.86E+06,TE
031919Abl_ET3,10,I,27963,282.29,105.47,8.6966,19.26,5.39E+05,121.8,3.41E+06,479.77,1.34E+07,TE
031919Abl_ET3,11,I,9572,119.06,237.88,10.182,38.719,3.71E+05,228.73,2.19E+06,444.65,4.26E+06,PRE
031919Abl_ET3,12,I,14984,181.85,283.04,14.878,21.976,3.29E+05,302.64,4.53E+06,358.12,5.37E+06,EPI
031919Abl_ET3,13,I,11214,414.67,150,13.994,20.001,2.24E+05,186.51,2.09E+06,386.97,4.34E+06,TE
031919Abl_ET3,14,I,15301,175.39,226.21,15.504,21.963,3.36E+05,320.41,4.90E+06,338.45,5.18E+06,EPI
031919Abl_ET3,15,I,10077,187.77,125.54,15.992,19.802,2.00E+05,184.53,1.86E+06,380.08,3.83E+06,TE
031919Abl_ET3,16,I,10006,89.556,184.73,14.45,28.377,2.84E+05,194.01,1.94E+06,475.34,4.76E+06,PRE
031919Abl_ET3,17,I,10990,101.82,284.22,16.202,23.577,2.59E+05,224.77,2.47E+06,442.75,4.87E+06,DP
031919Abl_ET3,18,I,11075,142.2,325.64,16.62,21.878,2.42E+05,374.31,4.15E+06,549.22,6.08E+06,EPI
031919Abl_ET3,19,I,14969,255.27,404.87,16.598,19.908,2.98E+05,205.53,3.08E+06,424.65,6.36E+06,TE
031919Abl_ET3,20,I,10390,101.02,142.53,18.255,21.452,2.23E+05,180.8,1.88E+06,497.68,5.17E+06,TE
031919Abl_ET3,21,I,14659,158.1,168.58,16.806,24.198,3.55E+05,224.63,3.29E+06,351.57,5.15E+06,DP
031919Abl_ET3,22,I,10601,43.578,261.86,16.697,19.994,2.12E+05,268.45,2.85E+06,442.18,4.69E+06,TE
031919Abl_ET3,23,I,9543,451.64,196.34,17.344,19.874,1.90E+05,234.75,2.24E+06,392.62,3.75E+06,TE
031919Abl_ET3,24,I,9669,84.2,229.33,17.563,28.699,2.77E+05,185.63,1.79E+06,485,4.69E+06,PRE
031919Abl_ET3,25,I,12106,71.224,313.09,17.204,29.585,3.58E+05,148.77,1.80E+06,468.71,5.67E+06,PRE
