Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
050819Abl_EZ1,1,I,16082,307.46,204.2,4.2756,22.73,3.66E+05,365.93,5.88E+06,1366.7,2.20E+07,
050819Abl_EZ1,2,I,14231,280.84,323.28,4.924,22.819,3.25E+05,407.3,5.80E+06,1344.9,1.91E+07,
050819Abl_EZ1,3,I,27115,104.8,150.25,7.9156,22.368,6.07E+05,303.07,8.22E+06,1498.3,4.06E+07,
050819Abl_EZ1,4,I,15412,86.522,268.85,5.243,22.036,3.40E+05,278.13,4.29E+06,1368.6,2.11E+07,
050819Abl_EZ1,5,I,17270,216.4,210.22,6.4213,22.103,3.82E+05,286.07,4.94E+06,1237.6,2.14E+07,
050819Abl_EZ1,6,I,15587,140.47,209.15,8.825,22.194,3.46E+05,324.04,5.05E+06,1421.5,2.22E+07,
050819Abl_EZ1,7,I,14508,206.75,306.51,6.6141,22.549,3.27E+05,298.31,4.33E+06,1239.1,1.80E+07,
050819Abl_EZ1,8,I,19856,392.72,224.56,7.3534,21.859,4.34E+05,288.94,5.74E+06,1359.1,2.70E+07,
050819Abl_EZ1,9,I,14692,138.6,289.04,9.866,22.147,3.25E+05,294.29,4.32E+06,1332.9,1.96E+07,
050819Abl_EZ1,10,I,22857,347.19,347.97,7.8087,21.608,4.94E+05,261.73,5.98E+06,1358.2,3.10E+07,
050819Abl_EZ1,11,I,26667,172.36,155.87,10.932,21.737,5.80E+05,256.3,6.83E+06,1378.4,3.68E+07,
050819Abl_EZ1,12,I,16610,75.282,198.11,9.4571,21.839,3.63E+05,259.59,4.31E+06,1418.8,2.36E+07,
050819Abl_EZ1,13,I,20530,136.63,347.3,13.229,22.276,4.57E+05,335.21,6.88E+06,1378.3,2.83E+07,
050819Abl_EZ1,14,I,16141,178.49,273.24,14.162,21.911,3.54E+05,315.68,5.10E+06,1260.1,2.03E+07,
050819Abl_EZ1,15,I,17225,74.754,238.34,17.275,22.112,3.81E+05,339.23,5.84E+06,1351.3,2.33E+07,
050819Abl_EZ1,16,I,12522,175.67,206.85,17.896,21.782,2.73E+05,289.81,3.63E+06,1256.7,1.57E+07,
050819Abl_EZ1,17,I,14168,465.76,267.16,18.928,22.662,3.21E+05,376.3,5.33E+06,1311.7,1.86E+07,
050819Abl_EZ1,18,I,12885,309.66,114.71,20.545,22.28,2.87E+05,359.27,4.63E+06,1317.7,1.70E+07,
050819Abl_EZ1,19,I,10756,217.02,131.98,20.787,22.172,2.38E+05,357.61,3.85E+06,1245.4,1.34E+07,
050819Abl_EZ1,20,I,13074,89.307,332.27,20.94,22.174,2.90E+05,350.78,4.59E+06,1295.4,1.69E+07,
050819Abl_EZ1,21,I,13865,17.623,235.31,22.672,22,3.05E+05,364.15,5.05E+06,1450.9,2.01E+07,
050819Abl_EZ1,23,I,14661,123.99,228.71,21.947,21.568,3.16E+05,235.74,3.46E+06,1381.8,2.03E+07,
050819Abl_EZ1,24,I,20753,125.34,290.56,23.507,21.855,4.54E+05,359.05,7.45E+06,1334.3,2.77E+07,
050819Abl_EZ1,25,I,13010,53.508,282.37,22.941,21.323,2.77E+05,225.53,2.93E+06,1325.7,1.72E+07,
050819Abl_EZ1,26,I,15647,185.66,403.97,24.409,21.972,3.44E+05,394.02,6.17E+06,1371.1,2.15E+07,
050819Abl_EZ1,27,I,13380,321.35,445.94,24.891,22.355,2.99E+05,399.36,5.34E+06,1338,1.79E+07,
050819Abl_EZ1,29,I,14904,57.599,175.62,25.913,21.579,3.22E+05,269.46,4.02E+06,1296.4,1.93E+07,
050819Abl_EZ1,30,I,15934,448.65,174.17,26.676,22.203,3.54E+05,396.24,6.31E+06,1391.7,2.22E+07,
050819Abl_EZ1,31,I,14208,164.92,233.84,27.335,20.802,2.96E+05,199.61,2.84E+06,1243.6,1.77E+07,
050819Abl_EZ1,32,I,15495,88.464,126.21,29.532,21.538,3.34E+05,262.37,4.07E+06,1175.4,1.82E+07,
050819Abl_EZ1,33,I,15590,127.84,349.95,27.91,21.561,3.36E+05,284.51,4.44E+06,1296.1,2.02E+07,
050819Abl_EZ1,34,I,6242,162.8,157.65,28.214,21.171,1.32E+05,235.95,1.47E+06,1298.9,8.11E+06,
050819Abl_EZ1,35,I,14416,258.12,87.483,33.198,21.141,3.05E+05,265.77,3.83E+06,1415.7,2.04E+07,
050819Abl_EZ1,36,I,12272,55.165,227.56,31.399,21.255,2.61E+05,272.68,3.35E+06,1329,1.63E+07,
050819Abl_EZ1,37,I,20989,52.366,344.56,34.19,21.883,4.59E+05,372.12,7.81E+06,1240.4,2.60E+07,
050819Abl_EZ1,38,I,12117,106.96,238.61,33.275,20.919,2.53E+05,219.93,2.66E+06,1325.5,1.61E+07,
050819Abl_EZ1,39,I,20935,78.069,299.48,35.674,20.936,4.38E+05,238.38,4.99E+06,1185.9,2.48E+07,
050819Abl_EZ1,40,I,18926,196.23,107.16,37.485,20.66,3.91E+05,194.21,3.68E+06,1424.6,2.70E+07,
050819Abl_EZ1,41,I,19179,85.719,175.06,37.202,20.712,3.97E+05,212.6,4.08E+06,1181.1,2.27E+07,
050819Abl_EZ1,42,I,19699,149.39,143.36,39.258,20.368,4.01E+05,183.01,3.61E+06,1262.2,2.49E+07,
050819Abl_EZ1,43,I,19409,30.637,250.84,42.211,20.611,4.00E+05,167.98,3.26E+06,1260.8,2.45E+07,
050819Abl_EZ1,44,I,21313,134.4,353.55,41.419,20.86,4.45E+05,163.6,3.49E+06,1226.1,2.61E+07,
050819Abl_EZ1,45,I,21815,40.012,175.68,44.083,20.672,4.51E+05,197.07,4.30E+06,1195.4,2.61E+07,
050819Abl_EZ1,46,I,15165,75.319,232.55,45.851,20.582,3.12E+05,186.27,2.82E+06,1236,1.87E+07,
050819Abl_EZ1,48,I,31491,138.86,202.71,47.693,20.431,6.43E+05,125.6,3.96E+06,1290.2,4.06E+07,
050819Abl_EZ1,49,I,14366,88.043,283.24,47.574,20.54,2.95E+05,176.09,2.53E+06,1227.6,1.76E+07,
050819Abl_EZ1,50,I,17046,486.22,336.64,50.814,21.574,3.68E+05,325.48,5.55E+06,1080.8,1.84E+07,
050819Abl_EZ1,51,I,14912,385.37,97.015,51.065,20.944,3.12E+05,229.61,3.42E+06,1163.9,1.74E+07,
050819Abl_EZ1,52,I,21200,167.78,124.79,51.675,20.359,4.32E+05,158.62,3.36E+06,1209,2.56E+07,
050819Abl_EZ1,53,I,21514,380.89,446.99,53.745,21.141,4.55E+05,237.03,5.10E+06,1124.5,2.42E+07,
050819Abl_EZ1,54,I,19322,97.285,180.65,53.747,20.326,3.93E+05,134.92,2.61E+06,1103.2,2.13E+07,
050819Abl_EZ1,55,I,19995,205.86,422.23,52.434,20.429,4.08E+05,152.57,3.05E+06,1299.5,2.60E+07,
050819Abl_EZ1,56,I,21264,123.68,255.51,55.509,20.141,4.28E+05,131.65,2.80E+06,1207.4,2.57E+07,
050819Abl_EZ1,57,I,20207,54.869,242.7,56.734,20.399,4.12E+05,179.41,3.63E+06,1184.7,2.39E+07,
