Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
032819Abl_EV7,1,I,22486,219.74,315.03,5.0062,18.557,4.17E+05,158.84,3.57E+06,343.02,7.71E+06,
032819Abl_EV7,2,I,21301,207.08,208.64,5.1801,18.816,4.01E+05,182.19,3.88E+06,345.54,7.36E+06,
032819Abl_EV7,3,I,27411,361.57,242.44,5.2975,18.61,5.10E+05,172.71,4.73E+06,316.36,8.67E+06,
032819Abl_EV7,4,I,20990,135.26,223.05,7.5056,18.64,3.91E+05,171.85,3.61E+06,357.6,7.51E+06,
032819Abl_EV7,6,I,25008,320.2,144.35,7.7966,18.446,4.61E+05,146.75,3.67E+06,337.58,8.44E+06,
032819Abl_EV7,8,I,16059,107.83,266.01,7.9375,18.797,3.02E+05,164.44,2.64E+06,270.76,4.35E+06,
032819Abl_EV7,9,I,24996,56.277,223.33,12.449,18.702,4.67E+05,179.09,4.48E+06,448.68,1.12E+07,
032819Abl_EV7,10,I,12189,123.82,329.79,11.596,18.594,2.27E+05,153.18,1.87E+06,372.58,4.54E+06,
032819Abl_EV7,11,I,13250,156.23,302.52,14.392,18.734,2.48E+05,185.51,2.46E+06,359.97,4.77E+06,
032819Abl_EV7,12,I,15852,169.82,253.52,15.777,18.568,2.94E+05,170.21,2.70E+06,369.13,5.85E+06,
032819Abl_EV7,13,I,16041,169.24,369.95,14.598,18.723,3.00E+05,190.38,3.05E+06,312.05,5.01E+06,
032819Abl_EV7,14,I,25381,203.25,112.45,13.936,18.475,4.69E+05,171.54,4.35E+06,298.28,7.57E+06,
032819Abl_EV7,15,I,11675,146.04,194.84,16.38,18.701,2.18E+05,176.23,2.06E+06,403.43,4.71E+06,
032819Abl_EV7,16,I,15743,90.051,299.97,19.077,18.472,2.91E+05,162.53,2.56E+06,401,6.31E+06,
032819Abl_EV7,17,I,23245,401.63,375.29,20.457,18.642,4.33E+05,197.69,4.60E+06,388.03,9.02E+06,
032819Abl_EV7,18,I,13984,103.63,222.33,19.71,18.605,2.60E+05,159,2.22E+06,408.81,5.72E+06,
032819Abl_EV7,19,I,2541,50.603,338.57,21.612,21.23,53946,77.278,1.96E+05,490.76,1.25E+06,
032819Abl_EV7,20,I,8380,83.161,365.09,22.549,18.483,1.55E+05,159.57,1.34E+06,385.7,3.23E+06,
032819Abl_EV7,21,I,10796,290.18,431.69,22.763,18.421,1.99E+05,148.08,1.60E+06,430.18,4.64E+06,
032819Abl_EV7,22,I,14761,114.72,171.43,23.258,18.348,2.71E+05,152.58,2.25E+06,297.31,4.39E+06,
032819Abl_EV7,23,I,20890,464.51,332.87,22.826,21.898,4.57E+05,52.885,1.10E+06,324.74,6.78E+06,
032819Abl_EV7,24,I,15959,379.82,98.221,24.526,18.398,2.94E+05,153.58,2.45E+06,306.45,4.89E+06,
032819Abl_EV7,25,I,15085,118.3,354.44,27.434,18.428,2.78E+05,159.13,2.40E+06,361.12,5.45E+06,
032819Abl_EV7,26,I,15090,114.99,289.64,28.587,18.276,2.76E+05,131.7,1.99E+06,290.28,4.38E+06,
032819Abl_EV7,27,I,12416,55.143,217.64,27.58,18.312,2.27E+05,143.35,1.78E+06,386.27,4.80E+06,
032819Abl_EV7,28,I,21148,479.14,225.8,30.642,18.593,3.93E+05,180.98,3.83E+06,325.81,6.89E+06,
032819Abl_EV7,29,I,15961,106.24,138.68,30.928,18.67,2.98E+05,172.6,2.75E+06,440.46,7.03E+06,
032819Abl_EV7,30,I,15661,66.043,308.41,30.532,18.233,2.86E+05,129.37,2.03E+06,398.69,6.24E+06,
032819Abl_EV7,31,I,11678,98.11,225.8,33.015,18.247,2.13E+05,129.35,1.51E+06,348.34,4.07E+06,
032819Abl_EV7,32,I,12051,145.67,98.839,35.705,18.18,2.19E+05,140.08,1.69E+06,426.66,5.14E+06,
032819Abl_EV7,33,I,15731,51.304,264.04,35.196,17.977,2.83E+05,96.203,1.51E+06,240.49,3.78E+06,
032819Abl_EV7,35,I,18534,476.29,342.31,38.413,18.759,3.48E+05,205.47,3.81E+06,365.67,6.78E+06,
032819Abl_EV7,36,I,27790,152.54,417.28,40.067,18.141,5.04E+05,108.97,3.03E+06,368.33,1.02E+07,
032819Abl_EV7,37,I,12618,80.343,186.22,40.998,18.058,2.28E+05,115.22,1.45E+06,325.04,4.10E+06,
