Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
010719Abl_EH2,1,I,31164,312.07,184.6,5.0938,17.492,5.45E+05,33.782,1.05E+06,152.07,4.74E+06,TE
010719Abl_EH2,2,I,18868,238.38,281.87,4.9764,17.755,3.35E+05,46.902,8.85E+05,145.55,2.75E+06,TE
010719Abl_EH2,3,I,19946,217.41,193.03,5.5261,18.336,3.66E+05,50.307,1.00E+06,144.4,2.88E+06,TE
010719Abl_EH2,4,I,16895,154.56,299.6,4.9257,18.281,3.09E+05,51.789,8.75E+05,132.84,2.24E+06,TE
010719Abl_EH2,6,I,34599,332.37,331.38,6.4035,17.469,6.04E+05,32.481,1.12E+06,149.82,5.18E+06,TE
010719Abl_EH2,7,I,25596,189.5,362.19,6.7721,17.794,4.55E+05,47.775,1.22E+06,129.78,3.32E+06,TE
010719Abl_EH2,8,I,26858,164.89,157.38,7.0937,22.566,6.06E+05,50.147,1.35E+06,113.68,3.05E+06,TE
010719Abl_EH2,9,I,24885,120.69,214.3,7.6204,21.025,5.23E+05,48.585,1.21E+06,144.96,3.61E+06,TE
010719Abl_EH2,12,I,36342,45.207,247.71,12.073,20.752,7.54E+05,36.817,1.34E+06,171.9,6.25E+06,TE
010719Abl_EH2,13,M,37459,172.51,275.42,16.002,20.728,7.76E+05,34.047,1.28E+06,140.53,5.26E+06,DP
010719Abl_EH2,14,I,24584,137.22,338.61,13.119,21.95,5.40E+05,37.291,9.17E+05,104.43,2.57E+06,DP
010719Abl_EH2,15,I,55692,386.22,133.77,11.632,17.601,9.80E+05,37.644,2.10E+06,139.61,7.78E+06,TE
010719Abl_EH2,16,I,43235,270.16,419.41,13.476,17.822,7.71E+05,39.002,1.69E+06,157.26,6.80E+06,TE
010719Abl_EH2,17,I,35064,434.24,239.05,12.789,17.556,6.16E+05,32.595,1.14E+06,161.07,5.65E+06,TE
010719Abl_EH2,18,I,16185,107.84,288.19,14.014,29.684,4.80E+05,49.561,8.02E+05,192.16,3.11E+06,DP
010719Abl_EH2,19,I,30440,160.93,410.77,12.318,17.764,5.41E+05,38.289,1.17E+06,158.27,4.82E+06,TE
010719Abl_EH2,20,I,30495,195.99,97.512,14.296,17.87,5.45E+05,42.223,1.29E+06,146.85,4.48E+06,TE
010719Abl_EH2,22,I,26708,79.895,134.45,16.619,17.813,4.76E+05,37.895,1.01E+06,151.5,4.05E+06,TE
010719Abl_EH2,23,I,30325,257.59,72.911,19.279,17.838,5.41E+05,42.205,1.28E+06,146.03,4.43E+06,TE
010719Abl_EH2,24,I,27571,136.96,152.92,19.139,25.955,7.16E+05,37.98,1.05E+06,135.69,3.74E+06,DP
010719Abl_EH2,25,I,35165,379.51,388.79,19.892,17.889,6.29E+05,40.94,1.44E+06,137.27,4.83E+06,TE
010719Abl_EH2,27,I,22842,75.337,333.45,23.555,33.874,7.74E+05,86.991,1.99E+06,165.97,3.79E+06,DP
010719Abl_EH2,27.2,M,22842,66,261,25,36.24,,32.378,,147.658,,PRE
010719Abl_EH2,28,I,22858,111.92,208.12,23.871,20.934,4.79E+05,34.702,7.93E+05,195.29,4.46E+06,EPI
010719Abl_EH2,29,I,8120,150.87,112.72,24.968,48.148,3.91E+05,41.913,3.40E+05,126.75,1.03E+06,PRE
010719Abl_EH2,32,I,27859,477.14,202.84,26.622,17.879,4.98E+05,33.391,9.30E+05,153.96,4.29E+06,TE
010719Abl_EH2,33,M,6958,128.87,315.32,26.465,37.309,2.60E+05,32.643,2.27E+05,102.55,7.14E+05,PRE
010719Abl_EH2,35,I,31545,24.633,323.62,29.462,18.539,5.85E+05,39.386,1.24E+06,125.69,3.96E+06,TE
010719Abl_EH2,36,I,24831,437.84,363.48,27.359,17.721,4.40E+05,35.004,8.69E+05,175.74,4.36E+06,TE
010719Abl_EH2,37,M,13544,144.94,382.23,28.321,20.156,2.73E+05,32.259,4.37E+05,134.27,1.82E+06,DP
010719Abl_EH2,38,M,41169,58.457,183.21,32.483,18.875,7.77E+05,36.741,1.51E+06,147.33,6.07E+06,EPI
010719Abl_EH2,39,I,15142,131.1,267.4,28.41,34.806,5.27E+05,32.821,4.97E+05,115.24,1.75E+06,PRE
010719Abl_EH2,41,I,30584,351.43,55.694,30.573,17.937,5.49E+05,52.233,1.60E+06,159.87,4.89E+06,TE
010719Abl_EH2,42,I,23688,84.69,398.31,31.544,18.339,4.34E+05,37.486,8.88E+05,130.15,3.08E+06,TE
010719Abl_EH2,43,M,43534,474.19,282.72,27.581,17.708,7.71E+05,31.025,1.35E+06,156.69,6.82E+06,TE
010719Abl_EH2,44,I,29579,233.71,462.36,30.737,17.778,5.26E+05,44.341,1.31E+06,133.36,3.94E+06,TE
010719Abl_EH2,45,I,15181,103.93,110.36,32.913,24.537,3.72E+05,54.964,8.34E+05,139.82,2.12E+06,DP
010719Abl_EH2,46,I,25323,62.235,248.98,34.136,26.479,6.71E+05,32.547,8.24E+05,129.36,3.28E+06,DP
010719Abl_EH2,47,I,45070,195.48,59.386,35.063,17.613,7.94E+05,29.228,1.32E+06,132.24,5.96E+06,TE
010719Abl_EH2,48,I,16365,120.39,78.535,36.251,18.082,2.96E+05,49.792,8.15E+05,139.4,2.28E+06,TE
010719Abl_EH2,49,I,23754,443.12,98.352,33.853,17.976,4.27E+05,33.893,8.05E+05,132.53,3.15E+06,TE
010719Abl_EH2,51,M,36025,364.97,431.74,34.913,17.732,6.39E+05,31.84,1.15E+06,140.89,5.08E+06,TE
010719Abl_EH2,52,M,12253,111.39,136.34,36.41,39.645,4.86E+05,49.762,6.10E+05,159.98,1.96E+06,PRE
010719Abl_EH2,53,I,20557,58.894,312.95,36.76,28.719,5.90E+05,40.446,8.31E+05,145.43,2.99E+06,DP
010719Abl_EH2,55,I,18144,18.315,236.36,37.466,17.898,3.25E+05,33.049,6.00E+05,90.034,1.63E+06,TE
010719Abl_EH2,56,I,29723,143.54,430.69,42.896,17.592,5.23E+05,35.509,1.06E+06,110.33,3.28E+06,TE
010719Abl_EH2,57,M,19716,99.157,358.4,43.642,25.842,5.10E+05,29.806,5.88E+05,139.76,2.76E+06,PRE
010719Abl_EH2,57.2,M,19716,105,292,45,25.26,,29.721,,123.326,,DP
010719Abl_EH2,58,I,19858,489.03,147.91,44.355,17.72,3.52E+05,38.414,7.63E+05,172.71,3.43E+06,TE
010719Abl_EH2,59,I,17623,42.379,157.07,43.838,17.681,3.12E+05,32.966,5.81E+05,100.79,1.78E+06,TE
010719Abl_EH2,62,I,31889,416.45,61.156,47.021,17.803,5.68E+05,37.46,1.19E+06,129.43,4.13E+06,TE
010719Abl_EH2,63,I,23470,495.6,244.49,47.835,17.769,4.17E+05,32.8,7.70E+05,126.08,2.96E+06,TE
010719Abl_EH2,64,I,29976,325.52,446.41,49.699,17.712,5.31E+05,34.853,1.04E+06,112.03,3.36E+06,TE
010719Abl_EH2,65,I,22523,316.23,34.84,45.848,17.796,4.01E+05,29.325,6.60E+05,145.51,3.28E+06,TE
010719Abl_EH2,66,M,22998,97.409,193.48,50.834,24.005,5.52E+05,35.001,8.05E+05,138.6,3.19E+06,PRE
010719Abl_EH2,66.2,M,22998,113,202,40,29.774,,31.38,,172.611,,PRE
010719Abl_EH2,67,I,28642,47.894,283.93,51.966,18.612,5.33E+05,31.076,8.90E+05,109.52,3.14E+06,EPI
010719Abl_EH2,68,I,24093,142.14,83.758,50.691,17.682,4.26E+05,32.717,7.88E+05,114.53,2.76E+06,TE
010719Abl_EH2,69,I,23554,53.641,193.25,53.934,19,4.48E+05,33.965,8.00E+05,131.62,3.10E+06,EPI
