Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
021119Abl_EK3,1,I,21804,251.34,224.23,4.2151,20.008,4.36E+05,64.52,1.41E+06,480.31,1.05E+07,TE
021119Abl_EK3,2,I,17193,253.81,319.1,4.8522,20.576,3.54E+05,54.922,9.44E+05,487.38,8.38E+06,TE
021119Abl_EK3,3,I,11035,192.58,245.96,5.2921,20.717,2.29E+05,59.616,6.58E+05,438.27,4.84E+06,TE
021119Abl_EK3,4,I,32612,85.663,281.05,5.6457,21.956,7.16E+05,85.523,2.79E+06,484.87,1.58E+07,TE
021119Abl_EK3,5,I,16455,295.34,153.16,6.3178,20.322,3.34E+05,81.739,1.35E+06,497.45,8.19E+06,TE
021119Abl_EK3,6,I,18084,212.64,163.1,7.7402,20.483,3.70E+05,98.335,1.78E+06,340.78,6.16E+06,TE
021119Abl_EK3,7,I,42589,386.68,305.9,7.1171,19.96,8.50E+05,47.28,2.01E+06,490.84,2.09E+07,TE
021119Abl_EK3,8,I,29891,322.63,362.69,7.251,20.153,6.02E+05,50.894,1.52E+06,586.82,1.75E+07,TE
021119Abl_EK3,9,I,34411,148.15,247.61,9.7449,24.81,8.54E+05,125.62,4.32E+06,465.18,1.60E+07,EPI
021119Abl_EK3,10,I,36284,179.39,326.04,8.4814,21.573,7.83E+05,111.69,4.05E+06,452.35,1.64E+07,EPI
021119Abl_EK3,11,I,33159,116.35,147.09,8.6825,19.937,6.61E+05,48.067,1.59E+06,479.52,1.59E+07,TE
021119Abl_EK3,12,I,18616,156.45,184.83,9.534,20.666,3.85E+05,52.677,9.81E+05,427.66,7.96E+06,EPI
021119Abl_EK3,14,I,33444,258.13,397.36,10.125,20.265,6.78E+05,100.39,3.36E+06,481.38,1.61E+07,TE
021119Abl_EK3,15,I,62225,425.3,196.51,13.783,19.775,1.23E+06,46.958,2.92E+06,529.33,3.29E+07,TE
021119Abl_EK3,16,I,28464,76.55,206.87,13.982,26.529,7.55E+05,123.38,3.51E+06,521.17,1.48E+07,DP
021119Abl_EK3,17,I,22633,93.778,258.54,17.485,46.248,1.05E+06,126.6,2.87E+06,470.87,1.07E+07,PRE
021119Abl_EK3,18,I,32188,87.105,324.2,13.392,26.274,8.46E+05,92.36,2.97E+06,533.93,1.72E+07,DP
021119Abl_EK3,19,I,17772,313.18,99.644,13.771,20.246,3.60E+05,103.9,1.85E+06,510.29,9.07E+06,TE
021119Abl_EK3,20,I,26279,134.07,397.62,19.948,21.162,5.56E+05,175.73,4.62E+06,520.01,1.37E+07,TE
021119Abl_EK3,21,M,36242,455.76,320.59,21.942,20.687,7.50E+05,75.352,2.73E+06,606.05,2.20E+07,TE
021119Abl_EK3,23,I,9777,137.59,323.36,18.891,85.605,8.37E+05,71.129,6.95E+05,436.3,4.27E+06,PRE
