Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
082619Abl_FH2,1,I,26505,89.133,253.23,7.4996,21.609,5.73E+05,321.43,8.52E+06,330.32,8.76E+06,F
082619Abl_FH2,2,I,21640,234.78,278.17,6.5762,21.156,4.58E+05,252.86,5.47E+06,318.98,6.90E+06,F
082619Abl_FH2,3,I,17445,323.81,318.51,5.6315,20.888,3.64E+05,260.92,4.55E+06,414.12,7.22E+06,F
082619Abl_FH2,4,I,37382,297.85,181.27,7.1798,20.799,7.78E+05,235.04,8.79E+06,364.34,1.36E+07,F
082619Abl_FH2,5,I,25434,157.44,294.24,8.2963,21.131,5.37E+05,290.11,7.38E+06,288.01,7.33E+06,F
082619Abl_FH2,6,I,15955,371.57,278.2,7.8932,21.487,3.43E+05,372.25,5.94E+06,404.39,6.45E+06,F
082619Abl_FH2,7,I,15388,230.31,201.34,8.1272,20.969,3.23E+05,221.53,3.41E+06,333.58,5.13E+06,F
082619Abl_FH2,9,I,25902,220.34,378.54,8.4668,21.018,5.44E+05,268.41,6.95E+06,315.48,8.17E+06,F
082619Abl_FH2,10,I,11663,184.38,254.48,12.557,21.508,2.51E+05,324.72,3.79E+06,348.75,4.07E+06,F
082619Abl_FH2,11,I,26081,102.52,169.84,13.382,21.188,5.53E+05,257.77,6.72E+06,383.15,9.99E+06,F
082619Abl_FH2,12,I,24877,158.77,192.34,14.683,21.474,5.34E+05,268.49,6.68E+06,293.12,7.29E+06,F
082619Abl_FH2,13,I,22427,95.845,305.02,14.062,21.25,4.77E+05,241.68,5.42E+06,323.64,7.26E+06,F
082619Abl_FH2,14,I,11216,236.32,121,17.266,21.103,2.37E+05,268.25,3.01E+06,363.74,4.08E+06,F
082619Abl_FH2,15,I,17915,219.78,245.31,18.342,21.025,3.77E+05,293.99,5.27E+06,320.83,5.75E+06,F
082619Abl_FH2,17,I,22676,99.053,379.87,21.56,21.401,4.85E+05,364.02,8.25E+06,315.54,7.16E+06,F
082619Abl_FH2,18,I,18737,210.13,160.32,22.126,20.542,3.85E+05,253.7,4.75E+06,391.63,7.34E+06,F
082619Abl_FH2,19,I,15946,186.03,311.92,20.46,20.538,3.28E+05,202.37,3.23E+06,267.45,4.26E+06,F
082619Abl_FH2,21,I,18777,156.4,114.73,23.624,20.947,3.93E+05,271.48,5.10E+06,401.89,7.55E+06,F
082619Abl_FH2,22,M,12427,124.86,333.12,24.02,20.05,2.49E+05,141.19,1.75E+06,390.57,4.85E+06,F
082619Abl_FH2,24,I,24548,69.822,222.75,24.656,20.609,5.06E+05,200.6,4.92E+06,345.84,8.49E+06,F
082619Abl_FH2,25,I,14607,165.49,240.57,24.061,20.773,3.03E+05,240.03,3.51E+06,312.89,4.57E+06,F
082619Abl_FH2,26,I,14393,443.14,375.84,26.539,20.583,2.96E+05,198.03,2.85E+06,306.78,4.42E+06,F
082619Abl_FH2,27,I,14814,198.2,395.38,25.489,20.484,3.03E+05,224.18,3.32E+06,319.32,4.73E+06,F
082619Abl_FH2,28,I,12377,102.41,283.82,26.623,20.355,2.52E+05,189.02,2.34E+06,350.01,4.33E+06,F
082619Abl_FH2,29,I,12082,171.41,190.56,28.307,20.528,2.48E+05,178.63,2.16E+06,248.26,3.00E+06,F
082619Abl_FH2,30,I,15641,57.141,311.8,27.774,20.313,3.18E+05,195.66,3.06E+06,406.48,6.36E+06,F
082619Abl_FH2,31,I,18601,106.24,179.7,28.226,20.553,3.82E+05,187.19,3.48E+06,373.47,6.95E+06,F
082619Abl_FH2,32,I,21277,480.75,224.07,31.316,21.297,4.53E+05,346.95,7.38E+06,363.06,7.72E+06,F
082619Abl_FH2,33,I,13481,296.88,450.22,30.507,20.582,2.77E+05,230.25,3.10E+06,363.36,4.90E+06,F
082619Abl_FH2,34,I,15208,201.24,120.92,32.817,20.356,3.10E+05,184.69,2.81E+06,260.78,3.97E+06,F
082619Abl_FH2,36,I,11678,173.18,319.62,32.094,19.987,2.33E+05,136.26,1.59E+06,278.78,3.26E+06,F
082619Abl_FH2,37,I,19042,153.96,429.88,33.21,20.734,3.95E+05,246.28,4.69E+06,395.08,7.52E+06,F
082619Abl_FH2,38,I,24804,275.35,84.903,34.195,20.571,5.10E+05,250.04,6.20E+06,316.83,7.86E+06,F
082619Abl_FH2,39,I,21274,185.78,381.54,35.461,20.176,4.29E+05,192.41,4.09E+06,377.11,8.02E+06,F
082619Abl_FH2,40,I,15709,64.232,152.81,35.774,20.136,3.16E+05,191.72,3.01E+06,332.98,5.23E+06,F
082619Abl_FH2,41,I,20732,91.813,360.31,35.684,20.157,4.18E+05,177.2,3.67E+06,310.15,6.43E+06,F
082619Abl_FH2,42,I,16659,152.99,186.1,39.324,19.637,3.27E+05,115.13,1.92E+06,321.62,5.36E+06,F
082619Abl_FH2,43,I,11851,68.803,287.99,39.089,19.829,2.35E+05,166.61,1.97E+06,295.71,3.50E+06,F
082619Abl_FH2,44,I,14532,141.47,335.65,40.463,19.785,2.88E+05,149.8,2.18E+06,325.16,4.73E+06,F
082619Abl_FH2,45,I,21340,110.38,136.17,42.456,19.747,4.21E+05,149.37,3.19E+06,285.41,6.09E+06,F
082619Abl_FH2,46,I,19882,175.02,116.77,43.376,19.737,3.92E+05,139.28,2.77E+06,358.82,7.13E+06,F
082619Abl_FH2,47,I,18264,82.346,204.15,42.872,19.86,3.63E+05,131.06,2.39E+06,310.34,5.67E+06,F
082619Abl_FH2,48,I,26509,40.72,243.26,42.232,19.982,5.30E+05,141.5,3.75E+06,269.61,7.15E+06,F
082619Abl_FH2,49,I,19142,117.38,251.04,42.455,19.545,3.74E+05,88.877,1.70E+06,299.4,5.73E+06,F
082619Abl_FH2,51,I,16086,169.91,411.37,46.025,19.845,3.19E+05,128.61,2.07E+06,305.57,4.92E+06,F
082619Abl_FH2,52,I,16325,73.848,334.79,47.194,19.877,3.24E+05,189.49,3.09E+06,348.69,5.69E+06,F
082619Abl_FH2,53,I,14009,123.1,393.94,49.5,19.725,2.76E+05,148.26,2.08E+06,289.21,4.05E+06,F
082619Abl_FH2,54,I,21323,155.39,163.04,52.339,19.354,4.13E+05,88.663,1.89E+06,259.98,5.54E+06,F
082619Abl_FH2,55,I,21494,104.88,291.75,54.031,19.309,4.15E+05,85.053,1.83E+06,296.44,6.37E+06,F
082619Abl_FH2,56,I,20637,213.47,455.29,54.319,19.691,4.06E+05,131.75,2.72E+06,312.34,6.45E+06,F
082619Abl_FH2,57,I,25084,178.02,87.526,55.642,19.54,4.90E+05,131.08,3.29E+06,261.75,6.57E+06,F
082619Abl_FH2,58,I,26586,402.1,429,56.488,19.897,5.29E+05,169.09,4.50E+06,249.66,6.64E+06,F
082619Abl_FH2,59,I,25981,101.64,198.55,55.432,19.358,5.03E+05,100.74,2.62E+06,263.84,6.85E+06,F
082619Abl_FH2,60,I,20265,121.1,349.75,57.402,19.385,3.93E+05,135.16,2.74E+06,332.28,6.73E+06,F
082619Abl_FH2,61,I,18031,320.65,68.931,61.414,19.699,3.55E+05,179.64,3.24E+06,193.38,3.49E+06,F
082619Abl_FH2,62,I,19491,485.4,311.36,67.284,19.639,3.83E+05,144.96,2.83E+06,336.95,6.57E+06,F
082619Abl_FH2,63,I,27003,435.27,145.7,71.144,19.471,5.26E+05,122.02,3.30E+06,374.99,1.01E+07,F
082619Abl_FH2,64,I,27136,157.08,154.07,68.118,19.1,5.18E+05,89.676,2.43E+06,200.64,5.44E+06,F
082619Abl_FH2,65,I,19878,144.96,219.21,70.187,19.217,3.82E+05,83.293,1.66E+06,250.57,4.98E+06,F
082619Abl_FH2,66,I,21636,122.38,275.53,70.766,19.085,4.13E+05,92.986,2.01E+06,212.06,4.59E+06,F
082619Abl_FH2,67,I,31588,172.69,370.12,73.553,19.137,6.05E+05,66.867,2.11E+06,260.86,8.24E+06,F
082619Abl_FH2,68,I,28412,265.68,167.64,85.53,19.039,5.41E+05,89.67,2.55E+06,333.68,9.48E+06,F
082619Abl_FH2,69,I,30596,349.09,314.03,86.38,19.066,5.83E+05,108.74,3.33E+06,348.66,1.07E+07,F
