Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
012119Abl_EI7,1,I,24711,352.23,329.69,5.3549,19.646,4.85E+05,339.63,8.39E+06,404.71,1.00E+07,
012119Abl_EI7,2,I,23315,146.84,68.834,7.6467,20.58,4.80E+05,540.4,1.26E+07,358.62,8.36E+06,
012119Abl_EI7,3,I,20546,172.69,207.06,6.607,20.736,4.26E+05,507.76,1.04E+07,504.96,1.04E+07,
012119Abl_EI7,4,I,21050,281.99,216.49,6.7211,19.871,4.18E+05,375.86,7.91E+06,361.49,7.61E+06,
012119Abl_EI7,5,I,20954,228.65,131.8,8.4737,20.377,4.27E+05,479.85,1.01E+07,451.42,9.46E+06,
012119Abl_EI7,6,I,26478,180.03,268.47,12.162,20.317,5.38E+05,471.91,1.25E+07,369.14,9.77E+06,
012119Abl_EI7,7,I,20477,324.63,155.09,12.369,20.956,4.29E+05,533.27,1.09E+07,343.49,7.03E+06,
012119Abl_EI7,8,I,17451,36.926,108.93,16.971,20.479,3.57E+05,439.65,7.67E+06,405.65,7.08E+06,
012119Abl_EI7,9,I,21250,218.61,414.94,16.135,20.193,4.29E+05,460.08,9.78E+06,492.53,1.05E+07,
012119Abl_EI7,10,I,16664,236.09,183.66,16.341,20.213,3.37E+05,404.5,6.74E+06,359.5,5.99E+06,
012119Abl_EI7,11,I,12554,112.5,267.21,19.083,20.353,2.56E+05,486.04,6.10E+06,454.49,5.71E+06,
012119Abl_EI7,12,I,15548,462.98,256.79,19.723,20.598,3.20E+05,480.99,7.48E+06,390.97,6.08E+06,
012119Abl_EI7,13,I,17105,393.35,147.81,21.961,21.004,3.59E+05,468.04,8.01E+06,344.66,5.90E+06,
012119Abl_EI7,14,I,9432,17.358,185.88,20.952,20.643,1.95E+05,513.76,4.85E+06,315.87,2.98E+06,
012119Abl_EI7,15,I,18725,238.08,93.777,23.703,20.358,3.81E+05,363.64,6.81E+06,315.63,5.91E+06,
012119Abl_EI7,16,I,20659,290.86,127.15,24.147,19.982,4.13E+05,334.85,6.92E+06,447.77,9.25E+06,
012119Abl_EI7,17,I,17677,224.81,154.51,24.582,19.877,3.51E+05,370.28,6.55E+06,407.93,7.21E+06,
012119Abl_EI7,18,I,12281,448.85,399.33,25.238,20.299,2.49E+05,427.86,5.25E+06,513.38,6.30E+06,
012119Abl_EI7,19,I,14982,143.54,24.479,27.332,20.284,3.04E+05,415.25,6.22E+06,494.82,7.41E+06,
012119Abl_EI7,20,I,14808,333.11,92.606,29.253,20.858,3.09E+05,448.6,6.64E+06,357.33,5.29E+06,
012119Abl_EI7,21,I,24325,150.25,231.76,29.886,19.218,4.67E+05,212.18,5.16E+06,432.87,1.05E+07,
012119Abl_EI7,22,I,15565,236.07,115.66,33.221,19.517,3.04E+05,312.99,4.87E+06,420.81,6.55E+06,
012119Abl_EI7,23,I,16074,198.7,211.44,32.541,19.025,3.06E+05,212.93,3.42E+06,345.11,5.55E+06,
012119Abl_EI7,24,I,18529,69.266,241.59,34.152,19.099,3.54E+05,254.89,4.72E+06,300.47,5.57E+06,
012119Abl_EI7,25,I,14634,219.24,39.864,34.533,20.259,2.96E+05,390.74,5.72E+06,386.71,5.66E+06,
012119Abl_EI7,26,I,11948,205.85,158.03,32.321,19.137,2.29E+05,231.15,2.76E+06,331.94,3.97E+06,
012119Abl_EI7,27,I,18049,68.375,72.891,35.033,19.97,3.60E+05,237.81,4.29E+06,287.29,5.19E+06,
012119Abl_EI7,28,I,22610,32.827,129.44,33.667,19.397,4.39E+05,207.22,4.69E+06,329.13,7.44E+06,
012119Abl_EI7,29,I,19009,293.78,114.6,36.007,19.653,3.74E+05,302.75,5.76E+06,421.09,8.00E+06,
012119Abl_EI7,30,I,17388,209.56,461.23,37.589,20.127,3.50E+05,460.22,8.00E+06,422.05,7.34E+06,
012119Abl_EI7,31,I,14812,376.76,476.48,37.956,19.953,2.96E+05,322.63,4.78E+06,391.42,5.80E+06,
012119Abl_EI7,32,I,18847,411.79,138.53,37.906,20.055,3.78E+05,327.33,6.17E+06,361.21,6.81E+06,
012119Abl_EI7,33,I,23042,137.37,274.42,37.577,18.61,4.29E+05,158,3.64E+06,321.64,7.41E+06,
012119Abl_EI7,34,I,17221,197.52,81.852,39.863,19.401,3.34E+05,310.62,5.35E+06,337.58,5.81E+06,
012119Abl_EI7,35,I,17836,138.12,49.724,41.271,19.76,3.52E+05,351.32,6.27E+06,334.31,5.96E+06,
012119Abl_EI7,36,I,18354,158.93,169.89,41.297,18.808,3.45E+05,209.48,3.84E+06,434.24,7.97E+06,
012119Abl_EI7,37,I,17404,229.08,164.83,42.041,18.665,3.25E+05,173.63,3.02E+06,427.16,7.43E+06,
012119Abl_EI7,38,I,18876,85.957,238.19,43.028,19.09,3.60E+05,223.46,4.22E+06,382.17,7.21E+06,
012119Abl_EI7,39,I,15684,131.46,227.74,43.41,18.73,2.94E+05,175.46,2.75E+06,462.69,7.26E+06,
012119Abl_EI7,40,I,11959,274.62,129.67,45.278,18.715,2.24E+05,187.54,2.24E+06,394.06,4.71E+06,
012119Abl_EI7,41,I,17210,189.87,228.72,46.026,18.637,3.21E+05,216.31,3.72E+06,317.93,5.47E+06,
012119Abl_EI7,42,I,18031,60.437,173.04,48.503,18.788,3.39E+05,220.71,3.98E+06,477.55,8.61E+06,
012119Abl_EI7,43,I,13372,216.03,118.73,47.799,18.501,2.47E+05,193.61,2.59E+06,293.92,3.93E+06,
012119Abl_EI7,44,I,24702,126.36,341.48,49.535,19.011,4.70E+05,264.1,6.52E+06,434.03,1.07E+07,
012119Abl_EI7,45,I,17533,94.333,205.49,52.239,18.808,3.30E+05,230.18,4.04E+06,483.71,8.48E+06,
012119Abl_EI7,46,I,16759,478.21,373.69,48.988,19.551,3.28E+05,270.96,4.54E+06,307.97,5.16E+06,
012119Abl_EI7,47,I,18614,102.1,109.8,50.581,18.755,3.49E+05,212.46,3.95E+06,452.91,8.43E+06,
012119Abl_EI7,48,I,21959,331.74,112.32,49.602,18.527,4.07E+05,158.05,3.47E+06,377.9,8.30E+06,
012119Abl_EI7,49,I,15694,255.96,96.489,52.593,18.38,2.88E+05,149.89,2.35E+06,341.6,5.36E+06,
012119Abl_EI7,50,I,15683,196.3,66.781,53.771,18.776,2.94E+05,172.96,2.71E+06,207.3,3.25E+06,
012119Abl_EI7,52,I,18681,473.29,228.36,53.686,19.197,3.59E+05,288.73,5.39E+06,284.85,5.32E+06,
012119Abl_EI7,54,I,14739,200.72,177.1,54.202,18.387,2.71E+05,148.38,2.19E+06,253.6,3.74E+06,
012119Abl_EI7,55,I,17163,146.51,188.6,53.938,18.518,3.18E+05,179.27,3.08E+06,409.82,7.03E+06,
012119Abl_EI7,56,I,25513,140.8,275.09,56.209,18.131,4.63E+05,111.64,2.85E+06,293.41,7.49E+06,
012119Abl_EI7,57,I,20681,193.17,119.63,60.611,18.154,3.75E+05,145.28,3.00E+06,364.55,7.54E+06,
012119Abl_EI7,58,I,15571,188.69,236.84,58.897,18.304,2.85E+05,174.76,2.72E+06,266.88,4.16E+06,
012119Abl_EI7,59,I,21385,245.01,154.74,63.362,17.968,3.84E+05,112.62,2.41E+06,422.34,9.03E+06,
012119Abl_EI7,60,I,43688,146.81,151.12,71.202,17.732,7.75E+05,85.364,3.73E+06,493.16,2.15E+07,
012119Abl_EI7,61,I,24952,159.7,202.73,68.518,17.991,4.49E+05,105.4,2.63E+06,375.35,9.37E+06,
012119Abl_EI7,62,I,26365,340.15,441.33,68.178,18.578,4.90E+05,197.24,5.20E+06,466.69,1.23E+07,
012119Abl_EI7,63,I,39488,291.54,156.23,71.791,17.902,7.07E+05,108.09,4.27E+06,258.42,1.02E+07,
012119Abl_EI7,64,I,33968,208.84,372.54,72.815,18.268,6.21E+05,146.97,4.99E+06,494.16,1.68E+07,
012119Abl_EI7,65,I,32827,226.12,267.23,74.961,17.913,5.88E+05,115.39,3.79E+06,408.14,1.34E+07,
012119Abl_EI7,66,I,28087,394.57,296.09,75.918,18.298,5.14E+05,190.37,5.35E+06,438.72,1.23E+07,
