Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
100719Abl_FM2,1,I,19029,403.42,222.22,5.3552,22.502,4.28E+05,315.79,6.01E+06,379.74,7.23E+06,F
100719Abl_FM2,2,I,19881,235.64,303.89,5.2186,22.835,4.54E+05,386.62,7.69E+06,276.63,5.50E+06,F
100719Abl_FM2,3,I,18771,154.87,156.95,6.6071,22.625,4.25E+05,322.63,6.06E+06,398.3,7.48E+06,F
100719Abl_FM2,4,I,14925,245.78,167.95,5.4976,22.978,3.43E+05,443.51,6.62E+06,303.12,4.52E+06,F
100719Abl_FM2,5,I,12169,112.63,196.93,7.1201,22.575,2.75E+05,285.93,3.48E+06,306.08,3.72E+06,F
100719Abl_FM2,6,I,15600,200.29,243.63,7.9291,22.233,3.47E+05,282.91,4.41E+06,328.88,5.13E+06,F
100719Abl_FM2,7,I,25052,70.175,284.57,9.5299,22.913,5.74E+05,339.46,8.50E+06,385.26,9.65E+06,F
100719Abl_FM2,8,I,35931,150.79,287.85,10.867,22.275,8.00E+05,264.76,9.51E+06,390.71,1.40E+07,F
100719Abl_FM2,9,I,14817,188.35,187.96,11.919,22.457,3.33E+05,278.96,4.13E+06,270.77,4.01E+06,F
100719Abl_FM2,10,I,12489,352.59,95.536,16.796,23.238,2.90E+05,430.68,5.38E+06,247.05,3.09E+06,F
100719Abl_FM2,11,I,10741,477.74,247.59,18.633,22.711,2.44E+05,360.94,3.88E+06,384.93,4.13E+06,F
100719Abl_FM2,12,I,25777,105.88,333.18,19.535,22.481,5.80E+05,276.57,7.13E+06,326.83,8.42E+06,F
100719Abl_FM2,13,I,11353,196.18,393.69,19.75,22.896,2.60E+05,351.13,3.99E+06,461.1,5.23E+06,F
100719Abl_FM2,14,I,11145,135.73,140.35,19.198,22.508,2.51E+05,313.2,3.49E+06,365.63,4.07E+06,F
100719Abl_FM2,15,I,25606,82.47,216.79,20.496,22.692,5.81E+05,307.58,7.88E+06,363.65,9.31E+06,F
