Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
100719Abl_FM1,1,I,18337,364.03,252.44,4.5705,21.97,4.03E+05,281.19,5.16E+06,400.57,7.35E+06,F
100719Abl_FM1,2,I,19169,258.46,311.09,6.4138,22.596,4.33E+05,342.46,6.56E+06,341.18,6.54E+06,F
100719Abl_FM1,3,I,24515,145.08,176.8,8.523,22.137,5.43E+05,241.95,5.93E+06,409.66,1.00E+07,F
100719Abl_FM1,4,I,17976,224.88,192.25,6.695,22.55,4.05E+05,298.54,5.37E+06,240.88,4.33E+06,F
100719Abl_FM1,6,I,26806,155.98,254.31,7.5771,22.024,5.90E+05,254.23,6.82E+06,382.43,1.03E+07,F
100719Abl_FM1,7,I,24978,326.47,150.35,7.9636,21.781,5.44E+05,269.22,6.72E+06,315.5,7.88E+06,F
100719Abl_FM1,8,I,39238,207.57,313.74,11.481,21.784,8.55E+05,207.98,8.16E+06,316.36,1.24E+07,F
100719Abl_FM1,9,I,14281,134.08,342.18,15.489,22.155,3.16E+05,296.33,4.23E+06,350.99,5.01E+06,F
100719Abl_FM1,10,M,11702,78.563,193.78,15.505,21.914,2.56E+05,172.71,2.02E+06,375.32,4.39E+06,F
100719Abl_FM1,12,I,23239,200.97,385.22,14.08,22.665,5.27E+05,410.9,9.55E+06,466.4,1.08E+07,F
100719Abl_FM1,13,I,12916,193.06,165.05,16.344,22.128,2.86E+05,329.53,4.26E+06,319.85,4.13E+06,F
100719Abl_FM1,14,M,8884,177.07,281.87,17.164,22.328,1.98E+05,344.61,3.06E+06,343.89,3.06E+06,F
100719Abl_FM1,15,I,16026,351.61,388.47,17.703,23.301,3.73E+05,521.51,8.36E+06,365.65,5.86E+06,F
100719Abl_FM1,17,I,23412,95.974,290.04,18.599,21.846,5.11E+05,237.47,5.56E+06,382.14,8.95E+06,F
100719Abl_FM1,18,I,12628,83.155,361.83,18.879,22.499,2.84E+05,370,4.67E+06,359.94,4.55E+06,F
100719Abl_FM1,19,I,14628,193.04,112.58,18.291,22.644,3.31E+05,361.68,5.29E+06,459.36,6.72E+06,F
100719Abl_FM1,20,I,31596,138.34,182.95,23.875,21.817,6.89E+05,212.2,6.70E+06,392.49,1.24E+07,F
100719Abl_FM1,22,I,15689,39.338,305.51,28.352,22.212,3.48E+05,353.13,5.54E+06,292.45,4.59E+06,F
100719Abl_FM1,23,I,15730,202.1,351.3,27.591,21.708,3.41E+05,272.71,4.29E+06,283.4,4.46E+06,F
100719Abl_FM1,24,I,14083,147.22,324.21,27.123,21.615,3.04E+05,206.94,2.91E+06,310.64,4.37E+06,F
100719Abl_FM1,25,I,16235,154.12,118.18,30.418,21.709,3.52E+05,268.25,4.36E+06,335.34,5.44E+06,F
100719Abl_FM1,26,M,10232,128.78,231.78,29.594,21.149,2.16E+05,206.44,2.11E+06,401.77,4.11E+06,F
100719Abl_FM1,28,I,12045,194.16,231.3,30.681,21.123,2.54E+05,180.93,2.18E+06,340.96,4.11E+06,F
100719Abl_FM1,30,I,13589,119.97,375.32,31.402,21.704,2.95E+05,293.13,3.98E+06,360.66,4.90E+06,F
100719Abl_FM1,31,I,13219,72.139,252.49,31.468,21.459,2.84E+05,239.49,3.17E+06,349.29,4.62E+06,F
100719Abl_FM1,32,I,17929,438.49,146.47,35.123,21.829,3.91E+05,321.42,5.76E+06,362.72,6.50E+06,F
100719Abl_FM1,33,I,13238,229.33,420.59,32.585,21.538,2.85E+05,256.98,3.40E+06,403.16,5.34E+06,F
100719Abl_FM1,34,I,12771,229.38,92.518,33.729,21.546,2.75E+05,279.96,3.58E+06,242,3.09E+06,F
100719Abl_FM1,35,I,26797,131.28,166.93,36.2,21.538,5.77E+05,266.37,7.14E+06,346,9.27E+06,F
100719Abl_FM1,36,I,17509,481.66,321.46,36.278,21.639,3.79E+05,266.29,4.66E+06,442.21,7.74E+06,F
100719Abl_FM1,37,I,14357,153.32,255.06,38.499,21.096,3.03E+05,174.15,2.50E+06,340.4,4.89E+06,F
100719Abl_FM1,38,I,12755,97.546,307.88,39.448,21.274,2.71E+05,188.47,2.40E+06,313.36,4.00E+06,F
100719Abl_FM1,39,I,11376,63.35,184.35,41.033,21.735,2.47E+05,286.96,3.26E+06,314.26,3.58E+06,F
100719Abl_FM1,41,I,16194,167.66,308.62,40.982,20.738,3.36E+05,105.58,1.71E+06,295.77,4.79E+06,F
100719Abl_FM1,42,I,18217,150.95,384.72,43.213,21.166,3.86E+05,161.83,2.95E+06,318.08,5.79E+06,F
100719Abl_FM1,43,I,16899,106.11,229.4,45.044,21.325,3.60E+05,170.24,2.88E+06,386.67,6.53E+06,F
100719Abl_FM1,44,I,13397,63.82,281.87,45.495,21.429,2.87E+05,258.72,3.47E+06,393.96,5.28E+06,F
100719Abl_FM1,45,I,18127,119.15,340.99,50.062,21.169,3.84E+05,215.65,3.91E+06,277.4,5.03E+06,F
100719Abl_FM1,47,I,16048,420.94,403.56,50.417,21.329,3.42E+05,206.14,3.31E+06,253.07,4.06E+06,F
100719Abl_FM1,48,I,17914,303.89,93.165,50.4,21.351,3.82E+05,224.78,4.03E+06,315.08,5.64E+06,F
100719Abl_FM1,49,M,7792,171.98,152.8,49.55,20.6,1.61E+05,72.666,5.66E+05,304.56,2.37E+06,F
100719Abl_FM1,51,I,19896,146.24,196.67,52.471,20.994,4.18E+05,145.64,2.90E+06,342.47,6.81E+06,F
100719Abl_FM1,52,I,16220,136.06,272.65,54.435,20.807,3.37E+05,118.71,1.93E+06,322.88,5.24E+06,F
100719Abl_FM1,53,I,18003,165.17,389.38,54.497,21.197,3.82E+05,194.86,3.51E+06,306.6,5.52E+06,F
100719Abl_FM1,54,I,17977,295.88,439.48,54.827,21.231,3.82E+05,182.21,3.28E+06,222.32,4.00E+06,F
100719Abl_FM1,56,I,13597,103.98,219.53,57.262,21.296,2.90E+05,178.97,2.43E+06,378.67,5.15E+06,F
100719Abl_FM1,57,I,12615,473.63,228.23,58.595,21.381,2.70E+05,188.6,2.38E+06,450.82,5.69E+06,F
100719Abl_FM1,58,I,21266,84.465,300.59,59.364,21.234,4.52E+05,202.77,4.31E+06,359.25,7.64E+06,F
100719Abl_FM1,59,I,17706,405.7,155.96,65.276,21.322,3.78E+05,195.65,3.46E+06,441.33,7.81E+06,F
100719Abl_FM1,60,I,23434,157.39,218.53,66.157,20.895,4.90E+05,124.68,2.92E+06,300.9,7.05E+06,F
100719Abl_FM1,61,I,28492,242.19,393.16,68.662,20.796,5.93E+05,109.43,3.12E+06,328.71,9.37E+06,F
100719Abl_FM1,62,I,30317,269.52,149.8,71.085,20.615,6.25E+05,88.705,2.69E+06,559.23,1.70E+07,F
100719Abl_FM1,63,I,23906,216.44,283.34,76.206,20.68,4.94E+05,103.53,2.48E+06,278.41,6.66E+06,F
100719Abl_FM1,64,I,30511,361.09,291.09,76.65,20.852,6.36E+05,132.39,4.04E+06,397.08,1.21E+07,F
