Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
021119Abl_EM7,1,I,13337,232.15,218.43,3.7207,22.17,2.96E+05,594.45,7.93E+06,411.04,5.48E+06,
021119Abl_EM7,2,I,19962,129.09,282.04,4.6795,22.896,4.57E+05,388.64,7.76E+06,394.87,7.88E+06,
021119Abl_EM7,3,I,8844,254.1,344.45,3.4785,21.597,1.91E+05,436.1,3.86E+06,429.88,3.80E+06,
021119Abl_EM7,4,I,18227,321.56,194.49,5.0128,21.514,3.92E+05,493.83,9.00E+06,423.9,7.73E+06,
021119Abl_EM7,5,I,10805,187.9,306.15,4.7671,22.621,2.44E+05,637.48,6.89E+06,437.37,4.73E+06,
021119Abl_EM7,6,I,17183,374.14,314.95,6.0352,21.358,3.67E+05,459.96,7.90E+06,446.65,7.67E+06,
021119Abl_EM7,7,I,11239,159.36,262.12,9.671,22.31,2.51E+05,427.56,4.81E+06,475.73,5.35E+06,
021119Abl_EM7,8,I,10556,85.75,219.32,10.897,21.811,2.30E+05,387.46,4.09E+06,581.51,6.14E+06,
021119Abl_EM7,9,I,10474,319.94,395.02,9.7884,21.639,2.27E+05,399.92,4.19E+06,472.9,4.95E+06,
021119Abl_EM7,10,I,9114,235.83,119.13,12.288,22.001,2.01E+05,488.4,4.45E+06,436.45,3.98E+06,
021119Abl_EM7,11,I,11721,142.3,160.83,12.537,22.274,2.61E+05,575.95,6.75E+06,454.95,5.33E+06,
021119Abl_EM7,12,I,10594,127.64,205.96,11.735,22.983,2.43E+05,567.55,6.01E+06,356.84,3.78E+06,
021119Abl_EM7,13,I,16089,123.8,311.81,14.361,22.917,3.69E+05,555.62,8.94E+06,406.56,6.54E+06,
021119Abl_EM7,14,I,9071,59.276,188.04,13.511,22.433,2.03E+05,488.63,4.43E+06,413.19,3.75E+06,
021119Abl_EM7,15,I,8160,114.3,259.39,13.024,22.574,1.84E+05,450.52,3.68E+06,376.75,3.07E+06,
021119Abl_EM7,16,I,11229,168.25,210,14.683,21.956,2.47E+05,444.23,4.99E+06,511.67,5.75E+06,
021119Abl_EM7,17,I,12044,33.314,276.46,16.562,22.755,2.74E+05,556.77,6.71E+06,487.4,5.87E+06,
021119Abl_EM7,18,I,11706,76.418,269.64,16.983,22.593,2.64E+05,489.63,5.73E+06,532.24,6.23E+06,
021119Abl_EM7,19,I,13581,336.02,112.37,19.216,22.233,3.02E+05,658.11,8.94E+06,507.76,6.90E+06,
021119Abl_EM7,20,I,11711,78.538,317.75,19.243,24.256,2.84E+05,449.18,5.26E+06,489.71,5.74E+06,
021119Abl_EM7,21,I,14326,194.62,416.13,22.318,21.989,3.15E+05,528.12,7.57E+06,397.62,5.70E+06,
021119Abl_EM7,22,I,10594,413.94,158.33,22.532,23.961,2.54E+05,1096.1,1.16E+07,459.46,4.87E+06,
021119Abl_EM7,23,I,9975,76.546,177.97,21.746,21.851,2.18E+05,411.8,4.11E+06,423.41,4.22E+06,
021119Abl_EM7,24,I,9046,403.24,391.49,23.481,22.112,2.00E+05,516.78,4.67E+06,464.56,4.20E+06,
021119Abl_EM7,25,I,7626,145.89,122.18,25.067,22.095,1.69E+05,525.48,4.01E+06,518.86,3.96E+06,
021119Abl_EM7,26,I,13724,460.94,277.09,26.261,22.572,3.10E+05,659.69,9.05E+06,540.56,7.42E+06,
021119Abl_EM7,27,I,8091,135.38,332.5,24.781,21.939,1.78E+05,412.56,3.34E+06,437.04,3.54E+06,
021119Abl_EM7,28,I,9267,123.48,294.77,26.931,21.474,1.99E+05,468.19,4.34E+06,337.05,3.12E+06,
021119Abl_EM7,29,I,17338,66.779,217.78,28.197,21.502,3.73E+05,420.01,7.28E+06,419.17,7.27E+06,
021119Abl_EM7,30,I,11114,109.28,163.36,29.327,22.108,2.46E+05,481.72,5.35E+06,492.49,5.47E+06,
021119Abl_EM7,31,I,10748,123.44,390.08,30.367,21.564,2.32E+05,418.04,4.49E+06,448.92,4.83E+06,
021119Abl_EM7,32,I,18012,333.94,446.76,30.821,21.188,3.82E+05,349.31,6.29E+06,497,8.95E+06,
021119Abl_EM7,33,I,9533,104.93,353.52,29.964,21.989,2.10E+05,426.85,4.07E+06,489.12,4.66E+06,
021119Abl_EM7,34,I,12382,60.98,274.24,29.752,21.681,2.68E+05,261.02,3.23E+06,432.98,5.36E+06,
021119Abl_EM7,35,I,15721,269.41,69.207,33.929,21.51,3.38E+05,524.16,8.24E+06,508.68,8.00E+06,
021119Abl_EM7,38,I,15671,29.033,250.76,37.897,20.617,3.23E+05,274.6,4.30E+06,391.27,6.13E+06,
021119Abl_EM7,39,I,11923,116.66,248.86,37.478,20.41,2.43E+05,263.62,3.14E+06,380.13,4.53E+06,
021119Abl_EM7,40,I,13485,98.538,315.93,38.927,20.628,2.78E+05,201.64,2.72E+06,492.01,6.63E+06,
021119Abl_EM7,41,I,16774,55.757,328.64,37.373,22.413,3.76E+05,329.08,5.52E+06,358.3,6.01E+06,
021119Abl_EM7,42,I,8312,85.305,145.47,38.962,21.04,1.75E+05,424.05,3.52E+06,463.92,3.86E+06,
021119Abl_EM7,43,I,14073,139.67,394.28,40.769,20.578,2.90E+05,328.77,4.63E+06,454.47,6.40E+06,
021119Abl_EM7,44,I,9280,455.84,163.44,42.489,21.595,2.00E+05,494.85,4.59E+06,507.48,4.71E+06,
021119Abl_EM7,45,I,15191,160.53,100.22,42.575,20.323,3.09E+05,292.76,4.45E+06,429.79,6.53E+06,
021119Abl_EM7,46,I,22338,72.134,217.26,40.156,20.711,4.63E+05,274.54,6.13E+06,436.04,9.74E+06,
021119Abl_EM7,47,I,13211,487.3,255.88,42.979,21.616,2.86E+05,407.14,5.38E+06,437.17,5.78E+06,
021119Abl_EM7,48,I,15135,116.51,164.09,42.144,20.553,3.11E+05,284.77,4.31E+06,509.28,7.71E+06,
021119Abl_EM7,49,I,11042,89.311,279.36,45.292,20.417,2.25E+05,205.53,2.27E+06,466.65,5.15E+06,
021119Abl_EM7,50,I,8639,355.62,85.936,47.514,21.292,1.84E+05,500.45,4.32E+06,295.07,2.55E+06,
021119Abl_EM7,51,I,13576,379.56,431.15,51.225,20.606,2.80E+05,212.3,2.88E+06,330.98,4.49E+06,
021119Abl_EM7,52,I,8666,447.13,363.87,53.265,21.113,1.83E+05,358.5,3.11E+06,414.77,3.59E+06,
021119Abl_EM7,53,I,16008,252.88,455.81,54.792,20.393,3.26E+05,261.75,4.19E+06,324.4,5.19E+06,
021119Abl_EM7,54,I,16855,98.325,321.54,55.344,20.111,3.39E+05,203.36,3.43E+06,418.43,7.05E+06,
021119Abl_EM7,55,I,16377,453.91,180.64,59.787,20.699,3.39E+05,314.35,5.15E+06,425.21,6.96E+06,
021119Abl_EM7,56,I,17438,106.34,255.23,62.277,19.994,3.49E+05,208.9,3.64E+06,371.34,6.48E+06,
021119Abl_EM7,57,I,12711,464.37,274.61,62.997,20.715,2.63E+05,355.31,4.52E+06,488.56,6.21E+06,
021119Abl_EM7,58,I,18234,279.83,99.985,65.097,20.001,3.65E+05,259.53,4.73E+06,515.01,9.39E+06,
021119Abl_EM7,59,I,17077,161.62,372.04,65.912,19.774,3.38E+05,159.43,2.72E+06,405.29,6.92E+06,
021119Abl_EM7,60,I,29080,159.24,169.68,70.316,19.555,5.69E+05,120.7,3.51E+06,430.11,1.25E+07,
021119Abl_EM7,61,I,16374,387.86,152.57,71.15,20.264,3.32E+05,287.08,4.70E+06,472.58,7.74E+06,
021119Abl_EM7,62,I,12058,393.9,380.31,70.589,20.651,2.49E+05,375.92,4.53E+06,577.47,6.96E+06,
021119Abl_EM7,63,I,14823,255.78,421.51,71.37,20.034,2.97E+05,213.88,3.17E+06,515.19,7.64E+06,
021119Abl_EM7,64,I,15225,325.37,403.57,74.73,20.19,3.07E+05,212.79,3.24E+06,474.12,7.22E+06,
021119Abl_EM7,65,I,28884,293.73,182.62,84.358,19.735,5.70E+05,184.96,5.34E+06,515.87,1.49E+07,
021119Abl_EM7,66,I,23161,198.82,267.72,83.832,19.659,4.55E+05,159.69,3.70E+06,453.4,1.05E+07,
021119Abl_EM7,67,I,24731,363.24,288.16,84.979,20.192,4.99E+05,255.85,6.33E+06,507.55,1.26E+07,
021119Abl_EM7,68,I,26023,247.99,346.69,84.698,19.633,5.11E+05,177.4,4.62E+06,482.14,1.25E+07,
