Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
032819Abl_EV8,1,I,14605,196.73,197.11,4.2904,18.86,2.75E+05,282.39,4.12E+06,413.98,6.05E+06,
032819Abl_EV8,2,I,12481,334.95,191.71,3.3163,18.979,2.37E+05,303.09,3.78E+06,273.76,3.42E+06,
032819Abl_EV8,3,I,29110,123.35,252.09,4.5363,18.788,5.47E+05,220.06,6.41E+06,358.91,1.04E+07,
032819Abl_EV8,4,I,18230,355.21,289.36,4.9273,18.786,3.42E+05,254.42,4.64E+06,316.68,5.77E+06,
032819Abl_EV8,5,I,20364,249.96,182.15,6.0341,19.015,3.87E+05,309.48,6.30E+06,300,6.11E+06,
032819Abl_EV8,6,I,16131,229.01,273.98,6.7112,18.777,3.03E+05,288.79,4.66E+06,254.79,4.11E+06,
032819Abl_EV8,7,I,20244,309.55,122.64,8.0174,18.67,3.78E+05,240.46,4.87E+06,335.75,6.80E+06,
032819Abl_EV8,8,I,21643,150.68,187.88,10.144,18.779,4.06E+05,177.74,3.85E+06,343.69,7.44E+06,
032819Abl_EV8,9,M,33852,207.82,127.23,11.429,18.165,6.15E+05,71.173,2.41E+06,422.95,1.43E+07,
032819Abl_EV8,10,I,16102,98.653,263.41,11.075,18.468,2.97E+05,176.29,2.84E+06,348.84,5.62E+06,
032819Abl_EV8,12,I,13145,436.64,202.5,14.387,19.119,2.51E+05,283.35,3.72E+06,293.91,3.86E+06,
032819Abl_EV8,13,I,23198,163.48,252.52,15.599,18.63,4.32E+05,226.1,5.25E+06,335.35,7.78E+06,
032819Abl_EV8,14,I,19164,161.99,309.39,14.265,19.066,3.65E+05,207.24,3.97E+06,282.76,5.42E+06,
032819Abl_EV8,15,I,14662,281.26,353.74,13.856,19.044,2.79E+05,309.82,4.54E+06,306.48,4.49E+06,
032819Abl_EV8,17,I,19697,99.705,175.17,15.854,18.528,3.65E+05,144.22,2.84E+06,326.42,6.43E+06,
032819Abl_EV8,18,I,19483,205.76,194.88,16.259,18.405,3.59E+05,152.65,2.97E+06,398.75,7.77E+06,
032819Abl_EV8,19,M,16408,343.2,343.66,17.54,19.151,3.14E+05,286.87,4.71E+06,409.56,6.72E+06,
032819Abl_EV8,20,I,19922,47.044,306.9,19.995,18.719,3.73E+05,219.58,4.37E+06,321.88,6.41E+06,
032819Abl_EV8,21,I,14464,428.88,313.2,17.671,19.286,2.79E+05,344.97,4.99E+06,406.12,5.87E+06,
032819Abl_EV8,22,I,21185,116.22,110.26,19.716,18.699,3.96E+05,233.08,4.94E+06,367.41,7.78E+06,
032819Abl_EV8,23,I,20117,57.106,243.7,20.84,18.842,3.79E+05,142.57,2.87E+06,379.48,7.63E+06,
032819Abl_EV8,24,I,14294,206.35,348.79,19.256,18.58,2.66E+05,218.9,3.13E+06,366.24,5.24E+06,
032819Abl_EV8,26,I,11164,96.692,284.07,19.699,18.558,2.07E+05,182.92,2.04E+06,291.68,3.26E+06,
