Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
070919Abl_FF3,1,I,13857,112.45,292.64,4.5759,22.371,3.10E+05,203.28,2.82E+06,353.58,4.90E+06,TE,F
070919Abl_FF3,2,I,9156,238.99,278.4,4.2426,21.787,1.99E+05,249.63,2.29E+06,347.33,3.18E+06,TE,F
070919Abl_FF3,3,I,15655,179.79,313.22,5.7704,44.679,6.99E+05,195.9,3.07E+06,391.54,6.13E+06,PRE,F
070919Abl_FF3,5,M,10209,138.83,225.75,6.1872,21.463,2.19E+05,101.04,1.03E+06,379.26,3.87E+06,TE,F
070919Abl_FF3,7,M,9386,219.41,247.21,8.9625,21.921,2.06E+05,109.33,1.03E+06,339.71,3.19E+06,TE,F
070919Abl_FF3,8,I,19941,318.6,341.62,7.3275,20.646,4.12E+05,145.09,2.89E+06,278.9,5.56E+06,TE,F
070919Abl_FF3,9,I,11960,217.9,372.11,9.6503,21.332,2.55E+05,227.7,2.72E+06,413.56,4.95E+06,EPI,F
070919Abl_FF3,10,I,19791,300.95,214.49,7.4177,20.588,4.07E+05,125.15,2.48E+06,364.83,7.22E+06,TE,F
070919Abl_FF3,11,I,14382,158.95,269.26,11.275,38.062,5.47E+05,239.68,3.45E+06,295.52,4.25E+06,PRE,T
070919Abl_FF3,12,I,16958,247.94,305.89,10.501,22.014,3.73E+05,278.19,4.72E+06,351.93,5.97E+06,TE,F
070919Abl_FF3,13,I,14261,137.16,337.35,11.261,48.493,6.92E+05,151.93,2.17E+06,321.69,4.59E+06,PRE,T
070919Abl_FF3,14,I,15503,179.58,362.59,10.704,21.694,3.36E+05,177.04,2.74E+06,388.18,6.02E+06,EPI,F
070919Abl_FF3,15,I,11801,103.72,270.08,12.704,37.179,4.39E+05,208.81,2.46E+06,408.94,4.83E+06,PRE,T
070919Abl_FF3,16,I,15518,194.71,299.75,16.61,31.39,4.87E+05,205.46,3.19E+06,413.32,6.41E+06,DP,T
070919Abl_FF3,17,I,8402,100.82,190.64,15.666,21.681,1.82E+05,249.13,2.09E+06,312.74,2.63E+06,TE,F
070919Abl_FF3,18,I,13613,96.427,339.62,17.415,30.043,4.09E+05,118.42,1.61E+06,314.32,4.28E+06,DP,T
070919Abl_FF3,19,I,15685,64.008,260.94,17.494,29.948,4.70E+05,124.44,1.95E+06,333.23,5.23E+06,DP,T
070919Abl_FF3,20,M,13038,190.89,155.46,16.314,20.698,2.70E+05,59.117,7.71E+05,401.17,5.23E+06,TE,F
070919Abl_FF3,22,I,18665,404.63,238.1,18.726,21.048,3.93E+05,182.53,3.41E+06,344.87,6.44E+06,TE,F
070919Abl_FF3,23,I,11572,49.333,312.33,19.555,21.232,2.46E+05,192.9,2.23E+06,429.22,4.97E+06,TE,F
070919Abl_FF3,24,I,10132,242.63,406.3,17.185,21.102,2.14E+05,194.59,1.97E+06,399.54,4.05E+06,TE,F
070919Abl_FF3,25,I,27970,271.55,111.89,19.986,20.093,5.62E+05,109.62,3.07E+06,448.09,1.25E+07,TE,F
070919Abl_FF3,26,I,11230,141.66,195.61,20.053,33.645,3.78E+05,181.13,2.03E+06,322.79,3.63E+06,PRE,F
070919Abl_FF3,27,I,14409,173.91,232.67,19.396,36.033,5.19E+05,148.18,2.14E+06,400.46,5.77E+06,PRE,F
070919Abl_FF3,28,I,12205,163.19,325.9,22.402,22.024,2.69E+05,153.11,1.87E+06,364.92,4.45E+06,EPI,F
070919Abl_FF3,29,I,11183,418.38,350.43,24.17,21.123,2.36E+05,199.98,2.24E+06,314.82,3.52E+06,TE,F
070919Abl_FF3,31,I,12184,387.71,122.76,26.037,20.937,2.55E+05,173.23,2.11E+06,383.13,4.67E+06,TE,F
070919Abl_FF3,32,I,14276,139.83,245.34,24.928,37.894,5.41E+05,127.22,1.82E+06,367.32,5.24E+06,PRE,F
070919Abl_FF3,34,I,12974,149.91,369.32,26.083,35.578,4.62E+05,128.39,1.67E+06,300,3.89E+06,PRE,F
