Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
102218Abl_DW4,1,I,42760,411.46,152.99,6.2566,18.182,7.77E+05,173.62,7.42E+06,371.65,1.59E+07,TE
102218Abl_DW4,2,I,19751,299.71,285.26,4.9642,17.995,3.55E+05,204.79,4.04E+06,375.62,7.42E+06,TE
102218Abl_DW4,3,I,16527,177.12,289.21,3.5202,19.597,3.24E+05,187.5,3.10E+06,336.02,5.55E+06,TE
102218Abl_DW4,4,I,27192,192.86,239.21,6.4083,20.564,5.59E+05,192.29,5.23E+06,342.21,9.31E+06,TE
102218Abl_DW4,5,I,39184,458.48,313.76,7.5212,18.499,7.25E+05,164.76,6.46E+06,362.35,1.42E+07,TE
102218Abl_DW4,7,I,25898,233.51,194.28,9.3656,67.782,1.76E+06,166.18,4.30E+06,364.34,9.44E+06,PRE
102218Abl_DW4,8,I,23735,264.38,119.29,11.026,19.207,4.56E+05,185.52,4.40E+06,367.88,8.73E+06,TE
102218Abl_DW4,9,I,24908,210.32,331.69,12.534,51.475,1.28E+06,155.33,3.87E+06,329.64,8.21E+06,PRE
102218Abl_DW4,10,I,21407,211.69,272.46,16.249,90.206,1.93E+06,265.43,5.68E+06,340.66,7.29E+06,PRE
102218Abl_DW4,11,I,23504,147.93,328.3,13.889,21.162,4.97E+05,184.72,4.34E+06,373.75,8.78E+06,EPI
102218Abl_DW4,12,M,18006,252.19,401.63,15.876,17.836,3.21E+05,92.185,1.66E+06,367.53,6.62E+06,TE
102218Abl_DW4,13,I,18477,144.37,127.47,16.739,19.66,3.63E+05,207.72,3.84E+06,420.9,7.78E+06,TE
102218Abl_DW4,14,I,16811,159.36,219.47,16.068,20.774,3.49E+05,250.35,4.21E+06,351.1,5.90E+06,EPI
102218Abl_DW4,15,M,17944,74.828,252.49,16.604,18.617,3.34E+05,90.111,1.62E+06,402.62,7.22E+06,TE
102218Abl_DW4,16,I,12814,120.14,196.06,17.001,65.553,8.40E+05,177.71,2.28E+06,377.59,4.84E+06,PRE
102218Abl_DW4,18,I,15260,445.92,418.3,18.188,18.949,2.89E+05,325.15,4.96E+06,368.86,5.63E+06,TE
102218Abl_DW4,19,I,38009,201.3,173.59,19.882,46.118,1.75E+06,188.54,7.17E+06,344.69,1.31E+07,PRE
102218Abl_DW4,20,I,11590,109.13,356.02,19.614,19.611,2.27E+05,264.22,3.06E+06,412.55,4.78E+06,TE
102218Abl_DW4,21,I,22398,122.45,273.59,22.249,39.073,8.75E+05,129.83,2.91E+06,318.3,7.13E+06,PRE
