Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
082619Abl_FH8,1,I,16556,291.5,162.03,5.3477,21.242,3.52E+05,207.89,3.44E+06,355.12,5.88E+06,F
082619Abl_FH8,2,I,17624,148.01,297.92,5.4407,21.561,3.80E+05,200.9,3.54E+06,242.27,4.27E+06,F
082619Abl_FH8,4,I,12976,214.62,162.55,6.0006,21.195,2.75E+05,185.31,2.40E+06,290.98,3.78E+06,F
082619Abl_FH8,5,I,18795,346.14,249.79,5.6637,21.447,4.03E+05,197.3,3.71E+06,377.84,7.10E+06,F
082619Abl_FH8,6,I,13740,210.74,282.74,5.5178,21.599,2.97E+05,250.13,3.44E+06,371.8,5.11E+06,F
082619Abl_FH8,7,I,16392,79.268,256.42,7.6124,21.048,3.45E+05,184.64,3.03E+06,323.18,5.30E+06,F
082619Abl_FH8,8,I,15670,282.05,339.2,6.6992,21.056,3.30E+05,161.69,2.53E+06,384.56,6.03E+06,F
082619Abl_FH8,9,I,11518,152.11,211.07,8.4381,21.199,2.44E+05,147.22,1.70E+06,342.87,3.95E+06,F
082619Abl_FH8,10,I,15205,214.93,365.3,9.4476,21.114,3.21E+05,152.51,2.32E+06,306.28,4.66E+06,F
082619Abl_FH8,11,I,8464,158.04,306.64,13.326,21.598,1.83E+05,207.02,1.75E+06,252.82,2.14E+06,F
082619Abl_FH8,12,I,11733,98.376,236.77,15.214,21.123,2.48E+05,180.81,2.12E+06,362.44,4.25E+06,T
082619Abl_FH8,13,I,15104,62.141,282.97,16.452,21.404,3.23E+05,201.04,3.04E+06,313.52,4.74E+06,T
082619Abl_FH8,14,M,9955,255.44,109.89,17.865,20.866,2.08E+05,100.59,1.00E+06,358.95,3.57E+06,F
082619Abl_FH8,15,I,16875,163.74,147.77,17.963,20.893,3.53E+05,171.89,2.90E+06,304.39,5.14E+06,F
082619Abl_FH8,16,M,10012,123.8,183.7,18.978,21.15,2.12E+05,94.534,9.46E+05,286.62,2.87E+06,F
082619Abl_FH8,17,M,22521,146.68,245.33,20.04,20.571,4.63E+05,77.413,1.74E+06,354.01,7.97E+06,F
082619Abl_FH8,18,I,14399,153.79,354.2,18.214,22.072,3.18E+05,294.05,4.23E+06,263.23,3.79E+06,T
082619Abl_FH8,19,I,12405,371.29,361.75,20.11,21.892,2.72E+05,257.2,3.19E+06,351.96,4.37E+06,F
082619Abl_FH8,20,I,8405,359.33,118.93,19.897,22.196,1.87E+05,310.62,2.61E+06,322.29,2.71E+06,F
082619Abl_FH8,21,I,11732,409.41,160.41,20.299,22.051,2.59E+05,244.46,2.87E+06,327.04,3.84E+06,F
082619Abl_FH8,22,I,10967,47.61,209.02,21.3,21.492,2.36E+05,227.89,2.50E+06,329.87,3.62E+06,F
082619Abl_FH8,23,I,4333,187.04,351.6,18.458,21.148,91634,245.9,1.07E+06,245.65,1.06E+06,F
082619Abl_FH8,24,I,10711,450.23,233.23,22.665,21.896,2.35E+05,296.2,3.17E+06,294.01,3.15E+06,F
082619Abl_FH8,25,I,10083,112.23,382.45,25.536,21.046,2.12E+05,169.69,1.71E+06,315.56,3.18E+06,F
082619Abl_FH8,26,I,15735,101.66,290.73,26.777,20.586,3.24E+05,108.61,1.71E+06,293.99,4.63E+06,F
082619Abl_FH8,27,I,18428,442.19,328.62,29.628,21.451,3.95E+05,210.3,3.88E+06,349.76,6.45E+06,F
082619Abl_FH8,28,I,10710,305.82,414.35,26.894,21.562,2.31E+05,245.33,2.63E+06,430.14,4.61E+06,F
082619Abl_FH8,29,I,11153,23.553,302.32,28.6,20.853,2.33E+05,141.77,1.58E+06,361.02,4.03E+06,F
082619Abl_FH8,30,I,15200,141.77,110.45,30.424,20.743,3.15E+05,157.68,2.40E+06,394.32,5.99E+06,F
082619Abl_FH8,31,I,15447,42.062,255.65,29.594,20.868,3.22E+05,140.95,2.18E+06,281.81,4.35E+06,T
082619Abl_FH8,32,I,12710,72.818,341.84,30.216,20.716,2.63E+05,142.17,1.81E+06,359.75,4.57E+06,T
082619Abl_FH8,33,M,8643,80.786,234.57,29.333,20.405,1.76E+05,102.21,8.83E+05,330.38,2.86E+06,F
082619Abl_FH8,34,I,10596,127.61,349.55,31.037,20.538,2.18E+05,113.86,1.21E+06,310.9,3.29E+06,T
