Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
021119Abl_EM4,1,I,14048,132.32,187.79,4.8919,22.394,3.15E+05,500.89,7.04E+06,553.27,7.77E+06,
021119Abl_EM4,2,I,12010,231.6,213.33,3.8189,22.001,2.64E+05,468.42,5.63E+06,444.74,5.34E+06,
021119Abl_EM4,3,I,13518,331.48,239.01,4.3341,22.005,2.97E+05,490.55,6.63E+06,458.52,6.20E+06,
021119Abl_EM4,4,I,5258,68.04,238.83,6.4336,22.338,1.17E+05,302.7,1.59E+06,396.79,2.09E+06,
021119Abl_EM4,5,I,12722,186.96,267.69,4.7057,22.469,2.86E+05,462.41,5.88E+06,435.77,5.54E+06,
021119Abl_EM4,6,I,16364,245.17,301.36,5.7617,21.898,3.58E+05,383.42,6.27E+06,432.64,7.08E+06,
021119Abl_EM4,7,I,17585,152.94,244.05,7.8714,22.16,3.90E+05,370.39,6.51E+06,352.64,6.20E+06,
021119Abl_EM4,8,I,11133,213.74,148.77,7.8592,22.445,2.50E+05,562.67,6.26E+06,442.49,4.93E+06,
021119Abl_EM4,9,I,17110,359.53,169.22,6.9343,21.63,3.70E+05,346.1,5.92E+06,455.85,7.80E+06,
021119Abl_EM4,10,I,14521,90.493,225.02,11.255,22.301,3.24E+05,522.8,7.59E+06,437.11,6.35E+06,
021119Abl_EM4,11,I,21797,145.25,300,9.458,22.056,4.81E+05,351.09,7.65E+06,411.5,8.97E+06,
021119Abl_EM4,12,I,10011,328.58,344.89,9.6124,22.639,2.27E+05,551.29,5.52E+06,474.86,4.75E+06,
021119Abl_EM4,13,I,23129,184.01,349.37,11.868,22.368,5.17E+05,480.3,1.11E+07,440.17,1.02E+07,
021119Abl_EM4,14,I,18947,126.45,197.98,13.603,22.042,4.18E+05,424.41,8.04E+06,449.89,8.52E+06,
021119Abl_EM4,15,M,7214,232.98,345.86,12.952,21.835,1.58E+05,330.49,2.38E+06,450.21,3.25E+06,
021119Abl_EM4,16,I,11809,344.35,106.71,15.83,21.992,2.60E+05,398.1,4.70E+06,399.07,4.71E+06,
021119Abl_EM4,17,I,9796,57.959,178.8,16.53,22.013,2.16E+05,437.27,4.28E+06,447.67,4.39E+06,
021119Abl_EM4,18,I,22610,98.886,307.28,16.156,22.504,5.09E+05,476.32,1.08E+07,554.07,1.25E+07,
021119Abl_EM4,19,I,23561,393.92,348.89,13.677,22.499,5.30E+05,582.77,1.37E+07,436.75,1.03E+07,
