Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
121718Abl_ED7,1,I,5711,308,233.18,3.5015,19.422,1.11E+05,232.53,1.33E+06,141.94,8.11E+05,
121718Abl_ED7,2,I,7197,205.1,278.82,2.7375,20.131,1.45E+05,414.52,2.98E+06,126.52,9.11E+05,
121718Abl_ED7,3,I,17430,214.92,219.22,4.9343,19.254,3.36E+05,203.01,3.54E+06,130.64,2.28E+06,
121718Abl_ED7,4,I,12593,274.2,192.16,4.6364,20.25,2.55E+05,405.43,5.11E+06,145.03,1.83E+06,
121718Abl_ED7,5,I,13807,398.94,297.25,5.2422,19.746,2.73E+05,311.31,4.30E+06,136.71,1.89E+06,
121718Abl_ED7,6,I,7492,351.59,240.86,4.9708,19.946,1.49E+05,291.36,2.18E+06,187.12,1.40E+06,
121718Abl_ED7,7,I,9361,267.64,272.42,5.4996,19.558,1.83E+05,239.87,2.25E+06,185.81,1.74E+06,
121718Abl_ED7,8,I,5877,241.38,328.2,4.7655,19.391,1.14E+05,201.54,1.18E+06,60.965,3.58E+05,
121718Abl_ED7,9,I,10344,347.7,188.87,7.0034,20.624,2.13E+05,468.45,4.85E+06,190.29,1.97E+06,
121718Abl_ED7,10,I,7384,393.13,233.62,7.2151,20.678,1.53E+05,580.96,4.29E+06,159.12,1.17E+06,
121718Abl_ED7,11,I,10218,437.43,253.63,7.1647,19.137,1.96E+05,213.02,2.18E+06,199.37,2.04E+06,
121718Abl_ED7,12,I,9832,351.58,282.9,8.3916,19.26,1.89E+05,229.16,2.25E+06,151.78,1.49E+06,
121718Abl_ED7,13,I,13696,158.17,315.29,6.9617,18.877,2.59E+05,145.39,1.99E+06,153.54,2.10E+06,
121718Abl_ED7,14,I,11375,333.26,342.01,7.8341,20.112,2.29E+05,403.24,4.59E+06,179.05,2.04E+06,
121718Abl_ED7,15,I,13781,190.72,359.56,6.7547,19.25,2.65E+05,245.32,3.38E+06,136.64,1.88E+06,
121718Abl_ED7,16,I,11222,408.35,193.31,8.2156,19.208,2.16E+05,217.48,2.44E+06,135.6,1.52E+06,
121718Abl_ED7,17,I,10832,306.43,259.61,11.377,19.406,2.10E+05,288.63,3.13E+06,169.48,1.84E+06,
121718Abl_ED7,18,I,11542,434.03,325.83,10.551,18.794,2.17E+05,166.25,1.92E+06,216.67,2.50E+06,
121718Abl_ED7,19,I,10989,305.67,138.9,10.339,19.239,2.11E+05,270.68,2.97E+06,166.63,1.83E+06,
121718Abl_ED7,20,I,11915,270.71,310.28,11.834,19.399,2.31E+05,352.61,4.20E+06,238.85,2.85E+06,
121718Abl_ED7,21,I,10299,253.67,147.72,12.137,20,2.06E+05,528.34,5.44E+06,132.29,1.36E+06,
121718Abl_ED7,22,I,9952,381.5,143.73,13.639,19.296,1.92E+05,272.59,2.71E+06,173.61,1.73E+06,
121718Abl_ED7,23,I,10009,137.53,224.11,11.57,19.142,1.92E+05,234.96,2.35E+06,163.85,1.64E+06,
121718Abl_ED7,24,I,7016,382.67,371.04,12.261,19.309,1.35E+05,148.7,1.04E+06,136.91,9.61E+05,
121718Abl_ED7,25,I,10958,119.19,278.53,14.201,19.959,2.19E+05,481.07,5.27E+06,167.52,1.84E+06,
121718Abl_ED7,26,I,7209,420.44,360.48,15.79,19.02,1.37E+05,244.65,1.76E+06,168.88,1.22E+06,
121718Abl_ED7,27,I,10507,298.3,383.09,13.466,20.021,2.10E+05,379,3.98E+06,159.35,1.67E+06,
121718Abl_ED7,28,I,10322,162.83,164.42,16.184,20.528,2.12E+05,581.39,6.00E+06,209.28,2.16E+06,
121718Abl_ED7,29,I,13993,99.454,203.77,15.772,19.951,2.79E+05,392.8,5.50E+06,173.34,2.43E+06,
121718Abl_ED7,30,I,10246,184.35,225.32,14.578,18.733,1.92E+05,196.33,2.01E+06,179.59,1.84E+06,
121718Abl_ED7,31,I,7154,373.56,339.95,16.315,18.674,1.34E+05,139.03,9.95E+05,160.92,1.15E+06,
121718Abl_ED7,32,I,6970,146.13,366.12,16.075,20.887,1.46E+05,461.84,3.22E+06,236.81,1.65E+06,
121718Abl_ED7,33,I,12815,212.51,378.89,17.101,19.256,2.47E+05,275.42,3.53E+06,183.45,2.35E+06,
121718Abl_ED7,34,I,9504,213.23,177.32,18.519,18.915,1.80E+05,195.86,1.86E+06,165.56,1.57E+06,
121718Abl_ED7,35,I,7052,171.77,332.21,17.286,18.732,1.32E+05,211.82,1.49E+06,138.71,9.78E+05,
121718Abl_ED7,36,I,11432,457.42,277.04,17.754,18.729,2.14E+05,185.23,2.12E+06,145.29,1.66E+06,
