Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
100819Abl_FN5,1,I,14191,243.81,319.92,4.9495,23.311,3.31E+05,353.47,5.02E+06,297.23,4.22E+06,TE,F
100819Abl_FN5,2,I,12794,309.93,267.42,5.6719,23.344,2.99E+05,361.67,4.63E+06,398.28,5.10E+06,TE,F
100819Abl_FN5,3,I,12973,134.53,192.11,7.506,22.937,2.98E+05,304.56,3.95E+06,343.56,4.46E+06,TE,F
100819Abl_FN5,4,I,14643,272.91,207.21,6.9191,23.099,3.38E+05,335.35,4.91E+06,310.71,4.55E+06,TE,F
100819Abl_FN5,5,I,14647,164.85,280.07,6.4486,28.45,4.17E+05,321.95,4.72E+06,343.7,5.03E+06,DP,F
100819Abl_FN5,6,I,23980,204.63,212.49,9.1215,25.988,6.23E+05,294.7,7.07E+06,419.1,1.01E+07,DP,F
100819Abl_FN5,7,I,13379,93.038,278.94,7.3477,22.934,3.07E+05,329.56,4.41E+06,368.72,4.93E+06,TE,F
100819Abl_FN5,8,I,20496,231.54,288.4,12.689,26.683,5.47E+05,261.2,5.35E+06,373.97,7.66E+06,DP,F
100819Abl_FN5,9,I,25110,362.38,344.81,11.669,23.119,5.81E+05,383.49,9.63E+06,316.58,7.95E+06,TE,F
100819Abl_FN5,10,I,21304,216.53,384.18,10.826,22.623,4.82E+05,291.42,6.21E+06,422.33,9.00E+06,TE,F
100819Abl_FN5,11,I,11103,333.59,161.14,16.591,23.162,2.57E+05,383.95,4.26E+06,386.8,4.29E+06,TE,F
100819Abl_FN5,12,I,17926,135.8,308.3,18.171,37.882,6.79E+05,359.06,6.44E+06,388.98,6.97E+06,PRE,F
100819Abl_FN5,13,I,13076,127.07,143.2,21.882,23.182,3.03E+05,340.16,4.45E+06,367.06,4.80E+06,TE,F
100819Abl_FN5,14,I,21082,232.85,220.32,22.038,36.33,7.66E+05,353.56,7.45E+06,258.42,5.45E+06,PRE,F
100819Abl_FN5,15,I,15161,78.47,233.58,21.926,27.829,4.22E+05,306.11,4.64E+06,354.66,5.38E+06,DP,F
100819Abl_FN5,16,I,10413,150.64,234.85,22.105,30.049,3.13E+05,307.07,3.20E+06,328.1,3.42E+06,DP,F
100819Abl_FN5,17,I,21143,199.01,153.49,23.764,26.584,5.62E+05,368.86,7.80E+06,386.33,8.17E+06,DP,T
100819Abl_FN5,18,I,24178,91.8,334.98,24.085,23.374,5.65E+05,263.67,6.38E+06,367.42,8.88E+06,TE,F
