Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
052819Abl_FD3,1,I,27097,268.28,235.24,4.793,22.018,5.97E+05,219.42,5.95E+06,261.83,7.09E+06,TE,F
052819Abl_FD3,2,I,15299,195.12,281,5.2352,22.541,3.45E+05,174.24,2.67E+06,268.36,4.11E+06,TE,F
052819Abl_FD3,3,I,17164,277.55,345.03,5.1842,21.917,3.76E+05,178.46,3.06E+06,249.25,4.28E+06,TE,F
052819Abl_FD3,4,M,51220,113.3,211.99,7.8224,21.886,1.12E+06,77.449,3.97E+06,276.71,1.42E+07,TE,F
052819Abl_FD3,5,I,13720,367.43,239.68,6.5251,23.796,3.26E+05,166.39,2.28E+06,255.85,3.51E+06,TE,F
052819Abl_FD3,6,I,10561,333.21,335.61,6.0226,24.495,2.59E+05,183.62,1.94E+06,221.35,2.34E+06,TE,F
052819Abl_FD3,8,I,16039,118.72,295.61,8.4426,22.149,3.55E+05,147.82,2.37E+06,251.55,4.03E+06,TE,F
052819Abl_FD3,9,I,11671,376.28,330.49,9.5954,22.505,2.63E+05,198.35,2.31E+06,263.25,3.07E+06,TE,F
052819Abl_FD3,10,I,10799,153.58,243.87,13.612,50.695,5.47E+05,190.94,2.06E+06,217.23,2.35E+06,PRE,F
052819Abl_FD3,11,I,8538,173.99,185.42,13.35,22.534,1.92E+05,292.63,2.50E+06,207.39,1.77E+06,TE,F
052819Abl_FD3,12,I,7595,142.56,300.57,14.383,25.114,1.91E+05,230.2,1.75E+06,255.26,1.94E+06,EPI,F
052819Abl_FD3,13,I,10081,225.8,165.47,14.53,22.359,2.25E+05,256.31,2.58E+06,276.59,2.79E+06,TE,F
052819Abl_FD3,14,I,7358,176.65,257.15,15.48,82.728,6.09E+05,195.6,1.44E+06,227.39,1.67E+06,PRE,F
052819Abl_FD3,15,I,11218,414.71,263.95,14.116,22.315,2.50E+05,203.72,2.29E+06,234.55,2.63E+06,TE,F
052819Abl_FD3,17,I,8675,327.45,404.54,16.992,25.423,2.21E+05,340.89,2.96E+06,211.47,1.83E+06,TE,F
052819Abl_FD3,18,I,13318,368.1,169.96,17.393,22.45,2.99E+05,248.86,3.31E+06,248.18,3.31E+06,TE,F
052819Abl_FD3,19,I,12007,151.75,356.12,17.945,23.818,2.86E+05,204.04,2.45E+06,291.15,3.50E+06,TE,F
052819Abl_FD3,20,I,6189,197.65,389.35,18.584,27.341,1.69E+05,408.12,2.53E+06,201.17,1.25E+06,TE,F
052819Abl_FD3,21,I,15909,63.73,289.04,20.871,23.683,3.77E+05,148.17,2.36E+06,268.8,4.28E+06,TE,F
052819Abl_FD3,22,I,7734,422.12,338.83,20.878,22.704,1.76E+05,237.24,1.83E+06,240.86,1.86E+06,TE,F
052819Abl_FD3,23,I,14546,63.362,221.42,22.414,21.779,3.17E+05,158.46,2.30E+06,259.36,3.77E+06,TE,F
052819Abl_FD3,24,I,10221,107.14,320.67,22.339,29.131,2.98E+05,248.69,2.54E+06,256.85,2.63E+06,EPI,T
052819Abl_FD3,25,I,7368,104.07,272.54,23.566,72.512,5.34E+05,163.85,1.21E+06,238.11,1.75E+06,PRE,T
052819Abl_FD3,26,I,7832,273.54,430.91,24.427,22.47,1.76E+05,227.97,1.79E+06,285.09,2.23E+06,TE,F
052819Abl_FD3,27,I,7807,113.7,224.78,24.196,23.634,1.85E+05,168.7,1.32E+06,246.53,1.92E+06,EPI,F
052819Abl_FD3,28,I,7285,135.95,277.03,24.444,69.105,5.03E+05,197.8,1.44E+06,281.84,2.05E+06,PRE,T
052819Abl_FD3,29,I,8769,445.32,228.28,25.258,22.678,1.99E+05,235.57,2.07E+06,337.74,2.96E+06,TE,F
052819Abl_FD3,30,I,7843,188.37,149.32,27.307,21.873,1.72E+05,259.23,2.03E+06,274.51,2.15E+06,TE,F
052819Abl_FD3,31,I,7395,104.14,186.17,27.679,22.884,1.69E+05,176.61,1.31E+06,170.69,1.26E+06,EPI,F
052819Abl_FD3,32,I,6083,134.05,196.33,27.102,23.559,1.43E+05,183.32,1.12E+06,186.03,1.13E+06,EPI,F
052819Abl_FD3,33,I,9528,329.87,123.83,28.929,22.09,2.10E+05,259.33,2.47E+06,299.41,2.85E+06,TE,F
052819Abl_FD3,34,I,7501,149.37,340.5,26.866,53.367,4.00E+05,152.32,1.14E+06,321.54,2.41E+06,PRE,F
052819Abl_FD3,35,I,13467,262.73,121.72,31.164,21.52,2.90E+05,158.9,2.14E+06,295.75,3.98E+06,TE,F
052819Abl_FD3,37,I,7746,373.3,409.78,28.719,21.87,1.69E+05,200.66,1.55E+06,297.2,2.30E+06,TE,F
052819Abl_FD3,38,I,15506,141.05,155.55,32.567,21.918,3.40E+05,118.98,1.84E+06,258.29,4.01E+06,TE,F
052819Abl_FD3,39,I,9962,195.76,420.88,31.149,21.751,2.17E+05,166.74,1.66E+06,345.77,3.44E+06,TE,F
052819Abl_FD3,40,I,9589,399.58,151.78,32.201,21.55,2.07E+05,175.56,1.68E+06,332.91,3.19E+06,TE,F
052819Abl_FD3,41,I,10243,160.31,199.8,33.964,38.664,3.96E+05,104.64,1.07E+06,220.07,2.25E+06,PRE,F
052819Abl_FD3,42,I,7284,466.8,274.39,32.755,21.813,1.59E+05,183.14,1.33E+06,360.61,2.63E+06,TE,F
052819Abl_FD3,43,I,8927,456.11,329.47,33.18,21.859,1.95E+05,164.82,1.47E+06,321.34,2.87E+06,TE,F
052819Abl_FD3,44,I,9102,88.464,337.65,32.268,25.226,2.30E+05,203.77,1.85E+06,273.92,2.49E+06,EPI,T
052819Abl_FD3,45,I,5727,81.316,228.37,33.602,24.037,1.38E+05,152.91,8.76E+05,264.08,1.51E+06,EPI,F
052819Abl_FD3,46,I,6913,45.958,249.93,34.155,24.686,1.71E+05,143.98,9.95E+05,252.5,1.75E+06,EPI,F
052819Abl_FD3,47,I,8270,154.33,364.73,34.722,54.219,4.48E+05,156.48,1.29E+06,325.53,2.69E+06,PRE,T
052819Abl_FD3,48,I,11966,115.58,386.3,33.913,22.028,2.64E+05,142.74,1.71E+06,293.94,3.52E+06,TE,F
052819Abl_FD3,49,I,9782,329.65,437.99,36.125,21.794,2.13E+05,141.16,1.38E+06,283.88,2.78E+06,TE,F
052819Abl_FD3,50,I,12009,127.8,243.45,35.389,36.873,4.43E+05,120.91,1.45E+06,256.39,3.08E+06,PRE,T
052819Abl_FD3,51,I,10150,55.517,348.1,38.22,21.793,2.21E+05,134.96,1.37E+06,268.81,2.73E+06,TE,F
052819Abl_FD3,52,I,15190,93.436,203.68,38.99,28.361,4.31E+05,136.64,2.08E+06,202.57,3.08E+06,DP,T
052819Abl_FD3,53,I,9639,142.51,290.39,38.7,43.306,4.17E+05,105.78,1.02E+06,295.1,2.84E+06,PRE,F
052819Abl_FD3,55,I,7622,122.23,351.69,39.314,48.582,3.70E+05,145.51,1.11E+06,241.37,1.84E+06,PRE,T
052819Abl_FD3,56,I,9476,286.55,446.05,41.396,21.657,2.05E+05,170.41,1.61E+06,223.14,2.11E+06,TE,F
052819Abl_FD3,57,I,10046,460.38,220.55,40.669,21.505,2.16E+05,148.92,1.50E+06,248.55,2.50E+06,TE,F
052819Abl_FD3,58,I,18540,416.32,394.57,43.491,20.828,3.86E+05,118.12,2.19E+06,233.12,4.32E+06,TE,F
