Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
021919Abl_EN4,1,I,11360,242.56,181.54,5.7535,18.798,2.14E+05,173.66,1.97E+06,364.82,4.14E+06,TE
021919Abl_EN4,2,I,12832,320.51,296.25,5.3912,18.721,2.40E+05,150.28,1.93E+06,397.43,5.10E+06,TE
021919Abl_EN4,3,I,15938,222.74,338.84,5.396,18.464,2.94E+05,139.16,2.22E+06,362.49,5.78E+06,TE
021919Abl_EN4,4,I,12267,141.05,264.78,5.0167,18.846,2.31E+05,178,2.18E+06,362.35,4.44E+06,TE
021919Abl_EN4,5,I,10713,304.86,192.63,5.7752,18.623,2.00E+05,148.53,1.59E+06,374.18,4.01E+06,TE
021919Abl_EN4,6,I,12551,153.21,316.14,6.9152,22.533,2.83E+05,116.44,1.46E+06,333.37,4.18E+06,TE
021919Abl_EN4,7,I,13405,131.08,214.3,8.8891,47.278,6.34E+05,107.72,1.44E+06,315.87,4.23E+06,PRE
021919Abl_EN4,8,I,14895,199.26,134.96,10.296,18.432,2.75E+05,148.76,2.22E+06,327.78,4.88E+06,TE
021919Abl_EN4,9,I,16821,379.94,237.54,9.4871,18.283,3.08E+05,104.45,1.76E+06,398.84,6.71E+06,TE
021919Abl_EN4,10,I,8146,89.233,265.88,11.71,28.964,2.36E+05,132.84,1.08E+06,374.5,3.05E+06,DP
021919Abl_EN4,11,I,16975,105,328,13,21.101,,215.795,,360.525,,TE
021919Abl_EN4,11.2,I,16975,108,334,18,68.705,,209.396,,339.038,,PRE
021919Abl_EN4,12,I,10798,85.084,197.5,14.009,18.768,2.03E+05,146.61,1.58E+06,304.45,3.29E+06,TE
021919Abl_EN4,13,I,9412,382,323.61,16.089,18.935,1.78E+05,179.81,1.69E+06,383.91,3.61E+06,TE
021919Abl_EN4,14,I,10072,261.21,403.82,16.706,19.217,1.94E+05,175.44,1.77E+06,349.68,3.52E+06,TE
021919Abl_EN4,15,I,8837,117.07,167.48,20.142,52.243,4.62E+05,153.08,1.35E+06,442.29,3.91E+06,PRE
021919Abl_EN4,16,I,12276,331.1,384.53,18.706,18.853,2.31E+05,145.45,1.79E+06,301.91,3.71E+06,TE
021919Abl_EN4,17,I,8911,357.35,138.87,19.721,19.507,1.74E+05,332.6,2.96E+06,372.28,3.32E+06,TE
021919Abl_EN4,18,I,9797,412.97,200.93,20.23,18.969,1.86E+05,160.12,1.57E+06,322.37,3.16E+06,TE
021919Abl_EN4,19,I,6405,64.383,258.04,22.213,26.001,1.67E+05,181.4,1.16E+06,369.4,2.37E+06,EPI
021919Abl_EN4,20,I,7369,86.217,257.88,22.764,71.167,5.24E+05,146.22,1.08E+06,358.53,2.64E+06,PRE
021919Abl_EN4,21,I,8646,284.98,99.213,26.176,19.22,1.66E+05,192.07,1.66E+06,427.67,3.70E+06,TE
021919Abl_EN4,22,I,8211,431.13,310.86,25.588,18.996,1.56E+05,226.19,1.86E+06,314.93,2.59E+06,TE
021919Abl_EN4,23,I,9824,129.51,409.67,26.192,19.282,1.89E+05,161.08,1.58E+06,323.58,3.18E+06,TE
021919Abl_EN4,24,I,6510,38.104,235.13,26.091,28.116,1.83E+05,281.24,1.83E+06,302.4,1.97E+06,DP
021919Abl_EN4,25,I,4494,47.408,289.55,29.68,55.582,2.50E+05,190.95,8.58E+05,387.81,1.74E+06,PRE
021919Abl_EN4,26,I,6183,452.99,188.26,30.884,19.502,1.21E+05,300.18,1.86E+06,311.13,1.92E+06,TE
021919Abl_EN4,27,I,14926,230.12,438.13,32.518,19.096,2.85E+05,123.95,1.85E+06,396.18,5.91E+06,TE
021919Abl_EN4,28,I,6934,395.51,368.16,32.595,19.427,1.35E+05,260.78,1.81E+06,326.2,2.26E+06,TE
021919Abl_EN4,29,I,6407,42.024,184.96,32.379,27.066,1.73E+05,263.9,1.69E+06,574,3.68E+06,DP
021919Abl_EN4,30,M,9560,76.348,204.83,32.697,33.366,3.19E+05,99.154,9.48E+05,292.13,2.79E+06,PRE
021919Abl_EN4,31,I,5948,39.648,323.53,31.848,23.635,1.41E+05,183.07,1.09E+06,413.88,2.46E+06,EPI
021919Abl_EN4,32,M,11461,76.604,342.18,34.766,47.863,5.49E+05,74.557,8.55E+05,301.87,3.46E+06,PRE
021919Abl_EN4,33,I,8730,177.96,82.14,36.604,19.242,1.68E+05,174.87,1.53E+06,377.78,3.30E+06,TE
021919Abl_EN4,34,I,5469,476.76,241.53,36.281,19.788,1.08E+05,264.15,1.44E+06,323.37,1.77E+06,TE
021919Abl_EN4,35,I,4036,32.745,250.45,34.401,52.31,2.11E+05,214,8.64E+05,394.79,1.59E+06,PRE
021919Abl_EN4,36,I,8385,55.232,263.21,36.082,56.134,4.71E+05,164.28,1.38E+06,328.3,2.75E+06,PRE
021919Abl_EN4,37,I,2965,8.1548,275.06,35.113,19.908,59028,188.96,5.60E+05,376.31,1.12E+06,EPI
021919Abl_EN4,38,I,11332,50.812,374.27,37.5,19.562,2.22E+05,149.34,1.69E+06,404.03,4.58E+06,TE
021919Abl_EN4,39,I,7931,73.01,170.01,38.545,57.887,4.59E+05,135.25,1.07E+06,332.52,2.64E+06,PRE
021919Abl_EN4,40,I,4677,68.537,134.06,38.894,19.44,90921,181.86,8.51E+05,353.31,1.65E+06,TE
021919Abl_EN4,41,I,8650,12.865,200.47,38.738,20.783,1.80E+05,270.18,2.34E+06,329.02,2.85E+06,TE
021919Abl_EN4,42,I,6620,406.13,118.67,38.885,19.587,1.30E+05,277.69,1.84E+06,402.38,2.66E+06,TE
021919Abl_EN4,43,I,8555,295.63,71.025,42.254,18.864,1.61E+05,159.45,1.36E+06,330.6,2.83E+06,TE
021919Abl_EN4,44,I,5032,37.065,192.72,42.746,44.173,2.22E+05,167.08,8.41E+05,530.42,2.67E+06,PRE
021919Abl_EN4,45,I,6333,437.52,356.85,43.256,19.092,1.21E+05,202.03,1.28E+06,441.07,2.79E+06,TE
021919Abl_EN4,46,I,6255,460.03,158.69,45.633,19.323,1.21E+05,179.98,1.13E+06,383.4,2.40E+06,TE
021919Abl_EN4,47,I,5912,14.706,288.42,45.252,26.866,1.59E+05,230.47,1.36E+06,414.19,2.45E+06,DP
021919Abl_EN4,48,I,6580,30.787,336.75,45.545,30.177,1.99E+05,268.56,1.77E+06,453.93,2.99E+06,DP
021919Abl_EN4,49,I,9117,341.96,427.36,49.435,18.681,1.70E+05,143.1,1.30E+06,421.65,3.84E+06,TE
021919Abl_EN4,50,I,5730,25.784,240.48,46.912,37.985,2.18E+05,141.26,8.09E+05,378.17,2.17E+06,PRE
021919Abl_EN4,51,I,4652,45.242,308.07,47.535,46.327,2.16E+05,144.78,6.74E+05,431.31,2.01E+06,PRE
021919Abl_EN4,54,I,10877,353.05,80.268,53.855,18.873,2.05E+05,116.76,1.27E+06,298.83,3.25E+06,TE
021919Abl_EN4,55,I,8282,486.61,291.46,51.572,19.283,1.60E+05,153.64,1.27E+06,347.87,2.88E+06,TE
021919Abl_EN4,56,I,6007,113.3,94.019,52.926,18.683,1.12E+05,104.58,6.28E+05,311.74,1.87E+06,TE
021919Abl_EN4,57,I,8645,267.5,450.25,54.987,18.624,1.61E+05,94.106,8.14E+05,373.69,3.23E+06,TE
021919Abl_EN4,58,I,7693,238.12,70.33,58.54,18.727,1.44E+05,110.19,8.48E+05,235.17,1.81E+06,TE
021919Abl_EN4,59,I,15115,25,196,54,21.321,,158.69,,323,,TE
021919Abl_EN4,59.2,I,15115,48,187,60,36.636,,82.379,,348.166,,PRE
021919Abl_EN4,60,I,7077,126.18,442.51,57.169,18.881,1.34E+05,136.32,9.65E+05,365.46,2.59E+06,TE
021919Abl_EN4,61,I,8356,406.63,388.05,60.515,18.525,1.55E+05,140.27,1.17E+06,253.89,2.12E+06,TE
021919Abl_EN4,62,I,7909,484.42,191.92,61.041,18.68,1.48E+05,114.43,9.05E+05,189.69,1.50E+06,TE
021919Abl_EN4,63,I,2119,8.1954,236.83,60.158,18.783,39802,93.031,1.97E+05,300.4,6.37E+05,TE
021919Abl_EN4,64,I,6117,18.748,266.43,63.513,20.693,1.27E+05,108.45,6.63E+05,291.22,1.78E+06,EPI
021919Abl_EN4,65,I,8595,25.774,308.55,62.574,22.383,1.92E+05,102.98,8.85E+05,328.88,2.83E+06,EPI
021919Abl_EN4,66,I,11995,55.04,368.23,63.314,18.214,2.18E+05,97.879,1.17E+06,312.85,3.75E+06,TE
021919Abl_EN4,67,I,7303,40.625,265.7,66.104,30.446,2.22E+05,68.46,5.00E+05,256.21,1.87E+06,PRE
021919Abl_EN4,68,I,8071,461.03,339.11,64.689,18.226,1.47E+05,91.315,7.37E+05,215.48,1.74E+06,TE
021919Abl_EN4,69,I,6432,204.66,449.89,66.97,19.157,1.23E+05,93.243,6.00E+05,161.68,1.04E+06,TE
021919Abl_EN4,70,I,12526,348.31,423.91,66.9,18.507,2.32E+05,77.059,9.65E+05,300.9,3.77E+06,TE
021919Abl_EN4,71,I,13466,420.52,121.29,71.952,18.374,2.47E+05,100.76,1.36E+06,314.77,4.24E+06,TE
021919Abl_EN4,72,I,14978,160.92,90.05,72.732,18.011,2.70E+05,65.966,9.88E+05,331.93,4.97E+06,TE
021919Abl_EN4,73,I,18716,61.513,164.28,72.073,18.247,3.42E+05,79.579,1.49E+06,251.24,4.70E+06,TE
021919Abl_EN4,74,I,11861,42.639,324.99,72.852,18.955,2.25E+05,84.757,1.01E+06,265.39,3.15E+06,EPI
021919Abl_EN4,75,I,6109,463.28,167.27,74.303,18.231,1.11E+05,108.47,6.63E+05,264.23,1.61E+06,TE
021919Abl_EN4,76,I,6296,477.08,269.47,79.217,18.324,1.15E+05,134.37,8.46E+05,538.44,3.39E+06,TE
021919Abl_EN4,77,I,16429,278.07,87.501,81.347,17.945,2.95E+05,90.381,1.48E+06,366.89,6.03E+06,TE
021919Abl_EN4,78,I,14588,50.475,280.84,80.007,27.696,4.04E+05,49.822,7.27E+05,230.41,3.36E+06,PRE
021919Abl_EN4,79,I,21993,129.35,402.63,83.158,17.83,3.92E+05,48.513,1.07E+06,325.57,7.16E+06,TE
021919Abl_EN4,80,I,13893,259.23,426.56,81.59,17.882,2.48E+05,61.836,8.59E+05,352.13,4.89E+06,TE
021919Abl_EN4,81,I,8945,356.38,103.04,82.333,18.11,1.62E+05,97.522,8.72E+05,330.67,2.96E+06,TE
021919Abl_EN4,82,I,8227,445.06,325.69,83.533,18.474,1.52E+05,114.29,9.40E+05,479.35,3.94E+06,TE
021919Abl_EN4,83,I,8412,457.49,224.15,88.312,18.197,1.53E+05,122.01,1.03E+06,459.69,3.87E+06,TE
021919Abl_EN4,84,I,11841,384.84,360.91,87.914,18.059,2.14E+05,80.746,9.56E+05,454.09,5.38E+06,TE
021919Abl_EN4,85,I,9253,421.31,153.26,88.943,18.173,1.68E+05,93.612,8.66E+05,366.8,3.39E+06,TE
021919Abl_EN4,86,I,19525,146.24,149.1,93.581,17.836,3.48E+05,62.027,1.21E+06,358.46,7.00E+06,TE
021919Abl_EN4,87,I,16353,320.38,400.98,93.202,17.901,2.93E+05,71.477,1.17E+06,487.25,7.97E+06,TE
021919Abl_EN4,88,I,13474,71.187,265.59,93.488,18.414,2.48E+05,45.236,6.10E+05,240.09,3.24E+06,TE
021919Abl_EN4,89,I,12819,400.45,298.71,97.534,18.256,2.34E+05,101.54,1.30E+06,343.22,4.40E+06,TE
021919Abl_EN4,90,I,17916,391.6,195.7,99.209,18,3.22E+05,109.37,1.96E+06,353.39,6.33E+06,TE
021919Abl_EN4,91,I,14752,105.35,270.87,97.328,17.911,2.64E+05,52.505,7.75E+05,403.7,5.96E+06,TE
021919Abl_EN4,92,I,21910,169.15,356.79,101.59,17.897,3.92E+05,66.899,1.47E+06,437.22,9.58E+06,TE
021919Abl_EN4,93,I,21798,285.13,164.5,102.72,17.953,3.91E+05,85.939,1.87E+06,347.24,7.57E+06,TE
021919Abl_EN4,94,I,16676,303.01,349.34,102.6,17.939,2.99E+05,78.546,1.31E+06,397.77,6.63E+06,TE
021919Abl_EN4,95,I,15746,193.69,200.15,104.46,17.898,2.82E+05,85.833,1.35E+06,384.14,6.05E+06,TE
021919Abl_EN4,96,I,10525,349.63,275.28,105.01,18.058,1.90E+05,129.38,1.36E+06,348.63,3.67E+06,TE
021919Abl_EN4,97,I,12152,244.17,328.54,105.99,17.958,2.18E+05,92.91,1.13E+06,360.71,4.38E+06,TE
021919Abl_EN4,98,I,6024,248.8,242.6,107.01,17.65,1.06E+05,83.292,5.02E+05,402.27,2.42E+06,TE
