Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
032019Abl_EU9,1,I,22802,202.25,303.38,5.3493,19.14,4.36E+05,155.28,3.54E+06,371,8.46E+06,
032019Abl_EU9,2,I,10824,119.28,279.84,4.4957,19.315,2.09E+05,188.84,2.04E+06,340.49,3.69E+06,
032019Abl_EU9,3,I,13358,287.86,170.47,5.612,19.115,2.55E+05,131.49,1.76E+06,409.78,5.47E+06,
032019Abl_EU9,4,I,12382,168.48,223.28,5.6916,19.119,2.37E+05,140.11,1.73E+06,346.59,4.29E+06,
032019Abl_EU9,5,I,27697,379.07,218.22,7.5425,19.038,5.27E+05,128.36,3.56E+06,328.71,9.10E+06,
032019Abl_EU9,6,I,16285,99.627,226.8,10.61,19.268,3.14E+05,195.95,3.19E+06,369.44,6.02E+06,
032019Abl_EU9,7,I,11141,126.79,267.78,13.284,19.379,2.16E+05,224.96,2.51E+06,342.93,3.82E+06,
032019Abl_EU9,8,I,13875,88.726,294.59,11.65,19.295,2.68E+05,222.96,3.09E+06,374.54,5.20E+06,
032019Abl_EU9,9,I,18619,254.29,403,10.053,18.87,3.51E+05,128.56,2.39E+06,446.77,8.32E+06,
032019Abl_EU9,10,I,14069,172.95,168.39,11.263,18.878,2.66E+05,113.01,1.59E+06,324.3,4.56E+06,
032019Abl_EU9,11,I,14108,149.33,284.76,16.407,19.351,2.73E+05,211.7,2.99E+06,321.17,4.53E+06,
032019Abl_EU9,13,M,18412,144.45,376.29,15.35,18.921,3.48E+05,82.905,1.53E+06,401.24,7.39E+06,
032019Abl_EU9,15,I,18727,267.68,110.23,16.331,19.132,3.58E+05,129.13,2.42E+06,331.71,6.21E+06,
032019Abl_EU9,16,I,15763,135.02,198.36,19.333,19.345,3.05E+05,189.53,2.99E+06,317.45,5.00E+06,
032019Abl_EU9,17,I,12721,394.1,366.55,18.695,19.487,2.48E+05,240.64,3.06E+06,377.72,4.80E+06,
032019Abl_EU9,18,I,10977,50.68,245.57,19.083,19.23,2.11E+05,183.85,2.02E+06,322.83,3.54E+06,
032019Abl_EU9,19,I,10831,18.819,241.62,21.819,19.565,2.12E+05,178.47,1.93E+06,345.14,3.74E+06,
032019Abl_EU9,20,I,10106,95.993,330.67,20.808,19.16,1.94E+05,151.98,1.54E+06,340.59,3.44E+06,
032019Abl_EU9,21,I,12547,85.848,195.55,20.038,19.416,2.44E+05,158.04,1.98E+06,462.02,5.80E+06,
032019Abl_EU9,22,I,9934,59.027,313.47,21.992,19.322,1.92E+05,158.52,1.57E+06,415.96,4.13E+06,
032019Abl_EU9,23,I,7960,54.899,355.05,24.895,19.484,1.55E+05,219.21,1.74E+06,337.47,2.69E+06,
032019Abl_EU9,24,I,9257,401.44,128.91,24.28,19.273,1.78E+05,166.1,1.54E+06,297.82,2.76E+06,
032019Abl_EU9,25,I,14550,463.62,258.34,25.823,19.234,2.80E+05,183.45,2.67E+06,331.81,4.83E+06,
032019Abl_EU9,26,I,13950,83.06,273.25,25.869,19.208,2.68E+05,175.51,2.45E+06,324.23,4.52E+06,
032019Abl_EU9,28,I,9360,96.603,138.71,25.135,19.093,1.79E+05,184.89,1.73E+06,468.14,4.38E+06,
032019Abl_EU9,29,I,18170,137.46,342.18,26.43,18.753,3.41E+05,116.6,2.12E+06,332.27,6.04E+06,
032019Abl_EU9,30,I,16510,51.364,204.1,27.705,19.15,3.16E+05,175.01,2.89E+06,374.75,6.19E+06,
032019Abl_EU9,31,I,13563,344.99,430.75,29.636,19.214,2.61E+05,169.05,2.29E+06,462.2,6.27E+06,
032019Abl_EU9,32,I,15872,122.79,154.74,32.378,19.028,3.02E+05,116.17,1.84E+06,325.74,5.17E+06,
032019Abl_EU9,33,M,10303,118.17,281.17,30.644,18.631,1.92E+05,83.829,8.64E+05,354.68,3.65E+06,
032019Abl_EU9,34,I,13090,108.53,377.16,34.518,19.148,2.51E+05,163.37,2.14E+06,284.01,3.72E+06,
032019Abl_EU9,35,I,13365,66.253,174.43,35.65,19.071,2.55E+05,149.32,2.00E+06,373.72,4.99E+06,
032019Abl_EU9,36,I,12488,59.824,230.31,35.54,18.936,2.36E+05,179.03,2.24E+06,320.78,4.01E+06,
032019Abl_EU9,37,I,16969,76.083,348.3,34.54,19.043,3.23E+05,159.49,2.71E+06,368.46,6.25E+06,
032019Abl_EU9,38,M,5897,19.024,266.78,33.509,20.876,1.23E+05,72.983,4.30E+05,269.19,1.59E+06,
