Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
052819Abl_FD8,1,I,21561,296.69,205.36,5.4442,20.85,4.50E+05,143.15,3.09E+06,170.5,3.68E+06,F
052819Abl_FD8,2,I,14809,210.28,227.64,5.0008,20.762,3.07E+05,125.99,1.87E+06,177.96,2.64E+06,F
052819Abl_FD8,3,I,19084,317.66,322.61,5.1279,20.668,3.94E+05,117.8,2.25E+06,170.87,3.26E+06,F
052819Abl_FD8,4,I,22743,170.02,314.27,5.8718,21.187,4.82E+05,140.66,3.20E+06,136.56,3.11E+06,F
052819Abl_FD8,5,I,16452,378.73,227.57,6.5084,20.835,3.43E+05,115.71,1.90E+06,190.35,3.13E+06,F
052819Abl_FD8,6,I,27520,264.09,358.77,7.3777,20.766,5.71E+05,125.12,3.44E+06,176.34,4.85E+06,F
052819Abl_FD8,7,I,24692,156.42,242.16,9.0731,21.325,5.27E+05,136.91,3.38E+06,189.17,4.67E+06,F
052819Abl_FD8,8,I,18132,117.28,195.53,7.8303,21.062,3.82E+05,142.39,2.58E+06,173.39,3.14E+06,F
052819Abl_FD8,9,I,15277,186.45,283.6,12.266,21.316,3.26E+05,164.3,2.51E+06,164.96,2.52E+06,F
052819Abl_FD8,10,I,19117,102.72,262.04,10.583,21.34,4.08E+05,179.21,3.43E+06,145.85,2.79E+06,T
052819Abl_FD8,11,I,15522,207.64,379.21,12.696,20.938,3.25E+05,118.62,1.84E+06,208.08,3.23E+06,F
052819Abl_FD8,12,I,12295,365.62,156.17,11.841,21.266,2.61E+05,142.97,1.76E+06,161.72,1.99E+06,F
052819Abl_FD8,13,I,17221,136.52,313.67,13.66,21.538,3.71E+05,207.53,3.57E+06,185.17,3.19E+06,T
052819Abl_FD8,14,I,15021,215.51,154.94,12.926,21.126,3.17E+05,139.54,2.10E+06,168.7,2.53E+06,F
052819Abl_FD8,15,I,12385,45.033,261.81,14.3,21.805,2.70E+05,208.45,2.58E+06,191.92,2.38E+06,F
052819Abl_FD8,16,I,13849,378.43,382.75,15.907,21,2.91E+05,135.01,1.87E+06,179.52,2.49E+06,F
052819Abl_FD8,17,I,9035,71.16,292.17,16.449,21.326,1.93E+05,182.68,1.65E+06,215.77,1.95E+06,F
052819Abl_FD8,18,I,13815,159.67,145.76,18.173,21.194,2.93E+05,132.61,1.83E+06,220.07,3.04E+06,F
052819Abl_FD8,19,I,14055,117.86,191.09,18.358,21.622,3.04E+05,260.93,3.67E+06,150.85,2.12E+06,F
052819Abl_FD8,20,I,14837,72.628,213.29,19.543,21.441,3.18E+05,265.57,3.94E+06,165.57,2.46E+06,F
052819Abl_FD8,21,I,14801,452.66,283.76,17.165,20.973,3.10E+05,127.21,1.88E+06,169.44,2.51E+06,F
052819Abl_FD8,22,I,12320,425.36,349.68,18.721,21.337,2.63E+05,169.11,2.08E+06,186.18,2.29E+06,F
052819Abl_FD8,23,I,16424,145.4,383.67,22.013,21.602,3.55E+05,173.18,2.84E+06,153.73,2.52E+06,F
052819Abl_FD8,24,I,16145,438.1,171.96,22.843,21.251,3.43E+05,163.44,2.64E+06,152.23,2.46E+06,F
052819Abl_FD8,25,M,22739,154.58,216.64,23.566,20.823,4.74E+05,119.88,2.73E+06,173.35,3.94E+06,F
052819Abl_FD8,26,I,17038,103.58,331.57,24.607,21.342,3.64E+05,237.41,4.05E+06,168.33,2.87E+06,T
052819Abl_FD8,27,M,13575,112.92,268.28,24.073,21.022,2.85E+05,128,1.74E+06,151.49,2.06E+06,F
052819Abl_FD8,28,I,6877,171.52,133.75,26.35,20.775,1.43E+05,118.76,8.17E+05,196.57,1.35E+06,F
052819Abl_FD8,29,I,9540,101.53,176.4,25.887,21.087,2.01E+05,180.59,1.72E+06,196.54,1.88E+06,T
052819Abl_FD8,31,I,10542,386.83,103.14,27.353,21.121,2.23E+05,132.16,1.39E+06,203.08,2.14E+06,F
052819Abl_FD8,32,I,5931,54.69,223.62,26.087,20.909,1.24E+05,183.05,1.09E+06,152.06,9.02E+05,F
052819Abl_FD8,33,I,12281,477.99,350.86,31.527,20.899,2.57E+05,120.34,1.48E+06,219.67,2.70E+06,F
052819Abl_FD8,34,I,20189,290.99,65.647,35.387,20.781,4.20E+05,123.55,2.49E+06,175.5,3.54E+06,F
052819Abl_FD8,35,I,10460,187.78,94.278,32.596,20.691,2.16E+05,127.33,1.33E+06,160.52,1.68E+06,F
052819Abl_FD8,37,I,18407,44.013,306.09,32.077,21.052,3.88E+05,127.44,2.35E+06,147.25,2.71E+06,T
052819Abl_FD8,38,I,11238,20.168,258.48,35.646,20.651,2.32E+05,124.51,1.40E+06,109.81,1.23E+06,F
052819Abl_FD8,39,I,12137,103.7,205.05,33.931,20.95,2.54E+05,144.82,1.76E+06,142.76,1.73E+06,T
052819Abl_FD8,40,I,9079,80.576,247.59,33.89,20.949,1.90E+05,156.77,1.42E+06,140.42,1.27E+06,F
052819Abl_FD8,41,I,11698,81.626,340.98,34.155,21.037,2.46E+05,163.32,1.91E+06,153.68,1.80E+06,F
052819Abl_FD8,42,I,14981,373.59,444.54,35.808,21.24,3.18E+05,146.03,2.19E+06,163.18,2.44E+06,F
052819Abl_FD8,43,M,3464,147.93,206.17,33.675,20.719,71772,91.446,3.17E+05,164.7,5.71E+05,F
052819Abl_FD8,45,I,17086,172.54,436.08,37.92,20.826,3.56E+05,99.74,1.70E+06,189.38,3.24E+06,F
052819Abl_FD8,46,I,6941,506.47,255.74,35.958,21.123,1.47E+05,141.6,9.83E+05,243.91,1.69E+06,F
052819Abl_FD8,47,I,10625,476.34,166.98,39.262,20.874,2.22E+05,115.38,1.23E+06,230.46,2.45E+06,F
052819Abl_FD8,48,I,8679,42.403,195.14,37.683,20.685,1.80E+05,148.3,1.29E+06,157.51,1.37E+06,F
052819Abl_FD8,50,I,17613,96.869,274.73,38.981,21.05,3.71E+05,111.05,1.96E+06,163.44,2.88E+06,T
052819Abl_FD8,51,I,11061,284.3,463.46,38.948,21.134,2.34E+05,152.84,1.69E+06,171.48,1.90E+06,F
052819Abl_FD8,53,I,8465,436.72,415.37,40.245,21.029,1.78E+05,118.73,1.01E+06,224.4,1.90E+06,F
052819Abl_FD8,54,I,7750,52.731,272.49,40.738,20.573,1.59E+05,108.98,8.45E+05,196.24,1.52E+06,T
052819Abl_FD8,55,I,9382,82.869,367.29,41.182,20.539,1.93E+05,107.76,1.01E+06,132.91,1.25E+06,F
052819Abl_FD8,56,I,11835,107.57,212.63,44.104,20.523,2.43E+05,124.8,1.48E+06,138.22,1.64E+06,F
052819Abl_FD8,57,I,10244,71.227,191.67,45.877,20.813,2.13E+05,96.143,9.85E+05,156.23,1.60E+06,T
052819Abl_FD8,58,I,10996,350.26,60.324,47.305,20.905,2.30E+05,147.69,1.62E+06,189.25,2.08E+06,F
052819Abl_FD8,59,I,16918,409.56,88.179,47.632,20.788,3.52E+05,95.164,1.61E+06,145.71,2.47E+06,F
052819Abl_FD8,60,I,12480,470.98,145.79,49.796,20.788,2.59E+05,110.52,1.38E+06,178.07,2.22E+06,F
052819Abl_FD8,61,I,6473,506.82,304.36,49.799,20.862,1.35E+05,122.43,7.93E+05,82.991,5.37E+05,F
052819Abl_FD8,62,I,10423,54.427,250.39,49.368,20.673,2.15E+05,95.572,9.96E+05,165.96,1.73E+06,T
052819Abl_FD8,63,I,16561,86.972,308.21,51.497,20.49,3.39E+05,88.758,1.47E+06,160.93,2.67E+06,T
052819Abl_FD8,64,I,2936,42.341,322.91,46.446,32.441,95246,47.45,1.39E+05,122.83,3.61E+05,F
052819Abl_FD8,65,I,21231,191.54,451.32,54.018,20.582,4.37E+05,105.1,2.23E+06,128.22,2.72E+06,F
052819Abl_FD8,66,I,14986,148.01,105.12,52.655,20.644,3.09E+05,82.183,1.23E+06,135.33,2.03E+06,F
052819Abl_FD8,67,I,12878,502.83,227.9,54.689,20.672,2.66E+05,100.39,1.29E+06,96.346,1.24E+06,F
052819Abl_FD8,68,I,9841,453.96,402.64,53.812,20.92,2.06E+05,135.66,1.34E+06,109.51,1.08E+06,F
052819Abl_FD8,69,I,14880,397.33,442.24,53.235,20.909,3.11E+05,107.16,1.59E+06,130.9,1.95E+06,F
052819Abl_FD8,70,I,10673,304.13,54.807,54.117,20.653,2.20E+05,88.597,9.46E+05,112.64,1.20E+06,F
052819Abl_FD8,71,I,10269,490.95,346.58,54.291,20.818,2.14E+05,102.6,1.05E+06,102.81,1.06E+06,F
052819Abl_FD8,72,I,15838,229.86,67.87,56.915,20.394,3.23E+05,78.821,1.25E+06,84.81,1.34E+06,F
052819Abl_FD8,73,I,22044,88.885,169.72,61.175,20.169,4.45E+05,59.749,1.32E+06,118.08,2.60E+06,F
052819Abl_FD8,74,I,18641,59.896,296.06,60.979,20.777,3.87E+05,68.887,1.28E+06,124.55,2.32E+06,F
052819Abl_FD8,75,I,13381,347.79,69.99,62.907,20.386,2.73E+05,103.62,1.39E+06,96.285,1.29E+06,F
052819Abl_FD8,76,I,17987,461.75,140.35,62.41,20.603,3.71E+05,96.772,1.74E+06,101.65,1.83E+06,F
052819Abl_FD8,77,I,12921,127.86,405.14,63.856,20.163,2.61E+05,66.864,8.64E+05,151,1.95E+06,F
052819Abl_FD8,78,I,12154,464.56,359.89,67.001,20.493,2.49E+05,96.173,1.17E+06,180.89,2.20E+06,F
052819Abl_FD8,79,I,23164,341.56,442.22,67.602,20.434,4.73E+05,83.15,1.93E+06,187.01,4.33E+06,F
052819Abl_FD8,80,I,11665,493.59,275.98,67.003,20.48,2.39E+05,85.975,1.00E+06,199.91,2.33E+06,F
052819Abl_FD8,81,I,13373,385.81,101.09,70.746,20.547,2.75E+05,98.526,1.32E+06,186.54,2.49E+06,F
052819Abl_FD8,82,M,34783,471.53,210.53,72.365,20.362,7.08E+05,58.156,2.02E+06,219.73,7.64E+06,F
052819Abl_FD8,83,I,11978,276.14,82.644,73.513,20.334,2.44E+05,73.021,8.75E+05,206.7,2.48E+06,F
052819Abl_FD8,84,I,14188,275.68,431.01,74.343,20.418,2.90E+05,77.233,1.10E+06,230.95,3.28E+06,F
