Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
100819Abl_FN6,1,I,10105,343.62,234.74,4.6043,22.405,2.26E+05,232.72,2.35E+06,293.94,2.97E+06,TE,F
100819Abl_FN6,3,I,11600,245.15,238.64,5.1127,22.029,2.56E+05,158.4,1.84E+06,285.64,3.31E+06,TE,F
100819Abl_FN6,5,I,13809,143.78,198.72,6.1357,23.787,3.28E+05,182.74,2.52E+06,348.4,4.81E+06,TE,F
100819Abl_FN6,6,I,9700,386,279.4,5.7665,22.404,2.17E+05,195.45,1.90E+06,273.91,2.66E+06,TE,F
100819Abl_FN6,7,I,13740,187.98,322.47,6.6771,22.948,3.15E+05,191.21,2.63E+06,353.51,4.86E+06,TE,F
100819Abl_FN6,8,I,15417,70.682,301.85,6.6241,22.406,3.45E+05,176.31,2.72E+06,294.52,4.54E+06,TE,F
100819Abl_FN6,9,I,25469,256.63,336.56,6.8925,22.07,5.62E+05,139.12,3.54E+06,292.89,7.46E+06,TE,F
100819Abl_FN6,11,I,12603,205.34,186.83,9.0024,22.347,2.82E+05,188.72,2.38E+06,289.72,3.65E+06,TE,F
100819Abl_FN6,13,I,18097,115.36,291.05,9.3732,38.742,7.01E+05,137.25,2.48E+06,303.22,5.49E+06,PRE,F
100819Abl_FN6,14,I,12714,139.83,224.86,12.003,39.983,5.08E+05,173.63,2.21E+06,276.77,3.52E+06,PRE,F
100819Abl_FN6,15,I,13661,424.34,212.26,11.015,22.008,3.01E+05,151.38,2.07E+06,260.59,3.56E+06,TE,F
100819Abl_FN6,16,I,9846,297.15,143.14,11.173,22.49,2.21E+05,230.31,2.27E+06,273.93,2.70E+06,TE,F
100819Abl_FN6,17,I,16381,383.55,149.48,14.447,22.309,3.65E+05,200.86,3.29E+06,274.41,4.50E+06,TE,F
100819Abl_FN6,18,I,12408,173.07,323.66,13.47,31.054,3.85E+05,166.27,2.06E+06,335.82,4.17E+06,DP,T
100819Abl_FN6,19,I,16041,104.84,200.39,14.984,43.016,6.90E+05,128.71,2.06E+06,311.16,4.99E+06,PRE,F
100819Abl_FN6,20,I,9360,362.82,374.04,14.128,22.245,2.08E+05,202.06,1.89E+06,269.02,2.52E+06,TE,F
100819Abl_FN6,21,I,10135,433.14,304.31,15.113,22.431,2.27E+05,188.6,1.91E+06,330.68,3.35E+06,TE,F
100819Abl_FN6,22,I,7390,35.296,219.82,16.563,22.791,1.68E+05,255.59,1.89E+06,285.62,2.11E+06,TE,F
100819Abl_FN6,23,I,21262,62.002,269.53,17.999,34.184,7.27E+05,148.18,3.15E+06,295.3,6.28E+06,DP,T
100819Abl_FN6,24,I,12617,129.33,328.64,18.347,35.713,4.51E+05,194.9,2.46E+06,278.24,3.51E+06,DP,T
100819Abl_FN6,25,I,9349,203.55,136.92,22.583,21.844,2.04E+05,169.08,1.58E+06,479.73,4.49E+06,TE,F
100819Abl_FN6,26,I,12428,64.787,206.01,22.295,32.529,4.04E+05,173.5,2.16E+06,294.17,3.66E+06,DP,T
100819Abl_FN6,27,I,13532,114.08,225.21,22.711,35.264,4.77E+05,144.53,1.96E+06,207.34,2.81E+06,DP,F
100819Abl_FN6,28,I,13154,141.69,267.94,21.534,39.106,5.14E+05,133.42,1.76E+06,248.04,3.26E+06,DP,F
100819Abl_FN6,29,I,7255,10.65,317.36,24.58,22.658,1.64E+05,234.15,1.70E+06,274.38,1.99E+06,TE,F
100819Abl_FN6,30,I,16568,42.152,319.27,26.468,30.342,5.03E+05,174.47,2.89E+06,300.49,4.98E+06,DP,T
100819Abl_FN6,31,I,13058,82.189,351.74,25.148,26.679,3.48E+05,172.31,2.25E+06,299.89,3.92E+06,EPI,T
100819Abl_FN6,33,I,13905,187.78,395.49,27.377,22.433,3.12E+05,178.2,2.48E+06,321.04,4.46E+06,TE,F
100819Abl_FN6,34,I,12342,131.93,181.2,27.634,26.491,3.27E+05,167.41,2.07E+06,286.55,3.54E+06,EPI,T
100819Abl_FN6,35,I,12485,148.58,328.55,27.424,46.463,5.80E+05,154.8,1.93E+06,285.28,3.56E+06,PRE,F
100819Abl_FN6,36,I,7467,459.2,171.42,30.053,21.849,1.63E+05,147.64,1.10E+06,296.46,2.21E+06,TE,F
100819Abl_FN6,37,I,14817,66.253,267.25,31.37,34.707,5.14E+05,112.84,1.67E+06,270.55,4.01E+06,DP,F
100819Abl_FN6,38,I,8746,290.91,433.16,33.684,22.654,1.98E+05,211.39,1.85E+06,255.89,2.24E+06,TE,F
100819Abl_FN6,39,I,13733,317.81,84.14,34.728,21.981,3.02E+05,150.9,2.07E+06,248.22,3.41E+06,TE,F
100819Abl_FN6,40,I,10382,155.69,144.31,34.924,21.551,2.24E+05,114.27,1.19E+06,348.22,3.62E+06,TE,F
100819Abl_FN6,41,I,12440,38.251,230.06,34.19,29.872,3.72E+05,129.9,1.62E+06,292.57,3.64E+06,TE,T
100819Abl_FN6,42,I,12323,99.308,310.69,33.597,30.899,3.81E+05,129.72,1.60E+06,232.39,2.86E+06,DP,F
100819Abl_FN6,43,I,8640,406.31,404.31,34.415,22.431,1.94E+05,186.86,1.61E+06,303.81,2.62E+06,TE,F
100819Abl_FN6,44,I,13115,452.6,352.36,36.963,22.07,2.89E+05,187.77,2.46E+06,323.45,4.24E+06,TE,F
100819Abl_FN6,45,I,12461,119.74,349.19,35.941,25.432,3.17E+05,135.33,1.69E+06,282.43,3.52E+06,EPI,T
100819Abl_FN6,46,M,3693,99.404,220.35,33.045,36.938,1.36E+05,81.282,3.00E+05,322.43,1.19E+06,DP,F
100819Abl_FN6,47,I,14490,485.42,235.37,38.72,22.013,3.19E+05,184.71,2.68E+06,323.6,4.69E+06,TE,F
100819Abl_FN6,48,I,10905,122.26,382.07,38.911,21.992,2.40E+05,115.88,1.26E+06,276.59,3.02E+06,TE,F
100819Abl_FN6,49,I,10436,351.94,442.42,40.4,22.423,2.34E+05,206.71,2.16E+06,327.99,3.42E+06,TE,F
100819Abl_FN6,50,I,8835,402.12,103.68,39.772,21.637,1.91E+05,124.47,1.10E+06,309.24,2.73E+06,TE,F
100819Abl_FN6,51,I,12990,102.09,182.68,41.072,21.871,2.84E+05,110.27,1.43E+06,298.51,3.88E+06,TE,F
100819Abl_FN6,52,I,21222,44.585,306.08,41.659,26.452,5.61E+05,100.38,2.13E+06,253.71,5.38E+06,TE,F
100819Abl_FN6,53,I,8376,71.966,341.79,44.256,21.699,1.82E+05,174.63,1.46E+06,280.53,2.35E+06,EPI,T
100819Abl_FN6,54,I,5009,63.764,254.24,43.63,25.95,1.30E+05,98.208,4.92E+05,330.51,1.66E+06,DP,T
100819Abl_FN6,56,I,17787,272.97,82.786,50.881,21.31,3.79E+05,111.25,1.98E+06,224.68,4.00E+06,TE,F
100819Abl_FN6,57,I,12656,63.506,223.22,49.692,21.836,2.76E+05,157.36,1.99E+06,262,3.32E+06,TE,F
100819Abl_FN6,58,I,8740,427.43,129.51,50.33,21.242,1.86E+05,117.3,1.03E+06,207.2,1.81E+06,TE,F
100819Abl_FN6,59,I,14454,81.044,303.78,55.188,21.21,3.07E+05,66.017,9.54E+05,219.93,3.18E+06,TE,F
100819Abl_FN6,60,I,9847,148.96,398.52,56.526,21.424,2.11E+05,154.65,1.52E+06,164.87,1.62E+06,TE,F
100819Abl_FN6,61,I,13840,460.46,318.07,56.485,21.409,2.96E+05,94.938,1.31E+06,197.57,2.73E+06,TE,F
100819Abl_FN6,62,I,16657,155.9,125.99,58.985,21.13,3.52E+05,88.557,1.48E+06,200.24,3.34E+06,TE,F
