Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
100819Abl_FN10,1,I,24702,341.31,172.93,4.4047,21.915,5.41E+05,143.32,3.54E+06,341.4,8.43E+06,F
100819Abl_FN10,2,I,17450,373.33,245.36,5.189,22.421,3.91E+05,203.18,3.55E+06,396.09,6.91E+06,F
100819Abl_FN10,3,I,18259,369.06,364.32,4.4771,22.308,4.07E+05,151.75,2.77E+06,319.75,5.84E+06,F
100819Abl_FN10,4,I,13697,294.72,365.83,5.1909,22.472,3.08E+05,179.11,2.45E+06,305.89,4.19E+06,F
100819Abl_FN10,5,I,16903,142.09,166.99,5.3566,22.353,3.78E+05,184.38,3.12E+06,318.18,5.38E+06,F
100819Abl_FN10,6,I,20313,218.97,202.48,5.7736,22.248,4.52E+05,142.82,2.90E+06,326.78,6.64E+06,F
100819Abl_FN10,7,I,17851,433.63,300.65,6.3373,21.852,3.90E+05,130.74,2.33E+06,303.78,5.42E+06,F
100819Abl_FN10,8,I,12640,299.04,302.79,6.2532,22.401,2.83E+05,159.76,2.02E+06,335.88,4.25E+06,F
100819Abl_FN10,9,I,11770,249.05,315.28,5.7143,22.346,2.63E+05,168.85,1.99E+06,333.52,3.93E+06,F
100819Abl_FN10,10,I,12261,407.08,415.74,6.3253,22.517,2.76E+05,218.79,2.68E+06,381.68,4.68E+06,F
100819Abl_FN10,11,I,26730,223.03,122.57,7.3204,22.288,5.96E+05,102.42,2.74E+06,369.82,9.89E+06,F
100819Abl_FN10,12,I,18467,299.26,240.75,7.1935,22.315,4.12E+05,139.53,2.58E+06,324.01,5.98E+06,F
100819Abl_FN10,13,I,18455,177.78,271.99,7.9862,22.217,4.10E+05,186.05,3.43E+06,435.5,8.04E+06,F
100819Abl_FN10,14,I,16632,355.66,441.89,9.231,21.994,3.66E+05,147.93,2.46E+06,381.32,6.34E+06,F
100819Abl_FN10,15,I,13928,236.85,376.14,11.282,22.424,3.12E+05,174.42,2.43E+06,404.9,5.64E+06,F
100819Abl_FN10,16,I,16530,386.36,200.29,10.765,21.766,3.60E+05,125.21,2.07E+06,344.99,5.70E+06,F
100819Abl_FN10,17,I,17503,179.67,346.69,10.185,22.099,3.87E+05,148.65,2.60E+06,265.49,4.65E+06,F
100819Abl_FN10,18,I,13831,464.18,362.55,11.95,22.382,3.10E+05,202.93,2.81E+06,348.39,4.82E+06,F
100819Abl_FN10,19,I,12469,175.01,199.47,11.948,22.067,2.75E+05,154.03,1.92E+06,292.74,3.65E+06,F
