Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
050819Abl_EZ7,2,I,25819,357.16,181.9,5.5802,22.747,5.87E+05,247.64,6.39E+06,1337.7,3.45E+07,TE
050819Abl_EZ7,3,I,16974,216.7,218.48,5.8085,23.569,4.00E+05,287.67,4.88E+06,1312.6,2.23E+07,TE
050819Abl_EZ7,5,I,15417,271.17,231.56,6.7116,23.422,3.61E+05,296.76,4.58E+06,1375.9,2.12E+07,TE
050819Abl_EZ7,6,I,19822,343.21,268.57,6.1176,23.487,4.66E+05,278.8,5.53E+06,1388.6,2.75E+07,TE
050819Abl_EZ7,7,M,41152,256.48,304.84,8.4736,24.641,1.01E+06,99.5,4.09E+06,1351.3,5.56E+07,TE
050819Abl_EZ7,8,I,26324,289.67,104.87,9.7579,22.704,5.98E+05,256.01,6.74E+06,1409.4,3.71E+07,TE
050819Abl_EZ7,9,I,20450,131.83,268.73,8.6898,23.402,4.79E+05,248.13,5.07E+06,1398.7,2.86E+07,TE
050819Abl_EZ7,11,I,19869,192.17,159.25,10.811,23.008,4.57E+05,260.38,5.17E+06,1308.8,2.60E+07,TE
050819Abl_EZ7,12,I,22789,424.12,248.24,12.75,22.437,5.11E+05,242.8,5.53E+06,1390.3,3.17E+07,TE
050819Abl_EZ7,13,M,15205,388.2,319.51,12.426,21.986,3.34E+05,288.25,4.38E+06,1454.3,2.21E+07,TE
050819Abl_EZ7,14,I,18038,105.13,175.67,15.024,23.263,4.20E+05,414.6,7.48E+06,1510.9,2.73E+07,TE
050819Abl_EZ7,16,I,25607,196.62,248.1,20.104,27.832,7.13E+05,282.62,7.24E+06,1496.4,3.83E+07,EPI
050819Abl_EZ7,17,I,14235,166.86,345.78,16.799,25.239,3.59E+05,333.41,4.75E+06,1624.6,2.31E+07,TE
050819Abl_EZ7,18,I,14818,147.61,195.3,18.284,36.198,5.36E+05,302.28,4.48E+06,1463.6,2.17E+07,DP
050819Abl_EZ7,19,I,15028,79.029,230.92,20.169,29.661,4.46E+05,352.4,5.30E+06,1479.3,2.22E+07,DP
050819Abl_EZ7,20,I,20820,308.41,405.4,22.673,23.242,4.84E+05,316.53,6.59E+06,1508.3,3.14E+07,TE
050819Abl_EZ7,21,I,13576,122.88,308.86,22.439,34.387,4.67E+05,269.59,3.66E+06,1448.9,1.97E+07,DP
050819Abl_EZ7,22,I,13515,203.26,376.15,24.189,23.85,3.22E+05,270.03,3.65E+06,1562.1,2.11E+07,TE
050819Abl_EZ7,24,I,19473,199.17,88.661,29.147,22.267,4.34E+05,344.75,6.71E+06,1332.1,2.59E+07,TE
050819Abl_EZ7,25,I,17122,124.6,125.86,29.909,22.466,3.85E+05,339.01,5.80E+06,1358.3,2.33E+07,TE
050819Abl_EZ7,26,I,9901,140.66,215.76,26.501,35.478,3.51E+05,242.25,2.40E+06,1398.6,1.38E+07,PRE
050819Abl_EZ7,27,I,16271,39.282,241.41,28.743,22.997,3.74E+05,323.52,5.26E+06,1384.1,2.25E+07,TE
050819Abl_EZ7,28,I,15210,100.77,247.55,28.727,42.612,6.48E+05,256.01,3.89E+06,1400.3,2.13E+07,PRE
050819Abl_EZ7,29,I,14318,101.57,171.3,26.867,38.153,5.46E+05,276.13,3.95E+06,1415.3,2.03E+07,PRE
050819Abl_EZ7,30,I,15446,330.91,81.6,30.473,22.172,3.42E+05,215.47,3.33E+06,1227.9,1.90E+07,TE
050819Abl_EZ7,31,I,23249,411.82,138.57,33.006,22.812,5.30E+05,213.23,4.96E+06,1319.9,3.07E+07,TE
050819Abl_EZ7,32,I,19679,157.51,275.09,32.344,34.658,6.82E+05,151,2.97E+06,1221.9,2.40E+07,PRE
050819Abl_EZ7,33,I,12968,159.97,331.85,34.624,24.296,3.15E+05,194.21,2.52E+06,1375.9,1.78E+07,DP
050819Abl_EZ7,34,I,13545,64.599,266.17,36.209,25.991,3.52E+05,229.59,3.11E+06,1367.6,1.85E+07,EPI
050819Abl_EZ7,35,M,24449,404.24,393.33,36.346,21.357,5.22E+05,166.66,4.07E+06,1455.6,3.56E+07,TE
050819Abl_EZ7,36,I,16539,105.95,185.33,37.639,34.532,5.71E+05,244.19,4.04E+06,1357.6,2.25E+07,PRE
050819Abl_EZ7,37,I,16621,97.752,304.63,39.263,25.966,4.32E+05,174.34,2.90E+06,1353.4,2.25E+07,DP
050819Abl_EZ7,38,I,27522,449.86,210.98,40.214,21.289,5.86E+05,165.09,4.54E+06,1138.6,3.13E+07,TE
050819Abl_EZ7,39,I,19369,172.07,203.23,39.933,25.11,4.86E+05,118.05,2.29E+06,1134.4,2.20E+07,EPI
050819Abl_EZ7,40,I,17155,161.42,368.42,42.424,21.041,3.61E+05,130.43,2.24E+06,1214,2.08E+07,TE
050819Abl_EZ7,41,I,21426,240.49,116.81,44.928,21.253,4.55E+05,146.56,3.14E+06,1542.9,3.31E+07,TE
050819Abl_EZ7,42,I,19099,161.72,282.32,44.158,23.716,4.53E+05,124.87,2.39E+06,1315.5,2.51E+07,EPI
050819Abl_EZ7,43,I,15285,183.68,318.36,46.66,22.242,3.40E+05,107.05,1.64E+06,1163,1.78E+07,EPI
050819Abl_EZ7,45,I,20998,75.884,202.64,49.584,21.688,4.55E+05,209.52,4.40E+06,1259.4,2.64E+07,TE
050819Abl_EZ7,46,I,18086,254.75,400.29,48.679,21.06,3.81E+05,156.75,2.83E+06,1345.3,2.43E+07,TE
050819Abl_EZ7,47,I,30631,437.35,306.49,51.203,21.097,6.46E+05,187.95,5.76E+06,1233.4,3.78E+07,TE
050819Abl_EZ7,48,I,17636,202.09,237.72,50.964,21.763,3.84E+05,90.431,1.59E+06,996.98,1.76E+07,EPI
050819Abl_EZ7,51,I,29047,125.84,227.11,52.416,23.594,6.85E+05,85.537,2.48E+06,1163.3,3.38E+07,DP
050819Abl_EZ7,52,I,25330,375.68,402.24,50.331,21.479,5.44E+05,148.28,3.76E+06,1253.6,3.18E+07,TE
050819Abl_EZ7,54,I,27894,294.06,155.71,55.41,21.435,5.98E+05,122.42,3.41E+06,1488,4.15E+07,TE
050819Abl_EZ7,55,I,24151,155.88,169.11,57.066,20.722,5.00E+05,112.52,2.72E+06,1142.5,2.76E+07,TE
050819Abl_EZ7,56,I,28600,232.26,335.81,59.667,20.355,5.82E+05,77.12,2.21E+06,1496.6,4.28E+07,TE
050819Abl_EZ7,57,I,22415,180.21,265.26,62.339,20.37,4.57E+05,69.782,1.56E+06,1092.9,2.45E+07,TE
050819Abl_EZ7,58,I,21799,280.51,212.21,62.141,21.028,4.58E+05,122.61,2.67E+06,1552.8,3.39E+07,TE
050819Abl_EZ7,59,I,13442,300.97,277.18,64.887,20.958,2.82E+05,147.44,1.98E+06,1422,1.91E+07,TE
