Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
121918Abl_EF3,1,I,7515,245.75,255.07,3.4727,19.078,1.43E+05,296.1,2.23E+06,257.16,1.93E+06,
121918Abl_EF3,2,I,15792,109.04,278.03,4.5615,18.908,2.99E+05,236.52,3.74E+06,304.26,4.80E+06,
121918Abl_EF3,3,I,10040,195.71,290.38,3.7739,18.742,1.88E+05,231.68,2.33E+06,176.11,1.77E+06,
121918Abl_EF3,4,I,8007,312.72,311.47,3.8082,19.279,1.54E+05,266.79,2.14E+06,211.28,1.69E+06,
121918Abl_EF3,5,I,9378,326.99,255.65,3.9303,18.764,1.76E+05,257.49,2.41E+06,240.9,2.26E+06,
121918Abl_EF3,6,I,9261,184.74,208.67,4.9318,18.916,1.75E+05,263.32,2.44E+06,248.75,2.30E+06,
121918Abl_EF3,7,I,8978,150.54,262.36,5.5489,18.617,1.67E+05,223.75,2.01E+06,341.02,3.06E+06,
121918Abl_EF3,8,I,9258,382.85,275.26,5.6407,18.409,1.70E+05,199.07,1.84E+06,311.62,2.89E+06,
121918Abl_EF3,9,I,14203,328.9,179.37,6.3199,19.105,2.71E+05,289.54,4.11E+06,281.43,4.00E+06,
121918Abl_EF3,11,I,12907,243.51,199.7,6.3253,18.663,2.41E+05,233.94,3.02E+06,271.48,3.50E+06,
121918Abl_EF3,12,I,13587,383.13,202.41,6.8041,18.42,2.50E+05,198.13,2.69E+06,305.48,4.15E+06,
121918Abl_EF3,13,I,10375,371.3,326.85,7.0704,18.355,1.90E+05,209.21,2.17E+06,264.05,2.74E+06,
121918Abl_EF3,14,I,15699,294.65,360.69,9.385,18.308,2.87E+05,201.59,3.16E+06,249.17,3.91E+06,
121918Abl_EF3,15,I,11538,90.718,232.31,11.067,18.777,2.17E+05,240.08,2.77E+06,339.55,3.92E+06,
121918Abl_EF3,16,I,18968,164.33,217.75,13.101,19.069,3.62E+05,294.23,5.58E+06,221.95,4.21E+06,
121918Abl_EF3,17,I,8731,127.93,266.32,12.632,18.695,1.63E+05,233.23,2.04E+06,290.76,2.54E+06,
121918Abl_EF3,18,I,17422,174.42,333.33,13.067,18.397,3.21E+05,169.89,2.96E+06,422.36,7.36E+06,
121918Abl_EF3,19,I,18882,439.67,272.25,11.693,19.482,3.68E+05,306.28,5.78E+06,227.42,4.29E+06,
121918Abl_EF3,20,I,8970,171.54,277.81,15.124,18.56,1.66E+05,269.98,2.42E+06,232.92,2.09E+06,
121918Abl_EF3,21,I,19121,75.374,284.68,15.763,19.096,3.65E+05,301.63,5.77E+06,263.91,5.05E+06,
121918Abl_EF3,22,I,10837,354.46,366.54,14.875,18.954,2.05E+05,274.88,2.98E+06,272.33,2.95E+06,
121918Abl_EF3,23,I,9599,337.89,136.19,16.292,19.321,1.85E+05,330.38,3.17E+06,302.84,2.91E+06,
121918Abl_EF3,24,I,11109,196.15,164.94,16.509,18.607,2.07E+05,274.54,3.05E+06,313.5,3.48E+06,
121918Abl_EF3,25,I,11239,83.831,181.3,16.473,18.798,2.11E+05,255.41,2.87E+06,270.17,3.04E+06,
121918Abl_EF3,26,I,13798,435.6,198.68,16.977,19.762,2.73E+05,342.36,4.72E+06,253.71,3.50E+06,
121918Abl_EF3,27,I,11525,93.61,337.38,17.161,18.817,2.17E+05,274.71,3.17E+06,299.3,3.45E+06,
121918Abl_EF3,28,I,8918,279.21,139.45,17.327,18.698,1.67E+05,233.85,2.09E+06,286.57,2.56E+06,
