Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
010319Abl_EG2,2,I,26453,323.01,220.69,6.0089,17.431,4.61E+05,33.86,8.96E+05,159.11,4.21E+06,TE
010319Abl_EG2,3,I,18278,118.18,252.98,5.454,18.608,3.40E+05,34.498,6.31E+05,179.44,3.28E+06,TE
010319Abl_EG2,4,I,28492,197.65,328.62,6.4193,17.374,4.95E+05,35.829,1.02E+06,166.49,4.74E+06,TE
010319Abl_EG2,5,I,27618,327.08,349.85,6.6787,17.857,4.93E+05,59.374,1.64E+06,163.23,4.51E+06,TE
010319Abl_EG2,6,I,23985,220.73,201.56,6.4392,17.304,4.15E+05,53.036,1.27E+06,146.65,3.52E+06,TE
010319Abl_EG2,7,I,20181,167.38,277.64,8.2472,21.351,4.31E+05,35.526,7.17E+05,150.98,3.05E+06,DP
010319Abl_EG2,9,I,30522,391.96,303.83,9.5627,17.638,5.38E+05,34.176,1.04E+06,171.53,5.24E+06,TE
010319Abl_EG2,10,I,22433,156.47,218.3,10.52,42.671,9.57E+05,54.88,1.23E+06,185.02,4.15E+06,PRE
010319Abl_EG2,11,I,28085,302.65,141.89,10.779,17.57,4.93E+05,33.499,9.41E+05,182.17,5.12E+06,TE
010319Abl_EG2,12,I,50111,322.89,419.66,11.421,17.531,8.79E+05,31.466,1.58E+06,162.89,8.16E+06,TE
010319Abl_EG2,13,I,25732,417.96,196.22,16.377,17.748,4.57E+05,34.998,9.01E+05,150.3,3.87E+06,TE
010319Abl_EG2,14,I,24061,121.74,324.99,17.272,21.243,5.11E+05,34.097,8.20E+05,192.04,4.62E+06,DP
010319Abl_EG2,15,I,26629,158.51,357.09,14.771,20.458,5.45E+05,31.147,8.29E+05,151.95,4.05E+06,DP
010319Abl_EG2,16,I,21440,179.31,155.66,15.86,17.635,3.78E+05,36.059,7.73E+05,186.98,4.01E+06,EPI
010319Abl_EG2,18,I,23332,79.402,182.72,18.11,17.923,4.18E+05,51.335,1.20E+06,250.47,5.84E+06,TE
010319Abl_EG2,19,I,16659,120.43,259.68,19.977,48.336,8.05E+05,72.33,1.20E+06,176.87,2.95E+06,PRE
010319Abl_EG2,20,I,50064,200.38,435.19,19.69,17.781,8.90E+05,38.686,1.94E+06,193.51,9.69E+06,TE
010319Abl_EG2,21,I,18927,132.59,206.64,21.209,65.13,1.23E+06,76.138,1.44E+06,167.41,3.17E+06,PRE
010319Abl_EG2,22,I,54411,455.93,308.23,17.785,17.77,9.67E+05,31.926,1.74E+06,171.26,9.32E+06,TE
010319Abl_EG2,23,I,31573,96.976,390.8,21.069,18.488,5.84E+05,31.052,9.80E+05,193.26,6.10E+06,TE
010319Abl_EG2,24,I,27295,389.96,132.52,21.17,17.873,4.88E+05,31.353,8.56E+05,147.22,4.02E+06,TE
010319Abl_EG2,25,I,29471,59.997,294.01,19.666,22.205,6.54E+05,32.616,9.61E+05,206.35,6.08E+06,DP
010319Abl_EG2,26,I,12153,59.474,239.12,21.84,18.953,2.30E+05,34.691,4.22E+05,202.6,2.46E+06,EPI
010319Abl_EG2,27,I,36820,285.11,85.518,25.08,17.724,6.53E+05,30.013,1.11E+06,155.19,5.71E+06,TE
010319Abl_EG2,28,I,32626,462.27,195.52,25.178,17.829,5.82E+05,33.822,1.10E+06,201.5,6.57E+06,TE
010319Abl_EG2,30,I,34169,160.31,106.04,26.917,17.703,6.05E+05,31.289,1.07E+06,185.24,6.33E+06,TE
010319Abl_EG2,31,I,14781,115.22,158.39,28.743,19.145,2.83E+05,33.558,4.96E+05,179.56,2.65E+06,EPI
010319Abl_EG2,32,I,19526,112.32,375.07,30.545,20.59,4.02E+05,32.482,6.34E+05,199.49,3.90E+06,DP
010319Abl_EG2,33,I,23301,19.785,266.53,31.513,17.866,4.16E+05,37.327,8.70E+05,192.22,4.48E+06,TE
010319Abl_EG2,37,I,17496,101.79,219.31,32.385,59.001,1.03E+06,75.305,1.32E+06,156.89,2.74E+06,PRE
010319Abl_EG2,38,M,14340,435.72,397.39,35.379,18.059,2.59E+05,31.91,4.58E+05,189.28,2.71E+06,TE
010319Abl_EG2,39,I,34857,306.68,470.62,32.02,18.007,6.28E+05,39.425,1.37E+06,176.86,6.16E+06,TE
010319Abl_EG2,40,I,23283,66.912,330.72,33.163,35.418,8.25E+05,32.043,7.46E+05,181.56,4.23E+06,PRE
010319Abl_EG2,44,I,23664,56.994,177.4,35.807,18.021,4.26E+05,29.983,7.10E+05,163.36,3.87E+06,TE
010319Abl_EG2,45,I,36722,157.15,444.88,40.282,17.877,6.56E+05,33.052,1.21E+06,155.84,5.72E+06,TE
010319Abl_EG2,46,I,33671,460.77,160.21,43.304,17.826,6.00E+05,33.276,1.12E+06,218.29,7.35E+06,TE
010319Abl_EG2,47,I,33484,88.604,391.72,43.045,17.99,6.02E+05,31.85,1.07E+06,165.29,5.53E+06,TE
010319Abl_EG2,48,I,18144,43.206,262.31,42.069,23.669,4.29E+05,30.317,5.50E+05,182.71,3.32E+06,DP
010319Abl_EG2,49,I,22113,96.025,333.78,43.578,30.204,6.68E+05,29.651,6.56E+05,178.88,3.96E+06,PRE
010319Abl_EG2,51,I,28148,155.65,78.47,43.601,17.765,5.00E+05,28.617,8.06E+05,189.98,5.35E+06,TE
010319Abl_EG2,52,I,17585,71.849,220.01,45.731,19.969,3.51E+05,31.731,5.58E+05,176.11,3.10E+06,EPI
010319Abl_EG2,53,I,34059,301.93,62.011,46.84,17.8,6.06E+05,29.991,1.02E+06,188.02,6.40E+06,TE
010319Abl_EG2,54,I,26615,407.93,94.593,50.615,17.638,4.69E+05,29.932,7.97E+05,177.18,4.72E+06,TE
010319Abl_EG2,55,I,24449,494.98,236.71,50.028,17.75,4.34E+05,33.407,8.17E+05,185.15,4.53E+06,TE
010319Abl_EG2,56,I,23727,68.822,275.49,52.929,18.737,4.45E+05,29.008,6.88E+05,150.05,3.56E+06,EPI
010319Abl_EG2,57,I,35300,492.99,375.31,52.575,17.791,6.28E+05,35.778,1.26E+06,197.93,6.99E+06,TE
010319Abl_EG2,58,I,24814,363.29,460.12,51.951,17.713,4.40E+05,28.39,7.04E+05,133.11,3.30E+06,TE
010319Abl_EG2,59,I,33565,74.892,156.93,55.458,17.598,5.91E+05,28.487,9.56E+05,116.94,3.93E+06,TE
010319Abl_EG2,60,I,26070,441.27,133.93,60.538,17.542,4.57E+05,39.892,1.04E+06,160.15,4.18E+06,TE
010319Abl_EG2,61,I,18861,71.847,315.66,60.792,17.39,3.28E+05,27.956,5.27E+05,132.41,2.50E+06,TE
010319Abl_EG2,62,I,24982,253.61,462.87,62.22,17.488,4.37E+05,28.278,7.06E+05,210.37,5.26E+06,TE
010319Abl_EG2,63,I,30116,167.04,425.89,62.694,17.322,5.22E+05,27.818,8.38E+05,205.85,6.20E+06,TE
010319Abl_EG2,64,I,20764,116.29,363.18,65.862,17.26,3.58E+05,26.726,5.55E+05,112.91,2.34E+06,TE
010319Abl_EG2,65,I,34079,226.89,78.406,69.141,17.204,5.86E+05,27.791,9.47E+05,144.51,4.92E+06,TE
010319Abl_EG2,66,I,26477,370.87,115.02,72.333,17.327,4.59E+05,27.826,7.37E+05,113.43,3.00E+06,TE
010319Abl_EG2,67,I,34802,450.68,174.59,74.354,17.248,6.00E+05,28.075,9.77E+05,107.54,3.74E+06,TE
010319Abl_EG2,68,I,26283,143.15,156.02,74.128,16.98,4.46E+05,27.014,7.10E+05,201.75,5.30E+06,TE
010319Abl_EG2,69,I,46990,407.57,395.63,74.946,17.251,8.11E+05,28.936,1.36E+06,173.27,8.14E+06,TE
010319Abl_EG2,70,I,24341,256.11,414.22,76.528,17.234,4.20E+05,27.883,6.79E+05,217.67,5.30E+06,TE
010319Abl_EG2,71,I,21928,439.52,281.89,79.137,17.129,3.76E+05,27.896,6.12E+05,217.35,4.77E+06,TE
010319Abl_EG2,74,I,5474,120.94,241.05,80.694,16.96,92840,27.33,1.50E+05,165.22,9.04E+05,TE
010319Abl_EG2,75,I,24613,284.09,156.4,83.272,17.066,4.20E+05,28.44,7.00E+05,168.13,4.14E+06,TE
010319Abl_EG2,76,I,16778,261.7,372.16,83.173,17.113,2.87E+05,29.22,4.90E+05,195.37,3.28E+06,TE
010319Abl_EG2,77,I,22435,351.6,200.89,86.258,17.079,3.83E+05,28.788,6.46E+05,204.42,4.59E+06,TE
010319Abl_EG2,78,I,30575,235.4,313.29,85.995,17.09,5.23E+05,28.843,8.82E+05,227.51,6.96E+06,TE
010319Abl_EG2,79,I,16173,258.87,217.73,88.032,16.906,2.73E+05,29.376,4.75E+05,224.48,3.63E+06,TE
010319Abl_EG2,80,I,18619,357.24,301.2,87.444,17.079,3.18E+05,31.269,5.82E+05,188.61,3.51E+06,TE
