Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
121018Abl_EB3,1,I,15734,266.11,190.72,4.66,18.618,2.93E+05,163.32,2.57E+06,183.73,2.89E+06,TE
121018Abl_EB3,2,I,10925,133.87,215.28,4.2894,19.483,2.13E+05,178.95,1.96E+06,157.92,1.73E+06,TE
121018Abl_EB3,3,I,13688,219.23,330.22,5.0457,18.805,2.57E+05,159.18,2.18E+06,171.75,2.35E+06,TE
121018Abl_EB3,4,I,11414,355.18,258.14,6.8953,18.824,2.15E+05,132.72,1.51E+06,209.03,2.39E+06,TE
121018Abl_EB3,5,I,17618,323.59,349.01,7.8913,18.833,3.32E+05,162.73,2.87E+06,185.19,3.26E+06,TE
121018Abl_EB3,6,I,8314,156.05,252.91,8.221,22.555,1.88E+05,223.34,1.86E+06,206.36,1.72E+06,EPI
121018Abl_EB3,7,I,9415,121.06,249.32,10.22,26.089,2.46E+05,256.95,2.42E+06,160.19,1.51E+06,EPI
121018Abl_EB3,9,I,15391,169.02,305.6,9.4204,62.846,9.67E+05,163.5,2.52E+06,177.38,2.73E+06,PRE
121018Abl_EB3,10,I,9851,100.3,331.87,8.5122,19.357,1.91E+05,131.94,1.30E+06,188.98,1.86E+06,TE
121018Abl_EB3,11,I,12567,47.36,277.81,11.197,21.961,2.76E+05,150.79,1.90E+06,188.72,2.37E+06,TE
121018Abl_EB3,12,I,11788,126.66,191.51,10.757,21.867,2.58E+05,124.31,1.47E+06,190.48,2.25E+06,EPI
121018Abl_EB3,13,I,13746,94.774,284.61,13.92,27.342,3.76E+05,220.34,3.03E+06,171.25,2.35E+06,EPI
121018Abl_EB3,14,I,9154,78.97,223.53,13.319,42.764,3.91E+05,189.79,1.74E+06,188.01,1.72E+06,DP
121018Abl_EB3,15,I,13356,159.4,134.44,15.701,19.933,2.66E+05,149.92,2.00E+06,166.43,2.22E+06,TE
121018Abl_EB3,16,I,11724,407.89,254.13,18.267,19.132,2.24E+05,184.54,2.16E+06,165.56,1.94E+06,TE
121018Abl_EB3,17,I,7584,161.24,373.1,18.202,19.256,1.46E+05,185.87,1.41E+06,210.68,1.60E+06,TE
121018Abl_EB3,19,I,13216,105.84,336.76,20.162,22.679,3.00E+05,245.27,3.24E+06,162.87,2.15E+06,EPI
121018Abl_EB3,20,I,9783,302.31,413.8,19.884,18.893,1.85E+05,153.57,1.50E+06,180.33,1.76E+06,TE
121018Abl_EB3,21,I,9915,364.19,135.63,20.53,18.986,1.88E+05,169.29,1.68E+06,210.13,2.08E+06,TE
121018Abl_EB3,22,I,5149,61.209,281.78,20.006,41.415,2.13E+05,192.7,9.92E+05,220.29,1.13E+06,DP
121018Abl_EB3,23,I,13031,89.206,212.79,21.64,24.509,3.19E+05,200.48,2.61E+06,185.3,2.41E+06,EPI
121018Abl_EB3,24,I,5926,126.33,173.67,23.004,55.172,3.27E+05,152.58,9.04E+05,235.21,1.39E+06,PRE
121018Abl_EB3,25,I,10676,122.35,293.4,25.237,51.555,5.50E+05,167.12,1.78E+06,150.87,1.61E+06,PRE
121018Abl_EB3,26,I,10363,40.735,231.54,26.41,31.444,3.26E+05,178.47,1.85E+06,199.3,2.07E+06,DP
121018Abl_EB3,27,I,12269,52.707,312.45,27.586,43.94,5.39E+05,189.72,2.33E+06,168.93,2.07E+06,PRE
121018Abl_EB3,28,I,8103,273.08,74.588,29.92,19.589,1.59E+05,171.24,1.39E+06,157.85,1.28E+06,TE
121018Abl_EB3,29,I,9445,173.41,118.04,27.442,51.425,4.86E+05,121.96,1.15E+06,195.96,1.85E+06,PRE
121018Abl_EB3,30,I,6685,34.736,190.68,29.645,19.504,1.30E+05,197.56,1.32E+06,153.87,1.03E+06,TE
121018Abl_EB3,31,I,11184,63.37,267.23,28.188,22.837,2.55E+05,185.72,2.08E+06,225.51,2.52E+06,EPI
121018Abl_EB3,32,I,10697,424.07,342.62,29.894,19.529,2.09E+05,221.41,2.37E+06,168.86,1.81E+06,TE
121018Abl_EB3,33,I,7584,123.12,350.1,28.004,59.657,4.52E+05,160.98,1.22E+06,126.66,9.61E+05,PRE
121018Abl_EB3,35,I,10063,137.17,406.87,30.675,18.595,1.87E+05,117.61,1.18E+06,246.32,2.48E+06,TE
121018Abl_EB3,36,I,3923,100.95,207.43,29.055,46.495,1.82E+05,171.05,6.71E+05,172.9,6.78E+05,PRE
121018Abl_EB3,37,I,8158,103.76,259.13,31.973,48.491,3.96E+05,106.98,8.73E+05,143.5,1.17E+06,PRE
121018Abl_EB3,38,M,19113,269.88,447.74,35.181,18.402,3.52E+05,69.43,1.33E+06,202.35,3.87E+06,TE
121018Abl_EB3,39,I,11382,75.13,178.57,34.633,21.705,2.47E+05,136.39,1.55E+06,210.88,2.40E+06,EPI
121018Abl_EB3,40,I,7576,87.954,362.64,33.481,50.134,3.80E+05,149.2,1.13E+06,181.43,1.37E+06,PRE
121018Abl_EB3,41,I,8835,90.507,319.69,35.438,51.234,4.53E+05,112.69,9.96E+05,181.23,1.60E+06,PRE
121018Abl_EB3,42,I,11671,185.59,75.241,38.058,18.791,2.19E+05,138.82,1.62E+06,157.58,1.84E+06,TE
121018Abl_EB3,43,I,7785,367.09,425.69,37.119,18.895,1.47E+05,152.44,1.19E+06,156.78,1.22E+06,TE
121018Abl_EB3,44,I,6984,415.45,157.88,38.316,18.874,1.32E+05,182.43,1.27E+06,174.81,1.22E+06,TE
121018Abl_EB3,45,I,10869,56.552,218.15,39.271,34.376,3.74E+05,128.38,1.40E+06,169.15,1.84E+06,DP
121018Abl_EB3,46,I,7345,15.337,249.24,40.992,18.795,1.38E+05,140.38,1.03E+06,167.21,1.23E+06,TE
121018Abl_EB3,47,I,11034,35.712,285.3,40.996,20.39,2.25E+05,147.69,1.63E+06,146.76,1.62E+06,EPI
121018Abl_EB3,48,I,5765,76.579,290.37,41.061,55.288,3.19E+05,117.21,6.76E+05,188.46,1.09E+06,PRE
121018Abl_EB3,49,I,13322,67.798,369.06,44.874,19.227,2.56E+05,101.71,1.36E+06,145.01,1.93E+06,TE
121018Abl_EB3,50,I,10584,470.32,244.21,44.029,20.136,2.13E+05,276.04,2.92E+06,182.16,1.93E+06,TE
121018Abl_EB3,51,I,12412,358.07,85.16,45.915,19.066,2.37E+05,134.12,1.66E+06,210.68,2.62E+06,TE
121018Abl_EB3,52,I,7598,74.86,253.22,43.225,43.627,3.31E+05,96.707,7.35E+05,193.77,1.47E+06,PRE
121018Abl_EB3,53,I,8657,77.052,336.95,45.205,43.638,3.78E+05,102.8,8.90E+05,189.19,1.64E+06,PRE
121018Abl_EB3,54,I,12768,96.092,135.17,46.922,18.141,2.32E+05,101.82,1.30E+06,156.23,1.99E+06,TE
121018Abl_EB3,55,I,8577,77.313,187.91,47.655,29.005,2.49E+05,80.309,6.89E+05,168.23,1.44E+06,DP
121018Abl_EB3,56,I,7587,224.2,472.73,47.241,19.009,1.44E+05,161.64,1.23E+06,220.52,1.67E+06,TE
121018Abl_EB3,57,I,9524,53.993,222,51.03,34.469,3.28E+05,100.62,9.58E+05,157.26,1.50E+06,DP
121018Abl_EB3,58,I,7473,58.144,320.13,52.876,38.769,2.90E+05,100.53,7.51E+05,121.27,9.06E+05,PRE
121018Abl_EB3,59,I,12481,153.54,448.59,54.5,18.478,2.31E+05,101.02,1.26E+06,160.86,2.01E+06,TE
121018Abl_EB3,60,I,10954,52.287,276.89,54.088,32.867,3.60E+05,94.926,1.04E+06,158.49,1.74E+06,DP
121018Abl_EB3,61,I,10697,331.51,471.85,57.546,18.311,1.96E+05,141.29,1.51E+06,216.9,2.32E+06,TE
121018Abl_EB3,62,I,13037,443.58,384.21,58.596,19.243,2.51E+05,185.84,2.42E+06,201.09,2.62E+06,TE
121018Abl_EB3,63,I,11268,64.335,200.25,60.892,18.644,2.10E+05,70.343,7.93E+05,155.09,1.75E+06,TE
121018Abl_EB3,64,I,13008,451.51,196.13,65.257,18.117,2.36E+05,97.778,1.27E+06,131.79,1.71E+06,TE
121018Abl_EB3,65,I,17761,459.66,296.18,66.656,18.036,3.20E+05,78.3,1.39E+06,116.26,2.06E+06,TE
121018Abl_EB3,66,I,12357,233.47,69.773,67.438,17.943,2.22E+05,92.555,1.14E+06,115.22,1.42E+06,TE
121018Abl_EB3,67,I,18649,69.835,288.84,67.05,18.366,3.43E+05,61.239,1.14E+06,142.76,2.66E+06,TE
121018Abl_EB3,68,I,16018,333.97,82.813,65.6,18.114,2.90E+05,68.736,1.10E+06,117.43,1.88E+06,TE
121018Abl_EB3,69,I,25198,91.325,363.61,68.057,17.618,4.44E+05,45.756,1.15E+06,132.42,3.34E+06,TE
121018Abl_EB3,70,I,10378,319.01,473.15,70.201,17.976,1.87E+05,120.21,1.25E+06,120.5,1.25E+06,TE
121018Abl_EB3,71,I,13127,222.93,472.46,70.195,17.931,2.35E+05,70.685,9.28E+05,121.04,1.59E+06,TE
121018Abl_EB3,72,I,10672,399.85,139.62,75.117,18.061,1.93E+05,96.641,1.03E+06,137.33,1.47E+06,TE
121018Abl_EB3,73,I,14931,151.84,425.76,76.976,17.717,2.65E+05,61.059,9.12E+05,210.15,3.14E+06,TE
121018Abl_EB3,74,I,13908,168.09,117.75,79.847,17.736,2.47E+05,61.608,8.57E+05,188.63,2.62E+06,TE
121018Abl_EB3,75,I,17347,108.57,207.07,80.254,17.609,3.05E+05,48.845,8.47E+05,159.66,2.77E+06,TE
