Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
070919Abl_FE8,1,I,11365,302.7,202.99,4.6909,22.585,2.57E+05,396.77,4.51E+06,235,2.67E+06,F
070919Abl_FE8,3,I,34284,219.66,182.17,8.1029,22.618,7.75E+05,362.11,1.24E+07,366.95,1.26E+07,F
070919Abl_FE8,4,I,20820,166.46,247.93,8.2821,23.24,4.84E+05,465.55,9.69E+06,320.09,6.66E+06,F
070919Abl_FE8,5,I,20728,260.75,301.92,8.4596,23.034,4.77E+05,424.27,8.79E+06,272.94,5.66E+06,F
070919Abl_FE8,6,I,16917,321.07,320.24,8.4893,22.981,3.89E+05,355.58,6.02E+06,290.93,4.92E+06,F
070919Abl_FE8,7,I,20331,367.96,275.39,8.9248,22.003,4.47E+05,303.15,6.16E+06,301.27,6.13E+06,F
070919Abl_FE8,8,I,18086,137.94,302.44,10.17,23.236,4.20E+05,457.8,8.28E+06,240.19,4.34E+06,F
070919Abl_FE8,9,I,17233,368.89,189.75,16.631,21.794,3.76E+05,251.69,4.34E+06,244.81,4.22E+06,F
070919Abl_FE8,10,I,16415,277.35,115.19,18.268,22.127,3.63E+05,294.9,4.84E+06,356.63,5.85E+06,F
070919Abl_FE8,11,I,10586,329,148.37,16.896,21.171,2.24E+05,202.29,2.14E+06,318.95,3.38E+06,F
070919Abl_FE8,12,I,13620,200.96,270.46,19.642,21.789,2.97E+05,260.48,3.55E+06,339.43,4.62E+06,F
070919Abl_FE8,13,I,15203,224.27,392.7,20.256,23.053,3.50E+05,432.72,6.58E+06,262.6,3.99E+06,F
070919Abl_FE8,14,I,11089,200.64,130.42,20.575,21.552,2.39E+05,236.22,2.62E+06,363.83,4.03E+06,F
070919Abl_FE8,15,I,17004,210.29,341.16,22.149,21.536,3.66E+05,252.89,4.30E+06,276.49,4.70E+06,F
070919Abl_FE8,16,I,22807,228.67,202.63,21.52,21.22,4.84E+05,143.25,3.27E+06,338.84,7.73E+06,F
070919Abl_FE8,17,I,19342,296.43,181.29,21.289,20.331,3.93E+05,102.69,1.99E+06,258.82,5.01E+06,F
070919Abl_FE8,18,I,26615,274.87,304.39,23.3,21.058,5.60E+05,170.72,4.54E+06,262.68,6.99E+06,F
070919Abl_FE8,19,I,16941,339.44,350.47,23.595,22.012,3.73E+05,298.53,5.06E+06,297.73,5.04E+06,F
070919Abl_FE8,20,I,13481,378.67,286.8,27.148,21.059,2.84E+05,214.57,2.89E+06,252.44,3.40E+06,F
070919Abl_FE8,21,I,16565,139.82,190.72,26.965,20.984,3.48E+05,169.58,2.81E+06,273.37,4.53E+06,F
070919Abl_FE8,22,I,21015,112.61,305.3,27.057,21.11,4.44E+05,208.2,4.38E+06,268.93,5.65E+06,F
070919Abl_FE8,23,I,17205,162.41,289.88,31.296,21.057,3.62E+05,233.94,4.03E+06,281.7,4.85E+06,F
070919Abl_FE8,24,I,18452,289.51,240.82,31.68,19.855,3.66E+05,72.909,1.35E+06,306.18,5.65E+06,F
070919Abl_FE8,25,I,14209,182.85,396.86,32.2,22,3.13E+05,395.92,5.63E+06,292.46,4.16E+06,F
070919Abl_FE8,26,I,17973,276.56,400.09,33.643,21.347,3.84E+05,305.49,5.49E+06,260.22,4.68E+06,F
070919Abl_FE8,27,I,31649,220.02,271.54,35.281,20.322,6.43E+05,116.76,3.70E+06,327.28,1.04E+07,F
070919Abl_FE8,28,I,22035,280.44,119.86,35.096,20.321,4.48E+05,118.6,2.61E+06,376.59,8.30E+06,F
070919Abl_FE8,29,I,18518,238.58,157.38,37.304,20.043,3.71E+05,95.595,1.77E+06,339.26,6.28E+06,F
070919Abl_FE8,30,I,27778,343.33,179.64,36.221,20.056,5.57E+05,77.878,2.16E+06,296.09,8.22E+06,F
070919Abl_FE8,31,I,20854,343.01,352.96,37.482,20.422,4.26E+05,119.72,2.50E+06,276.48,5.77E+06,F
070919Abl_FE8,32,I,18153,224.39,356.17,39.167,20.311,3.69E+05,120.82,2.19E+06,299.76,5.44E+06,F
070919Abl_FE8,33,I,39623,187.29,155.63,46.531,20.025,7.93E+05,99.338,3.94E+06,283.54,1.12E+07,F
070919Abl_FE8,34,I,20755,223.47,212.59,41.484,19.919,4.13E+05,74.673,1.55E+06,312.16,6.48E+06,F
070919Abl_FE8,35,I,21760,292.14,278.38,43.853,19.751,4.30E+05,63.907,1.39E+06,313.5,6.82E+06,F
070919Abl_FE8,36,I,21099,155.09,344.66,45.3,20.747,4.38E+05,197.53,4.17E+06,266.2,5.62E+06,F
070919Abl_FE8,37,I,27646,138.29,247.77,49.914,20.099,5.56E+05,133.49,3.69E+06,299.13,8.27E+06,F
070919Abl_FE8,38,I,28021,227.3,291.57,50.845,19.864,5.57E+05,79.897,2.24E+06,296.87,8.32E+06,F
070919Abl_FE8,39,I,25892,282.97,344.13,51.724,19.979,5.17E+05,98.627,2.55E+06,318.92,8.26E+06,F
070919Abl_FE8,40,I,17769,307.99,266.06,54.087,19.719,3.50E+05,62.061,1.10E+06,267.05,4.75E+06,F
