Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
070919Abl_FE7,1,I,14238,222.22,283.21,4.7113,21.584,3.07E+05,225.39,3.21E+06,351.94,5.01E+06,F
070919Abl_FE7,2,I,15747,316.06,168.52,5.8318,20.801,3.28E+05,137.59,2.17E+06,302.14,4.76E+06,F
070919Abl_FE7,3,I,10409,133.72,196.4,5.3551,21.287,2.22E+05,201.76,2.10E+06,381.19,3.97E+06,F
070919Abl_FE7,4,I,20614,341.03,300.12,6.2903,20.992,4.33E+05,161.65,3.33E+06,338.5,6.98E+06,F
070919Abl_FE7,5,I,13234,233.06,234.69,6.7778,21.272,2.82E+05,211.18,2.79E+06,292,3.86E+06,F
070919Abl_FE7,6,I,10449,195.86,194.57,10.176,21.018,2.20E+05,210.69,2.20E+06,293.94,3.07E+06,T
070919Abl_FE7,7,I,12253,171.16,262.44,10.647,21.354,2.62E+05,214.06,2.62E+06,296.35,3.63E+06,T
070919Abl_FE7,8,I,12516,213.01,135.78,10.281,20.906,2.62E+05,153.71,1.92E+06,368.55,4.61E+06,F
070919Abl_FE7,9,I,10000,143.33,219.98,12.382,21.386,2.14E+05,231.95,2.32E+06,335.51,3.36E+06,T
070919Abl_FE7,10,I,8166,68.212,249.4,14.661,20.967,1.71E+05,176.92,1.44E+06,368.89,3.01E+06,F
070919Abl_FE7,11,I,14029,127.06,299.69,15.725,21.368,3.00E+05,194.81,2.73E+06,336.38,4.72E+06,F
070919Abl_FE7,12,I,12596,161.05,166.91,17.099,21.439,2.70E+05,247.51,3.12E+06,272.85,3.44E+06,F
070919Abl_FE7,13,I,11950,99.317,194.6,17.988,21.339,2.55E+05,192.8,2.30E+06,358.66,4.29E+06,F
070919Abl_FE7,14,I,17636,434.15,198.59,21.466,21.848,3.85E+05,263.62,4.65E+06,358.57,6.32E+06,F
070919Abl_FE7,15,I,10939,171.68,110.27,23.407,21.579,2.36E+05,268.62,2.94E+06,309.33,3.38E+06,F
070919Abl_FE7,16,I,7458,103.45,153.81,21.715,21.371,1.59E+05,202.09,1.51E+06,340.17,2.54E+06,T
070919Abl_FE7,17,I,12961,161.88,374.98,23.579,21.608,2.80E+05,248.08,3.22E+06,360.5,4.67E+06,F
070919Abl_FE7,18,I,15612,367.26,396.11,23.136,21.86,3.41E+05,255.96,4.00E+06,291.88,4.56E+06,F
070919Abl_FE7,19,I,10055,293.36,73.38,25.04,21.373,2.15E+05,230.78,2.32E+06,317.88,3.20E+06,F
070919Abl_FE7,20,I,8482,56.141,210.75,24.781,21.429,1.82E+05,247.01,2.10E+06,303.64,2.58E+06,T
070919Abl_FE7,21,I,12272,78.599,340.7,26.761,21.406,2.63E+05,243.55,2.99E+06,327.67,4.02E+06,F
070919Abl_FE7,22,I,13215,268.52,426.37,25.688,21.417,2.83E+05,215.3,2.85E+06,250.59,3.31E+06,F
070919Abl_FE7,23,I,9608,140.36,278.23,25.879,20.644,1.98E+05,142.04,1.36E+06,264.32,2.54E+06,T
070919Abl_FE7,24,I,13221,68.097,295.87,26.416,21.386,2.83E+05,195.82,2.59E+06,323.4,4.28E+06,T
070919Abl_FE7,25,I,11982,128.32,235.72,26.664,20.926,2.51E+05,144.52,1.73E+06,303.67,3.64E+06,F
070919Abl_FE7,26,I,10823,125.08,326.09,27.823,20.991,2.27E+05,201.71,2.18E+06,353.46,3.83E+06,T
070919Abl_FE7,27,I,14395,73.806,137.03,32.162,21.219,3.05E+05,220.05,3.17E+06,244.61,3.52E+06,F
070919Abl_FE7,28,I,11005,129.33,189.32,30.383,20.659,2.27E+05,163.78,1.80E+06,311.61,3.43E+06,F
070919Abl_FE7,29,I,11252,137.33,132.42,31.693,21.052,2.37E+05,223.55,2.52E+06,263.65,2.97E+06,T
070919Abl_FE7,30,I,10447,87.899,189.05,31.324,20.868,2.18E+05,126.58,1.32E+06,374.64,3.91E+06,T
070919Abl_FE7,31,I,11844,458.27,333.17,33.576,21.653,2.56E+05,245.69,2.91E+06,382.56,4.53E+06,F
070919Abl_FE7,32,I,9418,97.049,264.96,32.919,20.369,1.92E+05,138.91,1.31E+06,222.98,2.10E+06,F
070919Abl_FE7,33,I,10377,125.73,360.55,35.676,20.792,2.16E+05,201.42,2.09E+06,281.37,2.92E+06,F
070919Abl_FE7,34,I,12490,64.982,258.08,38.365,20.409,2.55E+05,127.75,1.60E+06,310.4,3.88E+06,T
070919Abl_FE7,35,I,9733,156,89.687,39.96,20.563,2.00E+05,206.92,2.01E+06,369.3,3.59E+06,F
070919Abl_FE7,36,I,33375,91.097,168.2,44.308,20.271,6.77E+05,129.69,4.33E+06,308.49,1.03E+07,T
070919Abl_FE7,37,I,12503,81.5,313.01,42.44,20.299,2.54E+05,135.98,1.70E+06,310.6,3.88E+06,T
070919Abl_FE7,38,I,9080,372.6,63.488,44.067,20.632,1.87E+05,180.02,1.63E+06,341.17,3.10E+06,F
070919Abl_FE7,39,I,7293,478.6,158.75,44.221,20.548,1.50E+05,168.46,1.23E+06,380.03,2.77E+06,F
070919Abl_FE7,40,I,16814,409.77,416.65,46.954,20.568,3.46E+05,159.68,2.68E+06,326.58,5.49E+06,F
070919Abl_FE7,41,I,12376,215.19,447.01,47.082,20.487,2.54E+05,148.22,1.83E+06,320.57,3.97E+06,F
070919Abl_FE7,42,I,15108,36.017,267.98,49.231,20.238,3.06E+05,134,2.02E+06,276.33,4.17E+06,F
070919Abl_FE7,43,I,12213,103.54,365.36,48.286,20.025,2.45E+05,128,1.56E+06,330.8,4.04E+06,F
070919Abl_FE7,44,I,30516,80.996,225.14,51.185,20.089,6.13E+05,117.8,3.59E+06,300.03,9.16E+06,F
070919Abl_FE7,45,I,13172,502.25,273.91,54.699,20.526,2.70E+05,165.1,2.17E+06,324,4.27E+06,F
070919Abl_FE7,46,I,14401,96.09,142.94,57.996,20.103,2.90E+05,137.33,1.98E+06,287.23,4.14E+06,F
070919Abl_FE7,47,I,13006,336,445.91,60.077,20.442,2.66E+05,132.3,1.72E+06,188.24,2.45E+06,F
070919Abl_FE7,48,I,9369,264.55,40.584,65.365,20.381,1.91E+05,125.53,1.18E+06,191.43,1.79E+06,F
070919Abl_FE7,49,I,17363,456.89,124.6,66.625,20.208,3.51E+05,108.63,1.89E+06,233.41,4.05E+06,F
070919Abl_FE7,50,I,18857,104.71,359.85,64.686,19.772,3.73E+05,74.032,1.40E+06,233.4,4.40E+06,F
070919Abl_FE7,51,I,13605,77.214,255.67,66.204,19.847,2.70E+05,91.322,1.24E+06,244.24,3.32E+06,F
070919Abl_FE7,52,I,16775,423.25,388.71,65.282,20.209,3.39E+05,92.922,1.56E+06,287.3,4.82E+06,F
