Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
052119Abl_FB4,1,I,16462,94.454,174.15,5.607,26.257,4.32E+05,627.44,1.03E+07,330.2,5.44E+06,TE,F
052119Abl_FB4,2,I,15171,281.16,240.09,3.3121,27.495,4.17E+05,749.64,1.14E+07,315.43,4.79E+06,TE,F
052119Abl_FB4,3,I,18439,68.257,300.02,5.8926,27.004,4.98E+05,565.53,1.04E+07,392.08,7.23E+06,TE,F
052119Abl_FB4,4,I,15210,211.34,326.72,3.4978,27.519,4.19E+05,719.85,1.09E+07,334.6,5.09E+06,TE,F
052119Abl_FB4,5,I,27931,390.04,317.79,5.5354,26.068,7.28E+05,577.59,1.61E+07,320.76,8.96E+06,TE,F
052119Abl_FB4,6,I,15552,157.35,191.57,5.6914,36.148,5.62E+05,731.96,1.14E+07,309.73,4.82E+06,DP,F
052119Abl_FB4,7,I,12801,115.95,235.43,6.2675,63.699,8.15E+05,617.53,7.91E+06,445.4,5.70E+06,PRE,F
052119Abl_FB4,8,I,21670,237.34,166.78,6.8191,26.436,5.73E+05,550.48,1.19E+07,429.56,9.31E+06,TE,F
052119Abl_FB4,10,I,19954,177.71,362.63,7.2433,29.144,5.82E+05,488.9,9.76E+06,483.22,9.64E+06,DP,F
052119Abl_FB4,12,I,14806,105.19,328.55,8.6734,49.441,7.32E+05,471.85,6.99E+06,375.49,5.56E+06,DP,F
052119Abl_FB4,13,I,23772,326.6,426.99,8.1501,26.152,6.22E+05,586.71,1.39E+07,314.53,7.48E+06,TE,F
052119Abl_FB4,14,I,18472,60.695,242.03,10.484,30.888,5.71E+05,545.57,1.01E+07,357.96,6.61E+06,EPI,F
052119Abl_FB4,15,I,17443,142.42,250.06,10.743,43.821,7.64E+05,763.53,1.33E+07,377.28,6.58E+06,DP,F
052119Abl_FB4,17,I,21756,212.81,443.78,14.61,26.229,5.71E+05,591.27,1.29E+07,411.14,8.94E+06,TE,F
052119Abl_FB4,18,I,17323,175.25,196.58,16.206,37.975,6.58E+05,623.12,1.08E+07,314.75,5.45E+06,DP,F
052119Abl_FB4,19,I,8899,159.2,282.39,16.051,80.447,7.16E+05,625.94,5.57E+06,218.91,1.95E+06,PRE,F
052119Abl_FB4,20,I,15805,104.74,391.82,16.812,27.012,4.27E+05,662.11,1.05E+07,462.68,7.31E+06,TE,F
052119Abl_FB4,21,I,15099,180.41,143.02,18.15,46.549,7.03E+05,651.54,9.84E+06,307.93,4.65E+06,DP,F
052119Abl_FB4,22,I,14162,148.84,336.84,17.808,48.006,6.80E+05,536.79,7.60E+06,431.54,6.11E+06,DP,F
052119Abl_FB4,23,I,18997,322.79,105.56,19.106,26.273,4.99E+05,728.2,1.38E+07,395.52,7.51E+06,TE,F
052119Abl_FB4,24,I,13336,106.2,147.56,18.041,42.31,5.64E+05,605.64,8.08E+06,354.64,4.73E+06,DP,F
052119Abl_FB4,25,I,14495,82.409,217.45,17.93,64.121,9.29E+05,541.75,7.85E+06,401.77,5.82E+06,PRE,T
052119Abl_FB4,26,I,12748,114.44,293.34,19.125,85.662,1.09E+06,623.59,7.95E+06,423.81,5.40E+06,PRE,T
052119Abl_FB4,27,I,17022,175.18,94.506,22.572,26.27,4.47E+05,573.74,9.77E+06,466.07,7.93E+06,TE,F
052119Abl_FB4,28,I,12665,60.276,267.81,22.339,43.576,5.52E+05,567.8,7.19E+06,327.3,4.15E+06,DP,F
052119Abl_FB4,29,I,23543,50.901,325.73,22.675,30.711,7.23E+05,546.31,1.29E+07,366.9,8.64E+06,DP,F
052119Abl_FB4,30,I,16721,472.17,238.18,25.095,26.981,4.51E+05,760.36,1.27E+07,310.08,5.18E+06,TE,F
052119Abl_FB4,31,I,17081,130.27,177,25.374,44.044,7.52E+05,493.4,8.43E+06,318.13,5.43E+06,PRE,F
052119Abl_FB4,32,I,15969,122.64,375.12,25.531,26.662,4.26E+05,393.11,6.28E+06,321.4,5.13E+06,EPI,F
052119Abl_FB4,33,I,14618,47.657,191.06,27.193,38.413,5.62E+05,605.27,8.85E+06,314.41,4.60E+06,PRE,F
052119Abl_FB4,34,I,21531,114.74,234.04,29.987,31.332,6.75E+05,298.71,6.43E+06,412.41,8.88E+06,PRE,F
052119Abl_FB4,35,I,16216,112.19,139.08,31.265,29.806,4.83E+05,444.14,7.20E+06,349.35,5.67E+06,PRE,F
052119Abl_FB4,36,I,18283,162.88,462.08,31.685,24.605,4.50E+05,409.61,7.49E+06,484.22,8.85E+06,TE,F
052119Abl_FB4,37,I,23330,115.42,296.71,31.838,42.131,9.83E+05,352.2,8.22E+06,398.2,9.29E+06,PRE,T
052119Abl_FB4,38,I,23720,463.53,386.86,34.158,27.206,6.45E+05,593.57,1.41E+07,380.64,9.03E+06,TE,F
052119Abl_FB4,39,I,14384,16.82,245,34.418,25.141,3.62E+05,514.34,7.40E+06,378.82,5.45E+06,TE,F
052119Abl_FB4,40,I,16549,63.222,253.76,34.43,35.289,5.84E+05,516.17,8.54E+06,350.33,5.80E+06,PRE,T
052119Abl_FB4,41,I,18355,103.01,374.64,36.299,24.633,4.52E+05,482.85,8.86E+06,382.78,7.03E+06,EPI,F
052119Abl_FB4,42,I,17864,50.057,297.15,41.043,27.645,4.94E+05,489.14,8.74E+06,310.44,5.55E+06,DP,F
052119Abl_FB4,43,I,16064,147.02,67.296,43.434,23.454,3.77E+05,439.61,7.06E+06,384.98,6.18E+06,TE,F
052119Abl_FB4,44,I,19103,105.46,318.07,42.246,43.023,8.22E+05,318.52,6.08E+06,379.86,7.26E+06,PRE,F
052119Abl_FB4,45,I,22788,298.07,491.88,43.934,23.304,5.31E+05,387.49,8.83E+06,302.58,6.90E+06,TE,F
052119Abl_FB4,46,I,15788,284.51,23.933,43.812,24.889,3.93E+05,608.02,9.60E+06,394.28,6.22E+06,TE,F
052119Abl_FB4,47,I,19666,81.764,150.88,42.472,23.626,4.65E+05,392.1,7.71E+06,325.32,6.40E+06,TE,F
052119Abl_FB4,48,I,15114,481.15,180.41,44.189,24.564,3.71E+05,528.73,7.99E+06,426.53,6.45E+06,TE,F
052119Abl_FB4,49,I,27807,87.877,214.86,45.025,27.01,7.51E+05,217.86,6.06E+06,381.17,1.06E+07,DP,F
052119Abl_FB4,50,I,18940,394.97,64.185,50.964,24.666,4.67E+05,478.9,9.07E+06,383.62,7.27E+06,TE,F
052119Abl_FB4,51,I,20986,84.674,364.57,49.435,22.265,4.67E+05,260.4,5.46E+06,340.51,7.15E+06,TE,F
052119Abl_FB4,52,I,13933,457.96,139.57,54.63,22.627,3.15E+05,368.08,5.13E+06,266.39,3.71E+06,TE,F
052119Abl_FB4,53,I,22577,177.45,465.51,54.689,21.541,4.86E+05,215.99,4.88E+06,305.76,6.90E+06,TE,F
052119Abl_FB4,54,I,21975,104.21,287.85,56.228,22.324,4.91E+05,142.37,3.13E+06,382.92,8.41E+06,EPI,F
052119Abl_FB4,55,I,18416,89.184,238.95,61.323,21.379,3.94E+05,217.65,4.01E+06,292.53,5.39E+06,EPI,F
052119Abl_FB4,56,I,22890,449.5,334.13,65.773,22.562,5.16E+05,278.72,6.38E+06,493.72,1.13E+07,TE,F
052119Abl_FB4,57,I,18697,344.17,449.02,66.302,22.705,4.25E+05,248.84,4.65E+06,361.84,6.77E+06,TE,F
052119Abl_FB4,58,I,28712,172.48,84.434,68.697,21.201,6.09E+05,174.29,5.00E+06,407.65,1.17E+07,TE,F
052119Abl_FB4,59,I,23055,203.39,432.49,70.488,21.023,4.85E+05,159.97,3.69E+06,439.96,1.01E+07,TE,F
052119Abl_FB4,60,I,21810,126.72,211.98,73.879,20.81,4.54E+05,157.32,3.43E+06,232.03,5.06E+06,TE,F
052119Abl_FB4,61,I,8978,317.94,64.46,75.277,21.604,1.94E+05,275.75,2.48E+06,539.21,4.84E+06,TE,F
052119Abl_FB4,64,I,21319,170.29,348.73,78.195,21.166,4.51E+05,124.8,2.66E+06,412,8.78E+06,TE,F
052119Abl_FB4,66,I,24384,418.73,211.83,80.276,21.819,5.32E+05,230.21,5.61E+06,440.77,1.07E+07,TE,F
052119Abl_FB4,67,I,32988,313.74,353.25,85.963,21.174,6.98E+05,176.96,5.84E+06,449.58,1.48E+07,TE,F
052119Abl_FB4,68,I,24142,285.04,164.25,90.332,20.896,5.04E+05,200.09,4.83E+06,488.82,1.18E+07,TE,F
052119Abl_FB4,70,I,9777,266.82,275.56,90.929,20.85,2.04E+05,234.42,2.29E+06,503.95,4.93E+06,TE,F
