Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
031919Abl_ET6,1,I,10252,203.11,169.35,4.0113,19.059,1.95E+05,205.1,2.10E+06,395.85,4.06E+06,
031919Abl_ET6,2,I,4251,296.77,176.72,2.6683,18.895,80321,146.83,6.24E+05,425.96,1.81E+06,
031919Abl_ET6,4,I,8932,359.69,216.77,3.2621,19.094,1.71E+05,187.66,1.68E+06,437.39,3.91E+06,
031919Abl_ET6,5,I,5910,190.87,260.51,3.0675,19.307,1.14E+05,220.89,1.31E+06,390.69,2.31E+06,
031919Abl_ET6,6,I,6620,353.24,308.52,3.0568,19.144,1.27E+05,202.78,1.34E+06,426.66,2.82E+06,
031919Abl_ET6,7,I,10126,263.13,351.04,3.3913,19.248,1.95E+05,222.97,2.26E+06,428.53,4.34E+06,
031919Abl_ET6,8,I,26031,142.61,225.6,7.0749,19.732,5.14E+05,237.48,6.18E+06,400.01,1.04E+07,
031919Abl_ET6,8.2,I,26031,135,248,1,19.443,,154.062,,400.776,,
031919Abl_ET6,9,I,11370,167.61,326.86,5.8644,19.333,2.20E+05,212.31,2.41E+06,425.91,4.84E+06,
031919Abl_ET6,10,I,13312,173.83,132.43,7.5209,19.207,2.56E+05,157.76,2.10E+06,334.34,4.45E+06,
031919Abl_ET6,11,I,15540,94.591,256.07,7.1041,19.543,3.04E+05,155.16,2.41E+06,393.29,6.11E+06,
031919Abl_ET6,12,I,17028,114.98,161.76,10.186,19.364,3.30E+05,183.38,3.12E+06,448.86,7.64E+06,
031919Abl_ET6,13,M,51650,52.695,171.55,13.497,19.093,9.86E+05,94.634,4.89E+06,417.23,2.16E+07,
031919Abl_ET6,14,I,20563,123.61,302.64,10.864,19.142,3.94E+05,138.1,2.84E+06,356.12,7.32E+06,
031919Abl_ET6,15,I,12543,212.51,400.26,9.6844,19.075,2.39E+05,136.67,1.71E+06,394.2,4.94E+06,
031919Abl_ET6,16,I,14559,318.07,109.24,11.095,19.174,2.79E+05,146.19,2.13E+06,388.43,5.66E+06,
031919Abl_ET6,17,I,9084,157.37,165.5,13.161,19.788,1.80E+05,232.57,2.11E+06,394.52,3.58E+06,
031919Abl_ET6,18,I,10421,60.873,296.76,11.85,19.383,2.02E+05,216.93,2.26E+06,515.25,5.37E+06,
031919Abl_ET6,19,I,8616,391.39,341.52,9.6686,19.26,1.66E+05,153.72,1.32E+06,352.15,3.03E+06,
031919Abl_ET6,20,I,9493,93.859,213.23,13.816,19.713,1.87E+05,223.13,2.12E+06,349.03,3.31E+06,
031919Abl_ET6,21,I,12215,57.722,243.55,14.376,19.565,2.39E+05,163.31,1.99E+06,490.94,6.00E+06,
031919Abl_ET6,22,I,10642,417.42,181.63,13.612,18.993,2.02E+05,150.46,1.60E+06,384.04,4.09E+06,
031919Abl_ET6,23,I,10396,151.22,105.65,17.774,19.056,1.98E+05,199.38,2.07E+06,413.33,4.30E+06,
031919Abl_ET6,24,I,10835,134.95,369.81,19.253,19.34,2.10E+05,289.08,3.13E+06,395.98,4.29E+06,
031919Abl_ET6,25,I,12097,135.85,201.6,20.784,18.997,2.30E+05,124.54,1.51E+06,436.5,5.28E+06,
031919Abl_ET6,27,I,16471,121.22,257.99,21.111,18.971,3.12E+05,154.92,2.55E+06,384.97,6.34E+06,
031919Abl_ET6,28,I,16661,413.53,389.44,23.122,19.326,3.22E+05,246.37,4.10E+06,446,7.43E+06,
031919Abl_ET6,29,I,18521,91.431,332.98,24.052,19.152,3.55E+05,133.46,2.47E+06,459.98,8.52E+06,
031919Abl_ET6,30,I,10238,461.57,307.82,24.428,19.145,1.96E+05,239.22,2.45E+06,375.87,3.85E+06,
031919Abl_ET6,31,I,7517,366.59,429.67,24.26,19.547,1.47E+05,289.58,2.18E+06,385.16,2.90E+06,
031919Abl_ET6,32,I,12927,104.62,168,23.681,19.167,2.48E+05,140.22,1.81E+06,454.31,5.87E+06,
031919Abl_ET6,33,I,16982,51.638,270.42,26.12,19.101,3.24E+05,216.56,3.68E+06,375.12,6.37E+06,
031919Abl_ET6,34,I,10642,70.575,222.25,25.397,19.227,2.05E+05,182.62,1.94E+06,452.53,4.82E+06,
031919Abl_ET6,35,I,12992,303.72,57.327,28.601,18.805,2.44E+05,176.89,2.30E+06,450.12,5.85E+06,
031919Abl_ET6,36,I,11663,132.99,139.62,28.464,18.736,2.19E+05,131.79,1.54E+06,334.24,3.90E+06,
031919Abl_ET6,37,I,15195,314.82,456.04,30.545,19.012,2.89E+05,229.63,3.49E+06,444.34,6.75E+06,
031919Abl_ET6,38,I,12528,416.39,111.54,31.434,18.977,2.38E+05,186.78,2.34E+06,488.83,6.12E+06,
031919Abl_ET6,39,I,15401,66.815,163.58,29.413,18.862,2.90E+05,142.23,2.19E+06,353.53,5.44E+06,
031919Abl_ET6,40,I,16015,107.32,285.68,31.688,18.647,2.99E+05,118.91,1.90E+06,353.9,5.67E+06,
031919Abl_ET6,41,I,13172,202.41,443.22,33.385,18.743,2.47E+05,119.74,1.58E+06,511.08,6.73E+06,
031919Abl_ET6,42,I,11929,36.656,200.08,31.982,19.032,2.27E+05,118.74,1.42E+06,345.96,4.13E+06,
031919Abl_ET6,43,I,19146,117.92,354.08,35.283,18.578,3.56E+05,91.201,1.75E+06,405.22,7.76E+06,
031919Abl_ET6,44,I,13063,122.82,196.07,34.255,18.831,2.46E+05,58.473,7.64E+05,382.15,4.99E+06,
031919Abl_ET6,44.2,I,13063,113,225,31,18.567,,58.853,,313.407,,
031919Abl_ET6,45,I,10975,486.02,223.63,37.468,18.682,2.05E+05,150.29,1.65E+06,536.88,5.89E+06,
031919Abl_ET6,46,I,7566,53.229,251.98,34.941,18.836,1.43E+05,146.42,1.11E+06,417.9,3.16E+06,
031919Abl_ET6,47,I,13975,77.091,315.8,37.448,18.696,2.61E+05,125.46,1.75E+06,408.33,5.71E+06,
031919Abl_ET6,48,I,19784,103.49,115.27,40.634,18.629,3.69E+05,120.13,2.38E+06,321.79,6.37E+06,
031919Abl_ET6,49,I,9070,15.729,221.46,39.089,18.64,1.69E+05,131.96,1.20E+06,296.83,2.69E+06,
031919Abl_ET6,50,M,26241,247.52,457.25,41.928,18.57,4.87E+05,82.885,2.18E+06,473.07,1.24E+07,
031919Abl_ET6,51,I,14289,175.88,76.761,39.948,19.452,2.78E+05,107.45,1.54E+06,533.57,7.62E+06,
031919Abl_ET6,52,I,1102,152.73,172.25,36.132,18.044,19884,56.375,62125,370.5,4.08E+05,
031919Abl_ET6,53,I,13177,79.477,151.32,39.847,18.503,2.44E+05,115.03,1.52E+06,359.38,4.74E+06,
031919Abl_ET6,54,I,11800,458.19,143.97,41.781,18.782,2.22E+05,169.43,2.00E+06,510.34,6.02E+06,
031919Abl_ET6,55,I,11044,44.169,318.39,41.361,18.477,2.04E+05,182.46,2.02E+06,252.46,2.79E+06,
031919Abl_ET6,56,I,24945,452.99,382.49,45.86,18.441,4.60E+05,115.3,2.88E+06,361.67,9.02E+06,
031919Abl_ET6,57,I,13586,61.24,187.28,46.548,18.31,2.49E+05,100.89,1.37E+06,375.99,5.11E+06,
031919Abl_ET6,58,I,3803,91.436,236.97,43.033,18.274,69496,58.23,2.21E+05,328.61,1.25E+06,
031919Abl_ET6,59,I,15658,43.65,256.88,44.805,18.579,2.91E+05,127.78,2.00E+06,366.58,5.74E+06,
031919Abl_ET6,60,I,23639,140.37,404,47.013,18.329,4.33E+05,85.277,2.02E+06,322.7,7.63E+06,
031919Abl_ET6,61,I,11607,488.78,295.3,48.755,18.513,2.15E+05,123.09,1.43E+06,267.33,3.10E+06,
031919Abl_ET6,62,I,17046,278.99,46.446,48.858,18.728,3.19E+05,111.73,1.90E+06,306.6,5.23E+06,
031919Abl_ET6,63,I,17834,90.098,275.11,48.892,18.197,3.25E+05,70.182,1.25E+06,379.43,6.77E+06,
031919Abl_ET6,65,I,11999,485.45,202.7,55.527,18.459,2.21E+05,103.09,1.24E+06,248.87,2.99E+06,
031919Abl_ET6,66,I,15389,68.197,223.33,55.452,18.338,2.82E+05,71.549,1.10E+06,370.4,5.70E+06,
031919Abl_ET6,67,I,13387,357.32,449.12,52.383,18.435,2.47E+05,80.549,1.08E+06,297.31,3.98E+06,
031919Abl_ET6,68,I,19473,87.944,335.7,57.47,18.266,3.56E+05,58.661,1.14E+06,355.4,6.92E+06,
031919Abl_ET6,69,I,16061,448.3,131.27,59.128,18.521,2.97E+05,90.047,1.45E+06,252.65,4.06E+06,
031919Abl_ET6,70,I,16577,258.88,456.14,60.159,18.412,3.05E+05,75.854,1.26E+06,343.5,5.69E+06,
031919Abl_ET6,71,I,20337,395.5,93.653,62.717,18.555,3.77E+05,87.148,1.77E+06,266.04,5.41E+06,
031919Abl_ET6,72,I,22792,106.3,164.53,63.342,18.284,4.17E+05,50.285,1.15E+06,310.86,7.09E+06,
031919Abl_ET6,73,I,13934,194.41,83.134,64.387,18.372,2.56E+05,86.075,1.20E+06,379.62,5.29E+06,
031919Abl_ET6,74,I,26023,422.98,396.06,63.809,18.423,4.79E+05,66.105,1.72E+06,389.84,1.01E+07,
031919Abl_ET6,75,I,14149,75.643,245.12,67.096,18.273,2.59E+05,52.587,7.44E+05,322.33,4.56E+06,
031919Abl_ET6,76,I,13097,333.41,86.24,73.184,18.411,2.41E+05,86.381,1.13E+06,525.58,6.88E+06,
031919Abl_ET6,77,I,21172,455.27,185.94,74.555,18.468,3.91E+05,74.244,1.57E+06,470.27,9.96E+06,
031919Abl_ET6,78,I,10258,361.02,394.58,76.824,18.498,1.90E+05,92.827,9.52E+05,555.26,5.70E+06,
031919Abl_ET6,79,I,10992,430.34,319.83,78.067,18.394,2.02E+05,65.407,7.19E+05,520.31,5.72E+06,
031919Abl_ET6,80,I,17322,237.98,118.63,80.821,18.272,3.17E+05,61.036,1.06E+06,515.18,8.92E+06,
031919Abl_ET6,81,I,15218,252.95,383.02,83.897,18.379,2.80E+05,74.489,1.13E+06,493.91,7.52E+06,
031919Abl_ET6,82,I,18040,158.66,195.24,84.766,18.305,3.30E+05,51.29,9.25E+05,374.93,6.76E+06,
031919Abl_ET6,83,I,22063,308.88,373.43,86.402,18.542,4.09E+05,81.664,1.80E+06,435.46,9.61E+06,
031919Abl_ET6,84,I,27010,340.55,174.39,89.313,18.584,5.02E+05,87.862,2.37E+06,465.29,1.26E+07,
031919Abl_ET6,85,I,16690,396.87,243.75,88.854,18.591,3.10E+05,89.011,1.49E+06,391.5,6.53E+06,
031919Abl_ET6,86,I,14953,352,336.44,89.441,18.513,2.77E+05,72.927,1.09E+06,411.35,6.15E+06,
031919Abl_ET6,87,I,19730,169.9,257.16,89.148,18.426,3.64E+05,51.045,1.01E+06,311.7,6.15E+06,
031919Abl_ET6,88,I,17136,252.49,200.77,91.585,18.697,3.20E+05,79.537,1.36E+06,478.99,8.21E+06,
031919Abl_ET6,89,I,19703,237.73,303.89,91.765,18.551,3.66E+05,79.37,1.56E+06,502.09,9.89E+06,
031919Abl_ET6,90,I,11653,304.53,250.54,92.674,18.644,2.17E+05,106.41,1.24E+06,435.18,5.07E+06,
