Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
102218Abl_DV6,1,I,26460,389.44,154.83,4.7584,17.694,4.68E+05,121.97,3.23E+06,345.68,9.15E+06,TE
102218Abl_DV6,2,I,25293,257.74,236.78,4.6335,21.145,5.35E+05,138.39,3.50E+06,338.79,8.57E+06,TE
102218Abl_DV6,3,I,32475,452.06,332.85,4.792,17.726,5.76E+05,127.23,4.13E+06,356.17,1.16E+07,TE
102218Abl_DV6,4,I,24739,482.6,144.48,5.288,17.745,4.39E+05,112.24,2.78E+06,356.05,8.81E+06,TE
102218Abl_DV6,5,I,2516,506.39,297.85,4.6069,17.34,43627,64.052,1.61E+05,356.17,8.96E+05,TE
102218Abl_DV6,6,I,17746,301,310.72,4.9495,17.68,3.14E+05,137.84,2.45E+06,344.75,6.12E+06,TE
102218Abl_DV6,7,I,24917,182.8,208.9,5.9143,23.653,5.89E+05,134.74,3.36E+06,333.42,8.31E+06,TE
102218Abl_DV6,8,I,26169,238.69,151.82,7.2427,28.374,7.43E+05,151.8,3.97E+06,356.57,9.33E+06,TE
102218Abl_DV6,9,I,26108,104.22,196.52,9.9951,18.183,4.75E+05,143.53,3.75E+06,401.48,1.05E+07,TE
102218Abl_DV6,10,I,19252,203.78,273.61,9.2102,38.678,7.45E+05,140.27,2.70E+06,320.28,6.17E+06,PRE
102218Abl_DV6,11,M,17636,150.25,319.66,8.2518,17.968,3.17E+05,71.333,1.26E+06,345.71,6.10E+06,TE
102218Abl_DV6,12,M,15945,210.18,339.39,8.0453,18.034,2.88E+05,73.31,1.17E+06,346.94,5.53E+06,TE
102218Abl_DV6,13,I,29105,295.39,388.71,9.8928,17.276,5.03E+05,98.27,2.86E+06,365.91,1.07E+07,TE
102218Abl_DV6,14,I,21174,147.88,227.38,12.658,56.675,1.20E+06,167.55,3.55E+06,342.57,7.25E+06,PRE
102218Abl_DV6,15,I,19599,232.71,257.23,15.354,77.515,1.52E+06,164.28,3.22E+06,324.49,6.36E+06,PRE
102218Abl_DV6,16,I,20128,120.11,274.66,13.889,21.22,4.27E+05,136.43,2.75E+06,333.61,6.71E+06,EPI
102218Abl_DV6,17,I,12114,166.99,149.82,15.112,83.441,1.01E+06,202.19,2.45E+06,350.26,4.24E+06,PRE
102218Abl_DV6,18,I,6913,233,158.5,15.712,88.37,6.11E+05,208.59,1.44E+06,352.27,2.44E+06,PRE
102218Abl_DV6,19,I,15287,420.86,66.807,16.638,19.541,2.99E+05,249.68,3.82E+06,354.96,5.43E+06,TE
102218Abl_DV6,20,I,13632,266.8,101.18,17.887,18.064,2.46E+05,179.03,2.44E+06,354.73,4.84E+06,TE
102218Abl_DV6,21,I,19248,206.89,197.29,18.816,79.394,1.53E+06,165.72,3.19E+06,343.96,6.62E+06,PRE
102218Abl_DV6,22,I,11296,132.02,180.47,19.916,22.353,2.53E+05,178.34,2.01E+06,314.58,3.55E+06,EPI
102218Abl_DV6,23,I,13271,111.96,294.3,21.658,22.469,2.98E+05,151.84,2.02E+06,345.31,4.58E+06,EPI
102218Abl_DV6,24,I,22037,163.83,332.96,19.867,19.894,4.38E+05,129.6,2.86E+06,337.32,7.43E+06,EPI
102218Abl_DV6,25,I,11499,211.22,396.42,20.273,19.133,2.20E+05,227.25,2.61E+06,346,3.98E+06,TE
102218Abl_DV6,26,I,15575,478.88,444.68,20.019,18.096,2.82E+05,138.73,2.16E+06,344.82,5.37E+06,TE
102218Abl_DV6,27,I,13613,163.52,275.9,22.369,19.48,2.65E+05,129.23,1.76E+06,314.45,4.28E+06,EPI
102218Abl_DV6,28,I,3991,504.21,43.241,22.6,20.374,81311,225.84,9.01E+05,419.85,1.68E+06,TE
102218Abl_DV6,29,I,11131,212.27,120.22,24.747,85.832,9.55E+05,147.45,1.64E+06,339.26,3.78E+06,PRE
102218Abl_DV6,30,I,16105,196.62,347.26,25.45,45.003,7.25E+05,150.38,2.42E+06,329.17,5.30E+06,DP
102218Abl_DV6,31,I,11938,154.46,126.18,25.199,78.657,9.39E+05,178.77,2.13E+06,393.92,4.70E+06,PRE
102218Abl_DV6,32,I,17832,87.549,214.83,27.016,22.729,4.05E+05,160.57,2.86E+06,359.95,6.42E+06,EPI
102218Abl_DV6,33,I,12166,76.934,273.35,28.253,68.448,8.33E+05,171.98,2.09E+06,408.32,4.97E+06,PRE
102218Abl_DV6,34,I,14623,90.377,340.07,29.035,18.167,2.66E+05,189.99,2.78E+06,329.66,4.82E+06,TE
102218Abl_DV6,35,M,13584,201.27,192.66,29.825,70.725,9.61E+05,102.66,1.39E+06,347.48,4.72E+06,PRE
102218Abl_DV6,36,I,17874,128.47,184.31,31.269,20.908,3.74E+05,137.53,2.46E+06,322.44,5.76E+06,EPI
102218Abl_DV6,38,I,15343,224.69,446.54,35.242,17.837,2.74E+05,148.14,2.27E+06,332.24,5.10E+06,TE
102218Abl_DV6,39,I,17151,125.26,313.06,34.721,19.865,3.41E+05,145.76,2.50E+06,320.46,5.50E+06,EPI
102218Abl_DV6,40,I,15810,173.69,77.658,36.1,18.214,2.88E+05,139.69,2.21E+06,362.7,5.73E+06,TE
102218Abl_DV6,41,I,16927,136.32,135.88,35.606,22.38,3.79E+05,147.99,2.51E+06,342.38,5.80E+06,EPI
102218Abl_DV6,42,I,12124,81.763,158.02,36.42,17.601,2.13E+05,156.55,1.90E+06,269.28,3.26E+06,TE
102218Abl_DV6,43,I,23465,118.82,250.53,35.488,30.721,7.21E+05,148.61,3.49E+06,303.87,7.13E+06,DP
102218Abl_DV6,44,I,18074,167.08,308.69,35.422,45.873,8.29E+05,112.91,2.04E+06,286.45,5.18E+06,PRE
102218Abl_DV6,45,I,22604,156.48,371,37.627,50.755,1.15E+06,124.02,2.80E+06,346.33,7.83E+06,PRE
102218Abl_DV6,47,I,16372,300.43,15.303,39.038,17.64,2.89E+05,143.07,2.34E+06,395.15,6.47E+06,TE
102218Abl_DV6,48,I,4345,436.86,5.2138,38.18,18.329,79641,142.86,6.21E+05,269.46,1.17E+06,TE
102218Abl_DV6,49,I,14202,455.87,502.47,39.537,17.884,2.54E+05,148.88,2.11E+06,335.06,4.76E+06,TE
102218Abl_DV6,50,I,8628,165.21,141.19,39.978,66.856,5.77E+05,120.34,1.04E+06,297.74,2.57E+06,PRE
102218Abl_DV6,51,I,22936,90.005,298.39,43.477,26.127,5.99E+05,136.92,3.14E+06,340.53,7.81E+06,DP
102218Abl_DV6,52,I,11126,137.77,256.95,43.101,19.036,2.12E+05,132.15,1.47E+06,298.24,3.32E+06,EPI
102218Abl_DV6,53,I,17223,95.557,207.84,45.032,18.284,3.15E+05,124.02,2.14E+06,326.22,5.62E+06,EPI
102218Abl_DV6,54,I,19682,133.2,197.48,50.195,17.488,3.44E+05,98.772,1.94E+06,332.06,6.54E+06,EPI
102218Abl_DV6,55,I,16731,152.05,392.38,48.926,18.492,3.09E+05,127.91,2.14E+06,348.98,5.84E+06,TE
102218Abl_DV6,56,I,8683,335.47,504.47,51.508,17.738,1.54E+05,172.25,1.50E+06,344.42,2.99E+06,TE
102218Abl_DV6,57,I,11091,231,471.63,51.783,17.027,1.89E+05,122.76,1.36E+06,351.49,3.90E+06,TE
102218Abl_DV6,58,I,10617,139.63,123.57,51.255,17.396,1.85E+05,72.073,7.65E+05,361.48,3.84E+06,TE
102218Abl_DV6,59,I,9561,87.85,259.24,53.733,17.359,1.66E+05,154.51,1.48E+06,313.1,2.99E+06,TE
102218Abl_DV6,60,I,521,507.63,4.7198,53.856,17.033,8874,47.607,24803,268.81,1.40E+05,TE
102218Abl_DV6,61,I,2220,442.18,507.61,51.958,16.571,36788,32.473,72090,178.44,3.96E+05,TE
