Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
100719Abl_FM3,1,I,18295,329.21,232.97,5.1176,22.317,4.08E+05,280.85,5.14E+06,360.53,6.60E+06,F
100719Abl_FM3,2,I,19373,165.6,180.26,7.0269,22.814,4.42E+05,420.84,8.15E+06,364.3,7.06E+06,F
100719Abl_FM3,3,I,16349,229.09,293.77,6.5391,22.82,3.73E+05,380.95,6.23E+06,421.05,6.88E+06,F
100719Abl_FM3,4,I,18058,247.88,186.73,8.2623,22.692,4.10E+05,355.02,6.41E+06,244.06,4.41E+06,F
100719Abl_FM3,5,I,27543,139.69,248.79,11.439,22.115,6.09E+05,265.01,7.30E+06,322.4,8.88E+06,F
100719Abl_FM3,6,I,15687,271.06,339.49,11.159,22.527,3.53E+05,334.81,5.25E+06,329.99,5.18E+06,F
100719Abl_FM3,7,I,21384,96.011,298.47,13.451,22.418,4.79E+05,259.68,5.55E+06,368.15,7.87E+06,F
100719Abl_FM3,8,I,17581,424.45,170.44,17.035,22.865,4.02E+05,414.3,7.28E+06,342.52,6.02E+06,F
100719Abl_FM3,9,I,11896,108.61,174.8,18.304,22.323,2.66E+05,342.87,4.08E+06,397.08,4.72E+06,F
100719Abl_FM3,10,I,23329,202.66,327.67,18.835,22.431,5.23E+05,336.13,7.84E+06,324.77,7.58E+06,F
100719Abl_FM3,11,I,22863,200.58,187.08,20.354,22.31,5.10E+05,337.35,7.71E+06,320.84,7.34E+06,F
100719Abl_FM3,12,I,21329,219.51,262.38,20.555,21.989,4.69E+05,254.56,5.43E+06,349.06,7.45E+06,F
100719Abl_FM3,13,I,14992,457.89,312.65,20.454,22.468,3.37E+05,335.08,5.02E+06,351.78,5.27E+06,F
100719Abl_FM3,14,I,15080,255.84,120.67,20.799,22.923,3.46E+05,452.94,6.83E+06,462.57,6.98E+06,F
100719Abl_FM3,15,I,17004,176.53,133.96,21.172,22.423,3.81E+05,319.41,5.43E+06,311.94,5.30E+06,F
100719Abl_FM3,16,I,13302,54.059,231.8,23.23,22.639,3.01E+05,375.01,4.99E+06,417.48,5.55E+06,F
100719Abl_FM3,17,I,31990,122.22,315.18,26.07,22.097,7.07E+05,245.55,7.86E+06,316.35,1.01E+07,F
100719Abl_FM3,18,I,23013,166.07,242.96,27.232,21.699,4.99E+05,246.75,5.68E+06,296.52,6.82E+06,F
100719Abl_FM3,19,I,24294,284.46,387.73,31.041,21.871,5.31E+05,283.83,6.90E+06,278.94,6.78E+06,F
100719Abl_FM3,20,I,19689,154.84,393.99,30.888,22.328,4.40E+05,401.7,7.91E+06,344.37,6.78E+06,F
100719Abl_FM3,21,I,15098,91.577,141.95,31.727,22.356,3.38E+05,348.45,5.26E+06,305.5,4.61E+06,F
100719Abl_FM3,22,I,15609,51.598,285.9,31.13,21.894,3.42E+05,291.79,4.55E+06,345.72,5.40E+06,F
100719Abl_FM3,23,I,25310,216.93,358.37,32.785,21.56,5.46E+05,250.17,6.33E+06,362.47,9.17E+06,F
100719Abl_FM3,24,I,18000,326.68,88.69,34.801,21.701,3.91E+05,240.59,4.33E+06,369.94,6.66E+06,F
100719Abl_FM3,25,I,26719,98.088,226.25,33.142,21.744,5.81E+05,268.15,7.16E+06,312.96,8.36E+06,F
100719Abl_FM3,26,M,25861,200.76,122.1,34.823,21.099,5.46E+05,101.14,2.62E+06,288.76,7.47E+06,F
100719Abl_FM3,27,I,23652,190.18,290.91,36.907,21.206,5.02E+05,193.56,4.58E+06,342.61,8.10E+06,F
100719Abl_FM3,29,I,17088,55.175,200.03,39.638,21.7,3.71E+05,261.05,4.46E+06,311.37,5.32E+06,F
100719Abl_FM3,33,I,29013,176.77,206.07,43.945,21.162,6.14E+05,132.62,3.85E+06,285.85,8.29E+06,F
100719Abl_FM3,34,M,15233,92.963,310.55,42.926,21.173,3.23E+05,89.409,1.36E+06,325.51,4.96E+06,F
100719Abl_FM3,36,I,18157,459.57,340.63,45.226,21.654,3.93E+05,239.87,4.36E+06,272.07,4.94E+06,F
100719Abl_FM3,37,I,13912,61.965,258.26,48.214,21.439,2.98E+05,219.24,3.05E+06,353.37,4.92E+06,F
100719Abl_FM3,38,I,34144,175.73,334.74,49.78,21.209,7.24E+05,163.63,5.59E+06,300.4,1.03E+07,F
100719Abl_FM3,39,I,17172,123.92,165.33,49.08,21.472,3.69E+05,229.23,3.94E+06,307.47,5.28E+06,F
100719Abl_FM3,40,I,19502,302.74,102.37,48.505,21.194,4.13E+05,128.15,2.50E+06,239.44,4.67E+06,F
100719Abl_FM3,41,I,22393,150.76,253.65,51.653,21.038,4.71E+05,128.96,2.89E+06,341.27,7.64E+06,F
100719Abl_FM3,42,I,24324,106.42,362.27,51.506,21.254,5.17E+05,136.67,3.32E+06,269.2,6.55E+06,F
100719Abl_FM3,43,I,18270,478.13,244.75,53.832,21.7,3.96E+05,232.46,4.25E+06,314.19,5.74E+06,F
100719Abl_FM3,44,M,12231,246.75,302.52,54.474,20.69,2.53E+05,61.734,7.55E+05,240.27,2.94E+06,F
100719Abl_FM3,45,I,22265,316.73,370.96,53.637,20.997,4.67E+05,125.31,2.79E+06,395.51,8.81E+06,F
100719Abl_FM3,46,I,14376,424.95,168,57.708,21.22,3.05E+05,184.63,2.65E+06,290.33,4.17E+06,F
100719Abl_FM3,47,I,23831,87.474,252.33,60.031,20.896,4.98E+05,146.61,3.49E+06,291.41,6.94E+06,F
100719Abl_FM3,48,I,28719,259.5,156.07,60.994,20.734,5.95E+05,99.294,2.85E+06,266.97,7.67E+06,F
100719Abl_FM3,49,I,25217,133.98,204.81,62.903,20.751,5.23E+05,115.09,2.90E+06,259.03,6.53E+06,F
100719Abl_FM3,50,I,19879,230.41,243.38,61.979,20.744,4.12E+05,116.31,2.31E+06,241.7,4.80E+06,F
100719Abl_FM3,51,I,21257,166.66,292.53,63.605,20.668,4.39E+05,112.92,2.40E+06,312.95,6.65E+06,F
100719Abl_FM3,52,I,19562,379.15,298.66,66.257,20.769,4.06E+05,173.02,3.38E+06,403.35,7.89E+06,F
