Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
121818Abl_EE4,1,I,24159,346.69,245.01,4.9077,17.088,4.13E+05,61.1,1.48E+06,143.56,3.47E+06,TE
121818Abl_EE4,2,I,16708,218.34,243.56,4.6929,17.787,2.97E+05,110.63,1.85E+06,116.87,1.95E+06,TE
121818Abl_EE4,3,I,11660,240.03,301,4.6438,17.441,2.03E+05,76.041,8.87E+05,136.91,1.60E+06,TE
121818Abl_EE4,4,I,16052,390.75,310.89,6.6427,17.977,2.89E+05,116.52,1.87E+06,100.34,1.61E+06,TE
121818Abl_EE4,5,I,17224,165.29,324.48,5.3913,17.435,3.00E+05,81.059,1.40E+06,97.314,1.68E+06,TE
121818Abl_EE4,7,I,31612,347.63,372.04,7.1908,17.128,5.41E+05,52.646,1.66E+06,87.863,2.78E+06,TE
121818Abl_EE4,8,I,19263,233.35,177.29,7.8773,17.194,3.31E+05,68.088,1.31E+06,102.66,1.98E+06,TE
121818Abl_EE4,9,I,20770,107.41,200.57,8.4284,17.631,3.66E+05,71.922,1.49E+06,82.176,1.71E+06,TE
121818Abl_EE4,11,I,15317,143.32,260.41,8.5167,21.388,3.28E+05,71.503,1.10E+06,125.13,1.92E+06,EPI
121818Abl_EE4,12,I,36651,432.05,258.71,10.056,17.909,6.56E+05,95.174,3.49E+06,80.362,2.95E+06,TE
121818Abl_EE4,13,I,10701,209.52,331.16,9.273,19.12,2.05E+05,136.8,1.46E+06,96.638,1.03E+06,TE
121818Abl_EE4,14,I,27545,100.55,351.02,9.7179,17.893,4.93E+05,71.969,1.98E+06,74.389,2.05E+06,TE
121818Abl_EE4,15,I,36224,255.02,395.37,10.004,17.558,6.36E+05,95.781,3.47E+06,79.713,2.89E+06,TE
121818Abl_EE4,16,I,37800,320.7,137.66,12.099,17.16,6.49E+05,67.406,2.55E+06,80.854,3.06E+06,TE
121818Abl_EE4,20,I,12014,92.765,305.07,16.237,20.009,2.40E+05,94.946,1.14E+06,72.031,8.65E+05,EPI
121818Abl_EE4,21,I,11793,145.12,327.72,15.611,22.55,2.66E+05,177.06,2.09E+06,107.42,1.27E+06,EPI
121818Abl_EE4,22,I,10150,174.45,364.94,14.329,20.015,2.03E+05,94.307,9.57E+05,85.09,8.64E+05,EPI
121818Abl_EE4,23,I,13034,158.72,216.53,17.148,45.842,5.98E+05,75.301,9.81E+05,106.89,1.39E+06,PRE
121818Abl_EE4,24,I,25068,448.45,349.36,16.81,17.135,4.30E+05,80.084,2.01E+06,70.947,1.78E+06,TE
121818Abl_EE4,25,I,27396,430.97,168.17,19.311,17.399,4.77E+05,65.627,1.80E+06,77.75,2.13E+06,TE
121818Abl_EE4,26,I,5437,145.2,285.35,17.226,63.707,3.46E+05,87.002,4.73E+05,121.54,6.61E+05,PRE
121818Abl_EE4,27,I,10854,165.31,153.87,19.022,17.943,1.95E+05,92.081,9.99E+05,110.24,1.20E+06,TE
121818Abl_EE4,28,I,8838,91.006,202.56,18.875,21.143,1.87E+05,89.483,7.91E+05,76.7,6.78E+05,EPI
121818Abl_EE4,29,I,17940,58.657,255.14,21.825,18.655,3.35E+05,79.227,1.42E+06,84.309,1.51E+06,EPI
121818Abl_EE4,30,I,17410,482.02,251.37,23.406,17.204,3.00E+05,68.527,1.19E+06,80.725,1.41E+06,TE
121818Abl_EE4,31,I,9631,97.359,336.8,23.931,27.428,2.64E+05,112.31,1.08E+06,66.226,6.38E+05,DP
121818Abl_EE4,32,I,16079,166.29,408.75,26.116,17.534,2.82E+05,95.471,1.54E+06,104.68,1.68E+06,TE
121818Abl_EE4,33,I,23879,347.12,446.34,24.431,17.247,4.12E+05,77.768,1.86E+06,73.631,1.76E+06,TE
121818Abl_EE4,34,I,10900,132.76,246.68,24.565,37.364,4.07E+05,74.639,8.14E+05,138.47,1.51E+06,PRE
121818Abl_EE4,35,I,11838,16.047,269.2,26.645,17.633,2.09E+05,89.989,1.07E+06,60.978,7.22E+05,TE
121818Abl_EE4,36,I,10573,106.74,283.7,25.48,39.849,4.21E+05,110.08,1.16E+06,74.378,7.86E+05,PRE
121818Abl_EE4,37,I,23393,48.688,312.51,26.3,18.841,4.41E+05,78.506,1.84E+06,54.757,1.28E+06,EPI
121818Abl_EE4,38,I,9672,154.66,377.92,24.966,22.402,2.17E+05,102.75,9.94E+05,100.29,9.70E+05,DP
121818Abl_EE4,39,I,10067,119.79,168.65,26.994,22.162,2.23E+05,89.956,9.06E+05,73.182,7.37E+05,DP
121818Abl_EE4,40,I,18053,421.86,430.71,28.016,17.322,3.13E+05,92.975,1.68E+06,106.49,1.92E+06,TE
121818Abl_EE4,41,I,18168,246.51,443.2,26.908,17.271,3.14E+05,89.275,1.62E+06,84.839,1.54E+06,TE
121818Abl_EE4,42,I,11716,117.77,136.65,29.039,17.592,2.06E+05,73.97,8.67E+05,68.015,7.97E+05,TE
121818Abl_EE4,43,I,458,140.98,302.75,24.371,54.306,24872,84.524,38712,130.91,59958,PRE
121818Abl_EE4,44,I,11601,82.337,221.72,29.065,22.659,2.63E+05,82.902,9.62E+05,72.349,8.39E+05,DP
121818Abl_EE4,45,I,12703,60.281,356.22,31.941,18.024,2.29E+05,76.823,9.76E+05,50.135,6.37E+05,TE
121818Abl_EE4,46,I,21461,382.2,103.46,30.725,17.324,3.72E+05,79.426,1.70E+06,107.31,2.30E+06,TE
121818Abl_EE4,47,I,20532,194.97,112.37,30.487,18.386,3.78E+05,92.03,1.89E+06,82.731,1.70E+06,TE
121818Abl_EE4,48,I,11593,48.584,201.21,31.4,17.557,2.04E+05,88.251,1.02E+06,66.426,7.70E+05,TE
121818Abl_EE4,49,I,8824,149.8,359.64,30.907,47.519,4.19E+05,98.447,8.69E+05,97.888,8.64E+05,PRE
121818Abl_EE4,50,I,15917,135.41,199.21,30.836,36.703,5.84E+05,57.085,9.09E+05,106.03,1.69E+06,PRE
121818Abl_EE4,51,I,19266,158.52,310.23,33.395,32.114,6.19E+05,73.538,1.42E+06,126.35,2.43E+06,PRE
