Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
052119Abl_FB2,1,I,15292,303.33,194.99,5.1714,24.508,3.75E+05,504.96,7.72E+06,325.5,4.98E+06,F
052119Abl_FB2,2,I,13939,313.62,327.94,5.3151,25.288,3.52E+05,624.18,8.70E+06,422.34,5.89E+06,F
052119Abl_FB2,3,I,20013,378.48,242.66,6.0331,24.181,4.84E+05,442.67,8.86E+06,401.9,8.04E+06,F
052119Abl_FB2,4,I,17013,211.23,246.07,5.9349,23.87,4.06E+05,354.85,6.04E+06,332.61,5.66E+06,F
052119Abl_FB2,5,I,13893,133.84,227.56,7.4422,24.379,3.39E+05,438.91,6.10E+06,296.59,4.12E+06,F
052119Abl_FB2,6,I,27884,209.64,156.26,7.8846,23.045,6.43E+05,309.15,8.62E+06,350.46,9.77E+06,F
052119Abl_FB2,7,I,16516,367.28,133.03,14.03,24.185,3.99E+05,453.08,7.48E+06,421.08,6.95E+06,F
052119Abl_FB2,8,I,15357,318.72,410.68,15.073,24.672,3.79E+05,537.2,8.25E+06,255.89,3.93E+06,F
052119Abl_FB2,9,I,16361,450.26,272.31,14.799,24.011,3.93E+05,401.08,6.56E+06,456.72,7.47E+06,F
052119Abl_FB2,10,I,17416,170.22,333.58,17.18,24.597,4.28E+05,551.39,9.60E+06,340.31,5.93E+06,F
052119Abl_FB2,11,I,15484,418.41,368.86,19.051,25.002,3.87E+05,556.95,8.62E+06,426.53,6.60E+06,F
052119Abl_FB2,12,I,13367,241.43,403.42,20.729,25.543,3.41E+05,626.12,8.37E+06,383.86,5.13E+06,F
052119Abl_FB2,13,I,16063,106.93,308.04,24.015,24.556,3.94E+05,536.44,8.62E+06,391.61,6.29E+06,F
052119Abl_FB2,14,I,16130,317.98,63.523,30.317,24.523,3.96E+05,508.75,8.21E+06,369.19,5.96E+06,F
052119Abl_FB2,15,I,17329,92.05,257.24,28.554,23.764,4.12E+05,370.82,6.43E+06,474.26,8.22E+06,F
052119Abl_FB2,16,I,14357,97.044,148.04,30.829,25.739,3.70E+05,660.04,9.48E+06,457.5,6.57E+06,F
052119Abl_FB2,17,I,15319,47.43,231.44,30.438,24.663,3.78E+05,521.18,7.98E+06,412.09,6.31E+06,F
052119Abl_FB2,18,I,11230,230.3,51.425,31.985,26.842,3.01E+05,860.84,9.67E+06,560.67,6.30E+06,F
052119Abl_FB2,19,I,19246,478.89,217.69,34.546,23.735,4.57E+05,388.58,7.48E+06,455.12,8.76E+06,F
052119Abl_FB2,20,I,10188,79.546,300.89,33.946,25.341,2.58E+05,594.25,6.05E+06,395.39,4.03E+06,F
052119Abl_FB2,21,I,18669,120.85,369.47,41.435,23.069,4.31E+05,381.04,7.11E+06,440.31,8.22E+06,F
052119Abl_FB2,22,I,15871,60.445,171.58,39.6,25.052,3.98E+05,435.68,6.91E+06,385.24,6.11E+06,F
052119Abl_FB2,23,I,9886,74.005,252.93,38.666,24.057,2.38E+05,466.35,4.61E+06,378.37,3.74E+06,F
052119Abl_FB2,27,I,11304,91.509,210.65,42.348,22.921,2.59E+05,272.78,3.08E+06,379.7,4.29E+06,F
052119Abl_FB2,28,I,15633,70.468,320.55,39.789,24.924,3.90E+05,474.39,7.42E+06,394.46,6.17E+06,F
052119Abl_FB2,29,I,14547,149.03,70.303,46.817,23.722,3.45E+05,518.48,7.54E+06,339.62,4.94E+06,F
052119Abl_FB2,30,I,14275,440.43,139.55,47.033,22.839,3.26E+05,399.67,5.71E+06,395.83,5.65E+06,F
052119Abl_FB2,31,I,15231,403.26,423.85,47.212,22.902,3.49E+05,375.3,5.72E+06,292.54,4.46E+06,F
052119Abl_FB2,32,M,35011,327.04,428.08,49.959,21.729,7.61E+05,150.64,5.27E+06,251.4,8.80E+06,F
052119Abl_FB2,33,I,20544,257.95,44.007,50.293,22.592,4.64E+05,262.87,5.40E+06,321.17,6.60E+06,F
