Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
050819Abl_EY8,1,I,15271,264.8,206.26,4.657,21.401,3.27E+05,285.49,4.36E+06,1339.2,2.05E+07,F
050819Abl_EY8,2,I,19600,305.86,318.73,4.9294,21.303,4.18E+05,248.77,4.88E+06,1321.1,2.59E+07,F
050819Abl_EY8,3,I,19935,356.82,204.67,6.2131,21.453,4.28E+05,241.55,4.82E+06,1328.9,2.65E+07,F
050819Abl_EY8,4,I,7957,165.88,228.64,4.9664,21.544,1.71E+05,291.31,2.32E+06,1219.9,9.71E+06,F
050819Abl_EY8,5,I,12291,133.04,284.89,7.8218,21.859,2.69E+05,266.39,3.27E+06,1220.4,1.50E+07,T
050819Abl_EY8,6,I,14363,132,332.05,9.0899,22.598,3.25E+05,318.41,4.57E+06,1282.4,1.84E+07,F
050819Abl_EY8,7,I,14875,130.1,240.22,8.6912,21.842,3.25E+05,281.85,4.19E+06,1305.9,1.94E+07,T
050819Abl_EY8,8,I,9752,189.45,331.18,7.7161,21.441,2.09E+05,232.27,2.27E+06,1245.4,1.21E+07,F
050819Abl_EY8,9,I,22496,195.94,156.27,8.8141,21.715,4.88E+05,273.55,6.15E+06,1329.1,2.99E+07,F
050819Abl_EY8,10,I,10778,53.414,228.5,10.958,22.237,2.40E+05,290.26,3.13E+06,1453.3,1.57E+07,F
050819Abl_EY8,11,I,12099,184.93,277.1,10.931,21.943,2.65E+05,309.34,3.74E+06,1293.6,1.57E+07,T
050819Abl_EY8,13,I,12339,134.24,184.82,14.383,22.042,2.72E+05,291.87,3.60E+06,1252.8,1.55E+07,F
050819Abl_EY8,14,I,22189,391.38,383.87,15.259,21.495,4.77E+05,243.15,5.40E+06,1339.5,2.97E+07,F
050819Abl_EY8,15,I,15270,234.78,397.04,14.819,21.631,3.30E+05,256.43,3.92E+06,1326.3,2.03E+07,F
050819Abl_EY8,17,I,9416,74.147,196.72,17.644,21.709,2.04E+05,299.86,2.82E+06,1347,1.27E+07,F
050819Abl_EY8,18,I,12507,451.61,298.76,18.907,22.271,2.79E+05,342.83,4.29E+06,1316.7,1.65E+07,F
050819Abl_EY8,19,I,14061,381.25,117.38,19.902,22.028,3.10E+05,318.8,4.48E+06,1262.2,1.77E+07,F
