Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
021919Abl_EO9,1,I,12787,322.18,258.37,4.2487,18.971,2.43E+05,144.42,1.85E+06,334.41,4.28E+06,
021919Abl_EO9,2,I,16352,289.94,178.48,5.9121,19.033,3.11E+05,128.89,2.11E+06,368.21,6.02E+06,
021919Abl_EO9,3,I,17550,251.97,231.95,5.2442,19.002,3.33E+05,146.87,2.58E+06,355.48,6.24E+06,
021919Abl_EO9,4,I,21574,348.75,165.99,6.713,18.903,4.08E+05,124.41,2.68E+06,353.21,7.62E+06,
021919Abl_EO9,5,I,14113,409.53,210.36,7.2977,18.955,2.68E+05,129.7,1.83E+06,387.13,5.46E+06,
021919Abl_EO9,6,I,12782,423.76,266.45,8.0257,19.038,2.43E+05,136.8,1.75E+06,347.02,4.44E+06,
021919Abl_EO9,7,I,17712,364.81,315.71,6.9777,18.916,3.35E+05,132.74,2.35E+06,397.44,7.04E+06,
021919Abl_EO9,8,I,22139,203.79,187.37,9.2389,18.839,4.17E+05,92.462,2.05E+06,344.57,7.63E+06,
021919Abl_EO9,9,I,25723,254.09,337.8,10.105,18.908,4.86E+05,108.66,2.80E+06,375.32,9.65E+06,
021919Abl_EO9,10,I,16716,169.44,278.61,11.66,19.102,3.19E+05,113.54,1.90E+06,360.66,6.03E+06,
021919Abl_EO9,11,I,9806,395.22,143.5,13.802,19.435,1.91E+05,222.54,2.18E+06,362.75,3.56E+06,
021919Abl_EO9,12,I,16198,153.45,206,13.467,18.986,3.08E+05,104.96,1.70E+06,473.55,7.67E+06,
021919Abl_EO9,13,I,7644,203.07,322.02,13.023,19.386,1.48E+05,177.16,1.35E+06,369.45,2.82E+06,
021919Abl_EO9,14,I,10073,231.47,125.79,18.092,19.289,1.94E+05,161.87,1.63E+06,327.95,3.30E+06,
021919Abl_EO9,15,I,11865,348.8,374.93,16.628,19.184,2.28E+05,164,1.95E+06,413.35,4.90E+06,
021919Abl_EO9,16,I,11723,289.62,104.28,18.103,19.23,2.25E+05,176.46,2.07E+06,376.34,4.41E+06,
021919Abl_EO9,17,I,9408,415.57,341.71,17.646,19.755,1.86E+05,208.21,1.96E+06,347.9,3.27E+06,
021919Abl_EO9,18,I,7348,465.29,263.07,19.278,19.913,1.46E+05,269.71,1.98E+06,389.04,2.86E+06,
021919Abl_EO9,19,I,11589,116.82,284.02,19.702,19.283,2.23E+05,126.2,1.46E+06,388.73,4.50E+06,
021919Abl_EO9,20,I,12444,461.7,171.38,23.146,19.334,2.41E+05,166.05,2.07E+06,449.23,5.59E+06,
021919Abl_EO9,21,I,13302,107.23,221.57,21.647,19.421,2.58E+05,155.9,2.07E+06,401.98,5.35E+06,
021919Abl_EO9,22,I,16532,158.45,277.38,24.815,18.922,3.13E+05,122.05,2.02E+06,375.56,6.21E+06,
021919Abl_EO9,23,I,9042,229.1,378.49,23.422,19.687,1.78E+05,185.74,1.68E+06,323.23,2.92E+06,
021919Abl_EO9,24,I,10568,359.66,88.792,25.869,19.333,2.04E+05,199.22,2.11E+06,381.89,4.04E+06,
021919Abl_EO9,25,I,9767,176.64,136.13,24.79,19.131,1.87E+05,172.29,1.68E+06,309,3.02E+06,
021919Abl_EO9,26,I,9072,137.57,343.11,24.581,19.48,1.77E+05,174.66,1.58E+06,314.93,2.86E+06,
021919Abl_EO9,27,I,13442,475.13,307.17,28.304,19.514,2.62E+05,154.53,2.08E+06,459.79,6.18E+06,
021919Abl_EO9,29,I,11416,331.88,409.37,28.694,19.451,2.22E+05,163.43,1.87E+06,469.12,5.36E+06,
