Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
052819Abl_FD4,1,I,16555,338.57,257.48,5.1986,22.224,3.68E+05,234.47,3.88E+06,341.41,5.65E+06,TE,F
052819Abl_FD4,2,I,14780,208.14,280.56,4.9601,22.766,3.36E+05,266.69,3.94E+06,292.05,4.32E+06,TE,F
052819Abl_FD4,3,I,20116,227.48,194.47,5.4274,22.489,4.52E+05,241.81,4.86E+06,276.95,5.57E+06,TE,F
052819Abl_FD4,4,I,24424,115.34,204.54,7.3973,23.249,5.68E+05,191.94,4.69E+06,328.77,8.03E+06,TE,F
052819Abl_FD4,5,I,19890,167.61,324.28,6.0704,22.897,4.55E+05,242.78,4.83E+06,229.49,4.56E+06,TE,F
052819Abl_FD4,6,I,21292,168.41,221.54,7.8533,28.545,6.08E+05,204.34,4.35E+06,276.27,5.88E+06,EPI,F
052819Abl_FD4,7,I,11734,308.46,350.43,6.4728,22.304,2.62E+05,209.73,2.46E+06,339.41,3.98E+06,TE,F
052819Abl_FD4,8,I,13714,287.26,141.46,10.364,22.172,3.04E+05,157.36,2.16E+06,359,4.92E+06,TE,F
052819Abl_FD4,10,I,17369,105.17,264.4,10.012,32.196,5.59E+05,203.86,3.54E+06,295.6,5.13E+06,DP,T
052819Abl_FD4,11,I,12398,241.1,374.54,9.2543,21.981,2.73E+05,233.55,2.90E+06,278.41,3.45E+06,TE,F
052819Abl_FD4,12,I,12706,391.58,286.98,9.8919,22.54,2.86E+05,169.72,2.16E+06,266.49,3.39E+06,TE,F
052819Abl_FD4,13,I,16822,383.69,180.68,12.855,22.53,3.79E+05,258.35,4.35E+06,334.54,5.63E+06,TE,F
052819Abl_FD4,14,I,12259,150.32,176.44,16.184,46.808,5.74E+05,221.39,2.71E+06,241.51,2.96E+06,PRE,T
052819Abl_FD4,15,I,14716,163.08,245.92,16.476,54.925,8.08E+05,251.62,3.70E+06,270.83,3.99E+06,PRE,F
052819Abl_FD4,16,I,15064,146.33,329.14,15.8,27.095,4.08E+05,227.93,3.43E+06,194.55,2.93E+06,DP,F
052819Abl_FD4,17,I,7782,185.27,140.26,17.385,23.037,1.79E+05,257.75,2.01E+06,277.32,2.16E+06,TE,F
052819Abl_FD4,18,I,16778,369.11,374.79,18.223,22.513,3.78E+05,289.76,4.86E+06,270.17,4.53E+06,TE,F
052819Abl_FD4,19,I,7520,121.25,304.94,18.22,37.308,2.81E+05,225.28,1.69E+06,304.68,2.29E+06,PRE,T
052819Abl_FD4,20,I,13897,103.76,251.47,20.827,28.618,3.98E+05,219.96,3.06E+06,296.85,4.13E+06,DP,T
052819Abl_FD4,21,I,14168,126.89,201.97,22.623,28.761,4.07E+05,211.09,2.99E+06,302.53,4.29E+06,DP,T
052819Abl_FD4,22,I,10822,55.374,299.08,22.771,30.841,3.34E+05,209.94,2.27E+06,323.1,3.50E+06,PRE,T
052819Abl_FD4,23,I,13453,163.29,392.43,22.575,22.024,2.96E+05,238.81,3.21E+06,274.96,3.70E+06,TE,F
052819Abl_FD4,24,I,10166,21.352,256.24,22.671,23.757,2.42E+05,228.54,2.32E+06,304.29,3.09E+06,TE,F
052819Abl_FD4,25,I,8872,88.137,302.29,24.379,34.181,3.03E+05,160.59,1.42E+06,311.73,2.77E+06,PRE,T
052819Abl_FD4,26,I,10418,106.77,354.13,24.585,34.792,3.62E+05,199.76,2.08E+06,327.03,3.41E+06,PRE,T
052819Abl_FD4,27,M,6572,129.27,133.97,26.643,22.077,1.45E+05,174.97,1.15E+06,315.93,2.08E+06,TE,F
