Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
082619Abl_FH1,1,I,13375,290.56,191.6,5.3894,20.989,2.81E+05,171.75,2.30E+06,315.98,4.23E+06,F
082619Abl_FH1,2,I,15210,218.16,263.12,5.7072,21.761,3.31E+05,238.62,3.63E+06,364.76,5.55E+06,F
082619Abl_FH1,3,I,8071,127.25,295.15,4.6014,28.651,2.31E+05,86.982,7.02E+05,349.48,2.82E+06,F
082619Abl_FH1,4,I,13873,311.96,338.34,5.8527,22.019,3.05E+05,307.26,4.26E+06,405.16,5.62E+06,F
082619Abl_FH1,5,I,13867,348.94,179.71,6.9987,21.11,2.93E+05,202.26,2.80E+06,331.87,4.60E+06,F
082619Abl_FH1,6,I,12584,96.516,247,6.9971,21.243,2.67E+05,202.17,2.54E+06,308.24,3.88E+06,F
082619Abl_FH1,7,I,12090,83.193,289.01,10.088,21.347,2.58E+05,186.6,2.26E+06,384.59,4.65E+06,F
082619Abl_FH1,8,I,23477,157.88,248.71,10.87,21.209,4.98E+05,191.17,4.49E+06,375.58,8.82E+06,F
082619Abl_FH1,9,I,34785,411.86,274.26,8.4141,21.15,7.36E+05,208.55,7.25E+06,389.24,1.35E+07,F
082619Abl_FH1,10,I,14448,174.21,189.98,11.061,21.011,3.04E+05,189.04,2.73E+06,404.61,5.85E+06,F
082619Abl_FH1,11,I,13610,211.65,330.37,9.2107,22.211,3.02E+05,310.05,4.22E+06,625.85,8.52E+06,F
082619Abl_FH1,13,I,8547,184.42,371.86,13.925,21.516,1.84E+05,258.73,2.21E+06,392.63,3.36E+06,F
082619Abl_FH1,15,M,49337,255.98,381.41,20.457,20.649,1.02E+06,82.77,4.08E+06,389.95,1.92E+07,F
082619Abl_FH1,16,I,7616,88.53,341.71,17.844,21.634,1.65E+05,262.89,2.00E+06,338.83,2.58E+06,F
082619Abl_FH1,17,I,9397,236.76,150.28,17.684,21.954,2.06E+05,277.61,2.61E+06,416.47,3.91E+06,F
082619Abl_FH1,18,I,15616,123.63,211.94,20.419,21.085,3.29E+05,199.73,3.12E+06,408.54,6.38E+06,F
082619Abl_FH1,19,I,14742,128.97,311.79,18.644,20.991,3.09E+05,182.07,2.68E+06,341.75,5.04E+06,F
082619Abl_FH1,20,I,14730,88.528,245.89,20.42,21.481,3.16E+05,224.95,3.31E+06,342.94,5.05E+06,F
082619Abl_FH1,21,I,13553,444.09,292.82,19.942,21.22,2.88E+05,164.36,2.23E+06,311.59,4.22E+06,F
082619Abl_FH1,22,M,12002,183.09,300.11,23.541,20.867,2.50E+05,90.517,1.09E+06,321.7,3.86E+06,F
082619Abl_FH1,23,I,13279,350.21,129.25,23.846,21.939,2.91E+05,278.35,3.70E+06,391.48,5.20E+06,F
082619Abl_FH1,24,I,17757,178.79,192.22,23.303,21.112,3.75E+05,222.46,3.95E+06,359.31,6.38E+06,F
082619Abl_FH1,25,I,15154,91.651,294.38,23.854,21.081,3.19E+05,178.03,2.70E+06,314.79,4.77E+06,F
082619Abl_FH1,26,I,32408,39.833,303.78,31.56,20.865,6.76E+05,105.58,3.42E+06,322.47,1.05E+07,F
082619Abl_FH1,30,M,6235,154.83,242.24,27.068,19.803,1.23E+05,81.372,5.07E+05,249.34,1.55E+06,F
082619Abl_FH1,31,M,9231,143.85,368.36,29.433,20.19,1.86E+05,75.327,6.95E+05,459.07,4.24E+06,F
082619Abl_FH1,32,I,15822,219.2,130.98,29.859,21.026,3.33E+05,168.3,2.66E+06,369.84,5.85E+06,F
082619Abl_FH1,33,I,16780,85.319,209.48,30.535,20.647,3.46E+05,165.11,2.77E+06,335.42,5.63E+06,F
082619Abl_FH1,34,I,19119,148.76,152.31,32.137,20.882,3.99E+05,177.68,3.40E+06,350.86,6.71E+06,F
082619Abl_FH1,36,I,9881,371.99,407.79,34.28,22.414,2.21E+05,448.26,4.43E+06,443,4.38E+06,F
082619Abl_FH1,37,I,18700,100.6,338.32,34.271,20.429,3.82E+05,143.26,2.68E+06,371.16,6.94E+06,F
082619Abl_FH1,38,I,18267,467.7,199.58,37.641,21.204,3.87E+05,212.41,3.88E+06,439.2,8.02E+06,F
082619Abl_FH1,39,I,19744,162.12,304.37,35.734,20.06,3.96E+05,115.37,2.28E+06,374.32,7.39E+06,F
082619Abl_FH1,41,I,21788,174.31,390.19,36.93,20.354,4.43E+05,109.96,2.40E+06,254.79,5.55E+06,F
082619Abl_FH1,42,I,8436,273.73,409.67,35.13,21.481,1.81E+05,305.38,2.58E+06,463.98,3.91E+06,F
082619Abl_FH1,43,I,22716,132.81,220.47,36.22,20.086,4.56E+05,110.76,2.52E+06,313.1,7.11E+06,F
082619Abl_FH1,44,I,20966,87.255,282.68,37.824,20.24,4.24E+05,103.17,2.16E+06,291.84,6.12E+06,F
082619Abl_FH1,45,I,14450,473.39,311.18,39.821,20.858,3.01E+05,185.14,2.68E+06,434.52,6.28E+06,F
082619Abl_FH1,46,I,15158,289.91,95.243,42.288,20.713,3.14E+05,179.54,2.72E+06,395.33,5.99E+06,F
082619Abl_FH1,47,I,1651,152.26,146.29,40.889,21.575,35621,246.23,4.07E+05,292.64,4.83E+05,F
082619Abl_FH1,48,I,8140,66.997,199.9,39.848,20.803,1.69E+05,110.64,9.01E+05,278.07,2.26E+06,F
082619Abl_FH1,49,I,15234,83.731,364.58,41.631,20.359,3.10E+05,99.861,1.52E+06,288.4,4.39E+06,F
082619Abl_FH1,50,I,7776,417.97,131.31,44.633,20.788,1.62E+05,212.35,1.65E+06,334.51,2.60E+06,F
082619Abl_FH1,51,I,9968,188.98,135.14,46.083,20.126,2.01E+05,125.59,1.25E+06,295.38,2.94E+06,F
082619Abl_FH1,52,I,10803,82.786,251.51,45.256,20.087,2.17E+05,133.24,1.44E+06,395.65,4.27E+06,F
082619Abl_FH1,53,I,10297,106,207.52,45.214,20.051,2.06E+05,106.03,1.09E+06,393.31,4.05E+06,F
082619Abl_FH1,55,I,11520,156.4,317.73,46.777,19.769,2.28E+05,79.895,9.20E+05,375.72,4.33E+06,F
082619Abl_FH1,56,I,22635,149.66,246.98,46.289,19.832,4.49E+05,68.149,1.54E+06,342.53,7.75E+06,F
082619Abl_FH1,57,I,13271,48.032,285.52,49.651,19.932,2.65E+05,98.256,1.30E+06,259.33,3.44E+06,F
082619Abl_FH1,59,I,16453,112.25,336.99,50.647,19.914,3.28E+05,94.498,1.55E+06,327.7,5.39E+06,F
082619Abl_FH1,60,I,15956,241.94,402.79,48.406,20.246,3.23E+05,83.65,1.33E+06,298.9,4.77E+06,F
082619Abl_FH1,61,I,3167,160.39,198.65,48.221,19.915,63071,94.037,2.98E+05,365.18,1.16E+06,F
082619Abl_FH1,62,I,14095,453.96,346.04,51.232,20.846,2.94E+05,198.09,2.79E+06,253.5,3.57E+06,F
082619Abl_FH1,63,I,23165,167.84,368.37,51.148,19.896,4.61E+05,69.979,1.62E+06,278.92,6.46E+06,F
082619Abl_FH1,64,I,21766,89.838,287.05,56.964,19.884,4.33E+05,67.005,1.46E+06,260.42,5.67E+06,F
082619Abl_FH1,65,I,28177,390.66,395.54,55.19,20.324,5.73E+05,104.01,2.93E+06,266.49,7.51E+06,F
082619Abl_FH1,66,I,13095,106.09,209.02,54.833,19.824,2.60E+05,76.689,1.00E+06,379.41,4.97E+06,F
082619Abl_FH1,67,I,35089,457.34,210.23,56.039,20.388,7.15E+05,113.72,3.99E+06,283.92,9.96E+06,F
082619Abl_FH1,68,I,17516,161.36,190.45,58.687,19.666,3.44E+05,79.198,1.39E+06,350.24,6.13E+06,F
082619Abl_FH1,69,I,15697,128.13,335.36,62.799,19.667,3.09E+05,58.695,9.21E+05,296.51,4.65E+06,F
082619Abl_FH1,70,I,36642,308.29,395.53,64.057,19.969,7.32E+05,78.37,2.87E+06,494.41,1.81E+07,F
082619Abl_FH1,71,I,21290,151.85,275.11,63.172,19.698,4.19E+05,56.156,1.20E+06,295.52,6.29E+06,F
082619Abl_FH1,72,I,14650,444.05,308.34,64.259,20.12,2.95E+05,121.29,1.78E+06,374,5.48E+06,F
082619Abl_FH1,73,I,12806,379.89,147.06,65.19,20.239,2.59E+05,121.34,1.55E+06,371.38,4.76E+06,F
082619Abl_FH1,74,I,18031,220.77,158.71,67.021,19.766,3.56E+05,63.75,1.15E+06,377.91,6.81E+06,F
082619Abl_FH1,75,I,27177,201.75,334.87,68.643,19.707,5.36E+05,55.28,1.50E+06,257.94,7.01E+06,F
082619Abl_FH1,76,I,21565,300.54,143.79,69.676,19.968,4.31E+05,104.32,2.25E+06,368.35,7.94E+06,F
082619Abl_FH1,77,I,24157,213.92,241.12,71.457,19.749,4.77E+05,73.964,1.79E+06,464.87,1.12E+07,F
082619Abl_FH1,78,I,9603,414.06,259.38,72.997,20.264,1.95E+05,150.08,1.44E+06,378.93,3.64E+06,F
082619Abl_FH1,79,I,4092,323.39,214.06,73.746,19.703,80624,46.796,1.91E+05,335.59,1.37E+06,F
082619Abl_FH1,80,I,6516,318.89,335.45,73.3,19.801,1.29E+05,74.645,4.86E+05,355.75,2.32E+06,F
