Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
050819Abl_EY3,1,I,13322,233.71,264.95,4.5679,23.907,3.18E+05,379.98,5.06E+06,1346.4,1.79E+07,TE,F
050819Abl_EY3,2,I,7598,127.28,206,4.5111,25.679,1.95E+05,507.32,3.85E+06,1368.2,1.04E+07,TE,F
050819Abl_EY3,3,I,16779,374.72,249.36,4.886,23.991,4.03E+05,358.61,6.02E+06,1376.1,2.31E+07,TE,F
050819Abl_EY3,4,I,10287,337.7,342.11,4.8441,22.896,2.36E+05,362.77,3.73E+06,1376.8,1.42E+07,TE,F
050819Abl_EY3,5,I,8954,140.31,286.46,5.2048,25.212,2.26E+05,476.41,4.27E+06,1414.8,1.27E+07,TE,F
050819Abl_EY3,6,I,15121,183.87,238.35,8.1236,25.424,3.84E+05,502.36,7.60E+06,1217.6,1.84E+07,EPI,F
050819Abl_EY3,7,I,27109,277.42,138.92,8.4479,22.247,6.03E+05,291.26,7.90E+06,1382.5,3.75E+07,TE,F
050819Abl_EY3,8,I,15322,114.81,244.89,10.04,46.968,7.20E+05,465.84,7.14E+06,1347.3,2.06E+07,DP,T
050819Abl_EY3,9,I,16812,245.76,381.57,8.8004,23.376,3.93E+05,293.75,4.94E+06,1365.3,2.30E+07,TE,F
050819Abl_EY3,10,I,10480,402.4,350.23,10.761,24.022,2.52E+05,404.54,4.24E+06,1399.6,1.47E+07,TE,F
050819Abl_EY3,11,I,19362,153.82,214.89,16.011,40.741,7.89E+05,391.49,7.58E+06,1269.3,2.46E+07,DP,T
050819Abl_EY3,12,M,15701,54.06,284.86,14.264,21.331,3.35E+05,156.33,2.45E+06,1500.7,2.36E+07,TE,F
050819Abl_EY3,13,I,10220,414.89,188.49,15.211,22.965,2.35E+05,487.18,4.98E+06,1359,1.39E+07,TE,F
050819Abl_EY3,14,I,7067,182.95,137.03,16.151,25.313,1.79E+05,524.29,3.71E+06,1141.7,8.07E+06,TE,F
050819Abl_EY3,16,I,9005,178.84,367.96,15.722,25.291,2.28E+05,470.44,4.24E+06,1410.1,1.27E+07,TE,F
050819Abl_EY3,17,I,11206,55.145,211.71,17.898,156.09,1.75E+06,434.95,4.87E+06,1397.4,1.57E+07,PRE,F
050819Abl_EY3,18,I,15016,113.98,297.87,18.171,37.693,5.66E+05,344.75,5.18E+06,1325.9,1.99E+07,DP,T
050819Abl_EY3,19,I,11926,116.68,168.78,18.296,35.069,4.18E+05,474.27,5.66E+06,1395.2,1.66E+07,DP,F
050819Abl_EY3,20,I,15308,95.58,131.24,23.012,25.809,3.95E+05,476.88,7.30E+06,1428,2.19E+07,TE,F
050819Abl_EY3,21,I,11659,101.25,206.5,21.711,34.432,4.01E+05,456,5.32E+06,1335.1,1.56E+07,DP,F
050819Abl_EY3,22,I,17888,158.58,298.84,22.607,85.973,1.54E+06,310.43,5.55E+06,1277.8,2.29E+07,PRE,F
050819Abl_EY3,24,I,9711,158.32,113.41,23.027,23.904,2.32E+05,437.91,4.25E+06,1439.6,1.40E+07,TE,F
050819Abl_EY3,26,I,14102,112.96,265.39,25.141,107.4,1.51E+06,388.93,5.48E+06,1286.2,1.81E+07,PRE,T
050819Abl_EY3,27,I,10324,254.84,434.66,27.458,23.798,2.46E+05,456.28,4.71E+06,1440.7,1.49E+07,TE,F
050819Abl_EY3,29,I,11379,237.49,60.975,29.804,25.641,2.92E+05,672.86,7.66E+06,1418.8,1.61E+07,TE,F
050819Abl_EY3,30,I,13501,61.333,165.23,28.63,88.478,1.19E+06,378.53,5.11E+06,1274.9,1.72E+07,PRE,T
050819Abl_EY3,31,I,11706,482.23,262.87,30.717,22.82,2.67E+05,452.94,5.30E+06,1434.3,1.68E+07,TE,F
050819Abl_EY3,32,I,8928,139.89,363.47,29.194,23.046,2.06E+05,376.63,3.36E+06,1485.6,1.33E+07,TE,F
050819Abl_EY3,33,M,35711,427.33,136.58,35.166,21.252,7.59E+05,166.38,5.94E+06,1400.2,5.00E+07,TE,F
050819Abl_EY3,34,I,14622,142.66,205.76,30.285,76.495,1.12E+06,305.08,4.46E+06,1252.5,1.83E+07,PRE,T
050819Abl_EY3,35,I,11169,112.92,311.88,28.792,78.32,8.75E+05,309.64,3.46E+06,1320.6,1.47E+07,PRE,T
050819Abl_EY3,36,I,11089,20.522,220.13,30.831,85.634,9.50E+05,393.43,4.36E+06,1304.5,1.45E+07,PRE,F
050819Abl_EY3,37,I,14053,73.069,230.08,31.175,33.961,4.77E+05,350.49,4.93E+06,1318.2,1.85E+07,EPI,F
050819Abl_EY3,38,I,12632,141.37,141.68,33.045,61.91,7.82E+05,301.85,3.81E+06,1348.7,1.70E+07,PRE,F
050819Abl_EY3,39,I,11381,92.549,344.31,34.712,30.546,3.48E+05,302.55,3.44E+06,1328.2,1.51E+07,EPI,F
050819Abl_EY3,40,I,12930,43.856,279.35,34.021,26.705,3.45E+05,353.65,4.57E+06,1311.3,1.70E+07,EPI,F
050819Abl_EY3,41,I,11611,375.77,429.7,35.97,22.426,2.60E+05,388.28,4.51E+06,1401.4,1.63E+07,TE,F
050819Abl_EY3,42,I,6790,370.99,73.529,36.421,23.522,1.60E+05,494.11,3.36E+06,1376.7,9.35E+06,TE,F
050819Abl_EY3,43,I,14900,82.708,139.99,38.12,39.927,5.95E+05,389.42,5.80E+06,1239.5,1.85E+07,DP,T
050819Abl_EY3,46,I,12257,80.989,293.9,38.114,62.429,7.65E+05,265.56,3.25E+06,1247.2,1.53E+07,PRE,T
050819Abl_EY3,47,I,14977,23.268,173.57,40.637,22.769,3.41E+05,350.67,5.25E+06,1206.3,1.81E+07,TE,F
050819Abl_EY3,48,I,11774,64.223,200.01,39.03,31.442,3.70E+05,296.96,3.50E+06,1238,1.46E+07,DP,F
050819Abl_EY3,49,I,13647,135.28,250.21,39.526,60.489,8.26E+05,246.41,3.36E+06,1177.2,1.61E+07,PRE,T
050819Abl_EY3,50,I,16308,114.04,191.09,39.694,37.459,6.11E+05,242.88,3.96E+06,1319.1,2.15E+07,DP,T
050819Abl_EY3,51,I,15157,136.73,314.32,39.652,42.549,6.45E+05,231.73,3.51E+06,1314.6,1.99E+07,DP,T
050819Abl_EY3,52,I,9388,469.37,357.49,41.984,23.759,2.23E+05,399.57,3.75E+06,1258.2,1.18E+07,TE,F
050819Abl_EY3,53,I,15014,136.59,93.499,42.051,21.048,3.16E+05,195.93,2.94E+06,1332.6,2.00E+07,TE,F
050819Abl_EY3,54,I,14619,42.699,244.84,46.575,24.242,3.54E+05,246.51,3.60E+06,1234.6,1.80E+07,EPI,F
050819Abl_EY3,55,I,18263,184.96,406.26,46.913,20.863,3.81E+05,226.23,4.13E+06,1177,2.15E+07,TE,F
050819Abl_EY3,56,I,9508,58.218,320.19,46.916,21.614,2.06E+05,263.59,2.51E+06,1162.7,1.11E+07,TE,F
050819Abl_EY3,57,I,15337,286.4,31.785,50.045,22.567,3.46E+05,400.35,6.14E+06,1140,1.75E+07,TE,F
050819Abl_EY3,58,I,18235,105.12,272.5,50.635,34.107,6.22E+05,179.87,3.28E+06,1227.3,2.24E+07,PRE,F
050819Abl_EY3,59,I,14707,84.266,234.52,51.275,23.262,3.42E+05,237.89,3.50E+06,1167.7,1.72E+07,EPI,F
050819Abl_EY3,60,I,18045,101.01,165.8,50.414,25.078,4.53E+05,210.2,3.79E+06,1207.8,2.18E+07,EPI,F
050819Abl_EY3,61,I,15474,57.763,193.72,51.633,30.402,4.70E+05,272.58,4.22E+06,1205.8,1.87E+07,DP,T
050819Abl_EY3,62,I,10387,491.82,278.57,51.679,22.202,2.31E+05,279.18,2.90E+06,1057.4,1.10E+07,TE,F
050819Abl_EY3,63,I,17713,125.66,308.32,52.398,41.164,7.29E+05,166.12,2.94E+06,1267.3,2.24E+07,PRE,F
050819Abl_EY3,64,I,14640,119.23,115.38,54.632,20.569,3.01E+05,132.34,1.94E+06,1108.5,1.62E+07,TE,F
050819Abl_EY3,65,I,10485,151.64,369.9,57.537,20.003,2.10E+05,133.84,1.40E+06,1086.8,1.14E+07,TE,F
050819Abl_EY3,66,I,9324,432.99,107.47,57.458,21.684,2.02E+05,311.7,2.91E+06,1088.7,1.02E+07,TE,F
050819Abl_EY3,67,M,11559,61.371,254.95,59.808,20.231,2.34E+05,94.069,1.09E+06,1127.2,1.30E+07,TE,F
050819Abl_EY3,68,I,19112,447.25,344.57,62.93,20.194,3.86E+05,172.13,3.29E+06,1317.6,2.52E+07,TE,F
050819Abl_EY3,69,I,16695,218.66,53.032,66.664,25.684,4.29E+05,224.59,3.75E+06,1196.6,2.00E+07,TE,F
050819Abl_EY3,70,I,20834,131.97,326.49,66.161,20.179,4.20E+05,113.93,2.37E+06,1082.3,2.25E+07,TE,F
050819Abl_EY3,71,I,24696,101.23,244.26,68.706,19.71,4.87E+05,67.151,1.66E+06,1064.5,2.63E+07,TE,F
050819Abl_EY3,72,I,18597,147.14,99.054,66.66,20.066,3.73E+05,89.715,1.67E+06,1111.4,2.07E+07,TE,F
050819Abl_EY3,73,I,22847,124.11,161.94,72.839,19.473,4.45E+05,102.02,2.33E+06,1025.7,2.34E+07,TE,F
050819Abl_EY3,74,I,9721,453.13,192.25,73.847,21.392,2.08E+05,258.85,2.52E+06,1306.7,1.27E+07,TE,F
050819Abl_EY3,75,I,22130,379,92.603,77.19,19.956,4.42E+05,170.29,3.77E+06,1353.2,2.99E+07,TE,F
050819Abl_EY3,76,I,19425,325.16,385.16,75.787,20.587,4.00E+05,232.39,4.51E+06,1418.7,2.76E+07,TE,F
050819Abl_EY3,77,I,28092,130.12,228.8,80.638,19.299,5.42E+05,68.713,1.93E+06,1021.2,2.87E+07,TE,F
050819Abl_EY3,78,I,22587,389.88,290.64,87.233,20.024,4.52E+05,178.23,4.03E+06,1329.8,3.00E+07,TE,F
050819Abl_EY3,79,I,12912,403.81,238.07,88.812,23.809,3.07E+05,189.14,2.44E+06,1371.9,1.77E+07,TE,F
050819Abl_EY3,80,I,18620,209.36,307.06,89.22,19.587,3.65E+05,104.8,1.95E+06,1434.4,2.67E+07,TE,F
050819Abl_EY3,81,I,28092,269.34,123.45,90.146,19.668,5.53E+05,144.9,4.07E+06,1436.8,4.04E+07,TE,F
050819Abl_EY3,82,I,13428,361.14,154.12,90.851,23.196,3.11E+05,183.49,2.46E+06,1352.5,1.82E+07,TE,F
050819Abl_EY3,83,I,16668,275.12,242.36,93.177,20.226,3.37E+05,198.97,3.32E+06,1394.2,2.32E+07,TE,F
