Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
121718Abl_ED5,1,I,8315,206.61,232.67,3.7235,19.113,1.59E+05,201.55,1.68E+06,148.18,1.23E+06,
121718Abl_ED5,2,I,5668,246.59,313.96,3.1842,19.167,1.09E+05,232.26,1.32E+06,168.64,9.56E+05,
121718Abl_ED5,3,I,8402,319.02,239.22,4.4029,19.593,1.65E+05,269.84,2.27E+06,145.81,1.23E+06,
121718Abl_ED5,4,I,11751,168.67,264.25,5.219,19.078,2.24E+05,192.96,2.27E+06,186.46,2.19E+06,
121718Abl_ED5,5,I,8863,316.11,295.67,4.0894,19.471,1.73E+05,251.05,2.23E+06,153.86,1.36E+06,
121718Abl_ED5,6,I,9665,267.24,278.56,5.4958,19.345,1.87E+05,255.18,2.47E+06,142.99,1.38E+06,
121718Abl_ED5,7,I,13254,263.35,219.28,5.6354,19.321,2.56E+05,262.04,3.47E+06,187.74,2.49E+06,
121718Abl_ED5,8,I,13032,384.94,264.02,5.4286,19.282,2.51E+05,240.33,3.13E+06,142.86,1.86E+06,
121718Abl_ED5,9,M,4565,196.72,310.25,4.9715,18.488,84399,104.88,4.79E+05,183.09,8.36E+05,
121718Abl_ED5,10,I,15664,357.03,330.39,6.6313,19.219,3.01E+05,247.58,3.88E+06,187.44,2.94E+06,
121718Abl_ED5,11,I,16344,168.05,345.67,7.6029,19.42,3.17E+05,167.7,2.74E+06,177.57,2.90E+06,
121718Abl_ED5,12,I,15220,365.55,212.07,9.2564,19.157,2.92E+05,211.43,3.22E+06,157.83,2.40E+06,
121718Abl_ED5,13,I,18282,106.13,268.3,8.0083,18.666,3.41E+05,167.37,3.06E+06,176.09,3.22E+06,
121718Abl_ED5,14,I,11395,292.27,346.7,8.5602,18.847,2.15E+05,199.33,2.27E+06,143.38,1.63E+06,
121718Abl_ED5,15,I,13585,232.68,350.07,8.6468,18.988,2.58E+05,190.8,2.59E+06,180.07,2.45E+06,
121718Abl_ED5,16,I,10700,216.08,177.32,10.35,18.649,2.00E+05,180.05,1.93E+06,175.45,1.88E+06,
121718Abl_ED5,17,I,16282,171.32,230.94,10.845,19.015,3.10E+05,182.63,2.97E+06,155.95,2.54E+06,
121718Abl_ED5,18,I,14022,164.18,164.94,12.178,18.745,2.63E+05,188.24,2.64E+06,163.75,2.30E+06,
121718Abl_ED5,19,I,9360,352.98,173.45,11.82,19.35,1.81E+05,310.47,2.91E+06,191.52,1.79E+06,
121718Abl_ED5,20,I,11635,297.83,188.16,12.699,19.117,2.22E+05,237.67,2.77E+06,141.06,1.64E+06,
121718Abl_ED5,21,I,18533,401.68,305.84,14.292,19.318,3.58E+05,226.67,4.20E+06,231.98,4.30E+06,
121718Abl_ED5,22,I,6356,119.28,313.76,12.494,18.621,1.18E+05,150.33,9.56E+05,160.74,1.02E+06,
121718Abl_ED5,23,I,10012,299.17,128.71,15.154,19.108,1.91E+05,225.77,2.26E+06,159.14,1.59E+06,
121718Abl_ED5,24,I,10413,93.026,187.05,16.136,18.859,1.96E+05,209.25,2.18E+06,175.77,1.83E+06,
121718Abl_ED5,25,I,16118,417.5,240.97,16.899,19.94,3.21E+05,390.19,6.29E+06,187.88,3.03E+06,
121718Abl_ED5,26,I,10024,333.37,351.91,16.301,18.855,1.89E+05,215.52,2.16E+06,166.52,1.67E+06,
121718Abl_ED5,27,I,11109,352.87,128.69,17.205,19.036,2.11E+05,233.14,2.59E+06,178.35,1.98E+06,
121718Abl_ED5,28,I,12718,235.04,230.79,16.623,18.37,2.34E+05,141.38,1.80E+06,156.56,1.99E+06,
121718Abl_ED5,29,I,8399,265.75,343.77,16.899,18.805,1.58E+05,223.41,1.88E+06,146.42,1.23E+06,
121718Abl_ED5,30,I,11877,195.92,381.22,16.907,18.581,2.21E+05,184.22,2.19E+06,165.02,1.96E+06,
121718Abl_ED5,31,I,15921,144.84,186.87,18.66,19.137,3.05E+05,301.29,4.80E+06,159.45,2.54E+06,
121718Abl_ED5,32,M,24642,107.53,239.72,18.76,18.765,4.62E+05,167.3,4.12E+06,170.37,4.20E+06,
121718Abl_ED5,33,I,11577,114.38,344.99,19.138,19.089,2.21E+05,174.92,2.03E+06,192.54,2.23E+06,
121718Abl_ED5,34,I,8934,238.62,301.84,19.997,18.481,1.65E+05,176.57,1.58E+06,171.36,1.53E+06,
121718Abl_ED5,35,M,24642,194.05,298.35,15,18.437,,85.038,,166.37,,
121718Abl_ED5,36,I,12496,374.25,354.86,20.024,19.029,2.38E+05,270.09,3.38E+06,159.29,1.99E+06,
121718Abl_ED5,37,I,12195,299.05,405.21,19.973,18.596,2.27E+05,198.68,2.42E+06,203.42,2.48E+06,
121718Abl_ED5,38,M,10565,382.55,201.52,21.82,18.488,1.95E+05,169.7,1.79E+06,155.81,1.65E+06,
121718Abl_ED5,39,M,7805,427.93,140.76,22.042,19.275,1.50E+05,206.29,1.61E+06,159.55,1.25E+06,
121718Abl_ED5,40,I,11808,258.31,171.11,24.509,17.996,2.13E+05,137.35,1.62E+06,210.01,2.48E+06,
121718Abl_ED5,41,I,12674,51.382,259.33,22.776,18.86,2.39E+05,268.71,3.41E+06,175.89,2.23E+06,
121718Abl_ED5,42,I,12373,176.3,260.88,20.887,18.269,2.26E+05,160.98,1.99E+06,161.72,2.00E+06,
121718Abl_ED5,43,I,14154,239.56,380.17,23.368,18.161,2.57E+05,131.56,1.86E+06,161.59,2.29E+06,
121718Abl_ED5,44,I,10334,278.58,129.72,23.406,18.556,1.92E+05,204.95,2.12E+06,142.68,1.47E+06,
121718Abl_ED5,45,I,10831,260.75,231.82,23.705,17.971,1.95E+05,144.73,1.57E+06,173.22,1.88E+06,
121718Abl_ED5,46,I,19353,174.46,357.34,22.632,18.663,3.61E+05,177.94,3.44E+06,136.99,2.65E+06,
121718Abl_ED5,48,M,46503,425.77,315.96,26.924,18.543,8.62E+05,96.858,4.50E+06,150.42,7.00E+06,
121718Abl_ED5,49,I,15308,84.785,279.46,26.53,18.822,2.88E+05,244.52,3.74E+06,158.92,2.43E+06,
121718Abl_ED5,50,I,14263,207.36,188.45,27.377,18.137,2.59E+05,169.97,2.42E+06,153.92,2.20E+06,
121718Abl_ED5,51,I,5217,159.71,230.52,25.415,18.133,94598,177.38,9.25E+05,166.88,8.71E+05,
121718Abl_ED5,52,I,8625,363.86,128.34,26.069,18.366,1.58E+05,189.72,1.64E+06,157.93,1.36E+06,
121718Abl_ED5,53,I,10015,201.73,321.24,28.596,17.765,1.78E+05,124.93,1.25E+06,177.06,1.77E+06,
121718Abl_ED5,54,I,12046,179.1,398.48,28.197,18.317,2.21E+05,139.89,1.69E+06,144.09,1.74E+06,
