
Time Index
 ==================== 
Time Index,Unit,Category,Time,NS-labs,TrackID,ID,
1,,Spot,1,PRE;targeted,1000000000,0,
1,,Spot,1,PRE;targeted,1000000008,8,
1,,Spot,1,PRE;targeted,1000000017,17,
2,,Spot,2,PRE;targeted,1000000000,18,
2,,Spot,2,PRE;targeted,1000000008,19,
2,,Spot,2,PRE;targeted,1000000017,20,
3,,Spot,3,PRE;targeted,1000000000,21,
3,,Spot,3,PRE;targeted,1000000008,22,
3,,Spot,3,PRE;targeted,1000000017,23,
4,,Spot,4,Apoptosis;PRE;targeted,1000000000,24,
4,,Spot,4,PRE;targeted,1000000008,25,
4,,Spot,4,PRE;targeted,1000000017,26,
5,,Spot,5,PRE;targeted,1000000008,28,
5,,Spot,5,PRE;targeted,1000000017,29,
6,,Spot,6,PRE;targeted,1000000008,31,
6,,Spot,6,PRE;targeted,1000000017,32,
7,,Spot,7,PRE;targeted,1000000008,34,
7,,Spot,7,PRE;targeted,1000000017,35,
8,,Spot,8,PRE;targeted,1000000008,37,
8,,Spot,8,PRE;targeted,1000000017,38,
9,,Spot,9,Apoptosis;PRE;targeted,1000000008,39,
9,,Spot,9,PRE;targeted,1000000017,40,
10,,Spot,10,PRE;targeted,1000000017,41,
11,,Spot,11,PRE;targeted,1000000017,42,
12,,Spot,12,PRE;targeted,1000000017,43,
13,,Spot,13,PRE;targeted,1000000017,44,
14,,Spot,14,PRE;targeted,1000000017,45,
15,,Spot,15,PRE;targeted,1000000017,46,
16,,Spot,16,Apoptosis;PRE;targeted,1000000017,47,
