
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
15345.8,3053.61,-216.47,um,Spot,Position,1,DP,1000000000,0,
15348,3051.67,-191.411,um,Spot,Position,1,DP,1000000001,1,
15335,3030.7,-205.807,um,Spot,Position,1,DP,1000000002,2,
15353,3034.06,-209.313,um,Spot,Position,1,DP,1000000003,3,
15351.4,3032.12,-199.484,um,Spot,Position,1,DP,1000000004,4,
15345,3035.71,-187.728,um,Spot,Position,1,DP,1000000005,5,
15347.5,3050.8,-218.606,um,Spot,Position,2,DP,1000000000,6,
15335.4,3026.68,-204.951,um,Spot,Position,2,DP,1000000002,8,
15350,3045.83,-192.414,um,Spot,Position,2,DP,1000000001,88,
15354.7,3031.01,-209.976,um,Spot,Position,2,DP,1000000003,125,
15351.4,3026.59,-201.66,um,Spot,Position,2,DP,1000000004,132,
15344.4,3031.81,-189.998,um,Spot,Position,2,DP,1000000005,138,
15340.8,3023.62,-212.251,um,Spot,Position,3,DP,1000000002,140,
15356.1,3044.04,-191.134,um,Spot,Position,3,DP,1000000001,141,
15354.7,3029.77,-211.719,um,Spot,Position,3,DP,1000000003,142,
15353.6,3024.1,-203.31,um,Spot,Position,3,DP,1000000004,143,
15347.8,3028.42,-192.812,um,Spot,Position,3,DP,1000000005,144,
15355,3051.78,-226.616,um,Spot,Position,3,Apoptosis;DP,1000000000,139,
15342,3023.35,-213.617,um,Spot,Position,4,DP,1000000002,145,
15355.8,3037.38,-188.661,um,Spot,Position,4,DP,1000000001,146,
15355.2,3026.12,-209.497,um,Spot,Position,4,DP,1000000003,147,
15353.3,3019.68,-201.926,um,Spot,Position,4,DP,1000000004,148,
15348.3,3024.88,-190.128,um,Spot,Position,4,DP,1000000005,149,
15343.7,3020.31,-213.413,um,Spot,Position,5,DP,1000000002,150,
15356.3,3036.54,-184.09,um,Spot,Position,5,DP,1000000001,151,
15356.6,3024.48,-208.228,um,Spot,Position,5,DP,1000000003,152,
15355,3017.75,-199.474,um,Spot,Position,5,DP,1000000004,153,
15348.3,3023.87,-185.929,um,Spot,Position,5,DP,1000000005,154,
15343.3,3018.65,-213,um,Spot,Position,6,DP,1000000002,155,
15357.7,3036.46,-182.04,um,Spot,Position,6,DP,1000000001,156,
15357.2,3022.56,-208.557,um,Spot,Position,6,DP,1000000003,157,
15356.3,3015.42,-199.067,um,Spot,Position,6,DP,1000000004,158,
